player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
George Kittle,11901,TE,SF,1,16,0,28,15.0,1,100.0,100.0,2,2,0.0,0,4,0,41.6,93.0,0,38,14.3,2,14,4,71.4,10,158.3,4,40.0,1,76,24,6.0,19.0,7.6,0,5.9,0,100.0,100.0,4,4,0.0,0,7,0,78.0,90.1,0,17,11.4,4,35,10,88.6,31,110.4,10,32.3,0,105,46,4.6,10.5,3.39
Amari Cooper,9437,WR,DAL,1,15,0,9,11.3,0,100.0,,0,0,0.0,0,3,0,70.5,82.4,0,20,0.0,0,9,3,88.9,8,158.3,3,37.5,1,41,7,2.3,13.7,5.13,0,8.5,1,81.8,,0,0,0.0,0,7,0,77.3,84.5,0,16,0.0,0,38,9,100.0,38,101.9,11,28.9,0,93,56,6.2,10.3,2.45
Terry McLaurin,48229,WR,WAS,1,13,0,32,12.0,0,71.4,50.0,1,2,0.0,0,4,0,73.4,82.6,0,39,0.0,0,20,5,95.0,19,100.3,7,36.8,0,65,14,2.8,13.0,3.42,0,7.2,1,83.3,,0,0,0.0,0,4,0,73.4,69.4,0,19,0.0,0,26,5,100.0,26,103.5,6,23.1,0,53,15,3.0,10.6,2.04
Darren Waller,9637,TE,LV,1,12,0,23,5.0,1,83.3,100.0,1,1,0.0,0,4,1,73.4,74.6,0,22,12.5,2,16,5,87.5,14,104.9,6,42.9,0,55,38,7.6,11.0,3.93,0,5.2,0,80.0,,0,0,0.0,0,1,0,72.1,58.9,0,11,9.4,3,32,4,81.3,26,94.2,5,19.2,0,33,11,2.8,8.3,1.27
DeVante Parker,9447,WR,MIA,1,12,0,17,6.0,0,0.0,0.0,0,1,100.0,1,0,0,27.9,38.5,0,0,0.0,0,3,0,66.7,2,39.6,1,50.0,0,0,0,,,0.0,0,7.7,2,90.9,100.0,1,1,0.0,0,5,0,78.0,82.1,0,21,0.0,0,37,10,97.3,36,108.3,11,30.6,0,110,34,3.4,11.0,3.06
Keenan Allen,7857,WR,LAC,1,11,0,27,-2.0,0,100.0,,0,0,0.0,0,1,0,64.7,69.8,0,10,0.0,0,6,1,100.0,6,108.3,1,16.7,0,10,12,12.0,10.0,1.67,0,6.8,0,70.0,50.0,1,2,0.0,0,2,0,76.5,77.1,1,17,0.0,0,24,7,87.5,21,42.5,10,47.6,0,52,28,4.0,7.4,2.48
Robbie Chosen,11254,WR,CAR,1,11,0,5,9.4,0,60.0,,0,0,25.0,1,2,0,36.8,62.2,0,20,0.0,0,16,3,93.8,15,82.9,5,33.3,0,37,18,6.0,12.3,2.47,0,10.2,0,83.3,0.0,0,1,0.0,0,3,0,73.4,77.0,0,24,0.0,0,16,5,93.8,15,109.7,6,40.0,0,62,44,8.8,12.4,4.13
Damiere Byrd,9964,WR,NE,1,10,0,19,14.6,0,40.0,0.0,0,2,33.3,1,1,0,30.0,59.7,0,25,0.0,0,17,2,94.1,16,61.3,5,31.3,0,31,3,1.5,15.5,1.94,0,16.8,0,60.0,,0,0,0.0,0,2,0,70.5,61.2,1,30,0.0,0,21,3,100.0,21,53.3,5,23.8,0,49,18,6.0,16.3,2.33
Allen Robinson II,8696,WR,CHI,1,10,0,6,13.0,0,50.0,50.0,1,2,0.0,0,1,0,64.7,75.7,0,16,0.0,0,7,1,85.7,6,116.7,2,33.3,1,16,0,0.0,16.0,2.67,0,14.5,0,75.0,33.3,1,3,0.0,0,4,0,74.6,77.2,0,27,0.0,0,30,6,100.0,30,108.9,8,26.7,0,85,13,2.2,14.2,2.83
Adam Thielen,8288,WR,MIN,1,10,0,18,13.8,0,60.0,50.0,2,4,0.0,0,1,0,70.5,76.0,0,9,0.0,0,8,3,100.0,8,105.8,5,62.5,1,17,0,0.0,5.7,2.13,0,14.4,0,100.0,100.0,1,1,0.0,0,3,0,73.4,83.2,0,39,0.0,0,16,5,93.8,15,118.8,5,33.3,0,97,25,5.0,19.4,6.47
Olamide Zaccheaus,44920,WR,ATL,1,9,0,2,,0,,,0,0,,0,0,0,,55.9,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0,7.4,1,100.0,100.0,1,1,0.0,0,6,0,75.6,84.3,0,16,0.0,0,25,7,92.0,23,113.1,7,30.4,0,78,26,3.7,11.1,3.39
Darnell Mooney,48236,WR,CHI,1,9,0,6,5.0,0,0.0,,0,0,,0,0,0,,55.8,0,0,0.0,0,4,0,75.0,3,39.6,1,33.3,0,0,0,,,0.0,0,14.3,2,62.5,50.0,1,2,0.0,0,2,0,73.4,64.3,0,33,0.0,0,29,5,100.0,29,81.3,8,27.6,0,52,2,0.4,10.4,1.79
Emmanuel Sanders,5606,WR,NO,1,9,0,20,9.3,0,33.3,,0,0,0.0,0,0,0,64.7,55.2,1,4,0.0,0,13,1,100.0,13,2.8,3,23.1,0,4,0,0.0,4.0,0.31,0,13.7,1,83.3,100.0,1,1,0.0,0,5,0,73.4,91.9,0,25,0.0,0,9,5,100.0,9,118.8,6,66.7,0,89,17,3.4,17.8,9.89
Isaiah Ford,11991,WR,MIA,1,9,0,17,,0,,,0,0,,0,0,0,,54.6,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,0,9.8,0,50.0,25.0,1,4,0.0,0,3,0,72.1,68.6,1,17,0.0,0,32,4,96.9,31,29.2,8,25.8,0,48,14,3.5,12.0,1.55
DJ Chark Jr.,47702,WR,JAX,1,9,0,15,9.7,0,100.0,100.0,2,2,0.0,0,3,0,70.5,85.1,0,22,0.0,0,18,3,88.9,16,157.6,3,18.8,1,37,8,2.7,12.3,2.31,0,16.2,0,80.0,,0,0,0.0,0,2,0,72.1,67.4,0,18,0.0,0,20,4,90.0,18,105.8,5,27.8,0,47,4,1.0,11.8,2.61
DeAndre Hopkins,7808,WR,ARZ,1,9,0,1,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,8,0,75.0,6,0.0,0,0.0,0,0,0,,,0.0,0,8.0,0,75.0,0.0,0,1,0.0,0,2,0,74.6,57.7,0,11,0.0,0,24,6,100.0,24,79.2,8,33.3,0,28,7,1.2,4.7,1.17
Evan Engram,11778,TE,NYG,1,9,0,21,-1.7,1,100.0,,0,0,0.0,0,2,0,70.5,87.6,0,12,0.0,0,6,3,100.0,6,88.9,3,50.0,0,16,21,7.0,5.3,2.67,0,3.3,0,50.0,33.3,1,3,25.0,1,1,0,36.2,44.5,0,8,0.0,0,35,3,100.0,35,56.9,6,17.1,0,19,15,5.0,6.3,0.54
Jamison Crowder,9538,WR,NYJ,1,9,0,22,7.8,0,80.0,,0,0,0.0,0,3,0,72.1,70.8,0,10,0.0,0,23,4,100.0,23,94.2,5,21.7,0,33,4,1.0,8.3,1.43,0,17.0,0,75.0,100.0,1,1,0.0,0,3,0,70.5,75.2,0,35,0.0,0,25,3,96.0,24,116.7,4,16.7,0,71,19,6.3,23.7,2.96
Jeff Smith,48055,WR,NYJ,1,9,0,22,12.7,1,66.7,50.0,1,2,0.0,0,3,0,72.1,74.1,0,18,0.0,0,27,4,100.0,27,88.2,6,22.2,0,44,11,2.8,11.0,1.63,0,9.3,0,100.0,,0,0,0.0,0,1,0,70.5,59.3,0,21,0.0,0,27,3,96.3,26,118.1,3,11.5,0,37,9,3.0,12.3,1.42
Zach Pascal,12303,WR,IND,1,8,0,14,14.8,0,33.3,33.3,1,3,0.0,0,1,0,68.3,74.3,0,36,0.0,0,17,2,94.1,16,62.5,6,37.5,0,47,10,5.0,23.5,2.94,0,13.5,0,50.0,0.0,0,1,0.0,0,0,0,64.7,65.1,0,11,0.0,0,11,1,81.8,9,66.7,2,22.2,0,11,2,2.0,11.0,1.22
Tyler Boyd,10689,WR,CIN,1,8,0,7,15.5,0,100.0,,0,0,0.0,0,2,0,70.5,90.8,0,20,0.0,0,9,2,88.9,8,118.8,2,25.0,0,32,1,0.5,16.0,4.0,0,10.2,0,83.3,100.0,1,1,0.0,0,4,0,73.4,81.1,0,16,0.0,0,20,5,100.0,20,106.9,6,30.0,0,58,17,3.4,11.6,2.9
Marquez Valdes-Scantling,47809,WR,GB,1,8,0,12,9.0,0,33.3,0.0,0,2,0.0,0,1,0,64.7,55.4,0,6,0.0,0,15,1,86.7,13,42.4,3,23.1,0,6,6,6.0,6.0,0.46,0,21.3,0,50.0,100.0,1,1,0.0,0,2,0,68.3,66.1,0,17,0.0,0,20,2,95.0,19,76.0,4,21.1,0,31,8,4.0,15.5,1.63
Jerick McKinnon,8731,HB,SF,1,8,0,28,-7.0,0,100.0,,0,0,0.0,0,0,0,64.7,56.7,0,0,7.7,1,13,1,76.9,10,79.2,1,10.0,0,0,7,7.0,0.0,0.0,0,2.3,2,85.7,,0,0,0.0,0,1,0,74.6,78.5,0,10,15.2,5,33,6,84.8,28,92.3,7,25.0,0,43,30,5.0,7.2,1.54
