player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ryan Tannehill,7014,QB,TEN,1,80.8,26,27,11.7,2.75,0,1,3.7,66.7,18,0,15,14.3,31,3,11,31,79.0,84.7,78.8,77.2,1,0,31,0,13.3,103.3,6.5,2,2,0,0,1,1,3.2,216,8.0
Philip Rivers,1725,QB,IND,1,80.0,25,27,5.8,2.44,0,0,0.0,63.0,17,0,4,15.0,27,3,9,14,77.7,66.1,64.8,60.0,1,1,29,0,0.0,76.8,0.0,0,0,0,1,1,1,3.4,164,6.1
Baker Mayfield,46518,QB,CLV,1,72.0,25,27,9.2,3.06,1,2,7.4,63.0,17,0,10,5.6,35,1,16,8,78.7,82.4,77.9,73.9,0,0,35,0,40.0,97.1,11.4,4,4,0,1,1,0,0.0,196,7.3
Daniel Jones,39395,QB,NYG,1,80.0,25,25,11.1,2.86,0,0,0.0,68.0,17,0,7,15.0,29,3,13,21,79.0,77.8,78.8,64.7,0,1,31,1,28.6,106.9,6.9,2,2,0,0,2,1,3.2,229,9.2
Josh Allen,46601,QB,BUF,1,78.3,23,25,11.0,3.15,0,2,8.0,72.0,18,0,9,0.0,27,0,13,4,77.1,88.9,84.4,68.5,0,1,27,0,11.1,122.3,3.7,1,1,0,2,3,1,3.7,224,9.0
Aaron Rodgers,2241,QB,GB,1,83.3,24,24,7.6,2.8,0,2,7.7,79.2,19,0,8,5.0,26,1,13,12,77.0,76.4,76.2,58.3,0,0,28,0,12.5,147.9,3.8,1,1,0,0,4,3,10.7,240,10.0
Teddy Bridgewater,8667,QB,CAR,1,70.0,20,23,12.9,2.51,2,2,8.0,56.5,13,0,7,7.1,25,1,5,5,76.8,35.0,37.0,53.9,0,2,27,0,14.3,44.8,4.0,1,1,0,1,0,3,11.1,176,7.7
Brandon Allen,10835,QB,CIN,1,44.4,18,21,9.9,2.56,2,0,0.0,28.6,6,0,6,25.0,21,2,1,7,76.4,29.7,29.2,60.0,1,2,24,1,0.0,0.0,0.0,0,0,0,0,0,2,8.3,48,2.3
Jalen Hurts,40291,QB,PHI,1,52.9,17,20,8.1,3.43,0,0,0.0,35.0,7,0,12,22.2,24,2,5,24,78.1,68.4,66.4,65.8,0,1,27,1,0.0,25.4,0.0,0,4,0,3,0,0,0.0,72,3.6
Lamar Jackson,46416,QB,BLT,1,64.7,17,18,12.2,3.67,1,3,16.7,55.6,10,0,11,9.1,24,1,9,3,77.8,89.3,87.2,73.8,0,1,24,0,0.0,91.0,0.0,0,6,0,0,3,0,0.0,113,6.3
Chris Streveler,46440,QB,ARZ,1,68.8,16,16,6.5,2.14,0,0,0.0,68.8,11,0,6,0.0,18,0,5,1,76.2,26.3,25.7,61.7,0,1,21,0,33.3,81.5,11.1,2,0,0,0,1,3,14.3,105,6.6
P.J. Walker,12134,QB,CAR,1,46.2,13,14,18.7,2.53,1,1,7.1,35.7,5,0,8,16.7,16,1,4,5,73.9,55.6,55.6,,0,3,16,0,25.0,20.5,12.5,2,0,0,0,0,0,0.0,95,6.8
Matt Barkley,7880,QB,BUF,1,58.3,12,13,16.7,2.48,1,2,15.4,46.2,6,0,3,14.3,13,1,6,4,74.3,76.9,75.8,60.5,0,1,13,0,0.0,86.2,0.0,0,0,0,0,1,0,0.0,164,12.6
Nate Sudfeld,10821,QB,PHI,1,55.6,9,12,9.7,3.09,0,0,0.0,41.7,5,0,9,0.0,15,0,2,24,73.5,32.8,39.7,46.9,0,1,15,0,22.2,14.6,13.3,2,1,0,3,0,1,6.7,32,2.7
Kyler Murray,38334,QB,ARZ,1,72.7,11,11,10.4,2.55,0,1,8.3,72.7,8,0,4,0.0,13,0,5,1,74.2,58.8,56.8,62.7,0,0,14,0,50.0,95.6,15.4,2,0,0,0,0,2,14.3,87,7.9
Joshua Dobbs,11890,QB,PIT,1,100.0,4,5,-3.5,2.14,0,0,0.0,80.0,4,0,1,0.0,5,0,0,25,70.2,70.0,61.8,68.7,0,0,5,0,0.0,79.2,0.0,0,0,0,1,0,0,0.0,2,0.4
A.J. McCarron,8799,QB,HST,1,100.0,1,1,18.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,13,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0
Greg Ward,12258,WR,PHI,1,100.0,1,1,15.0,5.0,0,0,0.0,100.0,1,1,1,0.0,1,0,1,24,74.3,51.7,68.8,,0,0,1,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Tyler Huntley,46448,QB,BLT,1,100.0,1,1,5.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,3,71.2,44.6,60.1,45.1,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Lynn Bowden Jr.,61361,WR,MIA,1,100.0,1,1,-3.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,17,71.3,54.0,60.0,56.2,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,32,32.0
Jakobi Meyers,47468,WR,NE,1,100.0,1,1,12.0,3.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,19,70.4,74.5,68.8,63.0,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0
