player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Joe Burrow,28022,QB,CIN,1,79.4,34,36,10.9,2.85,0,1,2.6,69.4,25,0,12,7.4,39,2,16,7,79.6,80.7,79.0,64.1,1,1,41,0,8.3,92.4,2.6,1,2,0,1,1,1,2.4,300,8.3
Daniel Jones,39395,QB,NYG,1,76.5,34,36,5.6,2.93,1,1,2.8,63.9,23,0,17,11.5,45,3,14,21,29.9,60.7,55.2,73.3,1,1,46,0,29.4,65.7,11.1,5,4,0,0,0,2,4.3,190,5.3
Josh Allen,46601,QB,BUF,1,93.3,30,34,7.1,2.95,2,2,5.7,70.6,24,0,10,14.3,35,4,14,4,79.1,91.9,90.8,66.2,0,0,36,0,10.0,115.8,2.9,1,0,0,2,2,0,0.0,288,8.5
Russell Wilson,7077,QB,SEA,1,78.8,33,34,9.9,2.63,0,5,14.3,70.6,24,0,13,7.7,37,2,18,29,79.4,91.8,90.7,66.5,0,1,38,0,15.4,112.4,5.4,2,1,0,1,2,1,2.6,360,10.6
Deshaun Watson,11767,QB,HST,1,71.0,31,33,9.8,3.35,0,3,8.6,60.6,20,0,12,9.1,40,2,13,13,28.6,66.9,69.7,49.6,0,0,42,0,25.0,110.7,7.5,3,4,0,2,2,1,2.4,300,9.1
Aaron Rodgers,2241,QB,GB,1,84.4,32,33,9.0,2.48,0,3,8.8,81.8,27,0,7,0.0,35,0,17,12,78.7,90.7,91.3,50.0,0,0,38,0,14.3,147.5,2.9,1,1,0,1,4,0,0.0,327,9.9
Jared Goff,10635,QB,LA,1,83.9,31,32,5.6,2.65,1,1,3.1,78.1,25,0,12,3.8,34,1,8,26,78.8,67.0,66.0,60.5,0,0,34,0,16.7,103.1,5.9,2,0,0,0,1,1,2.9,200,6.3
Matthew Stafford,4924,QB,DET,1,65.5,29,31,11.8,2.65,0,0,0.0,54.8,17,0,13,10.5,36,2,13,11,79.3,54.7,51.2,72.1,1,1,40,0,23.1,94.3,8.3,3,2,0,1,3,2,5.0,206,6.6
Brett Rypien,46487,QB,DEN,1,76.9,26,31,10.9,2.62,1,4,11.1,61.3,19,0,13,5.0,31,1,10,10,79.6,39.6,40.6,61.3,0,3,37,1,0.0,67.6,0.0,0,0,0,4,2,4,10.8,242,7.8
Kyler Murray,38334,QB,ARZ,1,83.9,31,31,6.7,2.67,0,1,3.0,77.4,24,0,8,7.7,35,2,13,1,79.1,80.0,72.0,82.0,0,0,37,0,12.5,116.7,2.9,1,3,0,0,3,1,2.7,133,4.3
Baker Mayfield,46518,QB,CLV,1,76.0,25,30,9.5,3.0,0,1,3.2,63.3,19,0,10,0.0,33,0,13,8,78.6,72.8,68.9,69.5,0,0,34,0,20.0,100.0,6.1,2,1,1,4,2,1,2.9,165,5.5
Patrick Mahomes,11765,QB,KC,1,67.9,28,29,8.1,3.59,0,2,6.7,65.5,19,0,11,0.0,35,0,13,16,79.1,44.9,44.5,56.5,0,0,36,0,9.1,113.6,2.9,1,5,0,1,2,3,8.3,236,8.1
Philip Rivers,1725,QB,IND,1,63.0,27,29,8.7,2.42,0,1,3.2,55.2,16,0,10,5.9,30,1,9,14,78.6,56.1,55.0,60.5,1,0,33,1,10.0,86.9,3.3,1,0,0,1,1,0,0.0,190,6.6
Carson Wentz,10636,QB,PHI,1,76.0,25,28,6.1,3.4,0,1,3.2,64.3,18,0,16,5.3,34,1,10,24,79.2,66.9,61.9,72.7,1,1,37,0,18.8,81.4,8.8,3,3,0,2,1,2,5.4,193,6.9
Nick Mullens,12282,QB,SF,1,76.9,26,26,5.5,2.49,0,1,3.8,69.2,18,0,17,10.0,31,2,11,28,26.5,26.9,27.4,,0,2,31,0,23.5,72.6,12.9,4,0,0,0,1,3,9.7,200,7.7
Drew Brees,802,QB,NO,1,76.0,25,25,9.8,2.83,0,4,16.0,76.0,19,0,8,0.0,27,0,15,20,77.6,89.4,87.9,60.5,0,1,27,0,25.0,116.4,7.4,2,0,0,0,2,0,0.0,246,9.8
Justin Herbert,28237,QB,LAC,1,83.3,24,25,7.5,2.69,1,3,10.7,80.0,20,0,14,0.0,29,0,10,27,78.5,69.1,70.1,56.9,0,1,32,0,14.3,137.9,6.9,2,2,0,0,3,1,3.1,290,11.6
Brian Hoyer,5277,QB,NE,1,69.6,23,24,8.0,2.51,0,1,4.2,62.5,15,0,7,6.3,27,1,9,19,25.2,58.8,56.3,63.9,0,1,27,0,28.6,59.4,7.4,2,1,0,1,0,3,11.1,130,5.4
Kirk Cousins,7102,QB,MIN,1,76.2,21,22,13.9,3.1,0,3,13.0,72.7,16,0,11,0.0,26,0,10,18,77.6,78.6,78.6,58.5,0,0,27,0,27.3,127.1,11.5,3,1,0,1,1,0,0.0,260,11.8
Lamar Jackson,46416,QB,BLT,1,71.4,21,21,14.8,3.12,0,3,14.3,66.7,14,0,7,6.7,24,1,9,3,77.6,75.7,82.4,50.3,0,1,24,0,14.3,107.8,4.2,1,2,0,0,2,1,4.2,193,9.2
C.J. Beathard,11859,QB,SF,1,87.5,16,19,8.8,2.14,0,0,0.0,73.7,14,0,5,0.0,20,0,9,28,75.6,73.4,72.2,,1,0,22,0,20.0,93.8,5.0,1,0,1,1,0,0,0.0,138,7.3
Jarrett Stidham,13725,QB,NE,1,70.0,10,13,10.7,3.13,1,0,0.0,38.5,5,0,6,28.6,14,2,4,19,74.0,61.2,62.0,57.4,1,2,15,0,0.0,39.4,0.0,0,1,0,1,1,1,6.7,60,4.6
Joe Flacco,4332,QB,NYJ,1,100.0,2,2,4.0,1.9,0,0,0.0,100.0,2,0,0,0.0,2,0,0,22,63.6,62.5,61.9,,0,0,2,0,,100.0,0.0,0,0,0,0,0,0,0.0,16,8.0
Sam Koch,3148,P,BLT,1,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,3,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Jarvis Landry,8698,WR,CLV,1,100.0,1,1,39.0,4.9,0,1,100.0,100.0,1,0,0,0.0,1,0,1,8,68.8,80.4,82.2,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Robert Griffin III,7008,QB,BLT,1,0.0,1,1,34.0,2.4,0,0,0.0,0.0,0,0,1,,1,0,0,3,68.2,56.6,59.5,57.1,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
