player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tua Tagovailoa,60326,QB,MIA,1,68.2,22,22,5.1,2.25,0,0,0.0,54.5,12,0,5,20.0,24,3,5,17,24.7,45.3,46.1,55.8,0,0,24,0,20.0,80.3,4.2,1,1,0,0,1,1,4.2,93,4.2
Josh Allen,46601,QB,BUF,1,75.0,16,18,11.2,3.55,1,0,0.0,61.1,11,0,10,8.3,22,1,8,4,77.7,67.7,63.8,67.1,1,1,22,0,10.0,65.5,4.5,1,3,0,0,0,1,4.5,154,8.6
Jimmy Garoppolo,8697,QB,SF,1,75.0,16,16,6.8,2.53,0,0,0.0,68.8,11,0,7,8.3,20,1,4,28,76.1,66.3,67.8,56.2,0,1,21,0,42.9,55.2,15.0,3,1,0,0,0,0,0.0,84,5.3
Kirk Cousins,7102,QB,MIN,1,85.7,14,14,1.6,2.19,0,0,0.0,78.6,11,0,2,8.3,15,1,6,18,74.5,64.8,66.8,,0,0,18,1,50.0,138.1,6.7,1,0,0,0,1,0,0.0,160,11.4
Chad Henne,4371,QB,KC,1,100.0,4,4,1.5,1.5,0,0,0.0,75.0,3,0,0,25.0,4,1,1,16,66.9,59.8,63.0,60.0,0,0,4,0,,82.3,0.0,0,0,0,0,0,0,0.0,17,4.3
P.J. Walker,12134,QB,CAR,1,25.0,4,4,10.0,1.93,0,0,0.0,25.0,1,0,0,0.0,4,0,0,5,66.9,42.2,43.2,,0,0,4,0,,39.6,0.0,0,0,0,0,0,0,0.0,3,0.8
Tommy Townsend,33007,P,KC,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,16,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Zach Pascal,12303,WR,IND,1,0.0,1,1,13.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,14,67.0,59.6,48.9,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Golden Tate,5585,WR,NYG,1,100.0,1,1,-6.0,3.6,0,0,0.0,100.0,1,0,1,0.0,1,0,1,21,65.7,74.8,60.3,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Keenan Allen,7857,WR,LAC,1,0.0,1,1,15.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,27,71.1,66.7,48.9,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Hurts,40291,QB,PHI,1,100.0,1,1,5.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,24,64.5,43.6,60.1,60.0,0,0,1,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
