player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Deshaun Watson,11767,QB,HST,1,83.3,36,37,9.1,3.39,1,5,12.2,75.7,28,0,12,6.7,43,2,19,13,80.0,94.3,93.5,69.8,0,0,47,0,0.0,121.9,0.0,0,6,0,0,2,1,2.1,344,9.3
Philip Rivers,1725,QB,IND,1,75.0,32,36,7.3,2.54,2,2,5.1,66.7,24,0,11,0.0,37,0,12,14,79.3,88.4,86.6,60.0,1,1,40,0,9.1,107.2,2.7,1,0,0,1,3,0,0.0,288,8.0
Carson Wentz,10636,QB,PHI,1,67.6,34,35,9.1,2.91,0,3,8.1,60.0,21,0,15,8.7,40,2,11,24,79.9,77.6,76.2,61.5,0,2,43,0,33.3,75.3,12.5,5,0,0,1,2,0,0.0,235,6.7
Joe Burrow,28022,QB,CIN,1,78.1,32,34,9.2,2.31,1,2,5.7,64.7,22,0,6,12.0,35,3,11,7,28.1,68.2,74.8,33.7,1,0,37,0,0.0,90.7,0.0,0,1,0,0,1,2,5.4,203,6.0
P.J. Walker,12134,QB,CAR,1,84.4,32,34,6.4,2.36,1,3,8.8,70.6,24,0,7,11.1,35,3,12,5,79.3,66.6,67.5,62.6,0,2,36,1,14.3,77.8,2.9,1,0,0,1,1,2,5.6,258,7.6
Matthew Stafford,4924,QB,DET,1,70.0,30,33,6.7,2.44,2,1,2.9,54.5,18,0,11,14.3,39,3,9,11,79.7,69.3,69.7,56.4,0,0,40,0,45.5,70.0,12.8,5,1,0,1,0,0,0.0,178,5.4
Andy Dalton,6187,QB,DAL,1,77.4,31,32,7.3,2.31,0,1,3.0,68.8,22,0,4,8.3,34,2,14,9,78.7,73.4,70.9,66.1,0,1,35,0,25.0,104.0,2.9,1,1,0,1,3,2,5.7,203,6.3
Derek Carr,8671,QB,LV,1,93.1,29,31,8.1,3.06,0,5,15.6,74.2,23,0,11,14.8,33,4,17,23,27.8,93.2,96.0,29.6,0,1,34,0,0.0,119.7,0.0,0,2,0,2,3,1,2.9,275,8.9
Ryan Tannehill,7014,QB,TEN,1,76.7,30,31,6.5,2.62,0,1,3.0,71.0,22,0,13,4.3,36,1,17,31,28.2,68.8,62.8,77.4,0,1,38,0,15.4,104.1,5.6,2,3,0,1,2,3,7.9,259,8.4
Kirk Cousins,7102,QB,MIN,1,85.2,27,30,9.9,2.92,0,2,6.7,73.3,22,0,13,4.3,33,1,15,18,26.9,81.0,78.2,63.3,0,0,34,0,15.4,140.1,6.1,2,1,0,3,3,1,2.9,314,10.5
Joe Flacco,4332,QB,NYJ,1,64.0,25,30,14.0,2.9,1,5,14.7,50.0,15,0,15,6.3,32,1,9,22,78.6,70.3,70.6,56.8,1,1,37,0,6.7,80.6,3.1,1,1,0,3,2,2,5.4,205,6.8
Drew Lock,39517,QB,DEN,1,64.3,28,30,11.7,2.78,0,2,6.5,60.0,18,0,11,0.0,31,0,10,10,78.2,60.2,54.8,76.5,0,1,33,0,0.0,75.7,0.0,0,1,0,2,0,2,6.1,270,9.0
Lamar Jackson,46416,QB,BLT,1,67.9,28,29,10.1,2.89,0,2,6.5,58.6,17,0,10,10.5,34,2,10,3,80.4,74.8,71.8,68.8,0,1,36,0,10.0,74.8,2.9,1,4,0,1,1,0,0.0,186,6.4
Russell Wilson,7077,QB,SEA,1,96.3,27,28,7.1,3.41,0,4,12.9,82.1,23,0,16,11.5,38,3,13,29,79.4,89.4,90.9,60.3,0,0,41,0,18.8,119.8,7.9,3,7,0,1,2,0,0.0,197,7.0
Alex Smith,2218,QB,WAS,1,81.8,22,25,6.1,2.15,0,1,3.8,68.0,17,0,6,5.6,27,1,9,32,77.8,73.3,74.6,60.5,0,1,28,2,33.3,83.1,7.4,2,0,0,3,1,0,0.0,166,6.6
Taysom Hill,12112,QB,NO,1,90.9,22,23,6.7,3.08,1,1,3.7,78.3,18,0,12,10.0,30,2,10,20,28.7,79.5,81.1,62.2,0,0,34,0,25.0,108.9,10.0,3,4,0,0,0,1,2.9,233,10.1
Baker Mayfield,46518,QB,CLV,1,77.8,18,22,15.9,3.03,0,4,16.7,54.5,12,0,7,14.3,26,2,9,8,26.9,71.5,71.6,59.5,0,0,28,0,42.9,86.2,11.5,3,0,1,3,0,1,3.6,204,9.3
Tua Tagovailoa,60326,QB,MIA,1,63.2,19,20,9.5,2.88,0,0,0.0,55.0,11,0,14,8.3,26,1,5,17,77.2,51.9,48.5,65.6,0,0,29,0,42.9,81.9,23.1,6,0,0,1,1,1,3.4,83,4.2
Ryan Fitzpatrick,2467,QB,MIA,1,76.5,17,18,7.4,2.16,1,1,5.3,66.7,12,0,7,7.7,19,1,6,17,75.5,52.4,55.9,51.7,0,1,20,0,0.0,61.6,0.0,0,1,0,0,0,2,10.0,117,6.5
Ryan Finley,46426,QB,CIN,1,40.0,10,10,12.9,3.07,0,0,0.0,30.0,3,0,11,25.0,15,1,2,7,73.5,53.7,49.3,65.9,0,1,15,0,36.4,0.0,26.7,4,1,0,0,0,0,0.0,30,3.0
Logan Woodside,46517,QB,TEN,1,100.0,1,1,7.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,31,60.4,70.7,67.2,,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
D.J. Moore,48267,WR,CAR,1,0.0,1,1,7.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,5,70.9,86.0,53.5,67.9,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Travis Kelce,7844,TE,KC,1,100.0,1,1,-3.0,1.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,16,70.6,85.9,60.0,,0,0,1,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
