player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ryan Fitzpatrick,2467,QB,MIA,1,73.0,37,39,7.6,2.21,2,0,0.0,61.5,24,0,19,11.1,43,3,14,17,80.3,64.9,62.7,66.1,0,0,46,0,21.1,97.9,9.3,4,0,0,0,2,1,2.2,257,6.6
Teddy Bridgewater,8667,QB,CAR,1,70.0,30,36,10.2,2.61,2,2,5.4,52.8,19,0,12,9.5,38,2,11,5,78.9,67.1,66.4,59.4,0,1,39,0,0.0,74.7,0.0,0,2,1,3,1,1,2.6,267,7.4
Mike Glennon,7854,QB,JAX,1,67.7,31,35,11.3,2.35,1,3,7.9,57.1,20,0,12,4.8,36,1,12,15,79.3,73.3,72.7,58.4,1,0,40,0,0.0,96.7,0.0,0,1,1,1,2,0,0.0,235,6.7
Nick Mullens,12282,QB,SF,1,75.8,33,35,5.0,2.34,0,1,2.8,68.6,24,0,12,4.0,37,1,10,28,78.7,62.7,63.8,,2,1,38,1,16.7,77.3,5.4,2,0,0,0,0,2,5.3,252,7.2
Andy Dalton,6187,QB,DAL,1,81.8,33,35,6.7,2.23,0,1,2.7,71.4,25,0,12,7.4,40,2,8,9,79.5,75.5,70.3,77.1,1,1,42,0,25.0,84.8,7.5,3,2,0,1,1,0,0.0,215,6.1
Derek Carr,8671,QB,LV,1,80.6,31,34,7.3,2.61,0,0,0.0,64.7,22,0,14,12.0,37,3,10,23,21.1,59.3,59.0,,0,1,41,0,21.4,70.1,8.1,3,0,0,3,0,3,7.3,215,6.3
Kyler Murray,38334,QB,ARZ,1,77.4,31,34,6.8,2.79,0,2,5.4,67.6,23,0,9,4.2,39,1,13,1,79.7,78.4,77.2,64.0,1,1,42,0,22.2,67.0,5.1,2,3,0,2,0,0,0.0,170,5.0
Russell Wilson,7077,QB,SEA,1,76.7,30,31,8.7,2.55,0,2,5.9,71.0,22,0,14,4.3,35,1,12,29,79.6,79.7,79.7,66.0,0,0,38,2,14.3,102.9,5.7,2,2,0,1,1,0,0.0,230,7.4
Jared Goff,10635,QB,LA,1,63.3,30,31,8.4,2.49,0,0,0.0,61.3,19,0,9,0.0,37,0,8,26,27.9,35.9,44.3,31.3,0,2,37,0,22.2,52.9,5.4,2,4,0,1,0,2,5.4,198,6.4
Brandon Allen,10835,QB,CIN,1,66.7,27,29,7.4,2.68,0,1,3.0,58.6,17,0,14,5.6,33,1,5,7,28.2,50.0,50.5,56.9,0,1,37,0,14.3,67.6,6.1,2,2,0,2,1,3,8.1,136,4.7
Aaron Rodgers,2241,QB,GB,1,82.1,28,29,9.5,2.87,0,2,6.5,72.4,21,0,8,8.7,31,2,14,12,77.9,84.1,83.9,57.9,0,0,33,0,0.0,132.3,0.0,0,2,0,1,4,0,0.0,211,7.3
Baker Mayfield,46518,QB,CLV,1,74.1,27,29,8.9,3.05,0,1,3.3,65.5,19,0,7,5.0,32,1,15,8,78.6,78.9,81.1,55.8,0,0,33,1,28.6,116.7,6.3,2,1,0,2,2,0,0.0,258,8.9
Daniel Jones,39395,QB,NYG,1,65.4,26,27,9.9,2.63,1,2,7.4,59.3,16,0,2,5.9,30,1,10,21,78.1,78.8,76.3,67.8,0,0,30,0,0.0,84.3,0.0,0,3,0,0,0,1,3.3,213,7.9
Sam Darnold,29048,QB,NYJ,1,66.7,27,27,11.7,3.11,0,1,3.4,59.3,16,0,11,11.1,32,2,8,22,78.1,47.7,44.0,71.7,0,2,34,0,27.3,51.0,9.4,3,2,0,0,0,3,8.8,197,7.3
Alex Smith,2218,QB,WAS,1,87.0,23,26,4.1,2.6,0,0,0.0,73.1,19,0,9,5.0,30,1,5,32,78.2,68.3,68.2,57.9,0,1,32,0,33.3,83.7,10.0,3,1,0,3,1,0,0.0,149,5.7
Deshaun Watson,11767,QB,HST,1,81.8,22,25,13.3,3.3,1,3,10.0,68.0,17,0,14,5.6,30,1,17,13,79.4,84.6,84.2,68.0,0,0,35,1,14.3,150.4,6.7,2,3,0,2,4,0,0.0,318,12.7
Josh Allen,46601,QB,BUF,1,81.8,22,24,5.3,2.6,0,0,0.0,75.0,18,0,10,0.0,27,0,7,4,29.0,67.0,67.2,65.2,2,1,30,1,20.0,88.4,7.4,2,1,0,0,1,1,3.3,157,6.5
Ryan Tannehill,7014,QB,TEN,1,83.3,18,22,7.2,2.88,2,0,0.0,59.1,13,0,5,13.3,24,2,9,31,77.3,78.2,76.0,64.1,0,0,27,0,20.0,108.3,4.2,1,0,0,2,1,0,0.0,221,10.0
Cam Newton,6153,QB,NE,1,52.9,17,18,7.4,2.86,0,0,0.0,50.0,9,0,7,0.0,21,0,4,19,78.4,45.1,32.5,74.7,0,2,23,0,42.9,23.6,14.3,3,0,1,0,0,2,8.7,84,4.7
Taysom Hill,12112,QB,NO,1,69.2,13,16,7.8,3.06,0,0,0.0,56.3,9,0,8,0.0,22,0,4,20,27.0,47.2,41.3,68.2,0,1,23,2,37.5,43.2,13.6,3,2,0,3,0,2,8.7,78,4.9
Robert Griffin III,7008,QB,BLT,1,63.6,11,12,4.3,2.1,0,0,0.0,58.3,7,0,7,0.0,15,0,0,3,76.7,52.2,33.4,78.9,1,1,18,0,42.9,28.5,20.0,3,0,0,0,0,1,5.6,33,2.8
Colt McCoy,5609,QB,NYG,1,60.0,10,10,8.4,2.78,0,0,0.0,60.0,6,0,4,0.0,12,0,2,21,74.3,43.4,47.3,49.3,0,0,13,0,0.0,65.0,0.0,0,2,0,0,0,1,7.7,31,3.1
Kendall Hinton,34045,QB,DEN,1,12.5,8,9,15.8,3.58,0,0,0.0,11.1,1,0,5,0.0,11,0,1,10,72.6,24.0,24.3,61.3,0,2,11,1,20.0,0.0,9.1,1,1,0,1,0,4,36.4,13,1.4
Trace McSorley,32819,QB,BLT,1,50.0,6,6,9.3,2.66,0,0,0.0,33.3,2,0,2,33.3,7,1,2,3,71.3,47.7,38.5,68.5,0,0,7,0,0.0,121.5,0.0,0,1,0,0,1,1,14.3,77,12.8
Nathan Peterman,11926,QB,LV,1,60.0,5,5,2.0,2.91,0,0,0.0,60.0,3,0,2,0.0,8,0,2,23,70.3,60.2,54.4,63.9,0,0,8,0,100.0,72.9,25.0,2,1,0,0,0,0,0.0,25,5.0
Jacoby Brissett,10725,QB,IND,1,0.0,2,2,20.5,3.23,0,0,0.0,0.0,0,0,1,,4,0,1,14,70.5,69.8,50.9,77.2,0,0,4,0,100.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0
Logan Thomas,8755,TE,WAS,1,100.0,1,1,28.0,4.2,0,1,100.0,100.0,1,0,0,0.0,1,0,1,32,69.1,63.5,79.9,61.6,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Cole Beasley,7330,WR,BUF,1,100.0,1,1,23.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,4,65.7,64.4,72.1,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,20,20.0
Travis Kelce,7844,TE,KC,1,0.0,1,1,4.0,4.7,0,0,0.0,0.0,0,0,0,,1,0,0,16,71.6,81.7,58.0,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Hurts,40291,QB,PHI,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,24,60.4,60.6,60.5,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Jamal Agnew,11920,WR,DET,1,0.0,1,1,14.0,4.3,0,1,100.0,0.0,0,0,0,,1,0,0,11,73.4,58.2,77.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Golden Tate,5585,WR,NYG,1,,0,1,,5.8,0,0,0.0,0.0,0,0,1,,1,0,0,21,68.0,63.9,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
