"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"A.J. Brown","PHI","73","226","4.49","43","25","32","140","25","0.51","71","2.89","89.4","All Defenders","ARZ","","","","","","","","","","","","","100","57.43006085"
"A.J. Brown","PHI","73","226","4.49","43","25","32","140","25","0.51","71","2.89","89.4","Marco Wilson","ARZ","71","187","","16","7","74","144","15","0.18","55","1.01","40.7","100","16.81134509"
"A.J. Brown","PHI","73","226","4.49","43","25","32","140","25","0.51","71","2.89","89.4","Trayvon Mullen","ARZ","74","200","4.46","100","","","18","11","0.33","100","2.22","40.6","98.7732352","22.24109629"
"A.J. Brown","PHI","73","226","4.49","43","25","32","140","25","0.51","71","2.89","89.4","Byron Murphy Jr.","ARZ","71","190","4.55","59","21","17","143","17","0.26","58","0.83","62.9","97.53277716","18.06436459"
"Cooper Kupp","LA","74","208","4.62","18","54","26","170","31","0.59","81","2.36","89.7","All Defenders","DAL","","","","","","","","","","","","","93.04916422","63.80251287"
"Cooper Kupp","LA","74","208","4.62","18","54","26","170","31","0.59","81","2.36","89.7","Trevon Diggs","DAL","74","195","","","5","92","165","15","0.22","56","0.95","70.5","80.53725083","11.45016306"
"Cooper Kupp","LA","74","208","4.62","18","54","26","170","31","0.59","81","2.36","89.7","Anthony Brown","DAL","71","196","4.33","95","4","","168","23","0.36","62","1.45","62.3","88.08826692","10.34800833"
"Cooper Kupp","LA","74","208","4.62","18","54","26","170","31","0.59","81","2.36","89.7","Jourdan Lewis","DAL","70","195","4.54","","91","2","111","14","0.25","87","1.36","52","94.8707628","40.90218675"
"Justin Jefferson","MIN","73","195","4.43","42","36","20","163","25","0.49","70","2.41","70.1","All Defenders","CHI","","","","","","","","","","","","","87.83704022","61.35543568"
"Justin Jefferson","MIN","73","195","4.43","42","36","20","163","25","0.49","70","2.41","70.1","Jaylon Jones","CHI","71","190","","","","100","32","6","0.11","100","0.5","60.4","79.09445574","23.04396015"
"Justin Jefferson","MIN","73","195","4.43","42","36","20","163","25","0.49","70","2.41","70.1","Kindle Vildor","CHI","71","189","4.44","91","4","","113","16","0.26","56","1.16","54.3","93.98667652","17.83588247"
"Justin Jefferson","MIN","73","195","4.43","42","36","20","163","25","0.49","70","2.41","70.1","Kyler Gordon","CHI","72","200","4.52","6","66","16","116","23","0.56","74","2.89","41.8","88.42802695","19.97618836"
"Davante Adams","LV","73","215","4.56","36","34","31","166","26","0.44","60","1.75","77","All Defenders","KC","","","","","","","","","","","","","87.11519881","57.4960332"
"Davante Adams","LV","73","215","4.56","36","34","31","166","26","0.44","60","1.75","77","Rashad Fenton","KC","71","193","4.52","1","1","94","172","12","0.21","85","1.15","65.6","76.50916727","20.55413747"
"Davante Adams","LV","73","215","4.56","36","34","31","166","26","0.44","60","1.75","77","Jaylen Watson","KC","74","197","4.51","93","3","1","148","20","0.31","59","1.12","64.1","100","16.80439618"
"Davante Adams","LV","73","215","4.56","36","34","31","166","26","0.44","60","1.75","77","L'Jarius Sneed","KC","73","192","4.37","10","74","2","165","16","0.32","78","1.19","82.9","92.84435991","20.0680599"
"DeVonta Smith","PHI","72","170","","30","21","49","146","17","0.35","72","1.82","76.2","All Defenders","ARZ","","","","","","","","","","","","","87.42215016","62.64541003"
"DeVonta Smith","PHI","72","170","","30","21","49","146","17","0.35","72","1.82","76.2","Marco Wilson","ARZ","71","187","","16","7","74","144","15","0.18","55","1.01","40.7","91.30192593","27.5839206"
"DeVonta Smith","PHI","72","170","","30","21","49","146","17","0.35","72","1.82","76.2","Trayvon Mullen","ARZ","74","200","4.46","100","","","18","11","0.33","100","2.22","40.6","81.66724124","25.83915454"
"DeVonta Smith","PHI","72","170","","30","21","49","146","17","0.35","72","1.82","76.2","Byron Murphy Jr.","ARZ","71","190","4.55","59","21","17","143","17","0.26","58","0.83","62.9","86.26779594","8.806914408"
"Stefon Diggs","BUF","72","191","4.46","32","37","31","158","25","0.61","79","2.57","83.9","All Defenders","PIT","","","","","","","","","","","","","85.77867215","56.78599145"
"Stefon Diggs","BUF","72","191","4.46","32","37","31","158","25","0.61","79","2.57","83.9","Cameron Sutton","PIT","71","188","4.52","1","34","61","176","13","0.26","65","1.02","69.4","81.66932431","20.12199262"
"Stefon Diggs","BUF","72","191","4.46","32","37","31","158","25","0.61","79","2.57","83.9","Levi Wallace","PIT","72","179","4.63","37","6","55","106","18","0.21","58","1.1","52.7","81.28524436","22.71439658"
"Stefon Diggs","BUF","72","191","4.46","32","37","31","158","25","0.61","79","2.57","83.9","Arthur Maulet","PIT","70","190","4.62","","95","","75","16","0.27","67","1.63","53.4","115","13.70270663"
"Terry McLaurin","WAS","72","210","4.35","57","19","24","180","14","0.25","56","1.39","63.7","All Defenders","TEN","","","","","","","","","","","","","82.78800502","57.60036475"
"Terry McLaurin","WAS","72","210","4.35","57","19","24","180","14","0.25","56","1.39","63.7","Kristian Fulton","TEN","71","197","4.46","14","9","68","117","13","0.38","80","1.72","65.3","76.51221567","28.83500726"
"Terry McLaurin","WAS","72","210","4.35","57","19","24","180","14","0.25","56","1.39","63.7","Terrance Mitchell","TEN","71","191","4.63","77","4","16","57","19","0.45","64","2.23","59.9","78.06070805","34.56021885"
"Terry McLaurin","WAS","72","210","4.35","57","19","24","180","14","0.25","56","1.39","63.7","Roger McCreary","TEN","71","190","4.5","28","60","9","151","15","0.26","82","0.99","59.4","83.7788927","14.69610274"
"Amon-Ra St. Brown","DET","73","195","","16","65","17","102","32","0.65","70","2.48","78.6","All Defenders","NE","","","","","","","","","","","","","82.32832522","50.22098992"
"Amon-Ra St. Brown","DET","73","195","","16","65","17","102","32","0.65","70","2.48","78.6","Jonathan Jones","NE","70","190","4.33","47","6","40","126","13","0.26","62","1.34","76","69.85466019","5.433264991"
"Amon-Ra St. Brown","DET","73","195","","16","65","17","102","32","0.65","70","2.48","78.6","Jalen Mills","NE","72","191","4.61","40","8","50","90","19","0.38","65","1.92","29.2","82.64938851","5.800377491"
"Amon-Ra St. Brown","DET","73","195","","16","65","17","102","32","0.65","70","2.48","78.6","Myles Bryant","NE","69","185","4.62","8","74","1","97","21","0.35","70","1.39","46.1","101.8079191","37.95943244"
"Adam Thielen","MIN","74","200","","19","36","45","162","17","0.3","78","1.36","68.3","All Defenders","CHI","","","","","","","","","","","","","81.30231505","59.52628698"
"Adam Thielen","MIN","74","200","","19","36","45","162","17","0.3","78","1.36","68.3","Jaylon Jones","CHI","71","190","","","","100","32","6","0.11","100","0.5","60.4","79.43259948","17.66761942"
"Adam Thielen","MIN","74","200","","19","36","45","162","17","0.3","78","1.36","68.3","Kindle Vildor","CHI","71","189","4.44","91","4","","113","16","0.26","56","1.16","54.3","89.12289065","25.0970799"
"Adam Thielen","MIN","74","200","","19","36","45","162","17","0.3","78","1.36","68.3","Kyler Gordon","CHI","72","200","4.52","6","66","16","116","23","0.56","74","2.89","41.8","87.17804063","16.58038131"
"Jaylen Waddle","MIA","70","182","","49","21","30","119","29","0.65","62","3.2","79.9","All Defenders","NYJ","","","","","","","","","","","","","79.64127961","56.09328677"
"Jaylen Waddle","MIA","70","182","","49","21","30","119","29","0.65","62","3.2","79.9","D.J. Reed Jr.","NYJ","69","188","4.51","4","1","91","138","13","0.11","44","0.53","75.5","59.57916473","13.93166599"
"Jaylen Waddle","MIA","70","182","","49","21","30","119","29","0.65","62","3.2","79.9","Sauce Gardner","NYJ","75","200","4.41","84","3","4","135","14","0.19","47","0.75","70.8","73.61243056","33.65597206"
"Jaylen Waddle","MIA","70","182","","49","21","30","119","29","0.65","62","3.2","79.9","Michael Carter II","NYJ","71","190","","1","94","","87","15","0.39","85","1.93","59.8","92.01247206","30.50301607"
"Tyreek Hill","MIA","70","191","","27","36","30","128","34","0.71","72","3.73","85.7","All Defenders","NYJ","","","","","","","","","","","","","78.30137349","52.32687936"
"Tyreek Hill","MIA","70","191","","27","36","30","128","34","0.71","72","3.73","85.7","D.J. Reed Jr.","NYJ","69","188","4.51","4","1","91","138","13","0.11","44","0.53","75.5","65.24172556","31.39612762"
"Tyreek Hill","MIA","70","191","","27","36","30","128","34","0.71","72","3.73","85.7","Sauce Gardner","NYJ","75","200","4.41","84","3","4","135","14","0.19","47","0.75","70.8","81.2840305","12.71121361"
"Tyreek Hill","MIA","70","191","","27","36","30","128","34","0.71","72","3.73","85.7","Michael Carter II","NYJ","71","190","","1","94","","87","15","0.39","85","1.93","59.8","98.28838517","26.84745118"
"Deebo Samuel","SF","72","215","4.48","33","24","30","110","25","0.44","67","2.24","68.3","All Defenders","CAR","","","","","","","","","","","","","74.9774249","56.04750893"
