"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"George Pickens","PIT","75","200","4.47","41","14","45","488","14","0.24","61","1.32","65.8","All Defenders","LV","","","","","","","","","","","","","21.47504157","42.30740737"
"George Pickens","PIT","75","200","4.47","41","14","45","488","14","0.24","61","1.32","65.8","Sidney Jones","LV","72","181","4.47","50","13","30","54","17","0.28","67","1.67","46.3","33.1534977","14.43297692"
"George Pickens","PIT","75","200","4.47","41","14","45","488","14","0.24","61","1.32","65.8","Nate Hobbs","LV","73","195","","39","25","30","301","16","0.25","69","1.34","65.3","24.84487317","18.73339621"
"George Pickens","PIT","75","200","4.47","41","14","45","488","14","0.24","61","1.32","65.8","Tyler Hall","LV","70","190","","2","83","1","83","12","0.1","60","0.29","78.5","52.37436187","8.03102026"
"Drake London","ATL","76","213","","53","18","29","338","27","0.41","60","1.78","77.8","All Defenders","BLT","","","","","","","","","","","","","54.19088128","43.72867524"
"Drake London","ATL","76","213","","53","18","29","338","27","0.41","60","1.78","77.8","Marlon Humphrey","BLT","72","205","4.41","1","24","69","515","12","0.17","65","0.9","76.2","48.97206741","21.6739478"
"Drake London","ATL","76","213","","53","18","29","338","27","0.41","60","1.78","77.8","Brandon Stephens","BLT","73","215","","22","25","48","221","19","0.3","61","1.28","48.6","73.92522896","12.8977998"
"Drake London","ATL","76","213","","53","18","29","338","27","0.41","60","1.78","77.8","Kyle Hamilton","BLT","76","221","4.59","1","46","1","265","14","0.29","84","1.08","86.4","37.37511241","9.156927649"
"Chris Olave","NO","73","189","4.39","27","33","40","380","26","0.46","64","2.47","84.6","All Defenders","CLV","","","","","","","","","","","","","44.6071188","47.80922725"
"Chris Olave","NO","73","189","4.39","27","33","40","380","26","0.46","64","2.47","84.6","Martin Emerson","CLV","74","201","4.53","46","2","46","397","20","0.28","56","1.11","70.1","52.71290534","11.68786992"
"Chris Olave","NO","73","189","4.39","27","33","40","380","26","0.46","64","2.47","84.6","Denzel Ward","CLV","71","190","4.32","50","1","43","354","15","0.28","61","1.4","52.9","50.25945027","17.7236909"
"Chris Olave","NO","73","189","4.39","27","33","40","380","26","0.46","64","2.47","84.6","Greg Newsome II","CLV","73","190","","9","60","19","387","14","0.23","68","0.99","67.7","31.51565206","17.26974242"
"Jahan Dotson","WAS","71","182","4.43","27","28","44","290","13","0.32","62","1.17","66.4","All Defenders","SF","","","","","","","","","","","","","35.62645318","38.73130269"
"Jahan Dotson","WAS","71","182","4.43","27","28","44","290","13","0.32","62","1.17","66.4","Charvarius Ward","SF","73","196","","73","1","22","512","13","0.2","61","0.99","83.1","29.93191813","10.923102"
"Jahan Dotson","WAS","71","182","4.43","27","28","44","290","13","0.32","62","1.17","66.4","Deommodore Lenoir","SF","70","200","","25","26","44","462","15","0.22","72","1.14","60","59.34388627","16.40499173"
"Jahan Dotson","WAS","71","182","4.43","27","28","44","290","13","0.32","62","1.17","66.4","Jimmie Ward","SF","71","195","","","91","","272","21","0.37","82","1.31","70","21.09743213","11.40320897"
"Garrett Wilson","NYJ","72","192","4.38","34","40","24","475","22","0.39","64","2.03","82.7","All Defenders","JAX","","","","","","","","","","","","","93.77167195","50.33406055"
"Garrett Wilson","NYJ","72","192","4.38","34","40","24","475","22","0.39","64","2.03","82.7","Tyson Campbell","JAX","73","195","","11","4","83","549","12","0.2","61","0.76","78.6","75.76054473","17.38445465"
"Garrett Wilson","NYJ","72","192","4.38","34","40","24","475","22","0.39","64","2.03","82.7","Darious Williams","JAX","69","187","","27","68","3","466","15","0.21","58","1.03","54.7","74.46098195","30.20043633"
"Garrett Wilson","NYJ","72","192","4.38","34","40","24","475","22","0.39","64","2.03","82.7","Tre Herndon","JAX","71","185","","53","33","14","190","16","0.37","68","1.94","41.7","81.54172622","20.41662697"
"Christian Watson","GB","77","208","4.36","32","32","35","205","22","0.56","63","2.18","71.1","All Defenders","MIA","","","","","","","","","","","","","31.61112533","30.58740532"
"Christian Watson","GB","77","208","4.36","32","32","35","205","22","0.56","63","2.18","71.1","Noah Igbinoghene","MIA","71","197","4.48","20","12","64","136","15","0.21","50","0.93","48","70.78452719","10.03668343"
"Christian Watson","GB","77","208","4.36","32","32","35","205","22","0.56","63","2.18","71.1","Xavien Howard","MIA","73","203","4.58","61","7","29","542","12","0.28","67","1.28","56.5","35.63893382","11.230071"
