"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"A.J. Brown","PHI","73","226","4.49","43","27","30","344","24","0.52","65","2.42","84","All Defenders","TEN","","","","","","","","","","","","","100","41.96738985"
"A.J. Brown","PHI","73","226","4.49","43","27","30","344","24","0.52","65","2.42","84","Kristian Fulton","TEN","71","197","4.46","14","6","74","384","13","0.24","57","0.99","66.7","94.16299834","13.87983987"
"A.J. Brown","PHI","73","226","4.49","43","27","30","344","24","0.52","65","2.42","84","Roger McCreary","TEN","71","190","4.5","37","51","6","481","13","0.24","71","0.94","63.8","100","15.02738569"
"A.J. Brown","PHI","73","226","4.49","43","27","30","344","24","0.52","65","2.42","84","Elijah Molden","TEN","70","192","","","95","","37","11","0.05","25","0.24","67.5","100","12.84158413"
"Randall Cobb","GB","70","195","4.46","8","82","8","167","20","0.4","76","2.09","79.2","All Defenders","CHI","","","","","","","","","","","","","91.10829803","40.75692858"
"Randall Cobb","GB","70","195","4.46","8","82","8","167","20","0.4","76","2.09","79.2","Jaylon Johnson","CHI","72","196","4.5","14","3","78","255","13","0.22","62","1.15","58.9","69.63691705","3.751683802"
"Randall Cobb","GB","70","195","4.46","8","82","8","167","20","0.4","76","2.09","79.2","Kindle Vildor","CHI","71","189","4.44","84","4","9","275","14","0.29","67","1.34","59.4","84.68715901","3.751683802"
"Randall Cobb","GB","70","195","4.46","8","82","8","167","20","0.4","76","2.09","79.2","Jaylon Jones","CHI","71","190","","26","15","56","137","13","0.23","83","1.18","50.5","99.06560508","32.40090556"
"Drake London","ATL","76","213","","53","16","31","287","23","0.38","61","1.53","75.8","All Defenders","PIT","","","","","","","","","","","","","86.42986602","56.13640707"
"Drake London","ATL","76","213","","53","16","31","287","23","0.38","61","1.53","75.8","Cameron Sutton","PIT","71","188","4.52","1","24","69","367","12","0.19","53","0.8","72.1","72.43497833","28.88572403"
"Drake London","ATL","76","213","","53","16","31","287","23","0.38","61","1.53","75.8","Levi Wallace","PIT","72","179","4.63","70","6","23","281","20","0.33","56","1.81","55","77.95654665","17.25876593"
"Drake London","ATL","76","213","","53","16","31","287","23","0.38","61","1.53","75.8","Arthur Maulet","PIT","70","190","4.62","1","90","","247","14","0.28","74","1.55","51.4","100","9.991917116"
"Terry McLaurin","WAS","72","210","4.35","50","25","25","424","19","0.35","67","1.98","77","All Defenders","NYG","","","","","","","","","","","","","85.47632081","41.06368568"
"Terry McLaurin","WAS","72","210","4.35","50","25","25","424","19","0.35","67","1.98","77","Fabian Moreau","NYG","72","200","4.35","20","11","64","256","18","0.25","53","1.13","65.7","84.59190186","20.11819765"
"Terry McLaurin","WAS","72","210","4.35","50","25","25","424","19","0.35","67","1.98","77","Nick McCloud","NYG","73","190","","39","32","10","90","16","0.31","71","1.34","68.7","84.86114258","10.1907132"
"Terry McLaurin","WAS","72","210","4.35","50","25","25","424","19","0.35","67","1.98","77","Darnay Holmes","NYG","70","195","4.48","4","84","4","238","18","0.23","62","1.24","42.6","99.21210096","10.71717071"
"Davante Adams","LV","73","215","4.56","36","30","34","410","28","0.56","63","2.44","89.4","All Defenders","LAC","","","","","","","","","","","","","83.20062058","40.05102013"
"Davante Adams","LV","73","215","4.56","36","30","34","410","28","0.56","63","2.44","89.4","Michael Davis","LAC","74","196","","47","3","43","235","17","0.23","62","1.05","59.7","90","14.2566934"
