"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Tyreek Hill","MIA","70","191","","27","37","32","194","34","0.68","77","3.61","90.5","All Defenders","PIT","","","","","","","","","","","","","92.77795738","40.57850816"
"Tyreek Hill","MIA","70","191","","27","37","32","194","34","0.68","77","3.61","90.5","Levi Wallace","PIT","72","179","4.63","48","5","44","133","20","0.33","58","1.7","55","73.96679415","9.2576094"
"Tyreek Hill","MIA","70","191","","27","37","32","194","34","0.68","77","3.61","90.5","James Pierre","PIT","74","185","4.59","86","7","4","56","20","0.19","55","0.8","62.8","92.86704305","10.15482265"
"Tyreek Hill","MIA","70","191","","27","37","32","194","34","0.68","77","3.61","90.5","Arthur Maulet","PIT","70","190","4.62","1","91","","132","12","0.24","75","1.49","56.9","100","20.39121013"
"Davante Adams","LV","73","215","4.56","38","30","32","199","25","0.5","58","2.07","77.4","All Defenders","HST","","","","","","","","","","","","","91.1524","40.74281853"
"Davante Adams","LV","73","215","4.56","38","30","32","199","25","0.5","58","2.07","77.4","Derek Stingley Jr.","HST","72","190","","48","4","44","200","20","0.29","64","1.69","50.4","93.154","14.74277711"
"Davante Adams","LV","73","215","4.56","38","30","32","199","25","0.5","58","2.07","77.4","Steven Nelson","HST","71","194","4.49","44","4","46","204","10","0.15","57","0.58","68.5","89.1545","12.10509175"
"Davante Adams","LV","73","215","4.56","38","30","32","199","25","0.5","58","2.07","77.4","Desmond King II","HST","70","200","","1","89","3","145","12","0.17","61","0.9","79.5","94.1245","13.84784815"
"Mike Evans","TB","77","231","4.53","52","27","20","181","18","0.43","73","1.98","75.2","All Defenders","CAR","","","","","","","","","","","","","88.747939","41.02704856"
"Mike Evans","TB","77","231","4.53","52","27","20","181","18","0.43","73","1.98","75.2","C.J. Henderson","CAR","73","191","4.39","53","9","35","139","12","0.19","75","1.07","52","92.14987975","19.22875241"
"Mike Evans","TB","77","231","4.53","52","27","20","181","18","0.43","73","1.98","75.2","Donte Jackson","CAR","70","180","4.32","32","6","60","156","17","0.28","73","1.19","53.3","94.5677822","8.136888546"
"Mike Evans","TB","77","231","4.53","52","27","20","181","18","0.43","73","1.98","75.2","Myles Hartsfield","CAR","71","210","","2","64","2","165","17","0.37","75","1.34","63.3","77.12410434","13.66140761"
"Kendrick Bourne","NE","73","190","4.68","18","30","52","73","19","0.36","79","2.14","75.8","All Defenders","CHI","","","","","","","","","","","","","85.05951355","40.02594803"
"Kendrick Bourne","NE","73","190","4.68","18","30","52","73","19","0.36","79","2.14","75.8","Jaylon Johnson","CHI","72","196","4.5","","2","97","88","10","0.09","44","0.48","74.1","68.76781385","7.711421181"
"Kendrick Bourne","NE","73","190","4.68","18","30","52","73","19","0.36","79","2.14","75.8","Kindle Vildor","CHI","71","189","4.44","83","4","10","178","14","0.21","56","1.02","72.3","108.7809283","17.11201081"
"Kendrick Bourne","NE","73","190","4.68","18","30","52","73","19","0.36","79","2.14","75.8","Kyler Gordon","CHI","72","200","4.52","4","72","12","181","22","0.47","80","2.27","53.7","84.13098213","14.83530551"
"Jaylen Waddle","MIA","70","182","","43","25","30","198","24","0.51","64","2.69","77.3","All Defenders","PIT","","","","","","","","","","","","","83.44223512","40.57850816"
"Jaylen Waddle","MIA","70","182","","43","25","30","198","24","0.51","64","2.69","77.3","Levi Wallace","PIT","72","179","4.63","48","5","44","133","20","0.33","58","1.7","55","64.84073241","10.49033114"
"Jaylen Waddle","MIA","70","182","","43","25","30","198","24","0.51","64","2.69","77.3","James Pierre","PIT","74","185","4.59","86","7","4","56","20","0.19","55","0.8","62.8","80.18588232","8.344581585"
"Jaylen Waddle","MIA","70","182","","43","25","30","198","24","0.51","64","2.69","77.3","Arthur Maulet","PIT","70","190","4.62","1","91","","132","12","0.24","75","1.49","56.9","94.59012002","21.17139556"
"Jakobi Meyers","NE","74","200","4.63","9","69","21","117","26","0.53","77","2.74","79.2","All Defenders","CHI","","","","","","","","","","","","","79.77618939","40.02594803"
"Jakobi Meyers","NE","74","200","4.63","9","69","21","117","26","0.53","77","2.74","79.2","Jaylon Johnson","CHI","72","196","4.5","","2","97","88","10","0.09","44","0.48","74.1","63.94429797","4.31858913"
"Jakobi Meyers","NE","74","200","4.63","9","69","21","117","26","0.53","77","2.74","79.2","Kindle Vildor","CHI","71","189","4.44","83","4","10","178","14","0.21","56","1.02","72.3","102.0783898","8.953172587"
"Jakobi Meyers","NE","74","200","4.63","9","69","21","117","26","0.53","77","2.74","79.2","Kyler Gordon","CHI","72","200","4.52","4","72","12","181","22","0.47","80","2.27","53.7","79.36715393","26.64885488"
"Mike Williams","LAC","76","218","","49","17","33","253","19","0.33","62","1.62","69.8","All Defenders","SEA","","","","","","","","","","","","","78.09928064","42.59527396"
"Mike Williams","LAC","76","218","","49","17","33","253","19","0.33","62","1.62","69.8","Tariq Woolen","SEA","76","205","4.26","","2","94","200","14","0.17","56","0.96","75.3","75.12246488","20.68237191"
"Mike Williams","LAC","76","218","","49","17","33","253","19","0.33","62","1.62","69.8","Michael Jackson","SEA","73","210","4.45","84","3","5","183","12","0.18","59","0.72","62","77.59710176","14.43506507"
"Mike Williams","LAC","76","218","","49","17","33","253","19","0.33","62","1.62","69.8","Justin Coleman","SEA","71","190","4.53","","89","","38","21","0.31","75","1.55","55.7","84.38572778","7.430508903"
