"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Brandon Aiyuk","SF","72","200","4.5","41","25","34","473","20","0.41","68","1.81","77.7","All Defenders","LV","","","","","","","","","","","","","98.61889935","40.31672947"
"Brandon Aiyuk","SF","72","200","4.5","41","25","34","473","20","0.41","68","1.81","77.7","Amik Robertson","LV","68","187","","21","55","21","349","14","0.27","58","1.13","62","100","16.51790533"
"Brandon Aiyuk","SF","72","200","4.5","41","25","34","473","20","0.41","68","1.81","77.7","Nate Hobbs","LV","73","195","","39","23","33","341","16","0.28","71","1.41","62.9","74.4843215","13.36646287"
"Brandon Aiyuk","SF","72","200","4.5","41","25","34","473","20","0.41","68","1.81","77.7","Tyler Hall","LV","70","190","","3","83","1","109","14","0.1","53","0.3","83","100","10.39613779"
"Drake London","ATL","76","213","","53","18","29","370","27","0.42","62","1.89","80.8","All Defenders","ARZ","","","","","","","","","","","","","96.61768528","45.25649619"
"Drake London","ATL","76","213","","53","18","29","370","27","0.42","62","1.89","80.8","Marco Wilson","ARZ","71","187","","23","6","67","489","16","0.25","61","1.06","55.7","95.03077231","20.3189543"
"Drake London","ATL","76","213","","53","18","29","370","27","0.42","62","1.89","80.8","Antonio Hamilton","ARZ","72","188","","54","19","23","281","14","0.25","72","1.07","73.3","71.58857642","14.30066638"
"Drake London","ATL","76","213","","53","18","29","370","27","0.42","62","1.89","80.8","Isaiah Simmons","ARZ","76","238","4.39","2","54","2","462","15","0.26","84","1.07","69.7","84.45906882","10.63687552"
"DeSean Jackson","BLT","70","175","4.35","25","22","52","63","24","0.36","53","2.29","77.2","All Defenders","PIT","","","","","","","","","","","","","94.68660075","42.08570678"
"DeSean Jackson","BLT","70","175","4.35","25","22","52","63","24","0.36","53","2.29","77.2","Cameron Sutton","PIT","71","188","4.52","3","26","64","476","14","0.21","51","0.86","68.1","65.66104171","15.25606871"
"DeSean Jackson","BLT","70","175","4.35","25","22","52","63","24","0.36","53","2.29","77.2","Levi Wallace","PIT","72","179","4.63","72","5","20","379","18","0.31","57","1.62","58.2","73.72182937","16.48356849"
"DeSean Jackson","BLT","70","175","4.35","25","22","52","63","24","0.36","53","2.29","77.2","Arthur Maulet","PIT","70","190","4.62","1","90","","264","14","0.27","71","1.47","55.6","100","25.25142407"
"DeVonta Smith","PHI","72","170","","34","25","41","524","21","0.42","71","1.94","79.2","All Defenders","NO","","","","","","","","","","","","","93.68551822","42.08952538"
