"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Cooper Kupp","LA","74","208","4.62","18","55","26","314","29","0.61","80","2.61","88.3","All Defenders","ARZ","","","","","","","","","","","","","100","40.32252347"
"Cooper Kupp","LA","74","208","4.62","18","55","26","314","29","0.61","80","2.61","88.3","Marco Wilson","ARZ","71","187","","26","6","64","336","15","0.22","60","1.17","44.4","100","7.31306998"
"Cooper Kupp","LA","74","208","4.62","18","55","26","314","29","0.61","80","2.61","88.3","Trayvon Mullen","ARZ","74","200","4.46","100","","","20","10","0.3","100","2","47.5","100","6.977608055"
"Cooper Kupp","LA","74","208","4.62","18","55","26","314","29","0.61","80","2.61","88.3","Byron Murphy Jr.","ARZ","71","190","4.55","42","30","23","346","16","0.27","64","1.01","65.7","92.7175838","25.36092158"
"Chris Olave","NO","73","189","4.39","26","27","46","260","26","0.45","63","2.38","80.6","All Defenders","PIT","","","","","","","","","","","","","96.49201814","53.55308163"
"Chris Olave","NO","73","189","4.39","26","27","46","260","26","0.45","63","2.38","80.6","Ahkello Witherspoon","PIT","74","195","4.45","93","5","1","153","18","0.46","75","1.69","46","75.06361548","13.77633622"
"Chris Olave","NO","73","189","4.39","26","27","46","260","26","0.45","63","2.38","80.6","William Jackson III","PIT","72","196","4.37","94","2","","117","16","0.43","84","1.87","49.6","88.89336493","24.64217886"
"Chris Olave","NO","73","189","4.39","26","27","46","260","26","0.45","63","2.38","80.6","Arthur Maulet","PIT","70","190","4.62","2","89","1","178","13","0.26","78","1.63","51.7","100","14.94053364"
"DeVonta Smith","PHI","72","170","","32","22","46","278","18","0.35","78","1.59","71.9","All Defenders","WAS","","","","","","","","","","","","","96.14410229","42.75969019"
"DeVonta Smith","PHI","72","170","","32","22","46","278","18","0.35","78","1.59","71.9","Benjamin St-Juste","WAS","75","200","","52","35","8","305","16","0.25","52","1.28","56.4","98.93047781","18.05196327"
"DeVonta Smith","PHI","72","170","","32","22","46","278","18","0.35","78","1.59","71.9","Kendall Fuller","WAS","71","198","","8","3","86","327","14","0.28","62","1.38","56.4","91.59069925","17.81254731"
"DeVonta Smith","PHI","72","170","","32","22","46","278","18","0.35","78","1.59","71.9","Danny Johnson","WAS","69","181","4.44","3","82","6","34","15","0.18","60","0.88","61.5","100","6.655763647"
"Jerry Jeudy","DEN","73","193","4.45","15","69","15","254","21","0.37","57","1.77","69.2","All Defenders","TEN","","","","","","","","","","","","","95.27056245","39.83560274"
"Jerry Jeudy","DEN","73","193","4.45","15","69","15","254","21","0.37","57","1.77","69.2","Kristian Fulton","TEN","71","197","4.46","15","7","73","317","13","0.2","54","0.95","69.4","82.36345306","5.534745536"
"Jerry Jeudy","DEN","73","193","4.45","15","69","15","254","21","0.37","57","1.77","69.2","Roger McCreary","TEN","71","190","4.5","29","57","8","351","13","0.23","75","0.89","64.5","83.13439613","4.660838346"
"Jerry Jeudy","DEN","73","193","4.45","15","69","15","254","21","0.37","57","1.77","69.2","Joshua Kalu","TEN","72","203","4.58","","41","1","143","8","0.16","92","0.79","52.1","100","29.56719326"
"A.J. Brown","PHI","73","226","4.49","43","25","31","263","24","0.57","67","2.73","89.2","All Defenders","WAS","","","","","","","","","","","","","90.37253093","42.75969019"
"A.J. Brown","PHI","73","226","4.49","43","25","31","263","24","0.57","67","2.73","89.2","Benjamin St-Juste","WAS","75","200","","52","35","8","305","16","0.25","52","1.28","56.4","82.6862547","13.74869095"
"A.J. Brown","PHI","73","226","4.49","43","25","31","263","24","0.57","67","2.73","89.2","Kendall Fuller","WAS","71","198","","8","3","86","327","14","0.28","62","1.38","56.4","78.3662661","15.70378003"
"A.J. Brown","PHI","73","226","4.49","43","25","31","263","24","0.57","67","2.73","89.2","Danny Johnson","WAS","69","181","4.44","3","82","6","34","15","0.18","60","0.88","61.5","85.97251317","13.05494966"
"Stefon Diggs","BUF","72","191","4.46","27","40","33","292","27","0.64","75","2.93","91.1","All Defenders","MIN","","","","","","","","","","","","","83.65984924","42.32613216"
"Stefon Diggs","BUF","72","191","4.46","27","40","33","292","27","0.64","75","2.93","91.1","Akayleb Evans","MIN","74","198","4.46","","","97","39","21","0.31","75","1.56","57.1","81.05880738","14.21519155"
"Stefon Diggs","BUF","72","191","4.46","27","40","33","292","27","0.64","75","2.93","91.1","Patrick Peterson","MIN","73","198","4.31","96","","","324","11","0.17","51","0.75","77.9","67.05549633","16.65094067"
"Stefon Diggs","BUF","72","191","4.46","27","40","33","292","27","0.64","75","2.93","91.1","Chandon Sullivan","MIN","71","189","4.6","1","90","","281","16","0.32","82","1.68","53.1","86.49328472","11.30027868"
"Davante Adams","LV","73","215","4.56","40","28","31","294","27","0.53","60","2.23","80.8","All Defenders","IND","","","","","","","","","","","","","82.39286198","39.95267283"
"Davante Adams","LV","73","215","4.56","40","28","31","294","27","0.53","60","2.23","80.8","Isaiah Rodgers","IND","70","170","","49","1","45","126","6","0.09","100","0.32","75.1","66.40075834","14.71286188"
"Davante Adams","LV","73","215","4.56","40","28","31","294","27","0.53","60","2.23","80.8","Stephon Gilmore","IND","72","190","4.38","49","1","46","305","16","0.22","61","1.23","73.3","71.54342313","11.89462355"
"Davante Adams","LV","73","215","4.56","40","28","31","294","27","0.53","60","2.23","80.8","Kenny Moore II","IND","69","190","","4","75","6","298","14","0.28","74","1.13","52.1","100","13.22085335"
"DeAndre Hopkins","ARZ","73","212","4.57","64","28","8","124","26","0.55","81","2.4","73.4","All Defenders","LA","","","","","","","","","","","","","72.94148717","41.67263781"
"DeAndre Hopkins","ARZ","73","212","4.57","64","28","8","124","26","0.55","81","2.4","73.4","Derion Kendrick","LA","72","190","","47","","49","210","21","0.36","64","1.9","45.5","70.37180019","31.40422603"
"DeAndre Hopkins","ARZ","73","212","4.57","64","28","8","124","26","0.55","81","2.4","73.4","Jalen Ramsey","LA","73","208","4.41","35","26","29","278","14","0.26","68","0.99","86.3","33.85576118","2.652673043"
"DeAndre Hopkins","ARZ","73","212","4.57","64","28","8","124","26","0.55","81","2.4","73.4","Troy Hill","LA","71","180","4.55","19","61","16","119","15","0.29","61","0.97","79.9","67.85871543","7.615738736"
"Justin Jefferson","MIN","73","195","4.43","42","33","24","324","24","0.51","76","2.68","82.7","All Defenders","BUF","","","","","","","","","","","","","69.77386046","38.7962286"
"Justin Jefferson","MIN","73","195","4.43","42","33","24","324","24","0.51","76","2.68","82.7","Dane Jackson","BUF","71","180","4.57","39","2","53","237","14","0.16","62","0.79","62.3","65.93488694","14.83495672"
"Justin Jefferson","MIN","73","195","4.43","42","33","24","324","24","0.51","76","2.68","82.7","Kaiir Elam","BUF","73","191","4.39","55","","44","225","14","0.26","78","1.19","60.2","77.07613069","11.15438518"
