"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Tyreek Hill","MIA","70","191","","24","38","33","261","35","0.68","75","3.68","90.9","All Defenders","CHI","","","","","","","","","","","","","99.59866181","40.50834387"
"Tyreek Hill","MIA","70","191","","24","38","33","261","35","0.68","75","3.68","90.9","Jaylon Johnson","CHI","72","196","4.5","6","1","88","147","11","0.14","56","0.82","70.2","96.39242548","9.052568865"
"Tyreek Hill","MIA","70","191","","24","38","33","261","35","0.68","75","3.68","90.9","Kindle Vildor","CHI","71","189","4.44","82","4","11","228","14","0.21","61","1.02","70.6","95.12010619","10.459901"
"Tyreek Hill","MIA","70","191","","24","38","33","261","35","0.68","75","3.68","90.9","Kyler Gordon","CHI","72","200","4.52","7","75","9","238","20","0.42","81","2.08","51.1","99.97104151","20.12104592"
"Davante Adams","LV","73","215","4.56","39","29","32","255","25","0.47","60","2","76.7","All Defenders","JAX","","","","","","","","","","","","","96.94328001","40.16339687"
"Davante Adams","LV","73","215","4.56","39","29","32","255","25","0.47","60","2","76.7","Tyson Campbell","JAX","73","195","","7","4","85","311","13","0.19","59","0.75","76","100","14.64833847"
"Davante Adams","LV","73","215","4.56","39","29","32","255","25","0.47","60","2","76.7","Tre Herndon","JAX","71","185","","78","3","18","98","9","0.26","56","1.48","54.7","100","12.08379257"
"Davante Adams","LV","73","215","4.56","39","29","32","255","25","0.47","60","2","76.7","Darious Williams","JAX","69","187","","7","88","2","243","19","0.27","62","1.33","51","95.24226283","13.38779896"
"A.J. Brown","PHI","73","226","4.49","43","25","32","230","26","0.59","66","2.87","90.1","All Defenders","HST","","","","","","","","","","","","","94","43.20990765"
"A.J. Brown","PHI","73","226","4.49","43","25","32","230","26","0.59","66","2.87","90.1","Steven Nelson","HST","71","194","4.49","43","4","47","246","11","0.15","57","0.64","71.5","84.44453664","13.52833557"
"A.J. Brown","PHI","73","226","4.49","43","25","32","230","26","0.59","66","2.87","90.1","Derek Stingley Jr.","HST","72","190","","49","3","44","242","18","0.29","68","1.64","50.8","93.99838233","16.22054166"
"A.J. Brown","PHI","73","226","4.49","43","25","32","230","26","0.59","66","2.87","90.1","Desmond King II","HST","70","200","","1","90","2","176","12","0.17","67","0.89","79.4","100","13.19180981"
"Tee Higgins","CIN","76","219","","36","22","42","254","19","0.4","69","1.98","75.8","All Defenders","CAR","","","","","","","","","","","","","84.43527829","41.16169808"
"Tee Higgins","CIN","76","219","","36","22","42","254","19","0.4","69","1.98","75.8","Jaycee Horn","CAR","73","200","","35","20","31","194","10","0.06","42","0.24","74.6","85.32104768","14.53536104"
"Tee Higgins","CIN","76","219","","36","22","42","254","19","0.4","69","1.98","75.8","Donte Jackson","CAR","70","180","4.32","25","5","67","224","18","0.31","78","1.36","56.1","82.31106704","17.54719261"
"Tee Higgins","CIN","76","219","","36","22","42","254","19","0.4","69","1.98","75.8","Myles Hartsfield","CAR","71","210","","2","66","2","240","17","0.33","75","1.07","60.5","91.38688606","8.948195235"
"Jaylen Waddle","MIA","70","182","","45","25","29","265","23","0.55","69","2.74","80.9","All Defenders","CHI","","","","","","","","","","","","","83.83511525","40.50834387"
"Jaylen Waddle","MIA","70","182","","45","25","29","265","23","0.55","69","2.74","80.9","Jaylon Johnson","CHI","72","196","4.5","6","1","88","147","11","0.14","56","0.82","70.2","83.69509542","11.17925074"
"Jaylen Waddle","MIA","70","182","","45","25","29","265","23","0.55","69","2.74","80.9","Kindle Vildor","CHI","71","189","4.44","82","4","11","228","14","0.21","61","1.02","70.6","82.89049884","8.373478008"
"Jaylen Waddle","MIA","70","182","","45","25","29","265","23","0.55","69","2.74","80.9","Kyler Gordon","CHI","72","200","4.52","7","75","9","238","20","0.42","81","2.08","51.1","93.66462689","20.25417193"
"Stefon Diggs","BUF","72","191","4.46","30","39","31","256","27","0.68","79","2.98","90.8","All Defenders","NYJ","","","","","","","","","","","","","83.81473965","42.346073"
"Stefon Diggs","BUF","72","191","4.46","30","39","31","256","27","0.68","79","2.98","90.8","D.J. Reed Jr.","NYJ","69","188","4.51","3","1","93","315","13","0.13","52","0.65","78.4","78.47485067","14.6120858"
"Stefon Diggs","BUF","72","191","4.46","30","39","31","256","27","0.68","79","2.98","90.8","Sauce Gardner","NYJ","75","200","4.41","87","2","3","305","14","0.13","44","0.48","84.7","77.48513437","16.59899831"
"Stefon Diggs","BUF","72","191","4.46","30","39","31","256","27","0.68","79","2.98","90.8","Michael Carter II","NYJ","71","190","","","93","","229","15","0.27","77","1.27","77.7","101.8294258","10.96941285"
"Keenan Allen","LAC","74","211","4.58","7","64","29","27","22","0.51","100","2.85","75.4","All Defenders","ATL","","","","","","","","","","","","","82.37068456","42.11661421"
"Keenan Allen","LAC","74","211","4.58","7","64","29","27","22","0.51","100","2.85","75.4","Cornell Armstrong","ATL","72","185","","42","11","38","76","22","0.41","53","2.13","65.3","83.71240913","25.26996853"
"Keenan Allen","LAC","74","211","4.58","7","64","29","27","22","0.51","100","2.85","75.4","Darren Hall","ATL","72","190","","45","6","47","138","11","0.24","73","1.19","74.3","66.62475491","9.13097327"
"Keenan Allen","LAC","74","211","4.58","7","64","29","27","22","0.51","100","2.85","75.4","Isaiah Oliver","ATL","72","210","4.5","2","86","2","64","19","0.27","67","1.45","56.6","73.9565229","8.423322842"
"DeVonta Smith","PHI","72","170","","30","21","49","245","20","0.38","78","1.71","74","All Defenders","HST","","","","","","","","","","","","","82.36540283","43.20990765"
"DeVonta Smith","PHI","72","170","","30","21","49","245","20","0.38","78","1.71","74","Steven Nelson","HST","71","194","4.49","43","4","47","246","11","0.15","57","0.64","71.5","75.00769166","18.3024463"
"DeVonta Smith","PHI","72","170","","30","21","49","245","20","0.38","78","1.71","74","Derek Stingley Jr.","HST","72","190","","49","3","44","242","18","0.29","68","1.64","50.8","85.64588193","18.15118641"
"DeVonta Smith","PHI","72","170","","30","21","49","245","20","0.38","78","1.71","74","Desmond King II","HST","70","200","","1","90","2","176","12","0.17","67","0.89","79.4","93.78778273","6.50417513"
"Drake London","ATL","76","213","","51","16","33","183","26","0.42","62","1.89","80.3","All Defenders","LAC","","","","","","","","","","","","","79.28201155","53.50687144"
"Drake London","ATL","76","213","","51","16","33","183","26","0.42","62","1.89","80.3","Michael Davis","LAC","74","196","","50","3","42","109","15","0.27","75","1.06","56.9","88.33922925","26.88923996"
"Drake London","ATL","76","213","","51","16","33","183","26","0.42","62","1.89","80.3","Asante Samuel Jr.","LAC","70","184","","43","2","52","258","20","0.33","63","1.33","62.7","66.56176671","17.38294301"
"Drake London","ATL","76","213","","51","16","33","183","26","0.42","62","1.89","80.3","Bryce Callahan","LAC","69","188","","","92","1","196","12","0.18","62","0.46","70.9","63.87468328","9.234688472"
"Cooper Kupp","LA","74","208","4.62","18","55","26","283","29","0.57","79","2.42","88.3","All Defenders","TB","","","","","","","","","","","","","78.18268348","39.87063846"
"Cooper Kupp","LA","74","208","4.62","18","55","26","283","29","0.57","79","2.42","88.3","Jamel Dean","TB","73","206","4.3","","3","94","301","12","0.13","49","0.32","83.1","78.0509564","7.236793966"
"Cooper Kupp","LA","74","208","4.62","18","55","26","283","29","0.57","79","2.42","88.3","Zyon McCollum","TB","74","199","4.33","90","","","72","15","0.31","64","1.26","49.7","90.68274048","6.758892478"
"Cooper Kupp","LA","74","208","4.62","18","55","26","283","29","0.57","79","2.42","88.3","Antoine Winfield Jr.","TB","70","205","4.45","2","71","3","235","11","0.19","62","0.69","84.3","80.53288909","25.1922356"
"Terry McLaurin","WAS","72","210","4.35","53","22","24","317","16","0.32","65","1.74","72.1","All Defenders","MIN","","","","","","","","","","","","","74.3252067","41.15905092"
"Terry McLaurin","WAS","72","210","4.35","53","22","24","317","16","0.32","65","1.74","72.1","Cameron Dantzler","MIN","74","185","4.64","","","96","276","15","0.3","79","1.33","68.4","71.2970187","20.5373543"
"Terry McLaurin","WAS","72","210","4.35","53","22","24","317","16","0.32","65","1.74","72.1","Patrick Peterson","MIN","73","198","4.31","97","","","291","11","0.15","48","0.76","78.9","61.60943968","24.69543055"
"Terry McLaurin","WAS","72","210","4.35","53","22","24","317","16","0.32","65","1.74","72.1","Chandon Sullivan","MIN","71","189","4.6","1","90","","255","16","0.33","83","1.76","53.9","89.8455062","10.54278968"
"Isaiah McKenzie","BUF","68","173","4.42","14","74","11","145","18","0.37","69","1.17","64","All Defenders","NYJ","","","","","","","","","","","","","74.29235583","42.346073"
"Isaiah McKenzie","BUF","68","173","4.42","14","74","11","145","18","0.37","69","1.17","64","D.J. Reed Jr.","NYJ","69","188","4.51","3","1","93","315","13","0.13","52","0.65","78.4","61.48248422","5.132857333"
"Isaiah McKenzie","BUF","68","173","4.42","14","74","11","145","18","0.37","69","1.17","64","Sauce Gardner","NYJ","75","200","4.41","87","2","3","305","14","0.13","44","0.48","84.7","61.1187039","4.972455542"
"Isaiah McKenzie","BUF","68","173","4.42","14","74","11","145","18","0.37","69","1.17","64","Michael Carter II","NYJ","71","190","","","93","","229","15","0.27","77","1.27","77.7","86.69847","31.43875117"
"DeAndre Hopkins","ARZ","73","212","4.57","66","27","7","82","33","0.66","81","3.2","78.4","All Defenders","SEA","","","","","","","","","","","","","73.55562869","42.46099834"
"DeAndre Hopkins","ARZ","73","212","4.57","66","27","7","82","33","0.66","81","3.2","78.4","Tariq Woolen","SEA","76","205","4.26","","1","95","296","12","0.18","56","0.94","74.6","80.78266046","32.7363706"
"DeAndre Hopkins","ARZ","73","212","4.57","66","27","7","82","33","0.66","81","3.2","78.4","Michael Jackson","SEA","73","210","4.45","88","2","3","278","15","0.18","54","0.75","66.9","54.55810694","2.503369516"
"DeAndre Hopkins","ARZ","73","212","4.57","66","27","7","82","33","0.66","81","3.2","78.4","Coby Bryant","SEA","73","193","4.54","2","91","","213","15","0.28","67","1.21","58.8","75.83847375","7.22125822"
"Justin Jefferson","MIN","73","195","4.43","43","32","23","281","24","0.5","76","2.68","80.6","All Defenders","WAS","","","","","","","","","","","","","73.15992854","40.22061164"
