"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Brandon Aiyuk","SF","72","200","4.5","41","25","35","507","21","0.43","69","1.89","79.3","All Defenders","ARZ","","","","","","","","","","","","","100","40.07358479"
"Brandon Aiyuk","SF","72","200","4.5","41","25","35","507","21","0.43","69","1.89","79.3","Jace Whittaker","ARZ","71","185","","4","45","43","120","21","0.38","88","2","37.3","99.55524802","16.41903821"
"Brandon Aiyuk","SF","72","200","4.5","41","25","35","507","21","0.43","69","1.89","79.3","Christian Matthew","ARZ","74","195","","67","4","26","96","21","0.34","65","1.41","62.4","99.53452874","13.42743379"
"Brandon Aiyuk","SF","72","200","4.5","41","25","35","507","21","0.43","69","1.89","79.3","Isaiah Simmons","ARZ","76","238","4.39","1","53","2","486","15","0.26","85","1.08","68.1","63.6443731","10.19232669"
"Deebo Samuel","SF","72","215","4.48","29","27","30","352","24","0.36","64","1.74","72.6","All Defenders","ARZ","","","","","","","","","","","","","90.71505514","40.07358479"
"Deebo Samuel","SF","72","215","4.48","29","27","30","352","24","0.36","64","1.74","72.6","Jace Whittaker","ARZ","71","185","","4","45","43","120","21","0.38","88","2","37.3","100","11.86763363"
"Deebo Samuel","SF","72","215","4.48","29","27","30","352","24","0.36","64","1.74","72.6","Christian Matthew","ARZ","74","195","","67","4","26","96","21","0.34","65","1.41","62.4","100","13.4120517"
"Deebo Samuel","SF","72","215","4.48","29","27","30","352","24","0.36","64","1.74","72.6","Isaiah Simmons","ARZ","76","238","4.39","1","53","2","486","15","0.26","85","1.08","68.1","64.19737506","11.74570589"
"Justin Jefferson","MIN","73","195","4.43","44","29","26","670","26","0.52","73","2.64","90.6","All Defenders","CHI","","","","","","","","","","","","","84.03456964","40.54895662"
"Justin Jefferson","MIN","73","195","4.43","44","29","26","670","26","0.52","73","2.64","90.6","Jaylon Jones","CHI","71","190","","18","10","67","253","15","0.21","68","1.13","50.1","76.46853448","16.20804667"
"Justin Jefferson","MIN","73","195","4.43","44","29","26","670","26","0.52","73","2.64","90.6","Kyler Gordon","CHI","72","200","4.52","20","61","9","412","19","0.4","82","1.93","50.4","74.34683988","11.53597628"
"Justin Jefferson","MIN","73","195","4.43","44","29","26","670","26","0.52","73","2.64","90.6","Josh Blackwell","CHI","71","180","","","92","2","63","19","0.26","58","1.46","57.2","86.0983529","12.48769432"
"Davante Adams","LV","73","215","4.56","39","30","30","575","28","0.56","59","2.51","90.1","All Defenders","KC","","","","","","","","","","","","","78.56780995","39.55840603"
"Davante Adams","LV","73","215","4.56","39","30","30","575","28","0.56","59","2.51","90.1","L'Jarius Sneed","KC","73","192","4.37","14","59","12","579","17","0.28","71","1.11","78.2","61.60616329","14.66281612"
"Davante Adams","LV","73","215","4.56","39","30","30","575","28","0.56","59","2.51","90.1","Jaylen Watson","KC","74","197","4.51","67","4","26","380","17","0.28","67","1.11","53.3","87.21354077","11.66785793"
"Davante Adams","LV","73","215","4.56","39","30","30","575","28","0.56","59","2.51","90.1","Trent McDuffie","KC","71","193","4.44","26","19","48","352","11","0.14","53","0.52","75.6","81.22244477","13.10294206"
"A.J. Brown","PHI","73","226","4.49","41","26","32","540","24","0.54","66","2.59","88.2","All Defenders","NYG","","","","","","","","","","","","","76.752933","42.20702538"
"A.J. Brown","PHI","73","226","4.49","41","26","32","540","24","0.54","66","2.59","88.2","Fabian Moreau","NYG","72","200","4.35","25","10","62","450","17","0.29","63","1.22","54.4","67.10166438","14.45741667"
"A.J. Brown","PHI","73","226","4.49","41","26","32","540","24","0.54","66","2.59","88.2","Adoree' Jackson","NYG","71","185","4.42","60","10","26","328","16","0.23","54","1.03","72.6","51.97674944","14.97529428"
"A.J. Brown","PHI","73","226","4.49","41","26","32","540","24","0.54","66","2.59","88.2","Darnay Holmes","NYG","70","195","4.48","4","85","3","344","19","0.27","65","1.33","43.8","100","12.60168856"
