"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"A.J. Brown","PHI","72","226","4.49","23","34","42","347","29","0.52","62","2.5","84.6","All Defenders","DET","","","","","","","","","","","","","100","55.1790235"
"A.J. Brown","PHI","72","226","4.49","23","34","42","347","29","0.52","62","2.5","84.6","Amani Oruwariye","DET","73","205","4.47","44","1","46","506","14","0.22","59","1.15","59.2","100","13.237392"
"A.J. Brown","PHI","72","226","4.49","23","34","42","347","29","0.52","62","2.5","84.6","Jeffrey Okudah","DET","73","199","4.48","92","4","","26","12","0.64","67","3.31","53","100","22.71257786"
"A.J. Brown","PHI","72","226","4.49","23","34","42","347","29","0.52","62","2.5","84.6","Mike Hughes","DET","70","189","4.53","25","2","70","342","19","0.32","62","1.28","79.2","87.74464337","18.81103074"
"Davante Adams","LV","73","215","4.56","38","33","29","551","30","0.62","74","2.82","92.7","All Defenders","LAC","","","","","","","","","","","","","99.15642763","58.3348957"
"Davante Adams","LV","73","215","4.56","38","33","29","551","30","0.62","74","2.82","92.7","J.C. Jackson","LAC","73","198","4.46","46","16","35","531","18","0.25","51","1.2","83.7","91.67711686","21.04773842"
"Davante Adams","LV","73","215","4.56","38","33","29","551","30","0.62","74","2.82","92.7","Asante Samuel Jr.","LAC","70","184","","49","1","47","370","15","0.29","68","1.43","55.7","89.81284442","17.05592596"
"Davante Adams","LV","73","215","4.56","38","33","29","551","30","0.62","74","2.82","92.7","Bryce Callahan","LAC","69","188","","","77","16","312","12","0.19","65","0.92","60.1","94.47512609","20.14050831"
"Deebo Samuel","SF","71","214","4.48","32","29","36","471","24","0.54","68","2.98","87.3","All Defenders","CHI","","","","","","","","","","","","","93.06882429","58.30549829"
"Deebo Samuel","SF","71","214","4.48","32","29","36","471","24","0.54","68","2.98","87.3","Jaylon Johnson","CHI","72","195","4.5","13","2","82","486","15","0.27","57","1.11","64.2","81.61906255","17.2757032"
"Deebo Samuel","SF","71","214","4.48","32","29","36","471","24","0.54","68","2.98","87.3","Kindle Vildor","CHI","71","180","4.44","81","2","10","439","13","0.3","71","1.38","49.7","89.71223969","20.80936976"
"Deebo Samuel","SF","71","214","4.48","32","29","36","471","24","0.54","68","2.98","87.3","Kyler Gordon","CHI","72","194","4.52","","","","","","","","","","99.99566794","17.76649022"
"Tyreek Hill","MIA","70","185","","23","53","23","586","26","0.49","72","2.11","85.1","All Defenders","NE","","","","","","","","","","","","","89.46227543","50.29292497"
"Tyreek Hill","MIA","70","185","","23","53","23","586","26","0.49","72","2.11","85.1","Jalen Mills","NE","72","191","4.61","38","17","40","499","12","0.23","58","0.88","67.6","99.00028523","30.17575498"
"Tyreek Hill","MIA","70","185","","23","53","23","586","26","0.49","72","2.11","85.1","Jonathan Jones","NE","70","190","4.33","13","67","12","160","19","0.32","67","1.56","52.1","80.99281512","11.60605961"
"Tyreek Hill","MIA","70","185","","23","53","23","586","26","0.49","72","2.11","85.1","Myles Bryant","NE","69","185","4.62","3","77","2","295","13","0.21","82","1.07","60.8","84.86440727","27.20976197"
"Cooper Kupp","LA","74","208","4.62","19","65","14","625","30","0.7","77","3.12","92.6","All Defenders","BUF","","","","","","","","","","","","","87.69541704","63.63313255"
"Cooper Kupp","LA","74","208","4.62","19","65","14","625","30","0.7","77","3.12","92.6","Kaiir Elam","BUF","74","191","4.39","","","","","","","","","","83.0982881","11.66866734"
"Cooper Kupp","LA","74","208","4.62","19","65","14","625","30","0.7","77","3.12","92.6","Dane Jackson","BUF","72","190","4.57","83","2","12","270","13","0.17","56","0.97","59.2","88.21196699","8.323649368"
"Cooper Kupp","LA","74","208","4.62","19","65","14","625","30","0.7","77","3.12","92.6","Taron Johnson","BUF","71","192","4.5","1","90","","513","13","0.18","54","0.82","69.7","69.869283","42.396158"
"DeVonta Smith","PHI","73","175","","46","12","41","517","20","0.36","63","1.77","77.2","All Defenders","DET","","","","","","","","","","","","","78.8481935","61.44736057"
"DeVonta Smith","PHI","73","175","","46","12","41","517","20","0.36","63","1.77","77.2","Amani Oruwariye","DET","73","205","4.47","44","1","46","506","14","0.22","59","1.15","59.2","73.70857448","29.275426"
"DeVonta Smith","PHI","73","175","","46","12","41","517","20","0.36","63","1.77","77.2","Jeffrey Okudah","DET","73","199","4.48","92","4","","26","12","0.64","67","3.31","53","81.87569697","24.10308925"
"DeVonta Smith","PHI","73","175","","46","12","41","517","20","0.36","63","1.77","77.2","Mike Hughes","DET","70","189","4.53","25","2","70","342","19","0.32","62","1.28","79.2","92.05369603","7.551611653"
"Kenny Golladay","NYG","76","213","4.5","45","20","35","423","18","0.21","49","1.23","68.3","All Defenders","TEN","","","","","","","","","","","","","77.43115601","47.77164868"
"Kenny Golladay","NYG","76","213","4.5","45","20","35","423","18","0.21","49","1.23","68.3","Caleb Farley","TEN","74","207","","","","97","34","26","0.43","78","2.21","42.4","60.01301137","21.72397269"
"Kenny Golladay","NYG","76","213","4.5","45","20","35","423","18","0.21","49","1.23","68.3","Kristian Fulton","TEN","72","200","4.46","9","7","78","445","14","0.19","48","1","66.1","32.37275107","16.3457076"
"Kenny Golladay","NYG","76","213","4.5","45","20","35","423","18","0.21","49","1.23","68.3","Roger McCreary","TEN","71","190","4.5","","","","","","","","","","99.51542182","9.701968385"
"Amari Cooper","CLV","73","210","4.42","30","29","41","523","19","0.39","69","1.65","72.9","All Defenders","CAR","","","","","","","","","","","","","76.94887076","53.90518641"
"Amari Cooper","CLV","73","210","4.42","30","29","41","523","19","0.39","69","1.65","72.9","Jaycee Horn","CAR","73","205","","44","32","13","87","6","0.09","20","0.09","67.7","99.63127833","16.69321902"
"Amari Cooper","CLV","73","210","4.42","30","29","41","523","19","0.39","69","1.65","72.9","C.J. Henderson","CAR","73","191","4.39","37","4","55","202","17","0.36","74","1.51","49.5","58.54913452","22.08373766"
"Amari Cooper","CLV","73","210","4.42","30","29","41","523","19","0.39","69","1.65","72.9","Myles Hartsfield","CAR","71","211","","3","60","4","237","16","0.33","77","1.04","49.2","96.66200135","15.12822974"
"Tyler Boyd","CIN","74","203","4.58","5","90","5","524","17","0.34","76","1.58","72.6","All Defenders","PIT","","","","","","","","","","","","","74.69853955","59.55469638"
"Tyler Boyd","CIN","74","203","4.58","5","90","5","524","17","0.34","76","1.58","72.6","Levi Wallace","PIT","72","179","4.63","39","1","55","546","15","0.22","58","0.91","66.3","69.52561883","3.304005347"
"Tyler Boyd","CIN","74","203","4.58","5","90","5","524","17","0.34","76","1.58","72.6","Ahkello Witherspoon","PIT","74","195","4.45","55","1","41","220","15","0.22","48","1.2","75.5","79.55731225","3.469205614"
"Tyler Boyd","CIN","74","203","4.58","5","90","5","524","17","0.34","76","1.58","72.6","Arthur Maulet","PIT","70","190","4.62","","83","1","196","13","0.26","72","1.33","58.1","90.5331292","52.78148542"
"Brandon Aiyuk","SF","73","206","4.5","41","26","33","486","17","0.34","67","1.68","74.9","All Defenders","CHI","","","","","","","","","","","","","73.3553331","56.40764433"
"Brandon Aiyuk","SF","73","206","4.5","41","26","33","486","17","0.34","67","1.68","74.9","Jaylon Johnson","CHI","72","195","4.5","13","2","82","486","15","0.27","57","1.11","64.2","96.43289313","23.47979888"
"Brandon Aiyuk","SF","73","206","4.5","41","26","33","486","17","0.34","67","1.68","74.9","Kindle Vildor","CHI","71","180","4.44","81","2","10","439","13","0.3","71","1.38","49.7","50.5310951","18.42836805"
"Brandon Aiyuk","SF","73","206","4.5","41","26","33","486","17","0.34","67","1.68","74.9","Kyler Gordon","CHI","72","194","4.52","","","","","","","","","","98.48022353","14.40593238"
"Stefon Diggs","BUF","72","191","4.46","37","21","41","643","25","0.44","65","1.91","82.1","All Defenders","LA","","","","","","","","","","","","","72.67046803","56.53668672"
"Stefon Diggs","BUF","72","191","4.46","37","21","41","643","25","0.44","65","1.91","82.1","David Long Jr.","LA","71","196","","47","15","34","368","12","0.2","65","1.07","59.3","87.81371972","20.49080974"
"Stefon Diggs","BUF","72","191","4.46","37","21","41","643","25","0.44","65","1.91","82.1","Jalen Ramsey","LA","73","208","4.41","26","37","27","598","16","0.23","63","0.99","84.7","71.59939802","23.5569528"
"Stefon Diggs","BUF","72","191","4.46","37","21","41","643","25","0.44","65","1.91","82.1","Troy Hill","LA","71","183","4.55","3","92","","324","15","0.3","77","1.34","60.9","83.3364249","12.18978828"
"Tyler Lockett","SEA","70","182","4.4","15","41","44","500","21","0.48","71","2.35","81.1","All Defenders","DEN","","","","","","","","","","","","","71.32275283","57.39955133"
"Tyler Lockett","SEA","70","182","4.4","15","41","44","500","21","0.48","71","2.35","81.1","Ronald Darby","DEN","71","193","4.38","","2","93","391","16","0.25","58","1.29","61.1","56.83271652","8.063522922"
"Tyler Lockett","SEA","70","182","4.4","15","41","44","500","21","0.48","71","2.35","81.1","Patrick Surtain II","DEN","74","202","","67","2","25","505","17","0.24","58","1.11","66.1","54.76249014","24.93326167"
"Tyler Lockett","SEA","70","182","4.4","15","41","44","500","21","0.48","71","2.35","81.1","K'Waun Williams","DEN","69","185","","1","90","1","378","13","0.2","80","0.89","63.5","100","24.29666775"
"Allen Robinson II","LA","75","211","4.6","32","36","32","363","18","0.23","58","1.13","66.9","All Defenders","BUF","","","","","","","","","","","","","70.81723983","52.27366443"
"Allen Robinson II","LA","75","211","4.6","32","36","32","363","18","0.23","58","1.13","66.9","Kaiir Elam","BUF","74","191","4.39","","","","","","","","","","77.53741485","16.1242149"
"Allen Robinson II","LA","75","211","4.6","32","36","32","363","18","0.23","58","1.13","66.9","Dane Jackson","BUF","72","190","4.57","83","2","12","270","13","0.17","56","0.97","59.2","66.45527561","16.51431687"
"Allen Robinson II","LA","75","211","4.6","32","36","32","363","18","0.23","58","1.13","66.9","Taron Johnson","BUF","71","192","4.5","1","90","","513","13","0.18","54","0.82","69.7","90.02434386","19.24503068"
"Jarvis Landry","NO","71","196","4.77","16","60","22","321","25","0.38","66","1.78","66.3","All Defenders","ATL","","","","","","","","","","","","","70.37528353","53.72213982"
