"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"A.J. Brown","PHI","73","226","4.49","44","24","31","201","24","0.47","67","2.5","84.4","All Defenders","PIT","","","","","","","","","","","","","100","42.9938029"
"A.J. Brown","PHI","73","226","4.49","44","24","31","201","24","0.47","67","2.5","84.4","James Pierre","PIT","74","185","4.59","69","9","17","70","19","0.18","54","0.77","63","77.42339158","13.29922872"
"A.J. Brown","PHI","73","226","4.49","44","24","31","201","24","0.47","67","2.5","84.4","Levi Wallace","PIT","72","179","4.63","57","6","36","171","20","0.33","59","1.82","48.5","91.93389454","16.25461288"
"A.J. Brown","PHI","73","226","4.49","44","24","31","201","24","0.47","67","2.5","84.4","Arthur Maulet","PIT","70","190","4.62","1","89","1","157","14","0.3","82","1.85","50.8","100","13.15849614"
"Davante Adams","LV","73","215","4.56","37","29","33","227","26","0.52","64","2.23","80.7","All Defenders","NO","","","","","","","","","","","","","92.76611294","39.85706386"
"Davante Adams","LV","73","215","4.56","37","29","33","227","26","0.52","64","2.23","80.7","Bradley Roby","NO","71","194","4.39","39","30","27","194","19","0.26","49","1.38","49.4","79.38867899","14.35567625"
"Davante Adams","LV","73","215","4.56","37","29","33","227","26","0.52","64","2.23","80.7","Alontae Taylor","NO","72","195","4.36","61","12","15","41","15","0.07","17","0.41","61.5","100","12.03736828"
"Davante Adams","LV","73","215","4.56","37","29","33","227","26","0.52","64","2.23","80.7","Justin Evans","NO","72","199","","","49","1","156","15","0.26","74","1.14","50.7","84.2841273","13.41943649"
"Cooper Kupp","LA","74","208","4.62","19","52","27","248","28","0.57","80","2.45","87.3","All Defenders","SF","","","","","","","","","","","","","82.63539815","40.2323601"
"Cooper Kupp","LA","74","208","4.62","19","52","27","248","28","0.57","80","2.45","87.3","Deommodore Lenoir","SF","70","200","","8","67","22","163","22","0.38","83","1.97","47.1","100","7.418733068"
