"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Cooper Kupp","LA","74","208","4.62","19","53","26","216","29","0.58","79","2.44","87","All Defenders","CAR","","","","","","","","","","","","","100","40.97606013"
"Cooper Kupp","LA","74","208","4.62","19","53","26","216","29","0.58","79","2.44","87","Jaycee Horn","CAR","73","200","","38","21","31","165","11","0.07","39","0.28","76.3","90.0361536","7.474093461"
"Cooper Kupp","LA","74","208","4.62","19","53","26","216","29","0.58","79","2.44","87","Donte Jackson","CAR","70","180","4.32","29","6","64","140","15","0.21","67","1.08","58.1","100","6.760486547"
"Cooper Kupp","LA","74","208","4.62","19","53","26","216","29","0.58","79","2.44","87","Myles Hartsfield","CAR","71","210","","2","63","2","133","15","0.36","70","1.2","59.1","99.97351244","25.99031495"
"A.J. Brown","PHI","73","226","4.49","45","24","32","174","24","0.45","68","2.51","85.6","All Defenders","DAL","","","","","","","","","","","","","96.96872335","42.22983526"
"A.J. Brown","PHI","73","226","4.49","45","24","32","174","24","0.45","68","2.51","85.6","Trevon Diggs","DAL","74","195","","","9","87","213","16","0.32","63","1.6","69.8","85.58971677","12.94373375"
"A.J. Brown","PHI","73","226","4.49","45","24","32","174","24","0.45","68","2.51","85.6","Anthony Brown","DAL","71","196","4.33","90","7","","216","22","0.31","58","1.22","62.8","92.60669899","16.12543367"
"A.J. Brown","PHI","73","226","4.49","45","24","32","174","24","0.45","68","2.51","85.6","Jourdan Lewis","DAL","70","195","4.54","1","92","1","157","12","0.21","84","1.08","53.2","98.12166373","12.94373375"
"Chris Godwin","TB","73","208","4.42","15","76","10","82","23","0.38","84","1.89","75.3","All Defenders","PIT","","","","","","","","","","","","","84.45912316","41.01078158"
"Chris Godwin","TB","73","208","4.42","15","76","10","82","23","0.38","84","1.89","75.3","Cameron Sutton","PIT","71","188","4.52","1","31","62","198","13","0.27","64","0.98","70.1","53.62525062","5.2152439"
"Chris Godwin","TB","73","208","4.42","15","76","10","82","23","0.38","84","1.89","75.3","Levi Wallace","PIT","72","179","4.63","48","5","44","133","20","0.33","58","1.7","55","62.55166255","6.104205929"
"Chris Godwin","TB","73","208","4.42","15","76","10","82","23","0.38","84","1.89","75.3","Arthur Maulet","PIT","","","","","","","","","","","","","94.4734946","29.39501108"
"Tyreek Hill","MIA","70","191","","27","37","30","150","33","0.68","76","3.49","85.7","All Defenders","MIN","","","","","","","","","","","","","83.20965959","40.63107279"
"Tyreek Hill","MIA","70","191","","27","37","30","150","33","0.68","76","3.49","85.7","Cameron Dantzler","MIN","74","185","4.64","","","95","168","18","0.33","74","1.6","74.5","57.47806556","24.37864367"
"Tyreek Hill","MIA","70","191","","27","37","30","150","33","0.68","76","3.49","85.7","Patrick Peterson","MIN","73","198","4.31","98","1","","182","12","0.14","50","0.79","65","73.35238241","9.92154103"
"Tyreek Hill","MIA","70","191","","27","37","30","150","33","0.68","76","3.49","85.7","Chandon Sullivan","MIN","71","189","4.6","1","92","","157","13","0.3","86","1.49","55.6","84.0226301","20.70208994"
"Mike Evans","TB","77","231","4.53","50","29","21","140","21","0.5","69","2.26","78.8","All Defenders","PIT","","","","","","","","","","","","","77.75424466","41.01078158"
"Mike Evans","TB","77","231","4.53","50","29","21","140","21","0.5","69","2.26","78.8","Cameron Sutton","PIT","71","188","4.52","1","31","62","198","13","0.27","64","0.98","70.1","60.57063419","18.91077661"
"Mike Evans","TB","77","231","4.53","50","29","21","140","21","0.5","69","2.26","78.8","Levi Wallace","PIT","72","179","4.63","48","5","44","133","20","0.33","58","1.7","55","68.51498872","8.2201238"
"Mike Evans","TB","77","231","4.53","50","29","21","140","21","0.5","69","2.26","78.8","Arthur Maulet","PIT","","","","","","","","","","","","","100","13.87988117"
"D.K. Metcalf","SEA","75","229","4.33","62","16","22","161","27","0.48","65","2.3","74.5","All Defenders","ARZ","","","","","","","","","","","","","75.7504727","39.09393719"
"D.K. Metcalf","SEA","75","229","4.33","62","16","22","161","27","0.48","65","2.3","74.5","Marco Wilson","ARZ","71","187","","13","6","77","180","18","0.24","59","1.32","38.5","83.18595711","22.20623361"
"D.K. Metcalf","SEA","75","229","4.33","62","16","22","161","27","0.48","65","2.3","74.5","Antonio Hamilton","ARZ","72","188","","92","8","","12","8","0.13","100","0.5","60.5","65.12434266","9.54045592"
"D.K. Metcalf","SEA","75","229","4.33","62","16","22","161","27","0.48","65","2.3","74.5","Byron Murphy Jr.","ARZ","71","190","4.55","59","21","14","181","18","0.27","61","0.96","67.3","72.30073092","7.347247662"
"Tyler Lockett","SEA","70","182","4.4","13","41","45","157","25","0.54","82","2.59","77.9","All Defenders","ARZ","","","","","","","","","","","","","74.77581901","39.09393719"
"Tyler Lockett","SEA","70","182","4.4","13","41","45","157","25","0.54","82","2.59","77.9","Marco Wilson","ARZ","71","187","","13","6","77","180","18","0.24","59","1.32","38.5","92.09365258","5.311081103"
"Tyler Lockett","SEA","70","182","4.4","13","41","45","157","25","0.54","82","2.59","77.9","Antonio Hamilton","ARZ","72","188","","92","8","","12","8","0.13","100","0.5","60.5","72.77251542","16.97355816"
"Tyler Lockett","SEA","70","182","4.4","13","41","45","157","25","0.54","82","2.59","77.9","Byron Murphy Jr.","ARZ","71","190","4.55","59","21","14","181","18","0.27","61","0.96","67.3","79.38866589","16.64503768"
"Jaylen Waddle","MIA","70","182","","47","21","32","149","25","0.55","65","2.71","78.3","All Defenders","MIN","","","","","","","","","","","","","74.75010541","40.63107279"
"Jaylen Waddle","MIA","70","182","","47","21","32","149","25","0.55","65","2.71","78.3","Cameron Dantzler","MIN","74","185","4.64","","","95","168","18","0.33","74","1.6","74.5","47.78633574","10.27218611"
"Jaylen Waddle","MIA","70","182","","47","21","32","149","25","0.55","65","2.71","78.3","Patrick Peterson","MIN","73","198","4.31","98","1","","182","12","0.14","50","0.79","65","65.03103551","24.37864367"
"Jaylen Waddle","MIA","70","182","","47","21","32","149","25","0.55","65","2.71","78.3","Chandon Sullivan","MIN","71","189","4.6","1","92","","157","13","0.3","86","1.49","55.6","76.31083181","21.61227276"
"Stefon Diggs","BUF","72","191","4.46","32","36","32","190","26","0.63","78","2.67","86.2","All Defenders","KC","","","","","","","","","","","","","71.91620186","41.06490223"
"Stefon Diggs","BUF","72","191","4.46","32","36","32","190","26","0.63","78","2.67","86.2","Rashad Fenton","KC","71","193","4.52","5","1","89","202","11","0.25","83","1.29","57.3","55.5176854","14.47828662"
"Stefon Diggs","BUF","72","191","4.46","32","36","32","190","26","0.63","78","2.67","86.2","Jaylen Watson","KC","74","197","4.51","90","3","4","173","19","0.27","55","0.97","56.7","83.12234424","16.41734287"
"Stefon Diggs","BUF","72","191","4.46","32","36","32","190","26","0.63","78","2.67","86.2","L'Jarius Sneed","KC","73","192","4.37","9","71","4","196","16","0.29","77","1.1","82.8","75.09109133","9.996912191"
"Randall Cobb","GB","70","195","4.46","10","82","8","104","22","0.4","74","2.39","82.8","All Defenders","NYJ","","","","","","","","","","","","","70.48833047","40.96122714"
"Randall Cobb","GB","70","195","4.46","10","82","8","104","22","0.4","74","2.39","82.8","D.J. Reed Jr.","NYJ","69","188","4.51","3","1","90","175","13","0.11","48","0.5","71.7","36.54416702","3.976818169"
"Randall Cobb","GB","70","195","4.46","10","82","8","104","22","0.4","74","2.39","82.8","Sauce Gardner","NYJ","75","200","4.41","85","2","4","171","14","0.18","50","0.74","67.2","67.3147085","3.777977261"
