"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"CeeDee Lamb","DAL","74","200","4.5","22","59","18","316","28","0.52","66","2.38","79.9","All Defenders","NYG","","","","","","","","","","","","","97.95830442","41.9810339"
"CeeDee Lamb","DAL","74","200","4.5","22","59","18","316","28","0.52","66","2.38","79.9","Fabian Moreau","NYG","72","200","4.35","20","11","64","256","18","0.25","53","1.13","65.7","94.67640002","12.53923919"
"CeeDee Lamb","DAL","74","200","4.5","22","59","18","316","28","0.52","66","2.38","79.9","Nick McCloud","NYG","73","190","","43","33","5","61","13","0.17","62","0.84","77.7","100","9.48915398"
"CeeDee Lamb","DAL","74","200","4.5","22","59","18","316","28","0.52","66","2.38","79.9","Darnay Holmes","NYG","70","195","4.48","5","85","4","222","17","0.21","62","1.06","47.6","100","19.40193091"
"Tyreek Hill","MIA","70","191","","23","40","34","318","33","0.69","77","3.61","92","All Defenders","HST","","","","","","","","","","","","","96.25947087","41.32929419"
"Tyreek Hill","MIA","70","191","","23","40","34","318","33","0.69","77","3.61","92","Desmond King II","HST","70","200","","6","76","10","233","12","0.18","70","0.94","75.8","100","9.204660906"
"Tyreek Hill","MIA","70","191","","23","40","34","318","33","0.69","77","3.61","92","Steven Nelson","HST","71","194","4.49","43","5","47","323","11","0.16","61","0.71","69.8","100","10.85489892"
"Tyreek Hill","MIA","70","191","","23","40","34","318","33","0.69","77","3.61","92","Tavierre Thomas","HST","70","205","","","95","","37","3","0.05","100","0.27","53.7","88.76273348","20.42627938"
"Tyler Boyd","CIN","74","203","4.58","10","82","7","382","14","0.32","72","1.52","74.1","All Defenders","TEN","","","","","","","","","","","","","95.4398394","40.52343759"
"Tyler Boyd","CIN","74","203","4.58","10","82","7","382","14","0.32","72","1.52","74.1","Kristian Fulton","TEN","71","197","4.46","14","6","74","342","14","0.24","54","0.97","65.9","85.75618892","2.819317117"
"Tyler Boyd","CIN","74","203","4.58","10","82","7","382","14","0.32","72","1.52","74.1","Roger McCreary","TEN","71","190","4.5","35","53","6","439","12","0.22","74","0.92","63.6","92.45402933","2.411705003"
