"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Jalen Hurts",PHI,"vs. SF","2.8","A+","21.4","+3.7","78% (11/14)","23%","Great"
"2","Dak Prescott",DAL,"vs. SEA","5.0","A","20.6","+3.0","56% (9/16)","2%","Average"
"3","Patrick Mahomes II",KC,"at GB","8.2","A","20.1","-1.3","37% (6/16)","6%","Average"
"4","Tua Tagovailoa",MIA,"at WAS","9.9","A-","19.5","-1.1","40% (6/15)","2%","Average"
"5","Brock Purdy",SF,"at PHI","7.8","B+","18.9","+2.2","73% (11/15)","4%","Good"
"6","C.J. Stroud",HOU,"vs. DEN","6.4","B+","18.5","+4.5","54% (6/11)","5%","Good"
"7","Justin Herbert",LAC,"at NE","5.0","B","18.1","-0.2","56% (9/16)","6%","Average"
"8","Trevor Lawrence",JAC,"vs. CIN","6.0","B","17.7","+0.6","37% (6/16)","7%","Average"
"9","Sam Howell",WAS,"vs. MIA","8.2","B","17.4","+3.1","75% (9/12)","3%","Average"
"10","Russell Wilson",DEN,"at HOU","8.8","B-","17.0","+1.2","53% (8/15)","7%","Good"
"11","Jared Goff",DET,"at NO","4.2","B-","16.6","+3.0","68% (11/16)","4%","Good"
"12","Kyler Murray",ARI,"at PIT","4.2","C+","16.0","-2.7","75% (3/4)","17%","Poor"
"13","Baker Mayfield",TB,"vs. CAR","3.6","C+","15.6","+1.1","60% (9/15)","4%","Poor"
"14","Jordan Love",GB,"vs. KC","3.8","C","15.1","+2.5","61% (8/13)","3%","Good"
"15","Gardner Minshew II",IND,"at TEN","8.6","C","14.8","+1.3","38% (5/13)","6%","Bad"
"16","Kenny Pickett",PIT,"vs. ARI","8.4","C-","14.5","-4.3","13% (2/15)","4%","Bad"
"17","Derek Carr",NO,"vs. DET","9.6","C","14.3","-2.1","46% (7/15)","1%","Bad"
"18","Geno Smith",SEA,"at DAL","3.8","C-","14.2","-1.8","31% (5/16)","2%","Poor"
"19","Matthew Stafford",LAR,"vs. CLE","4.8","D+","14.0","0.0","50% (5/10)","2%","Bad"
"20","Will Levis",TEN,"vs. IND","7.8","D","13.6","-0.8","16% (1/6)","3%","Average"
"21","Jake Browning",CIN,"at JAC","6.2","D","13.3","-0.9","0% (0/4)","1%","Poor"
"22","Bryce Young",CAR,"at TB","6.8","D","13.0","-2.6","20% (2/10)","2%","Bad"
"23","Joe Flacco",CLE,"at LAR","-","D-","12.7","-","-","0%","N/A"
"24","Desmond Ridder",ATL,"at NYJ","3.6","F","12.1","-1.5","33% (4/12)","7%","Average"
"25","Bailey Zappe",NE,"vs. LAC","7.8","F","11.7","-0.5","0% (0/5)","0%","Bad"
"26","Tim Boyle",NYJ,"vs. ATL","6.2","F","10.7","-0.7","0% (0/3)","1%","Bad"
"27","Malik Cunningham",NE,"vs. LAC","-","F","0.0","-","-","0%","N/A"
