"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"at NE","6.2","A+","14.7","-1.5","26% (4/15)","14%","Average"
"2","George Kittle",SF,"at ARI","7.0","A","13.3","+3.2","56% (9/16)","10%","Great"
"3","T.J. Hockenson",MIN,"at CIN","8.0","A","13.3","+1.9","43% (7/16)","14%","Poor"
"4","Sam LaPorta",DET,"vs. DEN","4.4","A","13.2","+2.2","53% (7/13)","9%","Great"
"5","Trey McBride",ARI,"vs. SF","4.0","A","12.8","+2.6","50% (8/16)","10%","Bad"
"6","Evan Engram",JAC,"vs. BAL","5.0","A-","12.4","+1.0","50% (8/16)","6%","Average"
"7","Jake Ferguson",DAL,"at BUF","7.0","B+","11.6","+1.1","60% (9/15)","14%","Bad"
"8","David Njoku",CLE,"vs. CHI","7.8","B","10.9","+0.1","43% (7/16)","13%","Average"
"9","Dallas Goedert",PHI,"at SEA","6.4","B-","10.2","-0.5","16% (2/12)","6%","Good"
"10","Dalton Kincaid",BUF,"vs. DAL","6.6","C+","9.7","-0.4","30% (4/13)","6%","Poor"
"11","Isaiah Likely",BAL,"at JAC","7.4","C+","9.5","+0.3","31% (5/16)","2%","Good"
"12","Pat Freiermuth",PIT,"at IND","4.2","C","9.1","-1.6","18% (2/11)","11%","Average"
"13","Cole Kmet",CHI,"at CLE","8.2","C","8.8","+0.6","37% (6/16)","14%","Average"
"14","Kyle Pitts",ATL,"at CAR","6.4","C-","8.8","-0.6","30% (4/13)","8%","Poor"
"15","Tucker Kraft",GB,"vs. TB","5.4","D+","8.5","+0.3","41% (5/12)","4%","Average"
"16","Logan Thomas",WAS,"at LAR","8.2","C-","7.8","+0.3","46% (7/15)","11%","Poor"
"17","Taysom Hill",NO,"vs. NYG","3.6","D+","7.8","+4.0","66% (10/15)","14%","Poor"
"18","Gerald Everett",LAC,"at LV","4.8","D","7.6","0.0","57% (8/14)","6%","Average"
"19","Dalton Schultz",HOU,"at TEN","-","D","7.5","+0.7","42% (6/14)","12%","Average"
"20","Chigoziem Okonkwo",TEN,"vs. HOU","6.0","D","7.4","-1.3","25% (4/16)","5%","Bad"
"21","Hunter Henry",NE,"vs. KC","4.8","D-","7.2","-0.3","37% (6/16)","6%","Great"
"22","Cade Otton",TB,"at GB","5.8","D-","7.0","+0.2","50% (8/16)","11%","Average"
"23","Tyler Conklin",NYJ,"at MIA","6.8","F","7.0","+0.4","56% (9/16)","7%","Bad"
"24","Tanner Hudson",CIN,"vs. MIN","6.2","F","6.7","+0.9","44% (4/9)","2%","Great"
"25","Michael Mayer",LV,"vs. LAC","6.0","F","6.4","-0.1","30% (4/13)","4%","Great"
"26","Juwan Johnson",NO,"vs. NYG","4.4","F","5.8","-0.8","30% (4/13)","7%","Bad"
"27","Noah Fant",SEA,"vs. PHI","7.0","F","5.8","-0.4","56% (9/16)","2%","Bad"
"28","Kylen Granson",IND,"vs. PIT","5.6","F","5.8","0.0","41% (5/12)","6%","Bad"
"29","Dawson Knox",BUF,"vs. DAL","6.8","F","5.6","-0.5","36% (4/11)","11%","Bad"
"30","Jonnu Smith",ATL,"at CAR","7.0","F","5.1","+1.0","53% (8/15)","13%","Bad"
"31","Brevin Jordan",HOU,"at TEN","6.4","F","4.6","+0.6","53% (7/13)","3%","Great"
"32","Tyler Higbee",LAR,"vs. WAS","-","F","4.2","+0.7","40% (6/15)","4%","Average"
"33","Durham Smythe",MIA,"vs. NYJ","4.0","F","4.2","-0.8","33% (5/15)","5%","Bad"
"34","Darren Waller",NYG,"at NO","7.8","F","4.1","+0.3","45% (5/11)","10%","Bad"
"35","Adam Trautman",DEN,"at DET","4.8","F","4.1","-0.6","37% (6/16)","10%","Average"
"36","Noah Gray",KC,"at NE","5.0","F","4.1","+0.7","50% (8/16)","3%","Great"
"37","Daniel Bellinger",NYG,"at NO","7.4","F","3.5","-0.7","37% (6/16)","1%","Bad"
"38","Will Mallory",IND,"vs. PIT","-","F","2.9","+1.1","50% (4/8)","1%","Bad"
"39","Jeremy Ruckert",NYJ,"at MIA","-","F","2.5","+0.1","30% (4/13)","3%","Bad"
"40","Stephen Sullivan",CAR,"vs. ATL","4.8","F","2.4","-0.4","30% (3/10)","3%","Bad"
"41","Tommy Tremble",CAR,"vs. ATL","-","F","2.4","+1.0","46% (7/15)","10%","Great"
"42","Davis Allen",LAR,"vs. WAS","-","F","2.4","+1.5","33% (2/6)","5%","Great"
"43","Colby Parkinson",SEA,"vs. PHI","-","F","2.4","+0.5","43% (7/16)","8%","Bad"
"44","Drew Sample",CIN,"vs. MIN","-","F","2.2","+0.8","50% (7/14)","2%","Great"
"45","Foster Moreau",NO,"vs. NYG","-","F","2.2","+0.9","50% (7/14)","2%","Great"
"46","Harrison Bryant",CLE,"vs. CHI","8.8","F","2.2","+0.4","25% (4/16)","5%","Great"
"47","Mike Gesicki",NE,"vs. KC","3.8","F","2.2","-0.5","37% (6/16)","5%","Poor"
"48","Austin Hooper",LV,"vs. LAC","-","F","2.1","-1.1","25% (4/16)","1%","Bad"
"49","John Bates",WAS,"at LAR","-","F","2.1","-0.4","33% (5/15)","3%","Bad"
"50","Will Dissly",SEA,"vs. PHI","-","F","2.1","-0.7","28% (4/14)","1%","Bad"
"51","Geoff Swaim",ARI,"vs. SF","-","F","2.0","-0.4","33% (5/15)","2%","Bad"
"52","Elijah Higgins",ARI,"vs. SF","-","F","2.0","-0.2","33% (2/6)","1%","Bad"
"53","Lucas Krull",DEN,"at DET","-","F","2.0","-","-","5%","Bad"
"54","Andrew Ogletree",IND,"vs. PIT","-","F","2.0","+0.6","50% (5/10)","4%","Great"
"55","Luke Farrell",JAC,"vs. BAL","-","F","1.9","+0.2","40% (6/15)","3%","Bad"
"56","Connor Heyward",PIT,"at IND","-","F","1.8","-0.4","46% (6/13)","7%","Bad"
"57","Brock Wright",DET,"vs. DEN","-","F","1.8","+1.4","50% (8/16)","2%","Great"
"58","Josh Oliver",MIN,"at CIN","-","F","1.6","+0.1","37% (6/16)","5%","Good"
"59","Cole Turner",WAS,"at LAR","-","F","1.6","0.0","36% (4/11)","6%","Bad"
"60","Jimmy Graham",NO,"vs. NYG","-","F","1.5","+1.2","33% (3/9)","7%","Great"
"61","Irv Smith Jr.",CIN,"vs. MIN","-","F","1.5","-2.1","9% (1/11)","5%","Poor"
"62","Jordan Akins",CLE,"vs. CHI","-","F","1.4","-0.1","37% (6/16)","0%","Bad"
"63","Pharaoh Brown",NE,"vs. KC","-","F","1.4","+1.0","28% (4/14)","1%","Great"
"64","MyCole Pruitt",ATL,"at CAR","-","F","1.4","+0.6","37% (6/16)","9%","Poor"
"65","Robert Tonyan",CHI,"at CLE","-","F","1.4","-0.4","25% (4/16)","1%","Bad"
"66","Darnell Washington",PIT,"at IND","-","F","1.4","-1.0","38% (5/13)","4%","Bad"
"67","Mo Alie-Cox",IND,"vs. PIT","-","F","1.4","-0.5","25% (4/16)","3%","Great"
"68","Peyton Hendershot",DAL,"at BUF","-","F","1.3","0.0","16% (1/6)","9%","Bad"
"69","Ben Sims",GB,"vs. TB","-","F","1.3","-","-","4%","Great"
"70","Julian Hill",MIA,"vs. NYJ","-","F","1.2","-0.3","20% (2/10)","3%","Bad"
"71","Josiah Deguara",GB,"vs. TB","-","F","1.2","-0.7","28% (4/14)","0%","Bad"
"72","Charlie Woerner",SF,"at ARI","-","F","1.1","-0.4","0% (0/8)","2%","Bad"
"73","Trevon Wesco",TEN,"vs. HOU","-","F","1.0","-0.6","10% (1/10)","0%","Bad"
"74","Luke Schoonmaker",DAL,"at BUF","-","F","1.0","+0.1","30% (4/13)","5%","Average"
"75","Payne Durham",TB,"at GB","-","F","1.0","-0.5","25% (2/8)","1%","Bad"
"76","Charlie Kolar",BAL,"at JAC","-","F","1.0","-1.4","0% (0/5)","0%","Bad"
"77","Andrew Beck",HOU,"at TEN","-","F","1.0","+0.1","20% (1/5)","8%","Bad"
"78","Marcedes Lewis",CHI,"at CLE","-","F","0.8","+0.3","26% (4/15)","2%","Bad"
"79","Jack Stoll",PHI,"at SEA","-","F","0.6","-1.1","14% (2/14)","3%","Bad"
"80","Josh Whyle",TEN,"vs. HOU","-","F","0.6","-0.1","30% (3/10)","8%","Bad"
"81","Mitchell Wilcox",CIN,"vs. MIN","-","F","0.5","+0.5","28% (4/14)","0%","Bad"
"82","Chris Manhertz",DEN,"at DET","-","F","0.5","-0.9","6% (1/15)","2%","Bad"
