"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Christian McCaffrey",SF,"at CLE","4.4","A+","21.7","+3.3","62% (10/16)","30%","Great"
"2","Tony Pollard",DAL,"at LAC","7.0","A+","18.4","+1.8","53% (8/15)","24%","Bad"
"3","Austin Ekeler",LAC,"vs. DAL","4.8","A+","18.3","-0.1","53% (7/13)","35%","Bad"
"4","Raheem Mostert",MIA,"vs. CAR","9.9","A","17.9","+1.9","53% (8/15)","17%","Great"
"5","Travis Etienne Jr.",JAC,"vs. IND","6.8","A","17.8","+0.3","62% (10/16)","9%","Great"
"6","Bijan Robinson",ATL,"vs. WAS","6.2","A","17.6","-2.2","40% (2/5)","17%","Good"
"7","David Montgomery",DET,"at TB","6.0","A","17.5","+1.2","46% (7/15)","32%","Great"
"8","Alvin Kamara",NO,"at HOU","9.2","A","17.3","-1.6","30% (4/13)","21%","Poor"
"9","Josh Jacobs",LV,"vs. NE","5.2","A","17.2","+0.8","50% (8/16)","21%","Bad"
"10","Kyren Williams",LAR,"vs. ARI","7.6","A","16.9","+0.8","46% (6/13)","31%","Great"
"11","Joe Mixon",CIN,"vs. SEA","4.8","A-","16.6","-0.9","28% (4/14)","27%","Bad"
"12","D'Andre Swift",PHI,"at NYJ","3.4","B+","15.5","+1.5","46% (7/15)","18%","Poor"
"13","Kenneth Walker III",SEA,"at CIN","6.0","A-","15.3","+2.0","50% (7/14)","35%","Good"
"14","Isiah Pacheco",KC,"vs. DEN","8.2","B+","14.7","0.0","47% (8/17)","20%","Poor"
"15","James Cook",BUF,"vs. NYG","7.2","B","14.4","+1.0","56% (9/16)","11%","Bad"
"16","Breece Hall",NYJ,"vs. PHI","4.0","B","14.3","+1.4","50% (3/6)","7%","Great"
"17","Derrick Henry",TEN,"vs. BAL","4.8","B","14.0","0.0","46% (7/15)","25%","Average"
"18","Rachaad White",TB,"vs. DET","2.8","B","13.2","-0.6","40% (6/15)","17%","Bad"
"19","Alexander Mattison",MIN,"at CHI","7.4","B","13.1","-1.2","31% (5/16)","24%","Bad"
"20","Rhamondre Stevenson",NE,"at LV","6.2","B","12.8","-3.0","31% (5/16)","11%","Average"
"21","Brian Robinson Jr.",WAS,"at ATL","7.8","B-","12.6","+0.7","50% (8/16)","19%","Great"
"22","Dameon Pierce",HOU,"vs. NO","6.4","B-","12.4","-3.6","23% (3/13)","20%","Bad"
"23","Chuba Hubbard",CAR,"at MIA","9.2","B-","11.8","+1.6","64% (9/14)","7%","Bad"
"24","Jonathan Taylor",IND,"at JAC","6.0","C+","11.6","-3.8","25% (2/8)","3%","Bad"
"25","Zack Moss",IND,"at JAC","7.0","C+","11.6","+3.3","36% (4/11)","28%","Great"
"26","Jerome Ford",CLE,"vs. SF","3.8","C+","11.5","+0.8","20% (2/10)","12%","Great"
"27","Emari Demercado",ARI,"at LAR","3.2","C+","10.7","+1.6","60% (3/5)","8%","Great"
"28","D'Onta Foreman",CHI,"vs. MIN","2.8","C","10.6","+0.8","50% (6/12)","1%","Bad"
"29","Justice Hill",BAL,"at TEN","7.8","C","9.6","+0.2","28% (4/14)","15%","Great"
"30","Tyler Allgeier",ATL,"vs. WAS","6.4","C","9.1","+1.8","50% (8/16)","16%","Great"
"31","Tyjae Spears",TEN,"vs. BAL","7.0","C","8.8","+1.5","60% (3/5)","8%","Great"
"32","Javonte Williams",DEN,"at KC","6.2","C","8.7","-4.9","0% (0/4)","5%","Bad"
"33","Gus Edwards",BAL,"at TEN","5.2","C","8.5","-0.1","46% (6/13)","5%","Good"
"34","Saquon Barkley",NYG,"at BUF","5.6","C","7.6","-2.4","38% (5/13)","35%","Great"
"35","Ezekiel Elliott",NE,"at LV","6.0","C","7.4","+1.8","71% (10/14)","3%","Bad"
"36","Jaleel McLaughlin",DEN,"at KC","6.8","C-","7.0","+5.0","80% (4/5)","8%","Great"
"37","Zach Charbonnet",SEA,"at CIN","6.0","C-","6.9","-1.8","25% (1/4)","10%","Bad"
"38","Antonio Gibson",WAS,"at ATL","7.6","C-","6.9","-0.5","40% (6/15)","2%","Bad"
"39","Cam Akers",MIN,"at CHI","6.8","D+","6.6","+2.3","41% (5/12)","2%","Great"
"40","Jerick McKinnon",KC,"vs. DEN","9.4","D+","6.4","+2.5","47% (8/17)","4%","Great"
"41","Keaontay Ingram",ARI,"at LAR","3.2","D","6.4","-1.4","14% (2/14)","1%","Bad"
"42","Kenneth Gainwell",PHI,"at NYJ","3.6","D","6.4","-0.4","33% (5/15)","8%","Bad"
"43","Samaje Perine",DEN,"at KC","7.0","D","6.3","+0.6","37% (6/16)","6%","Bad"
"44","Kendre Miller",NO,"at HOU","9.0","D","5.8","-0.1","33% (1/3)","1%","Bad"
"45","Salvon Ahmed",MIA,"vs. CAR","-","D","5.7","-0.4","16% (2/12)","2%","Bad"
"46","Latavius Murray",BUF,"vs. NYG","6.4","D-","5.6","+1.8","68% (11/16)","15%","Poor"
"47","Joshua Kelley",LAC,"vs. DAL","6.2","D-","5.6","-1.0","45% (5/11)","11%","Bad"
"48","Devin Singletary",HOU,"vs. NO","6.6","F","5.3","-0.6","43% (7/16)","3%","Great"
"49","Kareem Hunt",CLE,"vs. SF","3.2","F","5.2","-3.0","15% (2/13)","1%","Bad"
"50","Clyde Edwards-Helaire",KC,"vs. DEN","9.8","F","5.1","-2.5","18% (2/11)","3%","Great"
"51","Rico Dowdle",DAL,"at LAC","6.8","F","5.0","+0.1","28% (2/7)","6%","Poor"
"52","Damien Harris",BUF,"vs. NYG","8.6","F","5.0","-0.6","40% (4/10)","9%","Poor"
"53","Matt Breida",NYG,"at BUF","6.2","F","4.8","-0.2","31% (5/16)","4%","Great"
"54","Craig Reynolds",DET,"at TB","5.8","F","4.8","-0.8","20% (2/10)","6%","Great"
"55","Ronnie Rivers",LAR,"vs. ARI","7.0","F","4.7","-1.3","33% (3/9)","1%","Bad"
"56","Michael Carter",NYJ,"vs. PHI","4.2","F","4.3","-1.2","40% (6/15)","2%","Bad"
"57","Dalvin Cook",NYJ,"vs. PHI","4.2","F","4.2","-2.7","25% (4/16)","8%","Bad"
"58","Tank Bigsby",JAC,"vs. IND","6.2","F","4.0","-1.2","20% (1/5)","15%","Great"
"59","Chris Brooks",MIA,"vs. CAR","9.9","F","3.9","+1.2","33% (1/3)","1%","Bad"
"60","Jordan Mason",SF,"at CLE","4.0","F","3.5","+0.8","50% (7/14)","1%","Great"
"61","Raheem Blackshear",CAR,"at MIA","-","F","3.2","+1.0","41% (5/12)","0%","N/A"
"62","Ameer Abdullah",LV,"vs. NE","5.4","F","2.8","+0.5","43% (7/16)","1%","Bad"
"63","Eric Gray",NYG,"at BUF","5.8","F","2.8","-0.7","20% (1/5)","4%","Bad"
"64","Deuce Vaughn",DAL,"at LAC","7.0","F","2.6","-1.0","20% (1/5)","3%","Bad"
"65","Darrynton Evans",CHI,"vs. MIN","-","F","2.4","","","0%","N/A"
"66","Trayveon Williams",CIN,"vs. SEA","4.6","F","2.3","-1.8","14% (1/7)","1%","Bad"
"67","Ke'Shawn Vaughn",TB,"vs. DET","-","F","2.2","-0.5","16% (2/12)","18%","Bad"
"68","Cordarrelle Patterson",ATL,"vs. WAS","6.4","F","2.0","+0.2","50% (5/10)","0%","N/A"
"69","Ty Montgomery II",NE,"at LV","6.0","F","2.0","-0.2","40% (2/5)","6%","Bad"
"70","Kyle Juszczyk",SF,"at CLE","4.6","F","2.0","+0.2","33% (5/15)","16%","Bad"
"71","Elijah Mitchell",SF,"at CLE","-","F","1.9","-1.2","33% (2/6)","5%","Bad"
"72","Zamir White",LV,"vs. NE","5.0","F","1.8","-1.7","9% (1/11)","2%","Bad"
"73","Khari Blasingame",CHI,"vs. MIN","3.6","F","1.7","","","1%","Bad"
"74","Pierre Strong Jr.",CLE,"vs. SF","-","F","1.6","+0.1","35% (5/14)","16%","Average"
"75","Alec Ingold",MIA,"vs. CAR","9.4","F","1.4","+0.6","37% (6/16)","1%","Bad"
"76","Sean Tucker",TB,"vs. DET","2.4","F","1.3","-3.4","0% (0/4)","1%","Bad"
"77","Keaton Mitchell",BAL,"at TEN","6.4","F","1.3","","","0%","N/A"
"78","DeeJay Dallas",SEA,"at CIN","-","F","1.2","-0.4","30% (4/13)","1%","Bad"
"79","C.J. Ham",MIN,"at CHI","7.4","F","1.2","-0.3","15% (2/13)","0%","Bad"
"80","Mike Boone",HOU,"vs. NO","6.6","F","1.2","-1.6","12% (1/8)","0%","Bad"
"81","D'Ernest Johnson",JAC,"vs. IND","7.0","F","1.1","-0.8","28% (4/14)","0%","Bad"
"82","Patrick Ricard",BAL,"at TEN","7.0","F","1.1","-0.7","20% (3/15)","0%","Bad"
"83","Gary Brightwell",NYG,"at BUF","5.8","F","1.1","-1.0","25% (4/16)","1%","Bad"
"84","Hunter Luepke",DAL,"at LAC","7.0","F","1.0","","","6%","Great"
"85","Jakob Johnson",LV,"vs. NE","5.4","F","0.7","-0.4","16% (2/12)","0%","Bad"
"86","Tony Jones Jr.",NO,"at HOU","-","F","0.7","+0.7","28% (2/7)","17%","Average"
"87","Corey Clement",ARI,"at LAR","-","F","0.6","-1.2","14% (1/7)","0%","N/A"
"88","Boston Scott",PHI,"at NYJ","4.6","F","0.6","-0.2","33% (5/15)","1%","Bad"
