"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Stefon Diggs",BUF,"vs. DEN","8.4","A+","12.2","-1.1","41% (7/17)","13%","Great"
"2","Ja'Marr Chase",CIN,"vs. HOU","5.2","A+","12.2","-1.8","30% (4/13)","24%","Poor"
"3","CeeDee Lamb",DAL,"vs. NYG","5.8","A+","11.8","+2.6","56% (9/16)","15%","Bad"
"4","Amon-Ra St. Brown",DET,"at LAC","7.2","A+","11.2","+0.9","46% (7/15)","10%","Good"
"5","Keenan Allen",LAC,"vs. DET","7.0","A+","10.9","+1.3","53% (8/15)","13%","Average"
"6","Brandon Aiyuk",SF,"at JAC","5.6","A","10.0","+0.9","46% (7/15)","12%","Poor"
"7","Adam Thielen",CAR,"at CHI","6.8","A","9.6","+1.7","50% (8/16)","18%","Good"
"8","Mike Evans",TB,"vs. TEN","8.2","A","9.4","+0.9","40% (6/15)","18%","Good"
"9","DeAndre Hopkins",TEN,"at TB","6.6","A","9.3","-0.9","28% (4/14)","20%","Average"
"10","DK Metcalf",SEA,"vs. WAS","8.4","A","9.2","-1.9","28% (4/14)","16%","Bad"
"11","Tank Dell",HOU,"at CIN","4.8","A","9.1","+4.1","42% (3/7)","8%","Great"
"12","Chris Olave",NO,"at MIN","6.2","A","9.0","-2.1","33% (5/15)","12%","Bad"
"13","Michael Pittman Jr.",IND,"at NE","4.2","A-","9.0","-0.1","50% (8/16)","15%","Poor"
"14","Garrett Wilson",NYJ,"at LV","4.8","A","8.8","-1.3","33% (5/15)","26%","Bad"
"15","Deebo Samuel",SF,"at JAC","5.4","A","8.6","-2.5","36% (4/11)","11%","Average"
"16","Terry McLaurin",WAS,"at SEA","6.4","A","8.5","-0.9","50% (8/16)","12%","Bad"
"17","Davante Adams",LV,"vs. NYJ","3.8","A-","8.4","-1.3","35% (6/17)","22%","Bad"
"18","Tyler Lockett",SEA,"vs. WAS","9.0","A-","8.4","-0.4","42% (6/14)","19%","Poor"
"19","DJ Moore",CHI,"vs. CAR","6.8","A-","8.4","+1.6","50% (8/16)","9%","Great"
"20","Marquise Brown",ARI,"vs. ATL","5.6","B+","8.2","-1.0","35% (5/14)","29%","Poor"
"21","Christian Kirk",JAC,"vs. SF","7.4","B+","8.2","-0.8","46% (7/15)","7%","Great"
"22","Amari Cooper",CLE,"at BAL","4.2","B","8.2","+0.3","43% (7/16)","12%","Average"
"23","Diontae Johnson",PIT,"vs. GB","5.0","B+","8.0","+0.3","41% (5/12)","23%","Bad"
"24","Calvin Ridley",JAC,"vs. SF","8.0","B","7.9","-2.8","37% (3/8)","19%","Bad"
"25","Gabe Davis",BUF,"vs. DEN","7.8","B","7.8","-0.6","41% (7/17)","17%","Average"
"26","Jordan Addison",MIN,"vs. NO","6.0","B","7.7","+3.1","55% (5/9)","15%","Average"
"27","George Pickens",PIT,"vs. GB","5.0","B","7.5","+0.4","50% (8/16)","10%","Great"
"28","Jahan Dotson",WAS,"at SEA","6.6","B","7.3","+0.8","43% (7/16)","10%","Average"
"29","Drake London",ATL,"at ARI","-","B","7.3","+0.7","53% (8/15)","17%","Bad"
"30","Courtland Sutton",DEN,"at BUF","9.2","B","7.2","-0.7","50% (7/14)","16%","Great"
"31","Chris Godwin",TB,"vs. TEN","7.4","B-","7.0","+0.5","40% (6/15)","19%","Bad"
"32","Jerry Jeudy",DEN,"at BUF","9.0","B-","6.9","-1.0","38% (5/13)","12%","Bad"
"33","Tyler Boyd",CIN,"vs. HOU","4.4","B-","6.6","-1.2","40% (6/15)","6%","Good"
"34","Demario Douglas",NE,"vs. IND","8.2","C+","6.5","+0.4","62% (5/8)","11%","Bad"
"35","Christian Watson",GB,"at PIT","5.8","B-","6.5","+1.8","50% (6/12)","14%","Bad"
"36","Zay Flowers",BAL,"vs. CLE","3.4","C+","6.4","-2.5","22% (2/9)","12%","Bad"
"37","Jaxon Smith-Njigba",SEA,"vs. WAS","9.0","C+","6.3","-0.6","50% (4/8)","4%","Great"
"38","Jakobi Meyers",LV,"vs. NYJ","3.8","C+","6.2","+1.2","57% (8/14)","18%","Good"
"39","Rashid Shaheed",NO,"at MIN","6.6","C+","6.0","+3.3","56% (9/16)","8%","Average"
"40","Michael Thomas",NO,"at MIN","6.6","C","5.7","-1.2","33% (3/9)","10%","Bad"
"41","Khalil Shakir",BUF,"vs. DEN","8.2","C","5.6","+0.3","29% (5/17)","3%","Good"
"42","Noah Brown",HOU,"at CIN","4.4","C","5.6","+1.5","41% (5/12)","12%","Bad"
"43","Romeo Doubs",GB,"at PIT","6.0","C","5.3","+1.0","63% (7/11)","15%","Good"
"44","Quentin Johnston",LAC,"vs. DET","6.2","C","5.3","-3.2","12% (1/8)","5%","Bad"
"45","Brandin Cooks",DAL,"vs. NYG","6.6","C","5.2","-2.1","25% (3/12)","7%","Average"
"46","Jonathan Mingo",CAR,"at CHI","7.4","C","5.1","-2.3","28% (2/7)","5%","Bad"
"47","Elijah Moore",CLE,"at BAL","4.4","C","5.0","-1.2","26% (4/15)","8%","Bad"
"48","Odell Beckham Jr.",BAL,"vs. CLE","3.2","C","4.9","-1.6","28% (2/7)","8%","Bad"
"49","Josh Downs",IND,"at NE","4.2","C","4.9","+1.9","66% (6/9)","8%","Average"
"50","Darnell Mooney",CHI,"vs. CAR","5.8","C-","4.9","-1.4","41% (5/12)","11%","Bad"
"51","Jayden Reed",GB,"at PIT","6.4","C-","4.7","+0.9","50% (4/8)","15%","Poor"
"52","Rondale Moore",ARI,"vs. ATL","5.6","C-","4.7","-2.1","27% (3/11)","3%","Great"
"53","Josh Reynolds",DET,"at LAC","7.8","C-","4.5","+0.2","42% (6/14)","12%","Average"
"54","Allen Lazard",NYJ,"at LV","5.4","D+","4.5","-2.7","20% (3/15)","6%","Good"
"55","Michael Wilson",ARI,"vs. ATL","-","C-","4.5","+3.0","62% (5/8)","11%","Average"
"56","Michael Gallup",DAL,"vs. NYG","6.0","D","4.5","-1.1","31% (5/16)","5%","Bad"
"57","Curtis Samuel",WAS,"at SEA","-","D+","4.5","+0.4","53% (8/15)","15%","Poor"
"58","Darius Slayton",NYG,"at DAL","4.6","D+","4.4","-1.0","41% (7/17)","4%","Bad"
"59","Alec Pierce",IND,"at NE","5.0","D","4.4","-1.5","31% (5/16)","4%","Bad"
"60","Nick Westbrook-Ikhine",TEN,"at TB","6.6","D","4.4","+1.3","43% (7/16)","11%","Great"
"61","Wan'Dale Robinson",NYG,"at DAL","5.6","D","4.2","+0.2","55% (5/9)","4%","Great"
"62","Jameson Williams",DET,"at LAC","7.2","D","4.2","-0.9","33% (3/9)","7%","Good"
"63","Rashod Bateman",BAL,"vs. CLE","3.4","D","4.2","-1.3","37% (3/8)","4%","Bad"
"64","Trenton Irwin",CIN,"vs. HOU","4.8","D","4.0","+1.8","42% (6/14)","4%","Bad"
"65","Robert Woods",HOU,"at CIN","-","D","3.8","-0.7","42% (6/14)","11%","Bad"
"66","Brandon Powell",MIN,"vs. NO","6.4","D","3.7","-0.6","25% (4/16)","6%","Poor"
"67","JuJu Smith-Schuster",NE,"vs. IND","8.4","D","3.7","-3.6","21% (3/14)","4%","Average"
