"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","T.J. Hockenson",MIN,"vs. TB","6.0","A+","12.4","+0.6","37% (6/16)","16%","Great"
"2","Darren Waller",NYG,"vs. DAL","7.6","A","11.2","-1.4","37% (3/8)","0%","N/A"
"3","Tyler Higbee",LAR,"at SEA","5.4","A","10.4","-0.9","31% (5/16)","12%","Poor"
"4","Dallas Goedert",PHI,"at NE","8.2","A","10.3","+0.2","45% (5/11)","10%","Average"
"5","George Kittle",SF,"at PIT","6.6","A","10.2","+0.4","35% (5/14)","10%","Great"
"6","Evan Engram",JAC,"at IND","6.4","B+","10.1","+1.6","56% (9/16)","8%","Great"
"7","Kyle Pitts",ATL,"vs. CAR","8.6","B","10.1","-2.4","30% (3/10)","12%","Poor"
"8","David Njoku",CLE,"vs. CIN","2.4","B","9.7","+0.6","38% (5/13)","18%","Poor"
"9","Pat Freiermuth",PIT,"vs. SF","6.2","B-","9.6","-1.1","46% (7/15)","11%","Bad"
"10","Isaiah Likely",BAL,"vs. HOU","4.0","C+","8.6","+0.1","40% (6/15)","6%","Good"
"11","Chigoziem Okonkwo",TEN,"at NO","5.8","C","8.2","+1.1","50% (8/16)","10%","Average"
"12","Gerald Everett",LAC,"vs. MIA","9.2","C","8.1","-1.6","37% (6/16)","11%","Poor"
"13","Juwan Johnson",NO,"vs. TEN","6.8","C","7.9","+2.4","60% (9/15)","10%","Great"
"14","Sam LaPorta",DET,"at KC","8.6","C-","7.8","-","-","0%","N/A"
"15","Cole Kmet",CHI,"vs. GB","6.8","D+","7.6","+0.4","31% (5/16)","9%","Great"
"16","Dalton Schultz",HOU,"at BAL","8.8","D+","7.5","-0.7","50% (7/14)","0%","N/A"
"17","Greg Dulcich",DEN,"vs. LV","7.6","D+","7.4","-0.1","44% (4/9)","8%","Good"
"18","Jake Ferguson",DAL,"at NYG","9.4","D","7.4","+0.3","33% (5/15)","5%","Great"
"19","Irv Smith Jr.",CIN,"at CLE","8.2","D","7.4","-0.5","42% (3/7)","0%","N/A"
"20","Dalton Kincaid",BUF,"at NYJ","5.0","D","7.1","-","-","0%","N/A"
"21","Noah Gray",KC,"vs. DET","2.0","D","7.0","+0.9","52% (9/17)","3%","Good"
"22","Luke Musgrave",GB,"at CHI","5.6","D-","6.9","-","-","0%","N/A"
"23","Tyler Conklin",NYJ,"vs. BUF","4.4","F","6.9","+0.6","50% (8/16)","8%","Average"
"24","Hayden Hurst",CAR,"at ATL","5.2","D-","6.8","-0.2","38% (5/13)","0%","N/A"
"25","Hunter Henry",NE,"vs. PHI","4.6","F","6.8","-0.8","37% (6/16)","9%","Poor"
"26","Cade Otton",TB,"at MIN","6.8","F","6.7","+0.3","46% (7/15)","16%","Bad"
"27","Noah Fant",SEA,"vs. LAR","8.6","F","6.6","+0.1","43% (7/16)","10%","Average"
"28","Dawson Knox",BUF,"at NYJ","5.0","F","6.5","-0.2","46% (7/15)","11%","Great"
"29","Logan Thomas",WAS,"vs. ARI","5.8","F","6.1","-1.2","38% (5/13)","11%","Bad"
"30","Mike Gesicki",NE,"vs. PHI","4.2","F","5.9","-0.3","25% (4/16)","0%","N/A"
"31","Taysom Hill",NO,"vs. TEN","7.0","F","5.9","+6.9","80% (12/15)","12%","Great"
"32","Trey McBride",ARI,"at WAS","2.2","F","5.6","+0.3","33% (5/15)","3%","Good"
"33","Durham Smythe",MIA,"at LAC","5.4","F","5.5","-0.5","26% (4/15)","6%","Good"
"34","Michael Mayer",LV,"at DEN","5.4","F","5.4","-","-","0%","N/A"
"35","Austin Hooper",LV,"at DEN","5.8","F","4.6","-0.2","31% (5/16)","0%","N/A"
"36","Adam Trautman",DEN,"vs. LV","8.6","F","4.3","-0.3","42% (6/14)","0%","N/A"
"37","Kylen Granson",IND,"vs. JAC","8.6","F","4.2","+0.2","46% (6/13)","5%","Bad"
"38","Will Dissly",SEA,"vs. LAR","8.4","F","4.0","+0.9","28% (4/14)","6%","Great"
"39","Donald Parham Jr.",LAC,"vs. MIA","9.2","F","3.9","-0.4","42% (3/7)","5%","Poor"
"40","Mo Alie-Cox",IND,"vs. JAC","8.8","F","3.7","-1.3","6% (1/16)","5%","Great"
"41","Cole Turner",WAS,"vs. ARI","5.6","F","3.7","-1.1","12% (1/8)","4%","Bad"
"42","Jonnu Smith",ATL,"vs. CAR","9.6","F","3.3","-0.8","57% (8/14)","0%","N/A"
"43","C.J. Uzomah",NYJ,"vs. BUF","5.2","F","3.1","+0.4","53% (8/15)","4%","Great"
"44","Darnell Washington",PIT,"vs. SF","6.2","F","2.8","-","-","0%","N/A"
"45","Daniel Bellinger",NYG,"vs. DAL","8.2","F","2.8","+0.5","58% (7/12)","7%","Great"
"46","Brock Wright",DET,"at KC","9.0","F","2.8","+0.4","31% (5/16)","8%","Great"
"47","Colby Parkinson",SEA,"vs. LAR","8.6","F","2.7","+0.6","37% (6/16)","8%","Poor"
"48","Zach Ertz",ARI,"at WAS","2.6","F","2.7","+1.0","55% (5/9)","17%","Poor"
"49","Luke Schoonmaker",DAL,"at NYG","8.6","F","2.6","-","-","0%","N/A"
"50","Foster Moreau",NO,"vs. TEN","6.8","F","2.6","-0.3","40% (6/15)","0%","N/A"
"51","Robert Tonyan",CHI,"vs. GB","6.8","F","2.6","-1.1","25% (4/16)","0%","N/A"
"52","Peyton Hendershot",DAL,"at NYG","9.4","F","2.5","+0.6","40% (6/15)","11%","Great"
"53","Jordan Akins",CLE,"vs. CIN","2.4","F","2.5","+1.2","50% (7/14)","0%","N/A"
"54","Josh Oliver",MIN,"vs. TB","7.0","F","2.3","+0.4","31% (5/16)","0%","N/A"
"55","Jimmy Graham",NO,"vs. TEN","6.8","F","2.2","-","-","0%","N/A"
"56","Harrison Bryant",CLE,"vs. CIN","2.4","F","2.1","-0.9","37% (6/16)","9%","Bad"
"57","Brycen Hopkins",LAR,"at SEA","6.4","F","2.1","-0.2","30% (4/13)","3%","Bad"
"58","Tyler Kroft",MIA,"at LAC","5.8","F","2.1","-0.8","22% (2/9)","0%","N/A"
"59","Blake Bell",KC,"vs. DET","-","F","2.0","-1.9","0% (0/2)","2%","Great"
"60","Charlie Kolar",BAL,"vs. HOU","4.4","F","2.0","-1.5","0% (0/3)","6%","Bad"
"61","Josh Whyle",TEN,"at NO","5.6","F","1.9","-","-","0%","N/A"
"62","Tucker Kraft",GB,"at CHI","5.6","F","1.9","-","-","0%","N/A"
"63","Ko Kieft",TB,"at MIN","6.2","F","1.9","-0.3","37% (6/16)","4%","Great"
"64","Teagan Quitoriano",HOU,"at BAL","8.4","F","1.9","-0.5","30% (3/10)","19%","Average"
"65","Ian Thomas",CAR,"at ATL","4.4","F","1.8","-0.6","25% (4/16)","4%","Bad"
"66","Drew Sample",CIN,"at CLE","8.2","F","1.8","-0.6","0% (0/2)","3%","Bad"
