"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Christian McCaffrey",SF,"vs. SEA","6.4","A+","23.7","+3.2","68% (11/16)","34%","Great"
"2","Alvin Kamara",NO,"vs. CAR","7.4","A+","18.9","+1.7","58% (7/12)","23%","Poor"
"3","De'Von Achane",MIA,"vs. TEN","7.0","A","17.2","+11.3","66% (4/6)","14%","Great"
"4","Zack Moss",IND,"at CIN","7.6","A","16.3","+2.5","50% (7/14)","15%","Average"
"5","Austin Ekeler",LAC,"vs. DEN","8.8","A","16.3","-1.3","53% (7/13)","20%","Bad"
"6","Bijan Robinson",ATL,"vs. TB","7.6","A","15.8","-2.3","33% (4/12)","12%","Great"
"7","Josh Jacobs",LV,"vs. MIN","4.2","A","15.8","-2.1","43% (7/16)","27%","Poor"
"8","Rachaad White",TB,"at ATL","5.6","A","15.7","+0.6","50% (8/16)","19%","Average"
"9","Kyren Williams",LAR,"at BAL","7.2","A","15.7","+3.7","50% (6/12)","30%","Good"
"10","Saquon Barkley",NYG,"vs. GB","7.8","A","15.6","-1.0","38% (5/13)","26%","Average"
"11","Joe Mixon",CIN,"vs. IND","7.4","A-","15.3","-1.3","31% (5/16)","25%","Poor"
"12","Tony Pollard",DAL,"vs. PHI","3.0","A-","15.1","-2.3","40% (6/15)","19%","Bad"
"13","Javonte Williams",DEN,"at LAC","4.0","B+","14.6","-1.6","27% (3/11)","14%","Bad"
"14","Jahmyr Gibbs",DET,"at CHI","5.8","B+","14.4","+0.9","40% (4/10)","15%","Average"
"15","David Montgomery",DET,"at CHI","4.6","B+","14.0","+2.3","58% (7/12)","26%","Great"
"16","Travis Etienne Jr.",JAC,"at CLE","4.6","B","13.4","+0.8","62% (10/16)","17%","Great"
"17","Breece Hall",NYJ,"vs. HOU","5.6","B","13.2","-0.7","41% (5/12)","11%","Great"
"18","D'Andre Swift",PHI,"at DAL","5.6","B","13.2","-0.6","37% (6/16)","16%","Average"
