"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. PHI","8.4","A+","17.3","-1.3","33% (5/15)","16%","Average"
"2","T.J. Hockenson",MIN,"at DEN","5.2","A","14.5","+1.2","41% (7/17)","13%","Poor"
"3","Mark Andrews",BAL,"vs. CIN","7.0","A","14.4","-1.0","37% (6/16)","12%","Great"
"4","Trey McBride",ARI,"at HOU","7.0","A-","12.4","+1.9","50% (8/16)","6%","Bad"
"5","Sam LaPorta",DET,"vs. CHI","7.2","B+","12.3","+2.0","55% (5/9)","9%","Great"
"6","Dalton Kincaid",BUF,"vs. NYJ","4.0","B","12.2","+0.5","40% (4/10)","6%","Average"
"7","Dalton Schultz",HOU,"vs. ARI","4.8","B","11.5","+1.0","43% (7/16)","10%","Good"
"8","George Kittle",SF,"vs. TB","5.6","B","11.4","+2.3","50% (8/16)","9%","Great"
"9","Evan Engram",JAC,"vs. TEN","6.8","B-","11.4","+1.4","53% (8/15)","4%","Bad"
"10","Logan Thomas",WAS,"vs. NYG","4.4","C+","11.2","+0.7","53% (8/15)","12%","Average"
"11","Jake Ferguson",DAL,"at CAR","6.4","C+","11.2","+1.1","60% (9/15)","15%","Poor"
"12","Cole Kmet",CHI,"at DET","6.0","C","9.7","+0.8","37% (6/16)","17%","Good"
"13","David Njoku",CLE,"vs. PIT","6.0","C-","8.4","-0.1","46% (7/15)","13%","Bad"
"14","Luke Musgrave",GB,"vs. LAC","7.6","C-","8.0","-0.3","44% (4/9)","5%","Poor"
"15","Tyler Conklin",NYJ,"at BUF","7.4","D+","7.7","0.0","56% (9/16)","7%","Bad"
"16","Cade Otton",TB,"at SF","3.4","D+","7.5","+0.5","46% (7/15)","11%","Good"
"17","Tyler Higbee",LAR,"vs. SEA","6.8","D","7.2","-1.1","31% (5/16)","5%","Bad"
"18","Chigoziem Okonkwo",TEN,"at JAC","7.6","D","7.1","-0.2","31% (5/16)","6%","Bad"
"19","Donald Parham Jr.",LAC,"at GB","4.6","D","6.9","+1.0","38% (5/13)","8%","Good"
"20","Michael Mayer",LV,"at MIA","7.0","D-","6.7","+0.1","30% (3/10)","3%","Great"
"21","Tanner Hudson",CIN,"at BAL","3.4","D-","6.6","-0.3","25% (2/8)","2%","Bad"
"22","Pat Freiermuth",PIT,"at CLE","-","F","5.3","-2.3","27% (3/11)","16%","Great"
"23","Daniel Bellinger",NYG,"at WAS","7.4","F","5.2","-0.7","40% (6/15)","0%","Bad"
"24","Noah Fant",SEA,"at LAR","8.6","F","5.2","-0.4","46% (7/15)","2%","Bad"
"25","Adam Trautman",DEN,"vs. MIN","6.6","F","4.9","-1.2","33% (5/15)","10%","Bad"
"26","Noah Gray",KC,"vs. PHI","-","F","4.2","+0.8","50% (8/16)","3%","Great"
"27","Irv Smith Jr.",CIN,"at BAL","3.6","F","4.1","-2.1","14% (1/7)","6%","Poor"
"28","Tommy Tremble",CAR,"vs. DAL","8.4","F","3.6","+0.7","40% (6/15)","11%","Great"
"29","Jack Stoll",PHI,"at KC","-","F","3.5","-0.8","26% (4/15)","3%","Bad"
"30","Colby Parkinson",SEA,"at LAR","8.0","F","3.3","-0.1","33% (5/15)","9%","Bad"
"31","John Bates",WAS,"vs. NYG","4.6","F","3.3","-0.1","33% (5/15)","4%","Bad"
"32","Austin Hooper",LV,"at MIA","7.2","F","3.2","+0.1","29% (5/17)","1%","Bad"
"33","Durham Smythe",MIA,"vs. LV","-","F","3.1","-0.4","40% (6/15)","6%","Bad"
"34","Will Dissly",SEA,"at LAR","8.4","F","2.8","-0.7","25% (3/12)","0%","Bad"
"35","Brock Wright",DET,"vs. CHI","-","F","2.6","+1.1","37% (6/16)","2%","Great"
"36","Connor Heyward",PIT,"at CLE","4.6","F","2.5","-0.5","40% (4/10)","10%","Bad"
"37","Josh Whyle",TEN,"at JAC","-","F","2.5","-0.1","28% (2/7)","14%","Poor"
"38","Geoff Swaim",ARI,"at HOU","-","F","2.5","-0.7","18% (3/16)","3%","Bad"
"39","Drew Sample",CIN,"at BAL","-","F","2.4","+0.4","33% (3/9)","1%","Great"
"40","Stone Smartt",LAC,"at GB","-","F","2.4","-","-","4%","Bad"
"41","Josh Oliver",MIN,"at DEN","-","F","2.3","+0.1","35% (6/17)","4%","Average"
"42","Stephen Sullivan",CAR,"vs. DAL","-","F","2.2","-0.9","22% (2/9)","1%","Bad"
"43","Grant Calcaterra",PHI,"at KC","-","F","2.2","-0.7","22% (2/9)","0%","N/A"
"44","Robert Tonyan",CHI,"at DET","-","F","2.1","-0.7","25% (4/16)","1%","Bad"
"45","C.J. Uzomah",NYJ,"at BUF","9.2","F","2.1","+1.0","56% (9/16)","12%","Poor"
"46","Isaiah Likely",BAL,"vs. CIN","-","F","2.1","-0.5","31% (5/16)","2%","Bad"
"47","Brenton Strange",JAC,"vs. TEN","-","F","2.0","+0.2","22% (2/9)","4%","Great"
"48","Harrison Bryant",CLE,"vs. PIT","-","F","2.0","-0.7","18% (3/16)","3%","Great"
"49","Luke Schoonmaker",DAL,"at CAR","-","F","1.9","-0.5","22% (2/9)","4%","Poor"
"50","Albert Okwuegbunam",PHI,"at KC","-","F","1.8","+1.9","25% (1/4)","0%","N/A"
