"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Tyreek Hill",MIA,"at KC","4.8","A+","22.3","+1.7","56% (9/16)","16%","Good"
"2","Ja'Marr Chase",CIN,"vs. BUF","9.9","A+","20.7","-1.1","33% (4/12)","23%","Average"
"3","Stefon Diggs",BUF,"at CIN","4.6","A+","20.0","-1.5","35% (6/17)","13%","Great"
"4","Keenan Allen",LAC,"at NYJ","4.8","A+","19.6","+1.6","57% (8/14)","14%","Average"
"5","CeeDee Lamb",DAL,"at PHI","5.2","A+","18.4","+2.3","53% (8/15)","13%","Average"
"6","A.J. Brown",PHI,"vs. DAL","4.2","A+","17.7","+2.0","58% (10/17)","22%","Average"
"7","Adam Thielen",CAR,"vs. IND","8.2","A","16.7","+2.1","50% (8/16)","19%","Good"
"8","Jaylen Waddle",MIA,"at KC","4.8","A","16.0","-1.3","40% (6/15)","14%","Poor"
"9","Davante Adams",LV,"vs. NYG","4.4","A","15.3","0.0","41% (7/17)","23%","Bad"
"10","Cooper Kupp",LAR,"at GB","5.6","A","15.1","-3.4","50% (3/6)","10%","Average"
"11","Chris Olave",NO,"vs. CHI","7.0","A","14.7","-2.4","26% (4/15)","14%","Bad"
"12","Garrett Wilson",NYJ,"vs. LAC","7.8","A","14.7","-0.8","40% (6/15)","26%","Bad"
"13","Mike Evans",TB,"at HOU","6.0","A","14.3","+0.5","40% (6/15)","22%","Good"
"14","Michael Pittman Jr.",IND,"at CAR","6.4","A","14.3","-0.5","50% (8/16)","15%","Poor"
"15","Terry McLaurin",WAS,"at NE","5.0","A","14.2","-1.1","50% (8/16)","12%","Poor"
"16","Nico Collins",HOU,"vs. TB","6.2","A","14.0","+2.6","45% (5/11)","7%","Great"
"17","Chris Godwin",TB,"at HOU","6.4","A-","14.0","+0.7","40% (6/15)","20%","Bad"
"18","DK Metcalf",SEA,"at BAL","5.4","A-","13.8","-1.6","28% (4/14)","14%","Poor"
"19","Tee Higgins",CIN,"vs. BUF","9.8","A-","13.7","-2.4","35% (5/14)","19%","Bad"
"20","Zay Flowers",BAL,"vs. SEA","6.0","A-","13.7","-1.6","25% (2/8)","14%","Bad"
"21","Diontae Johnson",PIT,"vs. TEN","8.6","A-","13.6","-0.4","36% (4/11)","22%","Bad"
"22","DeVonta Smith",PHI,"vs. DAL","3.4","A-","13.2","+1.2","52% (9/17)","7%","Great"
"23","DeAndre Hopkins",TEN,"at PIT","6.8","B+","13.0","-1.0","28% (4/14)","19%","Average"
"24","DJ Moore",CHI,"at NO","7.0","B+","12.9","+1.5","50% (8/16)","9%","Great"
"25","Amari Cooper",CLE,"vs. ARI","8.6","B+","12.8","-0.4","40% (6/15)","11%","Bad"
"26","Puka Nacua",LAR,"at GB","5.0","B+","12.7","+3.8","62% (5/8)","10%","Average"
"27","George Pickens",PIT,"vs. TEN","8.6","B","12.6","+1.0","53% (8/15)","10%","Great"
"28","Jakobi Meyers",LV,"vs. NYG","4.8","B","12.6","+0.5","50% (7/14)","19%","Good"
"29","Tyler Lockett",SEA,"at BAL","5.0","B-","12.5","+0.1","50% (7/14)","19%","Poor"
"30","Gabe Davis",BUF,"at CIN","5.0","B-","11.8","-0.4","41% (7/17)","17%","Average"
