"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Jalen Hurts",PHI,"vs. ARI","9.9","A+","23.8","+0.8","73% (11/15)","21%","Good"
"2","Dak Prescott",DAL,"vs. DET","8.4","A","22.3","+1.4","43% (7/16)","3%","Average"
"3","Josh Allen",BUF,"vs. NE","4.2","A","21.8","+0.6","56% (9/16)","9%","Great"
"4","Lamar Jackson",BAL,"vs. MIA","8.4","A","21.0","-0.8","46% (7/15)","7%","Average"
"5","Patrick Mahomes II",KC,"vs. CIN","6.2","A","20.4","-2.4","25% (4/16)","6%","Bad"
"6","Brock Purdy",SF,"at WAS","9.9","A","19.7","+1.7","68% (11/16)","3%","Great"
"7","Justin Fields",CHI,"vs. ATL","7.0","B+","18.8","-0.7","41% (5/12)","7%","Good"
"8","C.J. Stroud",HOU,"vs. TEN","7.0","B+","17.9","+2.6","46% (6/13)","5%","Good"
"9","Matthew Stafford",LAR,"at NYG","5.0","B","17.1","+1.8","64% (9/14)","1%","Bad"
"10","Kyler Murray",ARI,"at PHI","8.8","B","16.7","+1.2","66% (4/6)","12%","Poor"
"11","Baker Mayfield",TB,"vs. NO","4.6","B-","16.3","+1.5","62% (10/16)","6%","Average"
"12","Jared Goff",DET,"at DAL","4.4","B-","16.2","+2.0","62% (10/16)","3%","Good"
"13","Jordan Love",GB,"at MIN","3.4","C+","16.1","+3.0","73% (11/15)","2%","Average"
"14","Geno Smith",SEA,"vs. PIT","5.4","C","16.0","-1.4","33% (5/15)","2%","Poor"
"15","Tua Tagovailoa",MIA,"at BAL","2.0","C","15.8","-1.1","33% (5/15)","2%","Average"
"16","Derek Carr",NO,"at TB","6.0","C-","15.7","-0.5","53% (8/15)","1%","Bad"
"17","Gardner Minshew II",IND,"vs. LV","7.8","C-","15.5","+1.2","50% (7/14)","4%","Bad"
"18","Jake Browning",CIN,"at KC","4.4","D+","15.3","+2.6","37% (3/8)","7%","Average"
"19","Jaren Hall",MIN,"vs. GB","-","D+","15.0","-8.6","0% (0/1)","3%","Bad"
"20","Tyrod Taylor",NYG,"vs. LAR","6.4","D","14.9","-1.4","16% (1/6)","1%","Average"
"21","Jacoby Brissett",WAS,"vs. SF","3.4","D-","14.6","-0.4","0% (0/3)","7%","Bad"
"22","Joe Flacco",CLE,"vs. NYJ","3.6","D-","14.3","+8.4","100% (4/4)","2%","Great"
"23","Jarrett Stidham",DEN,"vs. LAC","-","F","14.1","+3.5","25% (1/4)","0%","N/A"
"24","Easton Stick",LAC,"at DEN","8.6","F","13.8","+3.7","100% (2/2)","5%","Good"
"25","Aidan O'Connell",LV,"at IND","6.2","F","13.5","-1.6","25% (2/8)","6%","Bad"
"26","Will Levis",TEN,"at HOU","8.4","F","13.2","0.0","33% (3/9)","4%","Bad"
"27","Bryce Young",CAR,"at JAC","6.2","F","12.9","-1.9","21% (3/14)","5%","Bad"
"28","Taylor Heinicke",ATL,"at CHI","8.8","F","12.4","-0.9","33% (2/6)","1%","Great"
"29","Mason Rudolph",PIT,"at SEA","3.8","F","12.1","+7.7","100% (1/1)","1%","Great"
"30","C.J. Beathard",JAC,"vs. CAR","5.2","F","11.7","-0.1","33% (1/3)","0%","Bad"
"31","Bailey Zappe",NE,"at BUF","4.4","F","11.2","+2.1","33% (2/6)","0%","Great"
"32","Trevor Siemian",NYJ,"at CLE","6.0","F","11.1","-1.4","0% (0/1)","0%","Bad"
"33","Sam Howell",WAS,"vs. SF","2.2","F","6.8","+1.2","66% (10/15)","3%","Average"
"34","Ryan Tannehill",TEN,"at HOU","7.6","F","0.0","-4.5","28% (2/7)","1%","Bad"
"35","Nick Mullens",MIN,"vs. GB","8.2","F","0.0","+1.5","40% (2/5)","1%","Average"
