"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Alvin Kamara",NO,"vs. CHI","7.6","A+","19.6","-1.7","38% (5/13)","22%","Poor"
"2","Saquon Barkley",NYG,"at LV","9.8","A+","18.7","-1.8","46% (6/13)","37%","Average"
"3","Austin Ekeler",LAC,"at NYJ","4.0","A+","18.2","-0.7","46% (6/13)","23%","Bad"
"4","Breece Hall",NYJ,"vs. LAC","4.0","A","16.0","+1.7","57% (4/7)","8%","Great"
"5","Josh Jacobs",LV,"vs. NYG","7.0","A","16.0","-0.7","47% (8/17)","23%","Bad"
"6","Bijan Robinson",ATL,"vs. MIN","3.2","A","15.6","-4.0","25% (2/8)","12%","Great"
"7","Joe Mixon",CIN,"vs. BUF","8.0","A","15.2","-0.6","23% (3/13)","23%","Bad"
"8","Jonathan Taylor",IND,"at CAR","9.4","A","15.0","-1.5","33% (3/9)","17%","Bad"
"9","D'Andre Swift",PHI,"vs. DAL","5.4","A","15.0","+1.0","41% (7/17)","16%","Good"
"10","Isiah Pacheco",KC,"vs. MIA","9.4","A-","14.9","-0.1","47% (8/17)","18%","Average"
"11","Tony Pollard",DAL,"at PHI","3.2","A-","14.7","-0.1","42% (6/14)","23%","Bad"
"12","Raheem Mostert",MIA,"at KC","4.8","A-","14.0","+2.5","53% (8/15)","17%","Great"
"13","Derrick Henry",TEN,"at PIT","6.2","A-","13.8","-0.7","53% (8/15)","21%","Good"
"14","Rachaad White",TB,"at HOU","4.4","B+","13.7","-0.3","46% (7/15)","15%","Bad"
"15","Rhamondre Stevenson",NE,"vs. WAS","5.4","B+","13.6","-4.0","25% (4/16)","11%","Poor"
"16","Aaron Jones",GB,"vs. LAR","4.6","B","13.4","-2.0","41% (5/12)","15%","Average"
"17","James Cook",BUF,"at CIN","6.6","B+","13.2","+0.6","52% (9/17)","8%","Poor"
"18","Kenneth Walker III",SEA,"at BAL","7.6","B","12.2","+0.1","42% (6/14)","31%","Average"
"19","Chuba Hubbard",CAR,"vs. IND","8.2","B","12.0","+1.2","57% (8/14)","15%","Bad"
"20","Kareem Hunt",CLE,"vs. ARI","8.0","B","11.8","-0.7","30% (4/13)","16%","Great"
"21","Devin Singletary",HOU,"vs. TB","6.6","B-","11.5","-0.6","43% (7/16)","4%","Poor"
"22","Jerome Ford",CLE,"vs. ARI","8.4","B-","11.2","+0.8","23% (3/13)","6%","Great"
"23","Najee Harris",PIT,"vs. TEN","4.0","B","11.1","+0.5","53% (8/15)","12%","Average"
"24","Gus Edwards",BAL,"vs. SEA","4.4","B-","10.6","+1.0","50% (7/14)","13%","Great"
"25","Zack Moss",IND,"at CAR","9.4","C+","10.3","+3.9","46% (6/13)","19%","Great"
"26","Royce Freeman",LAR,"at GB","9.4","C+","10.2","+0.4","33% (2/6)","11%","Great"
"27","Jaylen Warren",PIT,"vs. TEN","5.2","C+","10.1","+0.2","42% (6/14)","5%","Good"
"28","Alexander Mattison",MIN,"at ATL","6.6","C+","9.9","-2.0","23% (4/17)","19%","Bad"
"29","Brian Robinson Jr.",WAS,"at NE","5.6","C","9.6","+0.7","43% (7/16)","16%","Great"
"30","Darrell Henderson Jr.",LAR,"at GB","8.6","C","9.0","+0.3","60% (3/5)","16%","Good"
"31","AJ Dillon",GB,"vs. LAR","5.6","C","9.0","+1.2","40% (6/15)","16%","Bad"
"32","D'Onta Foreman",CHI,"at NO","6.6","C","8.8","-0.6","33% (4/12)","13%","Great"
"33","Keaontay Ingram",ARI,"at CLE","6.2","C","8.4","-2.0","14% (2/14)","2%","Bad"
"34","Ezekiel Elliott",NE,"vs. WAS","5.0","C","7.7","+1.2","66% (10/15)","8%","Average"
"35","Tyler Allgeier",ATL,"vs. MIN","2.6","C","7.7","+1.1","43% (7/16)","15%","Poor"
"36","Roschon Johnson",CHI,"at NO","5.8","C","7.7","-1.3","16% (1/6)","10%","Bad"
"37","Tyjae Spears",TEN,"at PIT","6.2","C-","7.2","+0.8","42% (3/7)","9%","Poor"
"38","Justice Hill",BAL,"vs. SEA","4.6","C-","6.9","+0.4","33% (5/15)","10%","Good"
"39","Cam Akers",MIN,"at ATL","5.8","C-","6.8","+1.9","46% (7/15)","3%","Great"
"40","Jerick McKinnon",KC,"vs. MIA","7.0","D+","6.7","+2.4","41% (7/17)","4%","Great"
"41","Zach Charbonnet",SEA,"at BAL","7.8","D+","6.7","-1.0","33% (2/6)","7%","Bad"
"42","Antonio Gibson",WAS,"at NE","7.8","D","6.3","-1.6","33% (5/15)","5%","Average"
"43","Jeff Wilson Jr.",MIA,"at KC","4.6","D","6.2","+0.1","44% (4/9)","0%","Bad"
"44","Miles Sanders",CAR,"vs. IND","8.0","D","6.2","-2.5","26% (4/15)","11%","Bad"
"45","Latavius Murray",BUF,"at CIN","8.4","D-","6.2","+0.4","56% (9/16)","17%","Bad"
"46","Kenneth Gainwell",PHI,"vs. DAL","4.8","D-","5.9","-0.2","37% (6/16)","8%","Bad"
"47","Joshua Kelley",LAC,"at NYJ","4.0","D-","5.6","-0.2","46% (6/13)","8%","Average"
"48","Pierre Strong Jr.",CLE,"vs. ARI","8.2","F","5.6","+1.1","50% (7/14)","9%","Poor"
"49","Rico Dowdle",DAL,"at PHI","3.0","F","5.5","-0.5","22% (2/9)","5%","Poor"
"50","Chase Edmonds",TB,"at HOU","3.8","F","4.2","-0.6","42% (3/7)","1%","Bad"
"51","Jamaal Williams",NO,"vs. CHI","7.0","F","4.2","-1.1","38% (5/13)","3%","Bad"
"52","Darrynton Evans",CHI,"at NO","6.6","F","4.2","-","-","7%","Great"
"53","Salvon Ahmed",MIA,"at KC","4.4","F","3.6","+0.2","33% (4/12)","5%","Average"
"54","Mike Boone",HOU,"vs. TB","6.2","F","3.5","-0.3","37% (3/8)","0%","Bad"
"55","Cordarrelle Patterson",ATL,"vs. MIN","2.8","F","3.4","+0.2","46% (6/13)","3%","Bad"
"56","Dalvin Cook",NYJ,"vs. LAC","4.2","F","3.3","-3.6","12% (2/16)","6%","Bad"
"57","Michael Carter",NYJ,"vs. LAC","6.4","F","3.3","-1.5","35% (5/14)","1%","Bad"
"58","Matt Breida",NYG,"at LV","9.4","F","2.8","-0.4","25% (4/16)","3%","Great"
"59","Raheem Blackshear",CAR,"vs. IND","7.4","F","2.5","+1.8","54% (6/11)","4%","Bad"
"60","Trayveon Williams",CIN,"vs. BUF","7.6","F","2.3","-1.5","11% (1/9)","1%","Bad"
"61","Chris Rodriguez Jr.",WAS,"at NE","5.2","F","2.2","-0.6","20% (1/5)","3%","Bad"
"62","Tony Jones Jr.",NO,"vs. CHI","-","F","2.2","+1.5","40% (2/5)","14%","Good"
"63","Ameer Abdullah",LV,"vs. NYG","6.8","F","2.1","+0.1","35% (6/17)","1%","Bad"
"64","Kendre Miller",NO,"vs. CHI","6.6","F","2.0","-0.8","33% (2/6)","1%","Bad"
"65","Ke'Shawn Vaughn",TB,"at HOU","3.4","F","1.9","-1.4","16% (2/12)","8%","Bad"
"66","Leonard Fournette",BUF,"at CIN","-","F","1.9","-0.3","42% (3/7)","0%","N/A"
"67","Zamir White",LV,"vs. NYG","7.0","F","1.8","-1.5","16% (2/12)","3%","Bad"
"68","Ty Montgomery II",NE,"vs. WAS","5.6","F","1.6","-0.4","25% (2/8)","4%","Bad"
"69","Keaton Mitchell",BAL,"vs. SEA","4.4","F","1.3","-1.0","0% (0/1)","0%","Bad"
"70","Patrick Ricard",BAL,"vs. SEA","4.4","F","1.1","-0.3","26% (4/15)","2%","Bad"
"71","Chris Evans",CIN,"vs. BUF","7.6","F","1.1","-0.5","12% (1/8)","0%","N/A"
"72","Alec Ingold",MIA,"at KC","4.6","F","0.8","+0.2","31% (5/16)","1%","Bad"
"73","DeeJay Dallas",SEA,"at BAL","7.6","F","0.7","-0.6","23% (3/13)","1%","Bad"
"74","Khari Blasingame",CHI,"at NO","6.0","F","0.6","-","-","1%","Bad"
"75","Isaiah Spiller",LAC,"at NYJ","4.0","F","0.6","-1.2","15% (2/13)","2%","Bad"
"76","Corey Clement",ARI,"at CLE","-","F","0.5","-0.6","20% (1/5)","0%","N/A"
"77","C.J. Ham",MIN,"at ATL","6.8","F","0.4","-0.3","21% (3/14)","0%","Bad"
"78","Reggie Gilliam",BUF,"at CIN","7.2","F","0.4","-0.7","12% (1/8)","0%","N/A"
"79","Dare Ogunbowale",HOU,"vs. TB","-","F","0.4","-0.6","20% (2/10)","2%","Bad"
"80","Zach Evans",LAR,"at GB","-","F","0.3","-1.4","50% (1/2)","1%","Bad"
"81","Hunter Luepke",DAL,"at PHI","2.8","F","0.3","-","-","4%","Great"
"82","Emanuel Wilson",GB,"vs. LAR","5.2","F","0.3","-0.5","16% (1/6)","1%","Bad"
"83","Ty Chandler",MIN,"at ATL","6.8","F","0.0","-1.2","16% (2/12)","1%","Bad"
"84","Myles Gaskin",LAR,"at GB","9.0","F","0.0","-0.7","20% (1/5)","0%","N/A"
"85","Ty Johnson",BUF,"at CIN","7.2","F","0.0","-0.1","21% (3/14)","0%","N/A"
"86","Travis Homer",CHI,"at NO","6.0","F","0.0","-0.7","15% (2/13)","0%","Bad"
"87","Trey Sermon",IND,"at CAR","9.6","F","0.0","-0.5","16% (1/6)","1%","Bad"
"88","Alex Armah Jr.",WAS,"at NE","-","F","0.0","-","-","0%","Bad"
"89","Jashaun Corbin",NYG,"at LV","-","F","0.0","-","-","0%","N/A"
"90","Rashaad Penny",PHI,"vs. DAL","-","F","0.0","-2.6","0% (0/2)","1%","Bad"
"91","Jonathan Ward",TEN,"at PIT","-","F","0.0","-","-","0%","N/A"
"92","Anthony McFarland Jr.",PIT,"vs. TEN","-","F","0.0","+0.1","25% (1/4)","12%","Bad"
