"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Tyreek Hill",MIA,"at WAS","8.8","A+","23.3","+2.2","62% (10/16)","17%","Good"
"2","Keenan Allen",LAC,"at NE","5.8","A+","19.8","+2.9","56% (9/16)","13%","Average"
"3","CeeDee Lamb",DAL,"vs. SEA","6.0","A+","18.8","+2.8","50% (8/16)","18%","Average"
"4","Amon-Ra St. Brown",DET,"at NO","8.0","A+","18.6","+0.9","46% (7/15)","14%","Average"
"5","A.J. Brown",PHI,"vs. SF","6.2","A+","17.6","+2.9","62% (10/16)","21%","Average"
"6","Mike Evans",TB,"vs. CAR","5.4","A+","15.6","+3.1","56% (9/16)","21%","Good"
"7","Jaylen Waddle",MIA,"at WAS","8.8","A","15.4","-1.3","40% (6/15)","12%","Bad"
"8","Michael Pittman Jr.",IND,"at TEN","8.4","A","14.8","+0.1","60% (9/15)","13%","Poor"
"9","Brandon Aiyuk",SF,"at PHI","5.6","A","14.7","+1.5","53% (8/15)","11%","Good"
"10","Tank Dell",HOU,"vs. DEN","6.6","A","14.6","+4.8","60% (6/10)","11%","Great"
"11","Chris Olave",NO,"vs. DET","7.6","A","10.2","-1.2","42% (6/14)","14%","Bad"
"12","Deebo Samuel",SF,"at PHI","5.8","A","14.3","-1.1","45% (5/11)","12%","Good"
"13","Nico Collins",HOU,"vs. DEN","6.6","A","14.2","+2.6","54% (6/11)","10%","Good"
"14","Ja'Marr Chase",CIN,"at JAC","7.2","A","14.2","-1.8","31% (5/16)","21%","Average"
"15","DK Metcalf",SEA,"at DAL","3.8","A","13.8","-1.5","33% (5/15)","16%","Good"
"16","Calvin Ridley",JAC,"vs. CIN","4.0","A","14.0","-0.2","45% (5/11)","22%","Poor"
"17","DeVonta Smith",PHI,"vs. SF","5.8","A","13.7","+2.8","68% (11/16)","8%","Great"
"18","Puka Nacua",LAR,"vs. CLE","3.4","A-","13.4","+2.0","54% (6/11)","10%","Average"
"19","Adam Thielen",CAR,"at TB","8.4","A","13.6","+0.6","43% (7/16)","16%","Average"
