"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Josh Allen",BUF,"vs. MIA","6.4","A+","22.6","-2.1","31% (5/16)","4%","Poor"
"2","Jalen Hurts",PHI,"vs. WAS","6.2","A","22.1","+1.6","57% (8/14)","25%","Average"
"3","Patrick Mahomes II",KC,"at NYJ","3.0","A-","21.4","+1.0","64% (11/17)","8%","Poor"
"4","Justin Herbert",LAC,"vs. LV","9.9","A-","20.8","-3.0","41% (7/17)","4%","Average"
"5","Anthony Richardson",IND,"vs. LAR","6.2","B+","20.2","+1.3","50% (1/2)","24%","Great"
"6","Tua Tagovailoa",MIA,"at BUF","3.4","B+","19.7","+0.1","46% (6/13)","5%","Average"
"7","Kirk Cousins",MIN,"at CAR","6.6","B+","19.3","+2.4","56% (9/16)","1%","Good"
"8","Daniel Jones",NYG,"vs. SEA","6.6","B","19.1","+1.6","56% (9/16)","11%","Poor"
"9","Justin Fields",CHI,"vs. DEN","4.4","B","19.0","+2.8","60% (9/15)","15%","Poor"
"10","Lamar Jackson",BAL,"at CLE","3.8","B-","18.7","-6.0","25% (3/12)","3%","Average"
"11","Russell Wilson",DEN,"at CHI","9.9","B-","18.5","+0.6","35% (5/14)","3%","Poor"
"12","Trevor Lawrence",JAC,"vs. ATL","9.4","B-","18.3","+0.5","43% (7/16)","9%","Bad"
"13","Joe Burrow",CIN,"at TEN","6.6","B-","18.1","+0.8","43% (7/16)","0%","Bad"
"14","Brock Purdy",SF,"vs. ARI","7.6","C+","17.8","+1.2","50% (7/14)","10%","Average"
"15","Geno Smith",SEA,"at NYG","6.0","C+","17.5","+0.9","56% (9/16)","0%","Bad"
"16","Jordan Love",GB,"vs. DET","7.4","C","17.1","+1.7","28% (4/14)","5%","Great"
"17","Matthew Stafford",LAR,"at IND","7.8","C-","16.7","-2.1","44% (4/9)","8%","Bad"
"18","Dak Prescott",DAL,"vs. NE","5.6","D+","16.4","+0.8","53% (7/13)","1%","Bad"
"19","Jared Goff",DET,"at GB","5.0","D+","16.1","+1.4","56% (9/16)","7%","Great"
"20","C.J. Stroud",HOU,"vs. PIT","6.0","D","15.8","+3.5","66% (2/3)","9%","Good"
"21","Kenny Pickett",PIT,"at HOU","3.2","D-","15.8","-1.2","33% (5/15)","0%","Good"
"22","Sam Howell",WAS,"at PHI","3.8","F","15.7","-0.7","16% (1/6)","1%","Bad"
"23","Baker Mayfield",TB,"at NO","3.2","F","15.4","-0.3","35% (5/14)","3%","Average"
"24","Bryce Young",CAR,"vs. MIN","-","F","15.2","-2.5","0% (0/2)","1%","Average"
"25","Mac Jones",NE,"at DAL","2.8","F","14.8","-0.6","30% (4/13)","1%","Good"
"26","Aidan O'Connell",LV,"at LAC","8.2","F","14.5","-","-","0%","N/A"
"27","Derek Carr",NO,"vs. TB","8.8","F","14.0","-2.3","40% (6/15)","2%","Bad"
"28","Desmond Ridder",ATL,"at JAC","7.8","F","13.7","-1.6","6% (1/15)","3%","Poor"
"29","Ryan Tannehill",TEN,"vs. CIN","5.8","F","13.4","-1.1","33% (4/12)","2%","Bad"
"30","Joshua Dobbs",ARI,"at SF","2.6","F","13.0","+0.3","25% (3/12)","2%","Average"
"31","Zach Wilson",NYJ,"vs. KC","8.8","F","12.5","-2.6","27% (3/11)","4%","Great"
"32","Jameis Winston",NO,"vs. TB","9.0","F","11.7","-0.7","8% (1/12)","0%","Bad"
"33","Dorian Thompson-Robinson",CLE,"vs. BAL","-","F","7.8","-0.2","0% (0/3)","0%","N/A"
"34","Brian Hoyer",LV,"at LAC","8.2","F","3.0","-3.1","0% (0/4)","0%","N/A"
"35","Andy Dalton",CAR,"vs. MIN","8.4","F","0.0","-0.1","31% (5/16)","0%","Great"
"36","Gardner Minshew II",IND,"vs. LAR","6.8","F","0.0","+0.5","13% (2/15)","0%","Bad"
