"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Dak Prescott",DAL,"vs. PHI","9.2","A+","22.5","+3.4","56% (9/16)","2%","Average"
"2","Jalen Hurts",PHI,"at DAL","4.4","A+","22.2","+3.0","78% (11/14)","24%","Great"
"3","Josh Allen",BUF,"at KC","5.8","A","21.3","+1.5","56% (9/16)","8%","Good"
"4","Patrick Mahomes II",KC,"vs. BUF","5.0","A","20.8","-1.4","37% (6/16)","6%","Poor"
"5","Tua Tagovailoa",MIA,"vs. TEN","8.8","A-","20.0","-1.0","40% (6/15)","2%","Average"
"6","Justin Fields",CHI,"vs. DET","9.2","B+","19.3","-2.0","36% (4/11)","7%","Good"
"7","Lamar Jackson",BAL,"vs. LAR","6.0","B+","18.9","-1.9","41% (5/12)","8%","Average"
"8","Brock Purdy",SF,"vs. SEA","4.4","B","18.3","+2.7","75% (12/16)","4%","Great"
"9","Justin Herbert",LAC,"vs. DEN","6.2","B","17.6","-0.7","56% (9/16)","6%","Poor"
"10","Jordan Love",GB,"at NYG","6.4","B","17.1","+2.9","64% (9/14)","2%","Good"
"11","Russell Wilson",DEN,"at LAC","8.4","B-","16.7","+1.6","60% (9/15)","9%","Good"
"12","Joshua Dobbs",MIN,"at LV","8.4","B-","16.2","+1.6","61% (8/13)","3%","Average"
"13","Jared Goff",DET,"at CHI","9.2","C+","16.0","+2.7","68% (11/16)","4%","Great"
"14","Jake Browning",CIN,"vs. IND","7.2","C","15.8","+1.7","20% (1/5)","5%","Average"
"15","C.J. Stroud",HOU,"at NYJ","2.8","C","15.5","+3.8","50% (6/12)","5%","Good"
"16","Baker Mayfield",TB,"at ATL","6.2","C-","15.1","+0.7","56% (9/16)","4%","Poor"
"17","Gardner Minshew II",IND,"at CIN","5.4","C-","14.7","+1.6","42% (6/14)","6%","Bad"
"18","Desmond Ridder",ATL,"vs. TB","6.6","D+","14.2","-1.7","30% (4/13)","6%","Average"
"19","Geno Smith",SEA,"at SF","2.4","D","13.7","-1.2","31% (5/16)","2%","Poor"
"20","Derek Carr",NO,"vs. CAR","3.0","D","13.3","-2.4","46% (7/15)","1%","Bad"
"21","Will Levis",TEN,"at MIA","8.2","D","12.9","-1.0","14% (1/7)","2%","Average"
"22","Joe Flacco",CLE,"vs. JAC","6.2","D","12.7","+0.3","25% (1/4)","0%","Great"
"23","Matthew Stafford",LAR,"at BAL","1.8","D-","12.4","+0.8","54% (6/11)","2%","Poor"
"24","Aidan O'Connell",LV,"vs. MIN","3.0","F","12.1","-1.8","20% (1/5)","8%","Bad"
"25","Tommy DeVito",NYG,"vs. GB","7.8","F","11.9","+3.2","66% (2/3)","2%","Great"
"26","Mitch Trubisky",PIT,"vs. NE","4.0","F","11.7","+2.0","33% (2/6)","7%","Great"
"27","Bryce Young",CAR,"at NO","4.2","F","11.2","-2.8","18% (2/11)","2%","Bad"
"28","Trevor Lawrence",JAC,"at CLE","5.8","F","10.8","+1.2","43% (7/16)","7%","Average"
"29","Zach Wilson",NYJ,"vs. HOU","7.0","F","10.4","-2.3","27% (3/11)","2%","Bad"
"30","Bailey Zappe",NE,"at PIT","3.2","F","9.4","-1.2","0% (0/6)","0%","Great"
"31","C.J. Beathard",JAC,"at CLE","5.6","F","8.5","-0.5","16% (1/6)","0%","Bad"
"32","Jameis Winston",NO,"vs. CAR","2.6","F","6.3","+0.1","20% (1/5)","1%","Good"
"33","Malik Cunningham",NE,"at PIT","3.4","F","4.0","-","-","0%","N/A"
"34","Drew Lock",SEA,"at SF","-","F","3.8","-0.7","0% (0/6)","0%","Bad"
"35","Trevor Siemian",NYJ,"vs. HOU","7.0","F","0.0","-","-","0%","Bad"
"36","Nick Mullens",MIN,"at LV","-","F","0.0","-0.6","0% (0/6)","0%","N/A"
"37","Tyrod Taylor",NYG,"vs. GB","-","F","0.0","-0.1","22% (2/9)","2%","Poor"
"38","P.J. Walker",FA,"-","-","F","0.0","-1.7","20% (1/5)","0%","Bad"
