"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Tony Pollard",DAL,"at ARI","7.8","A+","17.2","+3.3","66% (10/15)","35%","Bad"
"2","Christian McCaffrey",SF,"vs. NYG","5.8","A+","16.3","+2.3","62% (10/16)","21%","Great"
"3","Bijan Robinson",ATL,"at DET","5.4","A","14.6","+2.3","100% (2/2)","23%","Poor"
"4","Derrick Henry",TEN,"at CLE","2.2","A","14.3","+2.3","60% (9/15)","46%","Bad"
"5","Josh Jacobs",LV,"vs. PIT","4.2","A","13.5","+2.7","56% (9/16)","16%","Bad"
"6","Travis Etienne Jr.",JAC,"vs. HOU","5.4","A","13.2","-0.6","62% (10/16)","4%","Great"
"7","Kenneth Walker III",SEA,"vs. CAR","8.8","A","13.1","+1.3","46% (7/15)","40%","Average"
"8","Joe Mixon",CIN,"vs. LAR","4.4","A","12.6","-1.5","28% (4/14)","14%","Bad"
"9","Jahmyr Gibbs",DET,"vs. ATL","7.0","A-","12.5","-3.9","0% (0/2)","4%","Bad"
"10","Kyren Williams",LAR,"at CIN","6.0","A-","12.3","+1.4","50% (5/10)","46%","Great"
"11","Raheem Mostert",MIA,"vs. DEN","7.0","A-","12.0","+0.7","53% (8/15)","18%","Great"
"12","Alexander Mattison",MIN,"vs. LAC","8.6","B+","11.9","-0.7","37% (6/16)","34%","Bad"
"13","Joshua Kelley",LAC,"at MIN","2.2","B+","11.4","+1.1","50% (6/12)","11%","Average"
"14","Brian Robinson Jr.",WAS,"vs. BUF","4.4","B+","11.2","+1.3","50% (7/14)","27%","Great"
"15","Miles Sanders",CAR,"at SEA","7.2","B","11.1","-0.1","37% (6/16)","18%","Bad"
"16","James Cook",BUF,"at WAS","4.6","B","11.1","+1.9","56% (9/16)","4%","Bad"
"17","Rhamondre Stevenson",NE,"at NYJ","3.0","B","10.9","-0.5","50% (8/16)","17%","Average"
"18","Zack Moss",IND,"at BAL","7.6","B","10.8","-0.2","27% (3/11)","10%","Great"
"19","Isiah Pacheco",KC,"vs. CHI","9.2","B","10.7","-1.1","35% (6/17)","5%","Bad"
"20","Gus Edwards",BAL,"vs. IND","5.0","B","10.6","+1.0","60% (6/10)","7%","Great"
"21","James Conner",ARI,"vs. DAL","5.8","B-","10.5","+1.3","53% (7/13)","30%","Good"
"22","Jerome Ford",CLE,"vs. TEN","2.6","B-","10.3","+0.3","10% (1/10)","14%","Great"
"23","D'Andre Swift",PHI,"at TB","6.8","B-","10.2","+0.7","38% (5/13)","31%","Poor"
"24","Najee Harris",PIT,"at LV","8.0","B-","10.0","-0.4","43% (7/16)","2%","Bad"
"25","Rachaad White",TB,"vs. PHI","6.8","B-","9.9","+0.3","43% (7/16)","22%","Great"
"26","AJ Dillon",GB,"vs. NO","7.8","C+","9.6","0.0","25% (4/16)","22%","Bad"
"27","Javonte Williams",DEN,"at MIA","5.4","C+","9.5","-3.2","0% (0/3)","8%","Bad"
"28","Tyler Allgeier",ATL,"at DET","4.8","C+","9.5","+2.7","56% (9/16)","21%","Great"
"29","Dameon Pierce",HOU,"at JAC","4.0","C+","9.0","-2.0","30% (4/13)","26%","Bad"
"30","Breece Hall",NYJ,"vs. NE","6.0","C","9.0","+4.0","83% (5/6)","3%","Bad"
"31","Khalil Herbert",CHI,"at KC","5.4","C","8.8","+1.5","33% (4/12)","2%","Bad"
"32","Jaylen Warren",PIT,"at LV","8.2","C","8.3","+1.0","46% (7/15)","4%","Bad"
"33","Roschon Johnson",CHI,"at KC","5.2","C","7.8","+4.3","50% (1/2)","26%","Average"
"34","Kendre Miller",NO,"at GB","7.8","C","7.2","-","-","0%","N/A"
"35","Matt Breida",NYG,"at SF","2.4","C","6.8","0.0","25% (4/16)","2%","Great"
"36","Samaje Perine",DEN,"at MIA","5.4","C-","6.6","+1.6","43% (7/16)","6%","Bad"
"37","Dalvin Cook",NYJ,"vs. NE","6.6","C-","6.4","-1.8","31% (5/16)","25%","Bad"
"38","Chuba Hubbard",CAR,"at SEA","7.8","C-","6.3","+1.8","64% (9/14)","7%","Bad"
"39","Kenneth Gainwell",PHI,"at TB","6.4","D+","6.1","-0.2","40% (6/15)","11%","Bad"
"40","Craig Reynolds",DET,"vs. ATL","7.6","D+","6.1","-0.6","20% (2/10)","5%","Bad"
"41","Elijah Mitchell",SF,"vs. NYG","6.0","D","5.9","-1.5","20% (1/5)","8%","Bad"
"42","Tyjae Spears",TEN,"at CLE","2.4","D","5.9","+0.4","50% (1/2)","5%","Bad"
"43","Ezekiel Elliott",NE,"at NYJ","2.4","D","5.3","+1.4","64% (9/14)","5%","Bad"
"44","Antonio Gibson",WAS,"vs. BUF","4.0","D","4.9","-0.8","33% (5/15)","2%","Bad"
"45","Zach Charbonnet",SEA,"vs. CAR","8.8","D","4.7","-3.3","0% (0/2)","6%","Bad"
"46","Jerick McKinnon",KC,"vs. CHI","7.2","D-","4.6","+1.9","47% (8/17)","0%","Bad"
"47","De'Von Achane",MIA,"vs. DEN","6.8","D-","4.5","-2.3","0% (0/1)","0%","Bad"
"48","Tony Jones Jr.",NO,"at GB","8.0","D-","4.5","+1.2","20% (1/5)","27%","Average"
"49","Clyde Edwards-Helaire",KC,"vs. CHI","8.4","F","4.4","-2.1","27% (3/11)","1%","Bad"
"50","Devin Singletary",HOU,"at JAC","4.2","F","4.4","-0.2","43% (7/16)","1%","Bad"
"51","Latavius Murray",BUF,"at WAS","4.2","F","4.2","+2.5","71% (10/14)","20%","Poor"
"52","Rico Dowdle",DAL,"at ARI","7.8","F","4.1","-0.8","14% (1/7)","10%","Bad"
"53","Tank Bigsby",JAC,"vs. HOU","5.6","F","4.1","-2.8","0% (0/2)","26%","Good"
"54","Damien Harris",BUF,"at WAS","4.2","F","3.8","-0.6","50% (5/10)","19%","Poor"
"55","Sean Tucker",TB,"vs. PHI","7.6","F","3.7","-2.7","0% (0/2)","1%","Bad"
"56","Ty Chandler",MIN,"vs. LAC","8.6","F","3.7","-2.0","0% (0/8)","0%","Bad"
"57","Deuce Vaughn",DAL,"at ARI","8.0","F","3.6","-0.2","50% (1/2)","1%","Bad"
"58","Melvin Gordon III",BAL,"vs. IND","6.0","F","3.6","-1.3","36% (4/11)","0%","N/A"
"59","Kareem Hunt",CLE,"vs. TEN","-","F","3.3","-2.5","21% (3/14)","0%","N/A"
"60","Rashaad Penny",PHI,"at TB","5.4","F","3.2","+3.5","33% (1/3)","1%","Bad"
"61","Zamir White",LV,"vs. PIT","3.6","F","3.1","-1.4","18% (2/11)","3%","Bad"
"62","Gary Brightwell",NYG,"at SF","2.4","F","3.1","-0.5","20% (3/15)","1%","Bad"
"63","Elijah Dotson",LAC,"at MIN","2.2","F","3.0","-1.3","0% (0/2)","2%","Bad"
"64","Michael Carter",NYJ,"vs. NE","5.6","F","2.7","-1.4","33% (5/15)","5%","Bad"
