"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"37","Kareem Hunt",CLE,"vs. CHI","5.0","C-","8.9","+0.1","42% (6/14)","16%","Great"
"38","D'Onta Foreman",CHI,"at CLE","5.8","C-","8.8","+1.6","54% (6/11)","17%","Great"
"39","Zach Charbonnet",SEA,"vs. PHI","2.8","D+","8.4","-0.3","41% (5/12)","10%","Bad"
"40","Chase Brown",CIN,"vs. MIN","4.2","D+","7.9","+2.5","42% (3/7)","3%","Great"
"41","Gus Edwards",BAL,"at JAC","5.8","D+","7.1","+1.6","43% (7/16)","13%","Great"
"42","Ameer Abdullah",LV,"vs. LAC","6.2","D","7.0","-0.4","37% (6/16)","1%","Bad"
"43","Dameon Pierce",HOU,"at TEN","4.4","D","7.0","-3.2","30% (3/10)","17%","Bad"
"44","AJ Dillon",GB,"vs. TB","7.2","D+","6.9","-0.5","37% (6/16)","12%","Bad"
"45","Miles Sanders",CAR,"vs. ATL","5.6","D-","6.8","-4.3","26% (4/15)","11%","Bad"
"46","Tyler Allgeier",ATL,"at CAR","9.0","D","6.1","+0.6","37% (6/16)","14%","Poor"
"47","Samaje Perine",DEN,"at DET","5.8","D-","5.9","-1.1","37% (6/16)","6%","Bad"
"48","Kenneth Gainwell",PHI,"at SEA","7.2","D-","5.7","-0.6","40% (6/15)","6%","Average"
"49","Jamaal Williams",NO,"vs. NYG","8.0","F","5.7","-2.6","16% (2/12)","2%","Bad"
"50","Rico Dowdle",DAL,"at BUF","8.0","F","5.6","+0.6","35% (5/14)","6%","Good"
"51","Chris Rodriguez Jr.",WAS,"at LAR","5.0","F","5.6","-0.4","30% (3/10)","2%","Bad"
"52","D'Ernest Johnson",JAC,"vs. BAL","6.2","F","5.5","+0.1","46% (7/15)","1%","Bad"
"53","Latavius Murray",BUF,"vs. DAL","4.2","F","5.5","+0.7","56% (9/16)","13%","Bad"
"54","Jaleel McLaughlin",DEN,"at DET","5.8","F","5.1","+0.8","30% (4/13)","6%","Great"
"55","Dalvin Cook",NYJ,"at MIA","8.6","F","5.0","-3.1","6% (1/16)","5%","Bad"
"56","Khalil Herbert",CHI,"at CLE","5.0","F","5.0","-2.4","10% (1/10)","7%","Poor"
"57","Jordan Mason",SF,"at ARI","7.4","F","4.8","+1.0","46% (6/13)","3%","Great"
"58","Roschon Johnson",CHI,"at CLE","4.6","F","4.5","-1.6","18% (2/11)","9%","Bad"
"59","Cordarrelle Patterson",ATL,"at CAR","7.8","F","4.4","+0.4","46% (6/13)","2%","Bad"
"60","Patrick Taylor Jr.",GB,"vs. TB","7.4","F","4.4","-0.3","36% (4/11)","4%","Bad"
"61","Ty Johnson",BUF,"vs. DAL","5.4","F","4.1","-0.4","27% (3/11)","3%","Great"
"62","Chase Edmonds",TB,"at GB","7.4","F","3.9","-0.9","36% (4/11)","1%","Bad"
"63","Royce Freeman",LAR,"vs. WAS","8.2","F","3.8","-0.1","27% (3/11)","10%","Poor"
"64","Joshua Kelley",LAC,"at LV","9.8","F","3.8","-0.9","31% (5/16)","5%","Poor"
"65","Justice Hill",BAL,"at JAC","5.2","F","3.4","0.0","33% (5/15)","8%","Poor"
"66","Matt Breida",NYG,"at NO","5.4","F","3.3","-1.2","18% (3/16)","3%","Good"
"67","Dare Ogunbowale",HOU,"at TEN","5.8","F","3.2","-1.2","28% (2/7)","1%","Bad"
"68","Isaiah Spiller",LAC,"at LV","9.0","F","3.2","-1.2","12% (1/8)","2%","Bad"
"69","Michael Carter",ARI,"vs. SF","-","F","2.9","-0.4","42% (6/14)","5%","Bad"
"70","Jeff Wilson Jr.",MIA,"vs. NYJ","5.0","F","2.8","-0.2","37% (3/8)","2%","Bad"
"71","Kyle Juszczyk",SF,"at ARI","7.8","F","2.5","-0.2","18% (3/16)","9%","Average"
"72","Kene Nwangwu",MIN,"at CIN","-","F","2.2","-0.4","33% (1/3)","0%","Bad"
"73","Trey Sermon",IND,"vs. PIT","3.6","F","2.2","-1.3","12% (1/8)","0%","Bad"
"74","Emari Demercado",ARI,"vs. SF","4.0","F","2.2","+0.4","40% (4/10)","4%","Good"
"75","Boston Scott",PHI,"at SEA","7.2","F","1.8","-0.5","21% (3/14)","2%","Bad"
"76","Pierre Strong Jr.",CLE,"vs. CHI","4.2","F","1.7","+0.5","53% (8/15)","6%","Poor"
"77","Tyler Goodson",IND,"vs. PIT","3.8","F","1.6","-","-","0%","N/A"
"78","Alec Ingold",MIA,"vs. NYJ","4.4","F","1.6","-0.3","31% (5/16)","1%","Bad"
"79","Raheem Blackshear",CAR,"vs. ATL","6.2","F","1.5","0.0","45% (5/11)","2%","Bad"
"80","Myles Gaskin",MIN,"at CIN","-","F","1.5","-0.9","0% (0/5)","0%","N/A"
"81","Patrick Ricard",BAL,"at JAC","5.2","F","1.4","-0.2","20% (3/15)","1%","Bad"
"82","C.J. Ham",MIN,"at CIN","6.2","F","1.3","0.0","33% (5/15)","0%","Bad"
"83","Israel Abanikanda",NYJ,"at MIA","8.4","F","1.3","-0.4","25% (1/4)","1%","Bad"
"84","Kevin Harris",NE,"vs. KC","6.8","F","1.3","-2.7","0% (0/3)","0%","N/A"
"85","DeeJay Dallas",SEA,"vs. PHI","2.6","F","1.2","-0.7","21% (3/14)","1%","Bad"
"86","Tank Bigsby",JAC,"vs. BAL","4.8","F","1.2","-1.5","7% (1/13)","5%","Good"
"87","Michael Burton",DEN,"at DET","6.2","F","0.8","-0.2","28% (4/14)","0%","Bad"
"88","Deneric Prince",KC,"at NE","4.0","F","0.8","-","-","0%","N/A"
"89","Trayveon Williams",CIN,"vs. MIN","5.4","F","0.6","-1.4","7% (1/13)","1%","Bad"
"90","Adam Prentice",NO,"vs. NYG","7.2","F","0.6","-","-","0%","N/A"
"91","Hunter Luepke",DAL,"at BUF","7.8","F","0.6","-","-","3%","Great"
"92","Craig Reynolds",DET,"vs. DEN","9.6","F","0.6","-0.3","33% (4/12)","8%","Poor"
"93","Brandon Bolden",LV,"vs. LAC","-","F","0.5","-0.5","0% (0/5)","1%","Great"
"94","Keith Smith",ATL,"at CAR","7.4","F","0.5","0.0","23% (3/13)","3%","Bad"
"95","JaMycal Hasty",NE,"vs. KC","-","F","0.5","+2.1","40% (2/5)","0%","N/A"
"96","Eric Gray",NYG,"at NO","5.6","F","0.4","-0.7","14% (1/7)","3%","Bad"
"97","Derrick Gore",WAS,"at LAR","-","F","0.3","-","-","9%","Bad"
"98","Sean Tucker",TB,"at GB","8.2","F","0.3","-2.3","0% (0/7)","1%","Bad"
"99","Kenyan Drake",GB,"vs. TB","-","F","0.0","-1.1","20% (1/5)","0%","N/A"
"100","Reggie Gilliam",BUF,"vs. DAL","-","F","0.0","-0.5","14% (1/7)","0%","N/A"
"101","Khari Blasingame",CHI,"at CLE","4.8","F","0.0","-","-","1%","Bad"
"102","Jakob Johnson",LV,"vs. LAC","-","F","0.0","-0.2","14% (1/7)","0%","Bad"
"103","Rashaad Penny",PHI,"at SEA","-","F","0.0","-2.6","0% (0/2)","1%","Bad"
"104","Kenny McIntosh",SEA,"vs. PHI","2.8","F","0.0","-1.4","0% (0/1)","0%","N/A"
"105","Leonard Fournette",BUF,"vs. DAL","-","F","0.0","-0.4","16% (1/6)","0%","N/A"
"106","Jonathan Williams",WAS,"at LAR","-","F","0.0","-","-","0%","N/A"
"107","Nick Bawden",NYJ,"at MIA","8.4","F","0.0","-","-","8%","Great"
"108","Jonathan Ward",TEN,"vs. HOU","-","F","0.0","-","-","0%","N/A"
"109","Zach Evans",LAR,"vs. WAS","7.8","F","0.0","-1.0","33% (1/3)","0%","Bad"
