"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"at LV","6.2","A+","9.9","-2.5","26% (4/15)","17%","Average"
"2","T.J. Hockenson",MIN,"vs. CHI","7.2","A","8.1","+1.3","41% (7/17)","13%","Poor"
"3","George Kittle",SF,"at SEA","5.8","A-","7.6","+2.2","50% (8/16)","10%","Great"
"4","Dalton Kincaid",BUF,"at PHI","8.0","B+","7.2","+0.2","36% (4/11)","7%","Average"
"5","Trey McBride",ARI,"vs. LAR","7.8","B+","7.2","+1.8","50% (8/16)","6%","Bad"
"6","Taysom Hill",NO,"at ATL","6.2","B","6.9","+4.3","66% (10/15)","11%","Average"
"7","Sam LaPorta",DET,"vs. GB","5.0","B-","6.7","+1.4","50% (5/10)","9%","Great"
"8","Dalton Schultz",HOU,"vs. JAC","7.0","C+","6.5","+1.5","50% (8/16)","11%","Good"
"9","Evan Engram",JAC,"at HOU","6.8","C","6.2","+1.1","50% (8/16)","5%","Bad"
"10","Jake Ferguson",DAL,"vs. WAS","7.6","C","6.2","+0.8","53% (8/15)","14%","Bad"
"11","Cole Kmet",CHI,"at MIN","7.4","C-","6.0","+0.6","37% (6/16)","15%","Good"
"12","David Njoku",CLE,"at DEN","5.2","C-","5.6","+0.3","53% (8/15)","12%","Bad"
"13","Kyle Pitts",ATL,"vs. NO","7.0","D+","5.4","-1.0","20% (2/10)","7%","Bad"
"14","Isaiah Likely",BAL,"at LAC","7.4","D+","5.4","-0.4","31% (5/16)","2%","Bad"
"15","Logan Thomas",WAS,"at DAL","8.4","D","5.3","+0.4","46% (7/15)","12%","Poor"
"16","Hunter Henry",NE,"at NYG","4.2","D","4.8","+0.1","43% (7/16)","5%","Great"
"17","Cade Otton",TB,"at IND","3.0","D","4.7","+0.5","50% (8/16)","11%","Average"
"18","Jonnu Smith",ATL,"vs. NO","7.0","D","4.2","+1.1","53% (8/15)","13%","Poor"
"19","Juwan Johnson",NO,"at ATL","-","D-","4.2","-0.7","27% (3/11)","8%","Bad"
"20","Pat Freiermuth",PIT,"at CIN","7.2","D-","3.9","-2.9","18% (2/11)","14%","Great"
"21","Tyler Higbee",LAR,"at ARI","4.6","F","3.8","-1.1","31% (5/16)","3%","Bad"
"22","Michael Mayer",LV,"vs. KC","6.6","F","3.8","+0.2","36% (4/11)","3%","Great"
"23","Tyler Conklin",NYJ,"vs. MIA","7.0","F","3.7","0.0","56% (9/16)","7%","Bad"
