"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Patrick Mahomes II",KC,"vs. PHI","8.8","A+","21.5","-1.3","37% (6/16)","7%","Average"
"2","Jalen Hurts",PHI,"at KC","3.4","A","21.1","+3.5","85% (12/14)","22%","Great"
"3","Lamar Jackson",BAL,"vs. CIN","4.4","A","20.8","-3.4","38% (5/13)","8%","Average"
"4","Josh Allen",BUF,"vs. NYJ","3.6","A","20.3","-0.7","47% (8/17)","8%","Good"
"5","Tua Tagovailoa",MIA,"vs. LV","7.6","A","19.8","-1.0","35% (5/14)","2%","Average"
"6","Dak Prescott",DAL,"at CAR","3.6","A-","19.4","+2.7","56% (9/16)","2%","Poor"
"7","C.J. Stroud",HOU,"vs. ARI","9.9","B+","18.9","+4.1","55% (5/9)","5%","Good"
"8","Justin Herbert",LAC,"at GB","7.0","B","18.4","+0.1","62% (10/16)","7%","Average"
"9","Jared Goff",DET,"vs. CHI","9.8","B","18.2","+2.7","62% (10/16)","5%","Good"
"10","Kyler Murray",ARI,"at HOU","8.6","B","18.0","-4.0","66% (2/3)","14%","Bad"
"11","Sam Howell",WAS,"vs. NYG","9.9","B","17.9","+3.3","70% (7/10)","1%","Average"
"12","Brock Purdy",SF,"vs. TB","5.4","B-","17.7","+2.1","66% (10/15)","5%","Good"
"13","Justin Fields",CHI,"at DET","9.0","C+","17.5","-1.4","45% (5/11)","6%","Great"
"14","Joshua Dobbs",MIN,"at DEN","7.2","C","17.2","+2.2","53% (7/13)","3%","Average"
"15","Trevor Lawrence",JAC,"vs. TEN","7.2","C","16.9","-0.3","33% (5/15)","4%","Poor"
"16","Russell Wilson",DEN,"vs. MIN","4.6","C-","16.6","+0.4","46% (7/15)","6%","Good"
"17","Geno Smith",SEA,"at LAR","5.2","C-","16.4","-1.3","40% (6/15)","2%","Bad"
"18","Matthew Stafford",LAR,"vs. SEA","6.4","D+","16.1","-0.6","55% (5/9)","3%","Bad"
"19","Jordan Love",GB,"vs. LAC","8.0","D+","15.6","+1.9","53% (7/13)","3%","Average"
"20","Baker Mayfield",TB,"at SF","3.2","D","15.1","+1.0","60% (9/15)","3%","Average"
"21","Will Levis",TEN,"at JAC","5.0","D-","14.6","+1.0","25% (1/4)","5%","Bad"
"22","Zach Wilson",NYJ,"at BUF","6.0","F","14.1","-2.5","27% (3/11)","2%","Bad"
"23","Aidan O'Connell",LV,"at MIA","9.0","F","13.7","-3.8","0% (0/3)","10%","Bad"
"24","Dorian Thompson-Robinson",CLE,"vs. PIT","-","F","13.4","-2.6","0% (0/4)","0%","Bad"
"25","Bryce Young",CAR,"vs. DAL","3.4","F","13.1","-1.7","25% (2/8)","2%","Bad"
"26","Tommy DeVito",NYG,"at WAS","7.2","F","12.8","+3.1","100% (1/1)","4%","Great"
"27","Kenny Pickett",PIT,"at CLE","4.6","F","12.5","-3.8","20% (3/15)","4%","Bad"
"28","P.J. Walker",CLE,"vs. PIT","4.4","F","12.2","-1.7","20% (1/5)","0%","Bad"
"29","Clayton Tune",ARI,"at HOU","8.4","F","0.0","-3.0","0% (0/4)","6%","Great"
"30","Tyson Bagent",CHI,"at DET","9.0","F","0.0","+0.3","50% (2/4)","12%","Bad"
"31","Malik Willis",TEN,"at JAC","5.0","F","0.0","-0.8","11% (1/9)","2%","Bad"
"32","Andy Dalton",CAR,"vs. DAL","-","F","0.0","0.0","33% (3/9)","2%","Great"
"33","Jimmy Garoppolo",LV,"at MIA","8.4","F","0.0","-1.1","37% (3/8)","5%","Average"
