player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calais Campbell,4364,DI,BLT,2,1,0,,0,0,3,60.2,69.0,79.8,74.9,50.0,71.9,1,1,0,,0.0,0,0,0,0.0,0,1,0,0,3,86,86,7,36,12,31,0,0,60,23,0,2,3,0,3,0,0,0,
Tyson Alualu,5535,DI,PIT,2,0,0,,0,0,25,,55.7,78.5,61.4,50.1,68.6,1,2,0,,0.0,0,0,0,0.0,0,0,1,0,0,65,64,10,42,0,12,0,1,41,24,0,1,1,0,3,0,0,0,
Brandon Graham,5538,ED,PHI,2,1,0,100.0,0,0,24,59.6,62.4,81.1,59.9,62.4,37.8,0,4,0,2,33.3,1,0,0,79.2,1,1,0,0,2,58,58,0,0,53,5,0,0,43,13,0,2,1,1,5,0,2,1,2.0
Kareem Jackson,5545,S,DEN,2,4,0,33.3,0,0,10,54.9,55.6,0.0,,70.9,79.0,0,0,0,17,10.0,1,0,1,53.5,1,0,12,0,78,117,0,0,0,0,0,90,117,0,39,15,1,5,3,0,0,17,4,17.0
Devin McCourty,5552,S,NE,2,1,0,0.0,0,0,19,72.2,74.9,77.8,,64.0,84.8,0,0,0,,0.0,0,1,0,39.6,0,0,22,0,75,119,0,0,0,0,0,92,119,0,44,5,0,8,1,0,0,0,0,
Jerry Hughes,5556,ED,HST,2,0,0,,0,1,13,68.2,90.9,35.2,79.6,69.7,73.8,0,2,1,,33.3,1,0,1,0.0,0,2,0,0,2,94,94,0,0,94,0,0,0,62,30,0,3,2,0,4,0,0,0,
Carlos Dunlap,5579,ED,KC,2,0,0,100.0,0,0,16,54.2,58.1,80.3,54.6,78.6,54.7,1,1,0,8,14.3,1,0,0,100.0,1,1,0,0,2,43,43,1,0,40,2,0,0,28,13,0,5,6,1,3,0,8,0,8.0
Al Woods,5646,DI,SEA,2,1,1,,0,0,29,60.0,55.3,10.0,65.4,57.0,52.6,0,2,0,,11.1,1,0,1,0.0,0,0,0,0,1,62,62,24,38,0,0,0,0,20,41,0,6,7,0,2,0,0,0,
Von Miller,6154,ED,BUF,2,0,0,,0,0,4,75.7,91.9,78.5,87.0,84.2,75.8,1,3,0,,0.0,0,0,0,0.0,0,2,0,0,1,63,63,0,0,63,0,0,0,44,18,0,5,3,0,6,0,0,0,
Patrick Peterson,6157,CB,MIN,2,1,0,71.4,0,0,18,53.8,59.6,80.1,,86.7,67.9,0,0,0,23,11.1,1,0,0,99.7,5,0,5,129,86,134,0,0,0,0,0,0,134,0,48,0,4,7,7,0,0,64,37,12.8
J.J. Watt,6163,ED,ARZ,1,0,1,,0,0,1,,72.9,78.4,74.2,57.1,70.5,0,3,0,,0.0,0,0,1,0.0,0,1,0,0,0,42,42,0,4,19,19,0,0,31,11,0,2,1,0,4,0,0,0,
Robert Quinn,6166,ED,CHI,2,1,0,,1,0,6,60.0,54.2,39.0,62.4,51.2,73.3,0,5,0,,0.0,0,0,1,0.0,0,1,0,0,1,101,101,0,0,100,1,0,0,51,49,0,3,2,0,6,0,0,0,
Cameron Jordan,6176,ED,NO,2,3,0,,0,0,20,60.0,72.8,83.2,51.6,79.8,76.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,114,113,0,0,103,10,0,1,61,53,1,5,7,0,1,0,0,0,
Cameron Heyward,6183,DI,PIT,2,0,0,,0,0,25,60.0,70.4,80.0,71.7,58.9,73.3,2,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,109,109,4,59,12,34,0,0,70,39,0,6,6,0,8,0,0,0,
Justin Houston,6222,ED,BLT,2,1,0,,0,0,3,66.6,77.7,80.9,71.7,68.5,55.9,1,8,0,,33.3,2,0,0,0.0,0,2,0,0,5,103,103,0,3,95,5,0,0,84,14,0,3,3,0,11,0,0,0,
Lawrence Guy,6385,DI,NE,2,1,0,,0,0,19,,45.2,78.7,57.9,42.6,71.5,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,61,61,1,37,1,22,0,0,30,31,0,4,4,0,2,0,0,0,
