Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Stefon Diggs,BUF,30,WR,9,9,97,70,834,7,41,583,8.3,251,3.6,10.8,7,10,3,3.1,2,113.5
2,Tyreek Hill,MIA,29,WR,9,9,97,69,1076,8,50,668,9.7,408,5.9,10.6,6,11.5,8,8.2,2,126.5
3,A.J. Brown,PHI,26,WR,9,9,92,67,1005,6,46,689,10.3,316,4.7,13,7,9.6,4,4.3,2,121
4,Ja'Marr Chase,CIN,23,WR,8,8,93,64,697,4,42,358,5.6,339,5.3,7.7,4,16,4,4.3,1,100.5
5,Puka Nacua,LAR,22,WR,9,9,96,64,827,2,41,515,8,312,4.9,8.7,3,21.3,7,7.3,1,96.1
6,Keenan Allen,LAC,31,WR,8,8,83,62,720,4,32,481,7.8,239,3.9,9.7,3,20.7,3,3.6,1,111.5
7,Adam Thielen,CAR,33,WR,8,8,76,62,610,4,36,384,6.2,226,3.6,7.1,2,31,3,3.9,0,117.7
8,T.J. Hockenson,MIN,26,TE,9,6,80,60,547,3,31,334,5.6,213,3.6,6.7,4,15,4,5,1,100.4
9,Michael Pittman Jr.,IND,26,WR,9,9,86,58,593,3,24,306,5.3,287,4.9,8,1,58,0,0,5,74.4
10,Travis Kelce,KAN,34,TE,8,8,72,57,597,4,31,318,5.6,279,4.9,6.5,2,28.5,3,4.2,2,108.2
11,CeeDee Lamb,DAL,24,WR,8,8,72,57,824,3,36,527,9.2,297,5.2,10.4,6,9.5,1,1.4,0,128.2
12,Amon-Ra St. Brown,DET,24,WR,7,7,78,57,665,3,33,423,7.4,242,4.2,7.2,4,14.3,4,5.1,3,95.3
13,Davante Adams,LVR,31,WR,9,9,85,51,573,3,34,417,8.2,156,3.1,11.2,0,,3,3.5,4,72.3
14,Evan Engram,JAX,29,TE,8,7,61,51,434,0,19,153,3,281,5.5,4,1,51,3,4.9,0,96.3
15,Chris Olave,NOR,23,WR,9,7,85,50,563,2,30,374,7.5,189,3.8,13.1,0,,2,2.4,2,76.7
16,Terry McLaurin,WAS,28,WR,9,9,70,47,568,2,26,399,8.5,169,3.6,10.9,2,23.5,4,5.7,1,95.4
17,D.J. Moore,CHI,26,WR,9,9,62,47,735,5,33,421,9,314,6.7,11.3,5,9.4,2,3.2,3,121.4
18,Garrett Wilson,NYJ,23,WR,8,8,81,46,549,2,22,384,8.3,165,3.6,11.1,6,7.7,2,2.5,3,70.4
19,Zay Flowers,BAL,23,WR,9,9,62,45,472,1,20,270,6,202,4.5,7.8,7,6.4,1,1.6,1,92.9
20,Alvin Kamara,NOR,28,RB,6,6,49,43,272,1,14,-17,-0.4,289,6.7,-0.1,5,8.6,2,4.1,0,96.6
21,Christian Kirk,JAX,27,WR,8,8,60,43,520,3,23,356,8.3,164,3.8,8.3,3,14.3,3,5,1,107.6
22,Sam LaPorta,DET,22,TE,8,6,59,43,434,4,22,247,5.7,187,4.3,7.1,5,8.6,4,6.8,0,116.1
23,Marquise Brown,ARI,26,WR,9,9,77,42,440,4,27,313,7.5,127,3,10.9,2,21,3,3.9,1,83.3
24,DeVonta Smith,PHI,25,WR,9,9,60,42,533,4,20,407,9.7,126,3,12.2,1,42,2,3.3,3,98.8
25,Jordan Addison,MIN,21,WR,9,6,59,41,534,7,23,377,9.2,157,3.8,11.2,3,13.7,1,1.7,2,123.1
26,Mark Andrews,BAL,28,TE,8,7,55,41,477,6,25,294,7.2,183,4.5,7.3,4,10.3,3,5.5,0,136.7
27,Josh Downs,IND,22,WR,9,6,57,41,483,2,20,270,6.6,213,5.2,7.6,2,20.5,1,1.8,0,109
28,Cole Kmet,CHI,24,TE,9,9,50,41,374,5,22,214,5.2,160,3.9,5.8,1,41,0,0,2,114.5
29,Chris Godwin,TAM,27,WR,8,8,62,40,468,1,25,269,6.7,199,5,8.7,1,40,0,0,2,79.2
30,Dalton Kincaid,BUF,24,TE,8,6,45,40,339,1,16,164,4.1,175,4.4,3.9,2,20,0,0,1,96.2
31,Jakobi Meyers,LVR,27,WR,8,8,62,40,442,5,26,337,8.4,105,2.6,10.2,2,20,1,1.6,4,85.6
32,Jaylen Waddle,MIA,25,WR,8,8,59,40,522,3,27,308,7.7,214,5.4,9.9,1,40,3,5.1,2,98.3
33,Dallas Goedert,PHI,28,TE,9,9,52,38,410,2,23,188,4.9,222,5.8,5.4,2,19,1,1.9,2,92.6
34,Tyler Lockett,SEA,31,WR,8,8,57,38,402,3,21,322,8.5,80,2.1,10.6,0,,2,3.5,1,97.3
35,Michael Thomas,NOR,30,WR,9,6,62,38,439,1,21,343,9,96,2.5,10.3,2,19,3,4.8,1,81.3
36,Kendrick Bourne,NWE,28,WR,8,5,55,37,406,4,15,203,5.5,203,5.5,10.4,2,18.5,1,1.8,3,90.4
37,Mike Evans,TAM,30,WR,8,8,60,37,594,5,22,451,12.2,143,3.9,13.6,2,18.5,4,6.7,1,115.6
38,Drake London,ATL,22,WR,8,8,57,37,438,2,24,339,9.2,99,2.7,9.8,1,37,2,3.5,2,85.3
39,Tyler Boyd,CIN,29,WR,8,8,49,36,300,2,14,194,5.4,106,2.9,6.5,0,,2,4.1,1,93.9
40,Nico Collins,HOU,24,WR,8,5,53,36,631,4,28,346,9.6,285,7.9,11.9,8,4.5,1,1.9,0,133.5
41,Justin Jefferson,MIN,24,WR,5,5,53,36,571,3,28,389,10.8,182,5.1,10.7,1,36,1,1.9,0,122.4
42,Darren Waller,NYG,31,TE,8,8,51,36,384,1,18,242,6.7,142,3.9,8.3,0,,1,2,2,82.5
43,Brandon Aiyuk,SFO,25,WR,7,7,52,35,620,2,30,480,13.7,140,4,14.8,0,,2,3.8,2,104.6
44,Amari Cooper,CLE,29,WR,8,8,63,35,617,2,25,508,14.5,109,3.1,15.5,0,,3,4.8,4,73.3
45,DeAndre Hopkins,TEN,31,WR,8,8,64,35,564,3,27,439,12.5,125,3.6,14.1,1,35,3,4.7,3,80.5
46,Curtis Samuel,WAS,27,WR,8,5,43,35,332,2,15,198,5.7,134,3.8,6.6,4,8.8,1,2.3,2,95
47,Jahan Dotson,WAS,23,WR,9,9,57,34,360,3,16,283,8.3,77,2.3,9.6,0,,4,7,4,66.4
48,Jonnu Smith,ATL,28,TE,9,2,42,34,422,2,19,164,4.8,258,7.6,6.3,3,11.3,2,4.8,1,114.5
49,Calvin Ridley,JAX,29,WR,8,8,58,33,451,2,19,375,11.4,76,2.3,12.9,0,,4,6.9,1,86.2
50,Dalton Schultz,HOU,27,TE,8,3,50,33,350,4,19,189,5.7,161,4.9,6.4,2,16.5,2,4,1,104.6
51,Courtland Sutton,DEN,28,WR,8,8,46,33,380,6,19,313,9.5,67,2,9.8,0,,1,2.2,1,126.8
52,Logan Thomas,WAS,32,TE,8,8,46,33,311,3,16,158,4.8,153,4.6,6.2,1,33,1,2.2,0,111.8
53,Rachaad White,TAM,24,RB,8,8,34,33,279,0,12,-34,-1,313,9.5,-0.6,6,5.5,0,0,0,100.9
54,Tutu Atwell,LAR,24,WR,9,9,54,32,374,3,20,294,9.2,80,2.5,11.1,0,,2,3.7,1,91.1
55,Jake Ferguson,DAL,24,TE,8,7,43,32,328,3,17,154,4.8,174,5.4,5.2,3,10.7,4,9.3,0,119.1
56,George Kittle,SFO,30,TE,8,8,43,32,443,3,20,260,8.1,183,5.7,8.9,2,16,3,7,0,130.3
57,Christian McCaffrey,SFO,27,RB,8,8,37,32,292,4,18,24,0.8,268,8.4,0.7,1,32,0,0,0,135.6
58,David Njoku,CLE,27,TE,8,8,45,32,319,2,13,60,1.9,259,8.1,3.4,2,16,2,4.4,1,96.4
59,K.J. Osborn,MIN,26,WR,9,8,49,32,377,2,18,242,7.6,135,4.2,8.3,1,32,4,8.2,2,85.2
60,Kyle Pitts,ATL,23,TE,9,7,53,32,389,1,20,299,9.3,90,2.8,11.2,0,,1,1.9,1,81.4
61,Rashee Rice,KAN,23,WR,9,3,41,32,378,4,19,115,3.6,263,8.2,5.1,1,32,5,12.2,1,127.4
62,Gabriel Davis,BUF,24,WR,9,9,49,31,434,5,21,322,10.4,112,3.6,13.1,1,31,2,4.1,3,100.2
63,Romeo Doubs,GNB,23,WR,8,7,54,30,312,5,21,242,8.1,70,2.3,11,0,,1,1.9,3,80.2
64,George Pickens,PIT,22,WR,8,8,58,30,521,3,20,337,11.2,184,6.1,12.7,3,10,2,3.4,1,92.7
65,D'Andre Swift,PHI,24,RB,9,8,35,30,166,1,6,-21,-0.7,187,6.2,0.6,1,30,1,2.9,1,84
66,Elijah Moore,CLE,23,WR,8,5,50,29,270,0,12,169,5.8,101,3.5,8.3,1,29,1,2,1,64.6
67,Tony Pollard,DAL,26,RB,8,8,35,29,190,0,6,-7,-0.2,197,6.8,0.4,13,2.2,3,8.6,0,89.3
68,Jaxon Smith-Njigba,SEA,21,WR,8,1,43,29,272,2,12,107,3.7,165,5.7,5.1,1,29,5,11.6,2,80.8
69,Rhamondre Stevenson,NWE,25,RB,9,9,40,29,215,0,8,-4,-0.1,219,7.6,0.8,3,9.7,3,7.5,1,74.5
70,Jaylen Warren,PIT,25,RB,8,0,35,29,209,0,8,-51,-1.8,260,9,-1.3,4,7.3,3,8.6,0,91.5
71,Tank Dell,HOU,24,WR,7,5,43,28,454,4,20,337,12,117,4.2,14,0,,2,4.7,0,131.3
72,Jahmyr Gibbs,DET,21,RB,6,3,33,28,165,0,11,13,0.5,152,5.4,0.5,3,9.3,2,6.1,1,74.9
73,Josh Jacobs,LVR,25,RB,9,9,43,28,242,0,12,28,1,214,7.6,1.5,2,14,3,7,2,60.4
74,Trey McBride,ARI,24,TE,9,4,40,28,287,1,14,143,5.1,144,5.1,6.5,3,9.3,0,0,2,77.8
75,D.K. Metcalf,SEA,26,WR,7,7,50,28,454,2,22,335,12,119,4.3,13,1,28,1,2,2,83.2
76,Cade Otton,TAM,24,TE,8,8,38,28,244,3,13,139,5,105,3.8,6.4,2,14,1,2.6,1,105.6
77,Bijan Robinson,ATL,21,RB,9,8,41,28,197,2,11,-25,-0.9,222,7.9,0.3,4,7,3,7.3,1,85.1
78,Zach Ertz,ARI,33,TE,7,7,43,27,187,1,8,141,5.2,46,1.7,7.7,0,,2,4.7,2,60.9
79,Travis Etienne,JAX,24,RB,8,8,35,27,266,1,12,-6,-0.2,272,10.1,-1,4,6.8,1,2.9,0,107.6
80,Hunter Henry,NWE,29,TE,9,7,41,27,277,3,18,219,8.1,58,2.1,8.6,0,,2,4.9,1,99.3
81,Tee Higgins,CIN,24,WR,7,6,51,27,328,2,19,209,7.7,119,4.4,11.3,0,,4,7.8,1,77.9
82,Jerry Jeudy,DEN,24,WR,7,5,40,27,336,1,16,246,9.1,90,3.3,13.1,1,27,1,2.5,1,91.2
83,Luke Musgrave,GNB,23,TE,8,7,35,27,249,1,10,113,4.2,136,5,6.8,0,,3,8.6,0,105.5
84,Wan'Dale Robinson,NYG,22,WR,7,2,33,27,198,1,13,95,3.5,103,3.8,3.8,2,13.5,0,0,0,101.8
85,Tyler Conklin,NYJ,28,TE,8,5,35,26,293,0,10,172,6.6,121,4.7,7.3,0,,1,2.9,0,98.9
86,Tyler Higbee,LAR,30,TE,9,9,43,26,286,0,14,179,6.9,107,4.1,7.3,0,,5,11.6,0,80.2
87,Rashid Shaheed,NOR,25,WR,9,4,41,26,501,3,17,387,14.9,114,4.4,17,2,13,0,0,1,120.1
88,Antonio Gibson,WAS,25,RB,9,0,29,25,227,1,12,7,0.3,220,8.8,0.2,5,5,1,3.4,1,96.4
89,Michael Wilson,ARI,23,WR,8,7,33,25,401,2,19,309,12.4,92,3.7,13,0,,0,0,1,123.4
90,Demario Douglas,NWE,23,WR,8,3,37,24,277,0,13,138,5.8,139,5.8,8.6,0,,0,0,0,87.3
91,Joe Mixon,CIN,27,RB,8,8,30,24,158,0,5,-51,-2.1,209,8.7,-2.2,1,24,4,13.3,0,88.6
