Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
31,Jaylen Waddle,MIA,25,WR,7,7,53,37,480,3,24,274,7.4,206,5.6,9.1,1,37,3,5.7,2,101.1
32,Jordan Addison,MIN,21,WR,8,5,52,36,482,7,21,329,9.1,153,4.3,11.3,3,12,1,1.9,2,122
33,Justin Jefferson,MIN,24,WR,5,5,53,36,571,3,28,389,10.8,182,5.1,10.7,1,36,1,1.9,0,122.4
34,Darren Waller,NYG,31,TE,8,8,51,36,384,1,18,242,6.7,142,3.9,8.3,0,,1,2,2,82.5
35,Brandon Aiyuk,SFO,25,WR,7,7,52,35,620,2,30,480,13.7,140,4,14.9,0,,2,3.8,2,104.6
36,Dallas Goedert,PHI,28,TE,8,8,48,35,360,2,21,163,4.7,197,5.6,5.2,2,17.5,1,2.1,2,90.6
37,Cole Kmet,CHI,24,TE,8,8,42,35,319,3,18,182,5.2,137,3.9,5.9,1,35,0,0,1,112.2
38,Tyler Lockett,SEA,31,WR,7,7,49,35,370,3,19,290,8.3,80,2.3,10.7,0,,2,4.1,0,113.5
39,Curtis Samuel,WAS,27,WR,8,5,43,35,332,2,15,198,5.7,134,3.8,6.6,4,8.8,1,2.3,2,95
40,Tyler Boyd,CIN,29,WR,7,7,44,33,244,2,12,152,4.6,92,2.8,5.6,0,,1,2.3,1,93.4
41,Nico Collins,HOU,24,WR,7,4,48,33,577,3,25,321,9.7,256,7.8,12.1,8,4.1,1,2.1,0,130.3
42,Mike Evans,TAM,30,WR,7,7,55,33,507,5,19,373,11.3,134,4.1,13.3,2,16.5,4,7.3,1,113.2
43,Calvin Ridley,JAX,29,WR,8,8,58,33,451,2,19,375,11.4,76,2.3,12.9,0,,4,6.9,1,86.2
44,Courtland Sutton,DEN,28,WR,8,8,46,33,380,6,19,313,9.5,67,2,9.8,0,,1,2.2,1,126.8
45,Mark Andrews,BAL,28,TE,7,6,45,32,397,6,23,243,7.6,154,4.8,7.5,4,8,3,6.7,0,137.7
46,George Kittle,SFO,30,TE,8,8,43,32,443,3,20,260,8.1,183,5.7,8.9,2,16,3,7,0,130.3
47,Christian McCaffrey,SFO,27,RB,8,8,37,32,292,4,18,24,0.8,268,8.4,0.7,1,32,0,0,0,135.6
48,Gabriel Davis,BUF,24,WR,8,8,47,31,434,5,21,322,10.4,112,3.6,12.9,1,31,2,4.3,2,113.3
49,DeAndre Hopkins,TEN,31,WR,7,7,53,31,504,3,23,410,13.2,94,3,14.2,1,31,2,3.8,3,85.7
50,Amari Cooper,CLE,29,WR,7,7,58,30,478,1,21,402,13.4,76,2.5,15,0,,3,5.2,4,56.5
51,Jahan Dotson,WAS,23,WR,8,8,49,30,291,2,14,222,7.4,69,2.3,8.7,0,,3,6.1,3,65.9
52,Dalton Kincaid,BUF,24,TE,7,5,34,30,258,1,11,132,4.4,126,4.2,4,2,15,0,0,1,95.8
53,K.J. Osborn,MIN,26,WR,8,7,47,30,360,2,16,227,7.6,133,4.4,8.3,1,30,4,8.5,2,83.6
54,Rashee Rice,KAN,23,WR,8,2,39,30,361,3,17,112,3.7,249,8.3,5.3,1,30,5,12.8,1,119.7
55,Jonnu Smith,ATL,28,TE,8,2,36,29,322,1,16,168,5.8,154,5.3,7.1,2,14.5,2,5.6,1,101.6
56,Logan Thomas,WAS,32,TE,7,7,40,29,280,3,15,150,5.2,130,4.5,6.7,1,29,1,2.5,0,116.7
57,Rachaad White,TAM,24,RB,7,7,30,29,233,0,10,-40,-1.4,273,9.4,-0.8,6,4.8,0,0,0,99
58,Tutu Atwell,LAR,24,WR,8,8,47,28,361,3,20,284,10.1,77,2.8,11.6,0,,2,4.3,1,96.1
59,Jahmyr Gibbs,DET,21,RB,6,3,33,28,165,0,11,13,0.5,152,5.4,0.5,3,9.3,2,6.1,1,74.9
60,Josh Jacobs,LVR,25,RB,8,8,43,28,242,0,12,28,1,214,7.6,1.5,2,14,3,7,2,60.4
61,David Njoku,CLE,27,TE,7,7,39,28,293,1,12,57,2,236,8.4,3.8,1,28,1,2.6,1,91.1
62,George Pickens,PIT,22,WR,7,7,53,28,522,3,20,338,12.1,184,6.6,13.4,3,9.3,1,1.9,1,98.2
63,Kyle Pitts,ATL,23,TE,8,6,48,28,333,1,17,257,9.2,76,2.7,11.2,0,,1,2.1,1,77.9
64,D'Andre Swift,PHI,24,RB,8,7,33,28,135,1,4,-27,-1,162,5.8,0.5,1,28,1,3,1,81.2
65,Romeo Doubs,GNB,23,WR,7,6,51,27,276,5,18,207,7.7,69,2.6,11,0,,1,2,3,76.9
66,Zach Ertz,ARI,33,TE,7,7,43,27,187,1,8,141,5.2,46,1.7,7.7,0,,2,4.7,2,60.9
67,Travis Etienne,JAX,24,RB,8,8,35,27,266,1,12,-6,-0.2,272,10.1,-1,4,6.8,1,2.9,0,107.6
68,Jerry Jeudy,DEN,24,WR,7,5,40,27,336,1,16,246,9.1,90,3.3,13.1,1,27,1,2.5,1,91.2
69,D.K. Metcalf,SEA,26,WR,6,6,46,27,404,2,21,312,11.6,92,3.4,13,1,27,1,2.2,2,84
70,Elijah Moore,CLE,23,WR,7,4,48,27,256,0,11,159,5.9,97,3.6,8.5,1,27,1,2.1,1,62.5
71,Tyler Higbee,LAR,30,TE,8,8,42,26,286,0,14,179,6.9,107,4.1,7.3,0,,5,11.9,0,82
72,Tony Pollard,DAL,26,RB,7,7,30,26,178,0,6,-1,0,179,6.9,0.7,12,2.2,2,6.7,0,91.4
73,Bijan Robinson,ATL,21,RB,8,7,37,26,189,2,10,-23,-0.9,212,8.2,0.6,4,6.5,2,5.4,1,88.7
74,Jaylen Warren,PIT,25,RB,7,0,32,26,184,0,8,-42,-1.6,226,8.7,-1.1,4,6.5,3,9.4,0,90.6
75,Jake Ferguson,DAL,24,TE,7,6,33,25,237,2,12,105,4.2,132,5.3,4.5,3,8.3,3,9.1,0,115.3
76,Trey McBride,ARI,24,TE,8,3,35,25,265,1,13,132,5.3,133,5.3,6.6,3,8.3,0,0,1,90.8
77,Rhamondre Stevenson,NWE,25,RB,8,8,34,25,173,0,6,-4,-0.2,177,7.1,0.3,3,8.3,2,5.9,1,72.3
78,Michael Wilson,ARI,23,WR,8,7,33,25,401,2,19,309,12.4,92,3.7,13,0,,0,0,1,123.4
79,Luke Musgrave,GNB,23,TE,7,6,31,24,198,0,8,88,3.7,110,4.6,6.7,0,,2,6.5,0,93.2
80,Isiah Pacheco,KAN,24,RB,8,7,27,24,160,1,6,-65,-2.7,225,9.4,-2.2,4,6,1,3.7,0,103.7
81,Hunter Henry,NWE,29,TE,8,7,34,23,238,2,15,186,8.1,52,2.3,9.1,0,,2,5.9,1,95
82,Josh Palmer,LAC,24,WR,7,4,39,23,377,1,13,269,11.7,108,4.7,12.5,1,23,1,2.6,1,89.4
83,Wan'Dale Robinson,NYG,22,WR,6,2,28,23,163,0,11,75,3.3,88,3.8,3.5,2,11.5,0,0,0,90.9
84,Dalton Schultz,HOU,27,TE,7,2,39,23,220,3,12,132,5.7,88,3.8,6.5,2,11.5,2,5.1,1,89.7
85,Rashid Shaheed,NOR,25,WR,8,3,38,23,479,3,16,381,16.6,98,4.3,18.2,2,11.5,0,0,1,120
86,Jaxon Smith-Njigba,SEA,21,WR,7,1,36,23,209,2,10,68,3,141,6.1,4.8,1,23,4,11.1,2,74.9
87,Tank Dell,HOU,24,WR,6,4,32,22,340,2,14,232,10.5,108,4.9,11.9,0,,0,0,0,124.5
88,Cade Otton,TAM,24,TE,7,7,29,22,174,1,9,99,4.5,75,3.4,5.8,2,11,1,3.4,1,87.4
89,Samaje Perine,DEN,28,RB,8,1,26,22,231,0,10,0,0,231,10.5,-0.1,4,5.5,1,3.8,0,103.7
90,Josh Reynolds,DET,28,WR,8,6,31,22,397,3,20,290,13.2,107,4.9,12.4,1,22,2,6.5,0,145.6
91,Robert Woods,HOU,31,WR,6,6,43,22,227,1,15,168,7.6,59,2.7,9.3,0,,2,4.7,0,74.5
92,Cooper Kupp,LAR,30,WR,4,4,38,21,316,1,12,207,9.9,109,5.2,9.6,1,21,2,5.3,2,69.6
93,Alexander Mattison,MIN,25,RB,8,8,32,21,109,2,3,-2,-0.1,111,5.3,0.5,1,21,5,15.6,0,91.8
94,Chigoziem Okonkwo,TEN,24,TE,7,5,32,21,145,0,7,85,4,60,2.9,6.7,3,7,3,9.4,1,62.6
95,Braxton Berrios,MIA,28,WR,8,1,25,20,194,1,12,127,6.4,67,3.4,8.2,0,,1,4,1,95.7
96,Tyler Conklin,NYJ,28,TE,7,5,29,20,227,0,8,124,6.2,103,5.2,7.1,0,,1,3.4,0,92.2
97,Michael Gallup,DAL,27,WR,7,7,35,20,224,0,9,136,6.8,88,4.4,11,3,6.7,3,8.6,1,64.5
98,Antonio Gibson,WAS,25,RB,8,0,24,20,185,1,9,17,0.9,168,8.4,0.7,4,5,1,4.2,1,95.3
99,Jayden Reed,GNB,23,WR,7,6,37,20,314,3,14,222,11.1,92,4.6,13.6,1,20,2,5.4,1,98.3
100,Deebo Samuel,SFO,27,WR,6,6,32,20,302,1,12,138,6.9,164,8.2,7.3,5,4,0,0,0,103.9
101,Saquon Barkley,NYG,26,RB,5,5,25,19,87,2,7,-17,-0.9,104,5.5,-0.1,2,9.5,2,8,2,73.2
102,Demario Douglas,NWE,23,WR,7,2,30,19,222,0,10,114,6,108,5.7,9.1,0,,0,0,0,85.7
103,Gerald Everett,LAC,29,TE,6,5,23,19,149,2,12,60,3.2,89,4.7,3.6,5,3.8,1,4.3,0,122.6
104,Mike Gesicki,NWE,28,TE,8,4,25,19,160,1,8,94,4.9,66,3.5,8.5,0,,0,0,0,105.4
105,Breece Hall,NYJ,22,RB,7,7,27,19,189,1,6,-1,-0.1,190,10,-0.1,0,,4,14.8,0,102.2
106,Tee Higgins,CIN,24,WR,6,5,42,19,218,2,13,137,7.2,81,4.3,11.7,0,,4,9.5,1,67.4
107,Jonathan Mingo,CAR,22,WR,6,6,34,19,195,0,9,136,7.2,59,3.1,10.9,1,19,2,5.9,1,60.3
108,Joe Mixon,CIN,27,RB,7,7,24,19,127,0,4,-34,-1.8,161,8.5,-1.9,1,19,4,16.7,0,88.7
109,Rondale Moore,ARI,23,WR,8,3,31,19,123,0,8,25,1.3,98,5.2,2.3,2,9.5,1,3.2,0,69.7
110,Raheem Mostert,MIA,31,RB,8,8,23,19,151,2,5,-20,-1.1,171,9,-0.1,7,2.7,0,0,1,104.9
111,Darius Slayton,NYG,26,WR,8,5,34,19,257,0,12,180,9.5,77,4.1,12.9,1,19,1,2.9,0,80.1
112,Kadarius Toney,KAN,24,WR,8,2,27,19,109,1,9,24,1.3,85,4.5,2.6,4,4.8,3,11.1,1,74.5
113,Mike Williams,LAC,29,WR,3,3,26,19,249,1,9,141,7.4,108,5.7,11.8,1,19,0,0,0,115.7
114,James Cook,BUF,24,RB,8,5,22,18,192,1,8,22,1.2,170,9.4,2.4,1,18,1,4.5,0,118.2
115,Kalif Raymond,DET,29,WR,8,3,23,18,231,1,10,132,7.3,99,5.5,9.3,1,18,1,4.3,0,123
116,Allen Robinson,PIT,30,WR,7,7,28,18,144,0,4,110,6.1,34,1.9,7.4,0,,0,0,1,62.2
117,Tyjae Spears,TEN,22,RB,7,0,24,18,120,0,5,-20,-1.1,140,7.8,1.1,5,3.6,1,4.2,0,85.4
118,Nelson Agholor,BAL,30,WR,8,2,22,17,222,2,11,172,10.1,50,2.9,13.1,2,8.5,1,4.5,0,138.8
119,Allen Lazard,NYJ,28,WR,7,7,29,17,255,1,13,211,12.4,44,2.6,12.9,1,17,3,10.3,0,99.1
120,Terrace Marshall Jr.,CAR,23,WR,6,2,28,17,123,0,7,76,4.5,47,2.8,7.6,0,,2,7.1,1,56.1
121,Alec Pierce,IND,23,WR,8,8,30,17,243,0,14,199,11.7,44,2.6,14.4,1,17,2,6.7,0,83.1
122,Nick Westbrook-Ikhine,TEN,26,WR,7,4,25,17,201,3,9,128,7.5,73,4.3,10.4,0,,1,4,0,131.8
123,Javonte Williams,DEN,23,RB,7,6,22,17,78,1,3,-35,-2.1,113,6.6,-1.5,1,17,1,4.5,0,96.4
124,Parris Campbell,NYG,26,WR,8,3,23,16,85,0,1,44,2.8,41,2.6,4.2,1,16,1,4.3,2,39.2
125,Brandin Cooks,DAL,30,WR,6,6,27,16,158,2,12,134,8.4,24,1.5,12,0,,0,0,3,61
126,Austin Ekeler,LAC,28,RB,4,4,21,16,177,1,8,-28,-1.8,205,12.8,-0.9,1,16,0,0,0,116.6
127,Kylen Granson,IND,25,TE,6,2,26,16,170,1,11,98,6.1,72,4.5,7.3,0,,3,11.5,0,93.4
128,Taysom Hill,NOR,33,QB,8,5,20,16,129,0,3,74,4.6,55,3.4,5.8,1,16,0,0,0,93.5
129,Diontae Johnson,PIT,27,WR,4,3,26,16,212,0,11,139,8.7,73,4.6,12.5,1,16,1,3.8,1,71.3
130,Zack Moss,IND,26,RB,7,5,20,16,123,1,6,8,0.5,115,7.2,0.1,2,8,2,10,0,109
131,DJ Chark,CAR,27,WR,6,4,31,15,220,2,9,176,11.7,44,2.9,14.7,1,15,3,9.7,0,93.5
132,Jerome Ford,CLE,24,RB,7,3,21,15,106,2,5,31,2.1,75,5,2,0,,3,14.3,0,114.4
133,Noah Gray,KAN,24,TE,8,5,21,15,180,1,6,99,6.6,81,5.4,7.9,3,5,0,0,1,93.4
134,Derrick Henry,TEN,29,RB,7,7,17,15,138,0,3,-47,-3.1,185,12.3,-3.6,0,,0,0,0,100.5
135,Justice Hill,BAL,26,RB,7,4,15,15,67,0,2,-38,-2.5,105,7,-2.5,4,3.8,0,0,0,85.3
136,Chuba Hubbard,CAR,24,RB,7,2,17,15,85,0,5,-21,-1.4,106,7.1,-1.5,3,5,0,0,0,87.5
137,Dawson Knox,BUF,27,TE,7,7,28,15,102,1,7,39,2.6,63,4.2,7.1,1,15,4,14.3,2,44
138,Jerick McKinnon,KAN,31,RB,8,0,21,15,126,2,7,-26,-1.7,152,10.1,0.3,0,,3,14.3,0,118.4
139,Darnell Mooney,CHI,26,WR,8,8,28,15,225,1,8,162,10.8,63,4.2,11.5,0,,1,3.6,2,62.4
140,DeVante Parker,NWE,30,WR,7,7,25,15,158,0,7,112,7.5,46,3.1,11.1,2,7.5,1,4,1,61.7
141,Miles Sanders,CAR,26,RB,6,5,24,15,81,0,4,-10,-0.7,91,6.1,0.3,3,5,2,8.3,0,68.2
142,JuJu Smith-Schuster,NWE,27,WR,6,3,26,15,89,1,5,52,3.5,37,2.5,5,0,,1,3.8,1,61.2
143,Calvin Austin,PIT,24,WR,7,1,24,14,162,1,5,94,6.7,68,4.9,11.6,0,,1,4.2,1,75.3
144,Rashod Bateman,BAL,24,WR,7,3,20,14,152,0,6,128,9.1,24,1.7,11.7,0,,1,5,1,71.2
145,Odell Beckham Jr.,BAL,31,WR,6,4,26,14,162,0,8,120,8.6,42,3,10.8,0,,1,3.8,1,56.9
146,Noah Fant,SEA,26,TE,7,7,16,14,226,0,8,115,8.2,111,7.9,8.1,1,14,0,0,1,92.7
147,Kenneth Gainwell,PHI,24,RB,7,1,17,14,73,0,4,0,0,73,5.2,2.6,2,7,1,5.9,0,84.6
148,Mack Hollins,ATL,30,WR,8,2,26,14,211,0,8,173,12.4,38,2.7,13.3,0,,2,7.7,0,80.8
149,Hayden Hurst,CAR,30,TE,7,6,24,14,116,1,6,76,5.4,40,2.9,6.9,1,14,1,4.2,1,67.4
150,Roschon Johnson,CHI,22,RB,6,0,16,14,68,0,2,-12,-0.9,80,5.7,-0.5,2,7,1,6.3,0,84.4
151,Skyy Moore,KAN,23,WR,8,6,27,14,168,1,9,112,8,56,4,10.1,0,,1,3.7,2,52.7
152,Khalil Shakir,BUF,23,WR,8,3,15,14,167,1,9,97,6.9,70,5,8.3,0,,0,0,0,135.3
153,Durham Smythe,MIA,28,TE,8,7,19,14,151,0,9,91,6.5,60,4.3,6.8,0,,0,0,0,96.6
154,Kenneth Walker III,SEA,23,RB,7,7,18,14,110,0,5,-3,-0.2,113,8.1,-0.7,2,7,1,5.6,0,92.1
155,Ezekiel Elliott,NWE,28,RB,8,0,17,13,59,0,1,-16,-1.2,75,5.8,-1.5,2,6.5,0,0,0,80.3
156,Najee Harris,PIT,25,RB,7,7,17,13,94,0,3,6,0.5,88,6.8,1.9,5,2.6,1,5.9,0,88.8
157,Deonte Harty,BUF,26,WR,8,1,16,13,113,1,7,46,3.5,67,5.2,8.1,0,,1,6.3,1,90.9
158,Donald Parham,LAC,26,TE,7,5,19,13,104,4,11,43,3.3,61,4.7,6.1,1,13,0,0,1,99.6
159,Brandon Powell,MIN,28,WR,8,1,19,13,142,0,9,101,7.8,41,3.2,7.6,1,13,0,0,0,90.2
160,Brian Robinson Jr.,WAS,24,RB,8,8,16,13,133,2,6,-25,-1.9,158,12.2,-2.5,2,6.5,1,6.3,0,140.9
161,Deven Thompkins,TAM,24,WR,7,1,18,13,73,1,5,9,0.7,64,4.9,6,1,13,0,0,0,97.7
162,Kyren Williams,LAR,23,RB,6,5,24,13,105,1,5,-22,-1.7,127,9.8,0.7,0,,3,12.5,1,62
163,Matt Breida,NYG,28,RB,8,3,13,12,58,0,2,0,0,58,4.8,-0.1,1,12,0,0,0,85.3
164,Emari Demercado,ARI,24,RB,8,2,16,12,64,0,2,5,0.4,59,4.9,1.3,0,,1,6.3,0,81.2
165,Connor Heyward,PIT,24,TE,7,2,19,12,89,0,4,60,5,29,2.4,6.8,0,,1,5.3,1,52.3
166,Isaiah Hodgins,NYG,25,WR,8,6,18,12,120,1,5,71,5.9,49,4.1,6.6,0,,0,0,0,103.9
167,Austin Hooper,LVR,29,TE,8,3,13,12,118,0,5,50,4.2,68,5.7,4,0,,0,0,0,104.5
168,Van Jefferson,2TM,27,,8,5,24,12,137,0,6,128,10.7,9,0.8,16.8,1,12,2,8.3,3,28
169,Jauan Jennings,SFO,26,WR,7,2,21,12,181,0,7,132,11,49,4.1,11,1,12,0,0,1,65.8
170,Quentin Johnston,LAC,22,WR,7,2,21,12,114,0,8,71,5.9,43,3.6,12,2,6,0,0,1,52.5
171,Jaleel McLaughlin,DEN,23,RB,8,1,14,12,65,2,2,-51,-4.3,116,9.7,-3.9,1,12,1,7.1,0,125.6
172,Trey Palmer,TAM,22,WR,7,1,24,12,116,2,7,103,8.6,13,1.1,11.8,0,,1,4.2,0,91.7
173,Marquez Valdes-Scantling,KAN,29,WR,8,8,21,12,227,1,9,161,13.4,66,5.5,16.1,1,12,1,4.8,1,90.8
174,Justin Watson,KAN,27,WR,7,2,20,12,261,0,9,238,19.8,23,1.9,23,0,,1,5,1,83.3
175,Salvon Ahmed,MIA,25,RB,6,0,17,11,55,0,3,-26,-2.4,81,7.4,0.6,1,11,0,0,1,45
176,Trenton Irwin,CIN,28,WR,6,2,13,11,101,0,6,54,4.9,47,4.3,8.8,0,,0,0,1,67
177,Michael Mayer,LVR,22,TE,8,6,17,11,148,0,8,80,7.3,68,6.2,8.8,0,,0,0,1,67.8
178,Marvin Mims,DEN,21,WR,8,2,14,11,246,1,6,167,15.2,79,7.2,19.1,1,11,0,0,0,142.6
179,Colby Parkinson,SEA,24,TE,7,1,17,11,132,0,6,75,6.8,57,5.2,7.1,1,11,0,0,0,88.4
180,Adam Trautman,DEN,26,TE,8,6,18,11,69,1,3,34,3.1,35,3.2,6.6,0,,0,0,1,64.4
181,Christian Watson,GNB,24,WR,4,4,24,11,176,1,7,99,9,77,7,15.5,0,,2,8.3,3,45.1
182,Jake Bobo,SEA,25,WR,7,0,13,10,135,2,7,94,9.4,41,4.1,8.2,1,10,0,0,1,117
183,AJ Dillon,GNB,25,RB,7,3,13,10,100,0,4,-6,-0.6,106,10.6,-0.3,2,5,1,7.7,0,98.2
184,Khalil Herbert,CHI,25,RB,5,5,18,10,83,1,5,-8,-0.8,91,9.1,-0.4,1,10,1,5.6,1,63
185,Aaron Jones,GNB,29,RB,4,4,16,10,121,1,6,5,0.5,116,11.6,0.3,4,2.5,2,12.5,0,106.5
186,Foster Moreau,NOR,26,TE,6,5,11,10,92,1,5,50,5,42,4.2,5.1,0,,1,9.1,0,131.8
187,Latavius Murray,BUF,33,RB,8,3,11,10,73,0,5,3,0.3,70,7,0.5,1,10,0,0,0,94.3
188,Josh Oliver,MIN,26,TE,8,6,12,10,70,1,4,18,1.8,52,5.2,2.8,0,,0,0,0,118.7
189,Hunter Renfrow,LVR,28,WR,8,2,16,10,92,0,5,57,5.7,35,3.5,8.5,0,,0,0,0,78.1
190,Irv Smith Jr.,CIN,25,TE,5,5,15,10,57,0,2,24,2.4,33,3.3,3.7,0,,2,13.3,0,73.5
191,Jonathan Taylor,IND,24,RB,4,2,13,10,109,0,4,4,0.4,105,10.5,0.7,0,,2,15.4,0,101.1
192,Dontayvion Wicks,GNB,22,WR,7,2,19,10,140,1,8,99,9.9,41,4.1,11.3,2,5,1,5.3,0,94.2
193,De'Von Achane,MIA,22,RB,4,1,11,9,67,2,5,-26,-2.9,93,10.3,-2.5,1,9,0,0,0,131.6
194,Jamal Agnew,JAX,28,WR,7,1,12,9,90,0,5,65,7.2,25,2.8,8.8,0,,0,0,1,61.1
195,Tyler Allgeier,ATL,23,RB,8,2,13,9,85,0,3,13,1.4,72,8,0.7,2,4.5,1,7.7,0,87
196,John Bates,WAS,26,TE,8,2,12,9,100,0,3,78,8.7,22,2.4,6.8,0,,1,8.3,0,99.3
197,Michael Carter,NYJ,24,RB,7,0,13,9,44,0,2,11,1.2,33,3.7,1.5,1,9,2,15.4,1,41.8
198,Dalvin Cook,NYJ,28,RB,7,0,9,9,46,0,1,-22,-2.4,68,7.6,-2.4,0,,0,0,0,88
199,Jamison Crowder,WAS,30,WR,8,0,9,9,116,1,7,72,8,44,4.9,8,2,4.5,0,0,0,155.8
200,Jalin Hyatt,NYG,22,WR,8,1,14,9,195,0,5,177,19.7,18,2,23.8,0,,1,7.1,0,107.7
201,Dameon Pierce,HOU,23,RB,7,7,12,9,84,0,2,-2,-0.2,86,9.6,0.4,1,9,0,0,0,93.7
202,Cam Akers,2TM,24,,6,1,9,8,57,0,1,-2,-0.3,59,7.4,-0.8,2,4,0,0,0,93.1
203,Noah Brown,HOU,27,WR,3,1,14,8,114,0,4,46,5.8,68,8.5,5.6,0,,0,0,0,83.6
204,Zach Charbonnet,SEA,22,RB,6,0,11,8,47,0,1,-15,-1.9,62,7.8,-1.9,0,,0,0,0,80.5
205,James Conner,ARI,28,RB,5,5,10,8,30,0,2,-11,-1.4,41,5.1,-1.2,1,8,0,0,0,79.2
206,Pat Freiermuth,PIT,25,TE,4,4,13,8,53,2,4,24,3,29,3.6,6.5,1,8,0,0,0,109.9
207,KhaDarel Hodge,ATL,28,WR,8,2,9,8,139,0,7,86,10.8,53,6.6,12,0,,0,0,0,118.7
208,Brandon Johnson,DEN,25,WR,7,2,13,8,122,3,5,84,10.5,38,4.8,10.5,1,8,0,0,0,132.1
209,Juwan Johnson,NOR,27,TE,4,4,14,8,66,0,2,32,4,34,4.3,6.5,0,,0,0,1,39.6
210,Zay Jones,JAX,28,WR,3,2,18,8,78,2,5,70,8.8,8,1,10.8,0,,1,5.6,0,94.2
211,Ray-Ray McCloud,SFO,27,WR,8,1,10,8,90,0,4,31,3.9,59,7.4,4.2,0,,0,0,1,64.6
212,Kendre Miller,NOR,21,RB,6,0,9,8,80,0,4,-8,-1,88,11,-0.6,1,8,1,11.1,0,103.7
213,Andrew Ogletree,IND,25,TE,7,5,14,8,128,2,7,100,12.5,28,3.5,12.7,1,8,0,0,0,127.4
