Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Puka Nacua,LAR,22,WR,7,7,82,58,752,2,36,476,8.2,276,4.8,9.2,2,29,6,7.3,1,102.3
2,Stefon Diggs,BUF,30,WR,7,7,78,55,678,6,33,496,9,182,3.3,11.9,6,9.2,3,3.8,2,112
3,Tyreek Hill,MIA,29,WR,7,7,74,53,902,7,39,551,10.4,351,6.6,11.4,6,8.8,5,6.8,1,138.5
4,A.J. Brown,PHI,26,WR,7,7,75,52,809,3,36,546,10.5,263,5.1,13.2,4,13,4,5.3,2,107
5,Amon-Ra St. Brown,DET,24,WR,6,6,69,51,557,3,28,368,7.2,189,3.7,7.2,4,12.8,4,5.8,2,99.7
6,Ja'Marr Chase,CIN,23,WR,6,6,73,50,556,3,35,275,5.5,281,5.6,7.9,4,12.5,1,1.4,1,98.9
7,Adam Thielen,CAR,33,WR,6,6,59,49,509,4,33,332,6.8,177,3.6,7.8,1,49,1,1.7,0,125.2
8,Travis Kelce,KAN,34,TE,6,6,59,48,525,4,27,303,6.3,222,4.6,7.2,2,24,2,3.4,1,119.3
9,T.J. Hockenson,MIN,26,TE,7,4,59,47,390,2,22,229,4.9,161,3.4,6.3,1,47,3,5.1,1,98.4
10,Davante Adams,LVR,31,WR,7,7,71,46,528,3,31,390,8.5,138,3,10.3,0,,2,2.8,3,83.5
11,Keenan Allen,LAC,31,WR,6,6,64,46,574,4,25,363,7.9,211,4.6,9.7,3,15.3,3,4.7,1,113.7
12,Michael Pittman Jr.,IND,26,WR,7,7,65,42,489,2,19,248,5.9,241,5.7,8.8,1,42,0,0,4,71.9
13,Evan Engram,JAX,29,TE,7,6,51,41,346,0,15,120,2.9,226,5.5,4.2,1,41,3,5.9,0,94.9
14,D.J. Moore,CHI,26,WR,7,7,51,40,636,5,28,365,9.1,271,6.8,11,4,10,2,3.9,2,135
15,Zay Flowers,BAL,23,WR,7,7,54,39,442,1,18,260,6.7,182,4.7,8.4,6,6.5,1,1.9,1,94.8
16,Christian Kirk,JAX,27,WR,7,7,55,39,474,3,21,313,8,161,4.1,8.1,3,13,2,3.6,1,107.7
17,Chris Olave,NOR,23,WR,7,5,68,39,471,1,25,301,7.7,170,4.4,12.9,0,,1,1.5,2,71.4
18,Terry McLaurin,WAS,28,WR,7,7,51,37,432,1,21,316,8.5,116,3.1,11,2,18.5,1,2,0,104.4
19,Jakobi Meyers,LVR,27,WR,6,6,56,37,385,5,23,307,8.3,78,2.1,10.2,2,18.5,0,0,4,85.8
20,Justin Jefferson,MIN,24,WR,5,5,53,36,571,3,28,389,10.8,182,5.1,10.7,1,36,1,1.9,0,122.4
21,Alvin Kamara,NOR,28,RB,4,4,39,35,177,0,10,-38,-1.1,215,6.1,-0.6,3,11.7,1,2.6,0,85.6
22,Sam LaPorta,DET,22,TE,7,5,49,35,377,3,18,221,6.3,156,4.5,7.5,5,7,3,6.1,0,114.1
23,Darren Waller,NYG,31,TE,7,7,49,35,380,1,18,239,6.8,141,4,8.4,0,,1,2,2,83.7
24,Kendrick Bourne,NWE,28,WR,7,4,51,34,370,3,14,180,5.3,190,5.6,10.6,2,17,1,2,2,91.1
25,CeeDee Lamb,DAL,24,WR,6,6,42,34,475,1,22,299,8.8,176,5.2,8.8,3,11.3,0,0,0,121.7
26,Michael Thomas,NOR,30,WR,7,5,54,34,371,1,18,302,8.9,69,2,10.6,1,34,0,0,1,81.6
27,Josh Downs,IND,22,WR,7,5,47,33,401,2,16,219,6.6,182,5.5,7.7,2,16.5,1,2.1,0,110.3
28,Chris Godwin,TAM,27,WR,6,6,49,33,398,0,22,240,7.3,158,4.8,9.1,1,33,0,0,2,75
29,Marquise Brown,ARI,26,WR,7,7,60,32,383,3,24,282,8.8,101,3.2,12.9,2,16,3,5,0,89.8
30,Drake London,ATL,22,WR,7,7,50,32,383,2,21,295,9.2,88,2.8,9.9,1,32,2,4,2,84
31,DeVonta Smith,PHI,25,WR,7,7,50,32,383,2,14,303,9.5,80,2.5,12.6,0,,2,4,3,75.7
32,Garrett Wilson,NYJ,23,WR,6,6,55,32,369,2,16,246,7.7,123,3.8,10.3,3,10.7,2,3.6,3,67.9
33,Dallas Goedert,PHI,28,TE,7,7,41,31,324,2,18,150,4.8,174,5.6,5.5,2,15.5,1,2.4,2,94
