Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Keenan Allen,LAC,31,WR,13,13,150,108,1243,7,57,847,7.8,396,3.7,9.6,5,21.6,5,3.3,2,106.6
2,Tyreek Hill,MIA,29,WR,13,13,132,97,1542,12,69,941,9.7,601,6.2,10.4,12,8.1,9,6.8,3,132.8
3,CeeDee Lamb,DAL,24,WR,13,13,131,96,1253,8,58,812,8.5,441,4.6,10.4,7,13.7,4,3.1,0,123.4
4,Michael Pittman Jr.,IND,26,WR,13,12,138,95,984,4,46,552,5.8,432,4.5,7.8,1,95,1,0.7,6,80.7
5,A.J. Brown,PHI,26,WR,13,13,131,90,1258,7,58,833,9.3,425,4.7,11.9,7,12.9,6,4.6,3,107.6
6,Ja'Marr Chase,CIN,23,WR,13,13,128,89,1092,7,57,580,6.5,512,5.8,8.4,6,14.8,5,3.9,2,107.3
7,Stefon Diggs,BUF,30,WR,13,13,132,87,993,8,48,658,7.6,335,3.9,9.8,8,10.9,8,6.1,3,99.1
8,Amon-Ra St. Brown,DET,24,WR,12,12,124,87,1063,6,51,630,7.2,433,5,7.8,5,17.4,8,6.5,4,99
9,T.J. Hockenson,MIN,26,TE,13,9,116,85,839,5,44,541,6.4,298,3.5,7.6,4,21.3,4,3.4,1,104.1
10,Adam Thielen,CAR,33,WR,13,13,113,85,827,4,48,541,6.4,286,3.4,7.4,2,42.5,4,3.5,1,103.4
11,Evan Engram,JAX,29,TE,13,12,103,84,701,3,32,308,3.7,393,4.7,4.6,2,42,5,4.9,1,100.7
12,Puka Nacua,LAR,22,WR,13,13,126,82,1113,4,52,683,8.3,430,5.2,9.4,5,16.4,9,7.1,2,97.1
13,Travis Kelce,KAN,34,TE,12,12,103,80,896,5,48,517,6.5,379,4.7,7.6,3,26.7,4,3.9,2,111
14,Davante Adams,LVR,31,WR,13,13,128,76,867,4,42,608,8,259,3.4,11.4,1,76,4,3.1,6,70.7
15,D.J. Moore,CHI,26,WR,13,13,103,76,1071,7,50,621,8.2,450,5.9,10.6,8,9.5,2,1.9,3,117.4
16,Garrett Wilson,NYJ,23,WR,13,13,134,76,853,3,38,615,8.1,238,3.1,10.9,10,7.6,7,5.2,5,67.8
17,Chris Olave,NOR,23,WR,13,10,116,72,918,4,45,619,8.6,299,4.2,14,3,24,3,2.6,3,87.5
18,DeVonta Smith,PHI,25,WR,13,13,97,69,907,6,40,679,9.8,228,3.3,12.1,2,34.5,4,4.1,3,108.1
19,Sam LaPorta,DET,22,TE,13,11,92,66,702,6,34,431,6.5,271,4.1,7.7,8,8.3,5,5.4,2,106.3
20,Tyler Lockett,SEA,31,WR,13,13,93,65,711,4,39,532,8.2,179,2.8,10.5,1,65,4,4.3,4,88.6
21,Zay Flowers,BAL,23,WR,13,13,90,64,673,3,33,374,5.8,299,4.7,8.5,8,8,3,3.3,1,99
22,Alvin Kamara,NOR,28,RB,10,10,74,63,402,1,21,-25,-0.4,427,6.8,0.2,7,9,2,2.7,1,88.2
23,Jaylen Waddle,MIA,25,WR,12,12,91,63,822,3,41,480,7.6,342,5.4,9.9,7,9,4,4.4,3,94.7
24,Mike Evans,TAM,30,WR,13,13,109,62,1020,10,42,757,12.2,263,4.2,14.5,2,31,7,6.4,3,107.6
25,Dalton Kincaid,BUF,24,TE,12,10,72,61,495,2,23,251,4.1,244,4,4.8,3,20.3,2,2.8,1,98.8
26,Cole Kmet,CHI,24,TE,13,13,75,61,548,5,30,281,4.6,267,4.4,4.9,3,20.3,1,1.3,2,108.2
27,Nico Collins,HOU,24,WR,12,7,86,60,1004,6,40,580,9.7,424,7.1,11.3,12,5,1,1.2,1,127.3
28,Terry McLaurin,WAS,28,WR,13,13,100,60,694,2,34,490,8.2,204,3.4,11,3,20,5,5,1,83.5
29,David Njoku,CLE,27,TE,13,13,92,59,600,4,27,174,2.9,426,7.2,4.1,7,8.4,11,12,2,88.1
30,Rashee Rice,KAN,23,WR,13,6,75,59,663,6,32,196,3.3,467,7.9,4.4,2,29.5,8,10.7,1,124.6
31,Chris Godwin,TAM,27,WR,13,13,96,58,659,1,35,401,6.9,258,4.4,9.1,2,29,4,4.2,3,71.5
32,Tyler Boyd,CIN,29,WR,13,11,82,57,522,2,22,309,5.4,213,3.7,6.5,1,57,5,6.1,2,84.5
33,Amari Cooper,CLE,29,WR,13,13,105,57,876,2,36,697,12.2,179,3.1,13.4,0,,6,5.7,5,68.6
34,DeAndre Hopkins,TEN,31,WR,13,13,107,57,898,6,41,728,12.8,170,3,14.7,1,57,3,2.8,4,84.6
35,Christian Kirk,JAX,27,WR,12,12,85,57,787,3,34,540,9.5,247,4.3,9.9,3,19,4,4.7,2,98.5
36,Jakobi Meyers,LVR,27,WR,12,12,82,57,616,6,35,441,7.7,175,3.1,9.5,5,11.4,2,2.4,4,95.4
37,Jordan Addison,MIN,21,WR,13,10,85,56,713,7,30,521,9.3,192,3.4,11.8,4,14,3,3.5,4,99.8
38,Brandon Aiyuk,SFO,25,WR,12,12,81,56,1053,6,48,756,13.5,297,5.3,14.1,1,56,2,2.5,3,121
39,Drake London,ATL,22,WR,12,12,84,56,745,2,39,588,10.5,157,2.8,11.5,1,56,2,2.4,2,92.6
40,Trey McBride,ARI,24,TE,13,8,74,56,610,2,32,299,5.3,311,5.6,6.4,10,5.6,1,1.4,3,91.6
41,Calvin Ridley,JAX,29,WR,13,13,97,55,742,5,35,598,10.9,144,2.6,13.4,0,,5,5.2,3,85.5
42,Josh Downs,IND,22,WR,13,7,81,54,612,2,25,327,6.1,285,5.3,7.1,2,27,3,3.7,1,92.2
43,George Kittle,SFO,30,TE,13,13,72,53,811,6,34,422,8,389,7.3,9,4,13.3,3,4.2,0,138.1
44,Courtland Sutton,DEN,28,WR,13,11,79,53,699,10,32,570,10.8,129,2.4,11.8,0,,5,6.3,2,123.9
45,Breece Hall,NYJ,22,RB,13,12,66,52,435,3,20,-34,-0.7,469,9,-0.7,9,5.8,5,7.6,1,103
46,Christian McCaffrey,SFO,27,RB,13,13,63,52,437,5,24,70,1.3,367,7.1,1.5,1,52,0,0,1,115.4
47,Marquise Brown,ARI,26,WR,13,13,101,51,574,4,32,410,8,164,3.2,11.9,2,25.5,4,4,2,72.8
48,Jake Ferguson,DAL,24,TE,13,12,74,51,570,5,30,264,5.2,306,6,5.3,5,10.2,5,6.8,1,108.5
49,D.K. Metcalf,SEA,26,WR,12,12,93,51,864,7,41,583,11.4,281,5.5,13.8,6,8.5,4,4.3,4,93.7
50,Curtis Samuel,WAS,27,WR,12,9,68,51,508,2,22,292,5.7,216,4.2,7.1,4,12.8,1,1.5,2,93.3
51,Elijah Moore,CLE,23,WR,13,8,91,50,543,1,24,390,7.8,153,3.1,11.1,2,25,3,3.3,2,67.2
52,Romeo Doubs,GNB,23,WR,13,12,81,49,537,7,32,439,9,98,2,11.7,0,,3,3.7,3,93.5
53,George Pickens,PIT,22,WR,13,13,84,49,767,3,31,538,11,229,4.7,12.6,3,16.3,2,2.4,1,95.7
54,Tony Pollard,DAL,26,RB,13,13,58,49,285,0,11,-24,-0.5,309,6.3,-0.1,14,3.5,4,6.9,0,87.1
55,Jaxon Smith-Njigba,SEA,21,WR,13,3,75,49,493,2,22,174,3.6,319,6.5,6.2,3,16.3,8,10.7,2,81.7
56,Jayden Reed,GNB,23,WR,13,11,74,48,540,5,24,324,6.8,216,4.5,9.6,1,48,3,4.1,1,103.4
57,Rachaad White,TAM,24,RB,13,13,53,48,419,2,17,-75,-1.6,494,10.3,-0.8,6,8,1,1.9,0,112.2
58,Tank Dell,HOU,24,WR,11,8,75,47,709,7,34,557,11.9,152,3.2,14.3,0,,4,5.3,2,113.7
59,Tyler Conklin,NYJ,28,TE,13,8,65,46,506,0,20,314,6.8,192,4.2,7.6,1,46,2,3.1,1,87.1
60,Mark Andrews,BAL,28,TE,10,9,61,45,544,6,27,328,7.3,216,4.8,7.3,4,11.3,3,4.9,0,133.5
61,Jahmyr Gibbs,DET,21,RB,11,3,58,45,288,0,18,18,0.4,270,6,0.5,5,9,5,8.6,1,80.2
62,Deebo Samuel,SFO,27,WR,11,11,62,45,739,4,26,279,6.2,460,10.2,6.8,10,4.5,1,1.6,0,133.7
63,Logan Thomas,WAS,32,TE,12,12,63,45,424,3,20,209,4.6,215,4.8,6.4,1,45,1,1.6,1,98.9
64,Jahan Dotson,WAS,23,WR,13,12,74,44,458,4,23,367,8.3,91,2.1,9.2,0,,5,6.8,7,56
65,Travis Etienne,JAX,24,RB,13,13,56,44,383,1,18,-33,-0.8,416,9.5,-0.7,6,7.3,2,3.6,0,101.1
66,Kyle Pitts,ATL,23,TE,13,11,74,44,549,2,29,434,9.9,115,2.6,11.3,0,,2,2.7,1,85.9
67,Dallas Goedert,PHI,28,TE,10,10,56,42,440,2,25,195,4.6,245,5.8,5.1,2,21,1,1.8,2,94.3
68,Jerry Jeudy,DEN,24,WR,12,8,63,42,507,1,21,327,7.8,180,4.3,12.4,1,42,1,1.6,2,83.2
69,Joe Mixon,CIN,27,RB,13,13,51,42,327,1,11,-75,-1.8,402,9.6,-2.1,6,7,4,7.8,1,91.7
70,Wan'Dale Robinson,NYG,22,WR,11,5,52,42,344,1,19,179,4.3,165,3.9,4.6,3,14,1,1.9,0,100.6
71,Jaylen Warren,PIT,25,RB,13,0,53,42,272,0,15,-100,-2.4,372,8.9,-2,7,6,5,9.4,0,88.1
72,Cooper Kupp,LAR,30,WR,9,9,69,41,547,3,23,325,7.9,222,5.4,9.2,5,8.2,2,2.9,3,81
73,Jonnu Smith,ATL,28,TE,13,4,55,41,460,2,21,181,4.4,279,6.8,6.3,3,13.7,4,7.3,1,103.6
74,Chigoziem Okonkwo,TEN,24,TE,13,8,60,40,359,0,16,185,4.6,174,4.4,7.2,4,10,5,8.3,1,75.6
75,K.J. Osborn,MIN,26,WR,12,11,62,40,433,2,23,284,7.1,149,3.7,8.5,1,40,5,8.1,3,75.5
76,Cade Otton,TAM,24,TE,13,13,55,40,364,4,17,191,4.8,173,4.3,6.6,3,13.3,2,3.6,1,106.9
77,Samaje Perine,DEN,28,RB,13,1,44,40,378,0,18,4,0.1,374,9.4,0,4,10,1,2.3,0,102.5
78,Bijan Robinson,ATL,21,RB,13,12,61,40,320,3,18,-19,-0.5,339,8.5,0.6,5,8,5,8.2,3,74.5
79,Dalton Schultz,HOU,27,TE,11,6,61,40,455,5,24,281,7,174,4.4,7.8,2,20,2,3.3,1,108.3
80,Brandin Cooks,DAL,30,WR,12,11,57,39,534,5,28,419,10.7,115,2.9,12.5,0,,2,3.5,3,105.4
81,Gabriel Davis,BUF,24,WR,13,13,69,39,595,6,29,450,11.5,145,3.7,14.2,1,39,3,4.3,4,89.9
82,Tyjae Spears,TEN,22,RB,13,0,54,39,281,0,13,-41,-1.1,322,8.3,0.1,7,5.6,1,1.9,1,76.2
83,Michael Thomas,NOR,30,WR,10,7,64,39,448,1,21,348,8.9,100,2.6,10.2,2,19.5,3,4.7,1,80.7
84,James Cook,BUF,24,RB,13,9,44,38,391,3,14,29,0.8,362,9.5,1.8,6,6.3,3,6.8,0,126.4
85,Justin Jefferson,MIN,24,WR,6,5,56,38,598,3,30,416,10.9,182,4.8,10.7,1,38,1,1.8,0,121
86,Rhamondre Stevenson,NWE,25,RB,12,12,51,38,238,0,8,-23,-0.6,261,6.9,0.3,3,12.7,4,7.8,1,75.4
87,Tutu Atwell,LAR,24,WR,13,13,63,37,476,3,24,378,10.2,98,2.6,11.9,0,,4,6.3,1,91.8
88,Kendrick Bourne,NWE,28,WR,8,5,55,37,406,4,15,203,5.5,203,5.5,10.4,2,18.5,1,1.8,3,90.4
89,Antonio Gibson,WAS,25,RB,12,0,44,37,322,2,15,18,0.5,304,8.2,0.2,5,7.4,1,2.3,1,102.8
90,Josh Jacobs,LVR,25,RB,13,13,54,37,296,0,15,3,0.1,293,7.9,0.7,3,12.3,5,9.3,2,66.6
91,Diontae Johnson,PIT,27,WR,9,9,67,37,475,3,25,323,8.7,152,4.1,12.9,2,18.5,2,3,1,86.3
92,Demario Douglas,NWE,23,WR,10,4,55,36,410,0,18,148,4.1,262,7.3,7.5,0,,0,0,3,65
93,Austin Ekeler,LAC,28,RB,10,10,54,36,344,1,16,-26,-0.7,370,10.3,-0.8,3,12,5,9.3,0,90.4
94,Jonathan Mingo,CAR,22,WR,12,11,76,36,377,0,14,233,6.5,144,4,11.1,1,36,4,5.3,2,51.3
95,D'Andre Swift,PHI,24,RB,13,12,45,36,208,1,8,-44,-1.2,252,7,0.2,2,18,1,2.2,1,84.1
96,Darren Waller,NYG,31,TE,8,8,51,36,384,1,18,242,6.7,142,3.9,8.3,0,,1,2,2,82.5
97,Jerome Ford,CLE,24,RB,13,9,50,35,227,3,12,7,0.2,220,6.3,0.6,2,17.5,7,14,0,99.3
98,Hunter Henry,NWE,29,TE,13,10,52,35,353,5,24,290,8.3,63,1.8,9.1,0,,3,5.8,1,110.5
99,Gerald Everett,LAC,29,TE,11,8,44,34,293,3,20,109,3.2,184,5.4,4.2,8,4.3,1,2.3,1,107.5
100,Tyler Higbee,LAR,30,TE,12,12,55,34,367,2,19,211,6.2,156,4.6,6.4,1,34,6,10.9,0,93.5
101,Darius Slayton,NYG,26,WR,13,9,55,34,449,1,20,287,8.4,162,4.8,11.4,1,34,1,1.8,1,86.1
102,Luke Musgrave,GNB,23,TE,10,9,45,33,341,1,14,177,5.4,164,5,7.5,0,,3,6.7,0,102.2
103,Isiah Pacheco,KAN,24,RB,12,11,38,33,209,1,10,-96,-2.9,305,9.2,-2.5,4,8.3,2,5.3,0,98.4
104,Rashid Shaheed,NOR,25,WR,11,5,55,33,534,3,20,401,12.2,133,4,14.8,2,16.5,2,3.6,3,88
105,Tee Higgins,CIN,24,WR,9,8,58,32,436,2,24,291,9.1,145,4.5,11.6,0,,6,10.3,1,83.7
106,Javonte Williams,DEN,23,RB,12,11,41,32,180,2,8,-53,-1.7,233,7.3,-1.7,3,10.7,3,7.3,0,101.2
107,Saquon Barkley,NYG,26,RB,10,10,44,31,183,4,14,17,0.5,166,5.4,1,3,10.3,3,6.8,2,89.5
108,Odell Beckham Jr.,BAL,31,WR,11,5,57,31,505,3,23,354,11.4,151,4.9,13.6,1,31,2,3.5,1,94.6
109,Ezekiel Elliott,NWE,28,RB,13,1,39,31,226,1,9,-41,-1.3,267,8.6,-1.1,6,5.2,1,2.6,0,99.4
110,Michael Gallup,DAL,27,WR,13,11,52,31,405,2,19,301,9.7,104,3.4,11.4,3,10.3,5,9.6,1,89
111,Josh Reynolds,DET,28,WR,13,10,48,31,494,5,26,377,12.2,117,3.8,11.1,1,31,4,8.3,1,124.8
112,Robert Woods,HOU,31,WR,11,10,60,31,324,1,21,246,7.9,78,2.5,9.7,0,,4,6.7,1,66.2
113,Chuba Hubbard,CAR,24,RB,13,8,34,30,174,0,7,-33,-1.1,207,6.9,-1,5,6,0,0,1,75.7
114,Quentin Johnston,LAC,22,WR,13,6,48,29,333,1,16,209,7.2,124,4.3,11.8,2,14.5,2,4.2,1,79.6
115,Rondale Moore,ARI,23,WR,13,6,47,29,260,1,12,100,3.4,160,5.5,5.5,2,14.5,2,4.3,0,83.6
116,Kalif Raymond,DET,29,WR,13,3,38,29,387,1,16,196,6.8,191,6.6,8.1,1,29,2,5.3,0,116.9
117,Brian Robinson Jr.,WAS,24,RB,13,13,36,29,326,3,12,-38,-1.3,364,12.6,-1.4,5,5.8,3,8.3,0,132.2
118,JuJu Smith-Schuster,NWE,27,WR,11,7,47,29,260,1,13,166,5.7,94,3.2,7,0,,2,4.3,4,48.2
119,Tanner Hudson,CIN,29,TE,8,1,34,28,249,1,14,156,5.6,93,3.3,5.4,2,14,0,0,1,94.7
120,Trey Palmer,TAM,22,WR,13,4,49,28,244,2,13,185,6.6,59,2.1,10.5,0,,4,8.2,0,84.1
121,Christian Watson,GNB,24,WR,9,9,53,28,422,5,20,317,11.3,105,3.8,15.6,0,,3,5.7,5,71.4
122,Michael Wilson,ARI,23,WR,9,8,39,28,435,2,21,335,12,100,3.6,12.5,2,14,0,0,1,114.8
123,Zach Ertz,ARI,33,TE,7,7,43,27,187,1,8,141,5.2,46,1.7,7.7,0,,2,4.7,2,60.9
124,Alexander Mattison,MIN,25,RB,13,13,41,27,174,3,5,14,0.5,160,5.9,0.7,1,27,7,17.1,0,99
125,Darnell Mooney,CHI,26,WR,13,13,49,27,395,1,19,218,8.1,177,6.6,10.3,0,,3,6.1,3,62.9
126,Alec Pierce,IND,23,WR,13,13,48,27,413,1,20,344,12.7,69,2.6,15,1,27,2,4.2,0,91.8
127,Allen Robinson,PIT,30,WR,13,13,41,27,225,0,7,170,6.3,55,2,7.7,0,,0,0,1,69.7
128,Nick Westbrook-Ikhine,TEN,26,WR,13,8,43,27,337,3,17,230,8.5,107,4,11.8,1,27,4,9.3,0,110.3
129,Taysom Hill,NOR,33,QB,12,6,33,26,229,1,8,123,4.7,106,4.1,5.3,2,13,1,3,0,105.7
130,Khalil Shakir,BUF,23,WR,13,6,31,26,422,2,17,235,9,187,7.2,9.6,0,,0,0,0,140.3
131,Nelson Agholor,BAL,30,WR,13,2,33,25,314,3,14,201,8,113,4.5,10.9,2,12.5,2,6.1,0,135.2
