Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Puka Nacua,LAR,22,WR,2,2,35,25,266,0,13,155,6.2,111,4.4,7.8,1,25,4,11.4,0,93.3
2,Justin Jefferson,MIN,24,WR,2,2,25,20,309,0,14,206,10.3,103,5.2,10,1,20,0,0,0,118.2
3,Stefon Diggs,BUF,30,WR,2,2,20,17,168,1,9,108,6.4,60,3.5,8.5,1,17,0,0,1,97.5
4,Tyreek Hill,MIA,29,WR,2,2,24,16,255,3,14,193,12.1,62,3.9,14.8,4,4,2,8.3,1,124.1
5,Michael Pittman Jr.,IND,26,WR,2,2,23,16,153,1,8,75,4.7,78,4.9,6.1,0,,0,0,0,102.3
6,T.J. Hockenson,MIN,26,TE,2,1,17,15,101,2,7,54,3.6,47,3.1,5.1,1,15,0,0,0,130.6
7,CeeDee Lamb,DAL,24,WR,2,2,17,15,220,0,10,117,7.8,103,6.9,7.7,1,15,0,0,0,118.7
8,Keenan Allen,LAC,31,WR,2,2,19,14,187,2,7,140,10,47,3.4,11.2,1,14,0,0,0,139.6
9,Chris Olave,NOR,23,WR,2,1,21,14,198,0,9,120,8.6,78,5.6,12.6,0,,0,0,1,77.1
10,Tutu Atwell,LAR,24,WR,2,2,17,13,196,0,12,157,12.1,39,3,13.4,0,,0,0,0,113.8
11,Nico Collins,HOU,24,WR,2,1,20,13,226,1,9,151,11.6,75,5.8,13.5,1,13,0,0,0,120
12,Zay Flowers,BAL,23,WR,2,2,15,13,140,0,7,62,4.8,78,6,6.2,1,13,0,0,1,77.8
13,Davante Adams,LVR,31,WR,2,2,17,12,150,1,9,126,10.5,24,2,10.8,0,,0,0,0,117.3
14,Zach Ertz,ARI,33,TE,2,2,18,12,77,0,3,53,4.4,24,2,7.2,0,,0,0,0,75.5
15,Mike Evans,TAM,30,WR,2,2,18,12,237,2,6,146,12.2,91,7.6,12.8,2,6,2,11.1,0,146.8
16,Christian Kirk,JAX,27,WR,2,2,17,12,119,0,6,71,5.9,48,4,5.7,1,12,1,5.9,0,90.1
17,Amon-Ra St. Brown,DET,24,WR,2,2,16,12,173,1,7,129,10.8,44,3.7,9,0,,1,6.3,0,130.5
18,Michael Thomas,NOR,30,WR,2,2,17,12,116,0,6,108,9,8,0.7,9.3,0,,0,0,0,89.3
19,Mike Williams,LAC,29,WR,2,2,18,12,128,0,6,72,6,56,4.7,11.2,1,12,0,0,0,87.3
20,Robert Woods,HOU,31,WR,2,2,19,12,131,0,8,93,7.8,38,3.2,9.1,0,,1,5.3,0,83.4
21,Brandon Aiyuk,SFO,25,WR,2,2,14,11,172,2,11,146,13.3,26,2.4,13.6,0,,1,7.1,0,157.4
22,A.J. Brown,PHI,26,WR,2,2,16,11,108,0,6,79,7.2,29,2.6,14.1,0,,1,6.3,0,87.5
23,Evan Engram,JAX,29,TE,2,2,13,11,106,0,6,29,2.6,77,7,4.2,1,11,1,7.7,0,100.6
24,Hunter Henry,NWE,29,TE,2,2,13,11,108,2,7,95,8.6,13,1.2,9.3,0,,1,7.7,0,140.9
25,DeAndre Hopkins,TEN,31,WR,2,2,18,11,105,0,6,96,8.7,9,0.8,9.7,0,,2,11.1,2,37.7
26,Deebo Samuel,SFO,27,WR,2,2,16,11,118,0,6,55,5,63,5.7,8,1,11,0,0,0,90.1
27,DeVonta Smith,PHI,25,WR,2,2,15,11,178,2,5,141,12.8,37,3.4,14.9,0,,0,0,1,124.4
28,Kendrick Bourne,NWE,28,WR,2,1,20,10,93,2,4,62,6.2,31,3.1,15.7,0,,1,5,1,75.6
