"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"11","Josh Allen","BUF","QB","2560955","robust",271.4,4.81103700000001,1.8,0.214977,0.9,0.044478,37.009,1.490013,0.4,0.0934870132825087,0.233333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Derek Carr","LVR","QB","2543499","robust",265.8,8.384103,1.85,0.170499,0.6,0.00741300000000001,10.1,1.1742192,0.1,0.000180907592567471,0.266666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Nick Mullens","SF","QB","2558979","robust",252.445,4.89258000000002,1.28,0.118608,0.97,0,3.9525,0.9673965,0.0125,0,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Kyler Murray","ARI","QB","2562382","robust",257.2,7.11648000000002,1.555,0.44478,0.9,0.14826,51.3475,3.120873,0.62771940182244,0.0821935702838992,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Philip Rivers","IND","QB","2506121","robust",258,2.9652,1.65,0.0741300000000001,1,0.0593040000000001,2.28875,0.1816185,0.00625,0,0.0866666666666667,0.019768,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Kirk Cousins","MIN","QB","2532820","robust",248.4875,6.89409000000001,1.9,0.0741300000000001,0.8425,0.14826,4.785,0.684467,0.0520436947781592,0.0384180362438024,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Teddy Bridgewater","CAR","QB","2543465","robust",259.625,5.04083999999997,1.36,0.385476,0.85,0,14.91375,0.8487885,0.0951963939382416,0.0142436526943261,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Nick Foles","CHI","QB","2532842","robust",259.6,2.89106999999998,1.275,0.22239,1,0.0741300000000001,3.3825,1.497426,0.0507671027030783,0.0422033870648322,0.14,0.044478,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Drew Lock","DEN","QB","2562305","robust",252.505,10.97124,1.39,0.14826,0.9,0,7.77,0.993342,0.0870669589298598,0.0383490533811799,0.133333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Ryan Tannehill","TEN","QB","2532956","robust",241.6,1.77911999999998,1.9,0.14826,0.8,0.0593040000000001,15.8825,1.0118745,0.0958249920307555,0.0123797336304037,0.25,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Daniel Jones","NYG","QB","2562299","robust",229.5025,7.56126000000001,1.4825,0.14826,1,0.0741300000000001,25.715,1.107008,0.106204107309433,0.0802621396646436,0.5,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Garrett Gilbert","FA","QB","2549982","robust",220.05,15.12252,1,0.059304,1.065,0.14826,8.705,0.583156000000002,0.057864281108962,0.034233944551902,0.35,0.111195,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Jake Luton","JAC","QB","2564205","robust",232.025,0.148259999999992,1.175,0.14826,0.85,0.14826,8.05,1.55673,0.0471153846153846,0.0655765384615385,0.35,0.22239,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Lamar Jackson","BAL","QB","2560757","robust",211.7,2.07564000000001,1.365,0.489258,0.7,0,53.3175,1.134189,0.453223740405707,0.133434,0.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Kyle Allen","WAS","QB","2561177","robust",222.275,19.42206,1.1875,0.14826,0.85,0,8.405,0.882147,0.0570950704225352,0.0753306971830986,0.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Tua Tagovailoa","MIA","QB","2564499","robust",222.6075,8.82147,1.2175,0.22239,0.7825,0.0741300000000001,11.35,0.914270000000001,0.0839237767178944,0.0307157390920332,0.25,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Joe Flacco","NYJ","QB","382","robust",190.85,29.652,0.85,0.155673,0.84,0.14826,3.635,1.749468,0.02,0.019768,0.095,0.0037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Cam Newton","NE","QB","2495455","robust",207.2275,14.0847,1.0875,0.333585,0.94,0.0741300000000001,41.86,2.624202,0.609267471387633,0.122825968719537,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Chase Daniel","DET","QB","81284","robust",64.1,33.65502,0.4,0.14826,0.275,0.29652,0.5,0.7413,0,0,0.1,0.14826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Jarrett Stidham","NE","QB","2562746","robust",138.2,66.42048,0.7,0.14826,0.6,0.14826,6.4,0,0,0,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Mike Glennon","FA","QB","2539275","robust",66.1,81.09822,0.2,0.14826,0.1,0.14826,1,1.4826,0,0,0.2,0.14826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Sam Darnold","NYJ","QB","2561036","robust",67.75,100.44615,0.25,0.37065,0.65,0.96369,4.5,6.6717,0.05,0.07413,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","Shoulder",9,2020
"33","Ryan Fitzpatrick","MIA","QB","2506581","robust",64.525,44.62626,0.375,0,0.2,0.29652,4.05,6.00453,0,0,0.02,0.029652,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Cooper Rush","FA","QB","2559242","robust",49.3,73.09218,0.15,0.22239,0.15,0.22239,1,1.4826,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Matt Barkley","BUF","QB","2539308","robust",23.7,13.93644,0.045,0.059304,0.1,0,0.05,0.07413,0,0,0.1,0.14826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","C.J. Beathard","SF","QB","2557922","robust",40.15,2.37216,0.09,0.118608,0.225,0,0.95,1.40847,0,0,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Mason Rudolph","PIT","QB","2560860","robust",28.85,25.42659,0.2,0.14826,0.1,0.14826,0.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Jacoby Brissett","IND","QB","2555261","robust",14.8,14.97426,0.05,0,0.02,0,0.15,0.22239,0,0,0.03,0.044478,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Alex Smith","WAS","QB","2506340","robust",15.7,22.83204,0.05,0.07413,0.1,0,0.2,0.29652,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,90.291,2.65533660000001,0.915,0.0720054130603182,0.09875,0.00185325,0,NA,0,NA,3.565,0.44478,29.05,2.66868,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,99.2,0.416610600000009,0.901800707670016,0.14826,0.1,0,0,NA,0,NA,1.75,0.0741300000000001,13.455,0.303933,0.07,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","James Conner","PIT","RB","2557978","robust",NA,NA,NA,NA,NA,NA,81.171,5.196513,0.8,0.0377253642525016,0.095,0.00741300000000001,0,NA,0,NA,2.75,0.355824,21.9,3.017091,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Chase Edmonds","ARI","RB","2560711","robust",NA,NA,NA,NA,NA,NA,75.51,15.552474,0.693736960685999,0.138974417913062,0.0666666666666667,0.04942,0,NA,0,NA,3.5,0.59304,29.8,3.03933,0.195,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,78.1,3.72429120000001,0.740416790141169,0.044478,0.1125,0.0185325,0,NA,0,NA,2.505,0.140847,18.675,1.26021,0.07,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,63.66,9.399684,0.678621357138758,0.154310349395948,0.1,0,0,NA,0,NA,2.785,0.22239,21.95,2.587137,0.055,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,76.9,0,0.7,0,0.1,0,NA,NA,NA,NA,3.6,0.59304,29.2,1.18608,0.15,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,55.9,10.67472,0.441140925081557,0.121991071051832,0.0933333333333333,0.009884,0,NA,0,NA,1.32,0.978516,7.2,1.92738,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",9,2020
"48","Todd Gurley","ATL","RB","2552475","robust",NA,NA,NA,NA,NA,NA,65.15,1.26021,0.815294700778033,0.170499,0.09375,0.00926625000000001,0,NA,0,NA,2.25,0.22239,18,1.33434,0.085,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Christian McCaffrey","CAR","RB","2557997","robust",NA,NA,NA,NA,NA,NA,64.3,3.40998,0.6,0.14826,0.116666666666667,0.02471,0,NA,0,NA,4.45,0.415128,36.495,2.66868,0.185,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,60.1125,9.2106525,0.638199400983095,0.103782,0.0666666666666667,0.04942,0,NA,0,NA,5.95,0.59304,49.3,3.85476,0.2,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","David Johnson","HOU","RB","2553435","robust",NA,NA,NA,NA,NA,NA,63.5,6.22692,0.4,0.29652,0.1,0,0,NA,0,NA,2.55,0.29652,24,1.63086,0.1,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Justin Jackson","LAC","RB","2560756","robust",NA,NA,NA,NA,NA,NA,57.9825,4.111744,0.519526653776508,0.1552051445927,0.1,0,0,NA,0,NA,2.925,0.0741300000000001,24.045,1.92738,0.075,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,64.386,2.0652618,0.5,0.0815161175947802,0.10375,0.00555975,0,NA,0,NA,3.05,0.0741300000000004,24.095,1.55673,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","DeeJay Dallas","SEA","RB","2565144","robust",NA,NA,NA,NA,NA,NA,60.0525,5.762372,0.62549708368225,0.131454317511536,0.075,0.0185325,0,NA,0,NA,2.4725,0.44478,17.625,0.733886999999999,0.145,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,58.2575,3.936303,0.297754259226838,0.22239,0.065,0.0259455,0,NA,0,NA,2.1725,0.170499,19.6275,1.697577,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,61.14,2.431464,0.194868524298827,0.0152158517491197,0.266666666666667,0.09884,0,NA,0,NA,2.81,0.29652,19.335,1.33434,0.085,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,57.155,3.400096,0.592285340724038,0.15051883077164,0.3,0.07413,0,NA,0,NA,2.515,0.400302,16.825,1.55673,0.0925,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,47.5775,2.802114,0.1625,0.07413,0.1,0,0,NA,0,NA,2.3725,0.429954,19.0925,0.845082,0.0825,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,55.7,1.618505,0.612905333589774,0.163486631720133,0.065,0.0259455,0,NA,0,NA,2.9725,0.22239,25.0775,0.763539000000001,0.09,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,50.235,3.64719599999999,0.4575,0.103782,0,0,0,NA,0,NA,0.4375,0.37065,3.0275,4.166106,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,47.6,0.415128000000002,0.4,0.125572789460757,0.09625,0.00555975,0,NA,0,NA,2.7,0.378063,21.95,2.083053,0.12,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Ronald Jones","TB","RB","2560770","robust",NA,NA,NA,NA,NA,NA,52.79625,0.285400499999993,0.549841151717117,0.088956,0.133333333333333,0.04942,0,NA,0,NA,2.25,0.14826,16,3.40998,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","JaMycal Hasty","FA","RB","2565108","robust",NA,NA,NA,NA,NA,NA,53.6,2.37216,0.75,0.37065,0.1,0,NA,NA,NA,NA,4.15,2.74281,17,2.9652,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Jordan Howard","MIA","RB","2555418","robust",NA,NA,NA,NA,NA,NA,47.5275,4.895051,0.255271262336288,0.140578884306813,0,0,0,NA,0,NA,1,0.140847,5.785,2.2239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Zack Moss","BUF","RB","2563617","robust",NA,NA,NA,NA,NA,NA,43.69,7.037408,0.499255856688955,0.172234488751363,0.06,0.029652,0,NA,0,NA,1.5875,0.44478,12.18,1.067472,0.0925,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Wayne Gallman","NYG","RB","2557952","robust",NA,NA,NA,NA,NA,NA,47.785,3.662022,0.171057869751696,0.0730844015374238,0.085,0.0111195,0,NA,0,NA,2,0.051891,15.425,2.631615,0.035,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,48.09,3.699087,0.253697688995106,0.105069204197237,0.07,0.022239,0,NA,0,NA,3.1275,0.66717,20.9175,5.433729,0.055,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,45.6125,2.977555,0.179245569245569,0.0946436793576794,0.065,0.0259455,0,NA,0,NA,2.475,0.229803,18.3875,1.519665,0.1,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Phillip Lindsay","DEN","RB","2559947","robust",NA,NA,NA,NA,NA,NA,45.31,1.018052,0.167712249264921,0.0838042128265521,0,0,0,NA,0,NA,1.3325,0.51891,9.25,2.038575,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Dexter Williams","FA","RB","2562784","robust",NA,NA,NA,NA,NA,NA,26.51,12.458782,0.0770678815256295,0.022239,0.06,0.029652,0,NA,0,NA,1,0.0741300000000001,6.85,0.88956,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Lamical Perine","NYJ","RB","2564808","robust",NA,NA,NA,NA,NA,NA,40.845,2.332624,0.173114921296494,0.0710512117905449,0.05,0.037065,0,NA,0,NA,1.7,0.22239,10.6675,5.137209,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Jerick McKinnon","SF","RB","2543715","robust",NA,NA,NA,NA,NA,NA,37.23,11.41602,0.155,0.029652,0.1,0,0,NA,0,NA,2.695,0.118608,22.6625,6.30105,0.08,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Frank Gore","NYJ","RB","2506404","robust",NA,NA,NA,NA,NA,NA,39.87,4.388496,0.137020890099909,0.0622485522252498,0.05,0.037065,0,NA,0,NA,1.025,0.14826,6.1225,2.527833,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Tyler Ervin","GB","RB","2555234","robust",NA,NA,NA,NA,NA,NA,32.1225,4.049969,0.10577131019617,0.0798343629978945,0,0,0,NA,0,NA,2.8025,0.88956,18.73,4.74432,0.07,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","LeVeon Bell","NYJ","RB","2540175","robust",NA,NA,NA,NA,NA,NA,38.94,2.436406,0.215775007942777,0.163852017850641,0.05,0.037065,0,NA,0,NA,2.5075,0.422541,18.4575,0.674583,0.0725,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Adrian Peterson","DET","RB","2507164","robust",NA,NA,NA,NA,NA,NA,39.675,2.07564,0.165839911974291,0.100480831004611,0.07,0.022239,0,NA,0,NA,1,0.044478,7.63,0.29652,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,38.4225,1.084769,0.227073813575677,0.0869062426618004,0.065,0.0259455,0,NA,0,NA,3.2825,0.318759,25.9575,3.417393,0.1175,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Sony Michel","NE","RB","2560809","robust",NA,NA,NA,NA,NA,NA,32.515,9.214359,0.26,0.088956,0,0,NA,NA,NA,NA,0.625,0.259455,3.05,0.51891,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quadriceps",9,2020
"79","Joshua Kelley","LAC","RB","2565054","robust",NA,NA,NA,NA,NA,NA,36.67,0.590569000000005,0.16166218915044,0.0749580922437051,0.15,0.037065,0,NA,0,NA,2.0925,0.96369,17.4675,11.78667,0.0725,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Jordan Wilkins","IND","RB","2560933","robust",NA,NA,NA,NA,NA,NA,32.43,0.934037999999998,0.10080061966804,0.07413,0.015,0.0111195,0,NA,0,NA,0.925,0.407715,4.9,1.223145,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Latavius Murray","NO","RB","2541161","robust",NA,NA,NA,NA,NA,NA,31.495,1.349166,0.156989401502076,0.0795766755553482,0,0,0,NA,0,NA,1.5775,0.37065,11.125,0.7413,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,24.6075,4.136454,0.0771340978639145,0.0226006576713069,0.005,0.0037065,0,NA,0,NA,1.465,0.44478,11.2175,2.172009,0.0125,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Alexander Mattison","MIN","RB","2562682","robust",NA,NA,NA,NA,NA,NA,26.8075,3.573066,0.0978900227273737,0.07413,0.015,0.0111195,0,NA,0,NA,1.1175,0.170499,7.91,0.163086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Mike Davis","CAR","RB","2553439","robust",NA,NA,NA,NA,NA,NA,27.5575,1.8643695,0.0982841246892922,0.00508791347131095,0.1,0,0,NA,0,NA,3.05,0.44478,19.46,4.032672,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Brian Hill","ATL","RB","2558112","robust",NA,NA,NA,NA,NA,NA,26.6,1.92738,0.0927739726027397,0.066446205479452,0.1,0,0,NA,0,NA,1.815,0.14826,12.3,1.134189,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Devontae Booker","LVR","RB","2555223","robust",NA,NA,NA,NA,NA,NA,18.5525,6.320818,0.0811965128946894,0.014826,0,0,0,NA,0,NA,1,0,5.905,2.00151,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Alfred Morris","FA","RB","2533457","robust",NA,NA,NA,NA,NA,NA,23.1575,1.351637,0.0714811641690586,0.0257170173353024,0.04,0.029652,0,NA,0,NA,0.32,0.22239,1.7,1.55673,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
