"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"47","Kenyan Drake","ARI","RB","2555230","robust",NA,NA,NA,NA,NA,NA,65.268,2.060814,0.638516962818131,0.00741300000000001,0.09125,0.01297275,0,NA,0,NA,1.69,0.0741299999999999,12.48,1.70499,0.065,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,59.645,4.961768,0.698031949253958,0.133959778642612,0.1,0,0,NA,0,NA,2.9,0.0741300000000001,23.55,1.18608,0.05,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,63.9825,3.97707450000001,0.55,0.22239,0.0766666666666667,0.034594,0,NA,0,NA,2.75,0.133434,20.95,1.275036,0.08,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,63.3075,3.56935950000001,0.505024128082666,0.118679544590721,0.11,0.014826,0,NA,0,NA,2.85,0.340998,21.18,1.33434,0.085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Todd Gurley","ATL","RB","2552475","robust",NA,NA,NA,NA,NA,NA,64.185,1.33434,0.83,0.0402237140208615,0.09375,0.00926625000000001,0,NA,0,NA,2.3,0.0667169999999999,16.45,1.890315,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Jerick McKinnon","SF","RB","2543715","robust",NA,NA,NA,NA,NA,NA,58.795,3.123344,0.501827619203423,0.197015418820663,0.06,0.029652,0,NA,0,NA,3.0325,0.22239,23.715,2.59455,0.0925,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,64.4425,0.627633999999998,0.299166517681518,0.22239,0.02,0.014826,0,NA,0,NA,1.5125,0.59304,13.8225,5.1891,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Giovani Bernard","CIN","RB","2540156","robust",NA,NA,NA,NA,NA,NA,58.21,5.15944800000001,0.581136947596757,0.183977759004634,0.055,0.0333585,0,NA,0,NA,3.2475,0.363237,24.465,2.031162,0.0825,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,60.36,1.413412,0.603760069000066,0.147034452199665,0.15,0.037065,0,NA,0,NA,2.675,0.170499,18.82,0.177911999999999,0.0925,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,63.9,0,0.5,0,0.1,0,NA,NA,NA,NA,3.4,0.29652,28.7,3.40998,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Devonta Freeman","FA","RB","2543583","robust",NA,NA,NA,NA,NA,NA,60.7,2.162125,0.549225386296691,0.145023371815649,0.08,0.014826,0,NA,0,NA,2.54,0.44478,18.95,2.238726,0.085,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,52.03,5.74754600000001,0.517754039409754,0.153453092552601,0.1,0,0,NA,0,NA,1.075,0.511497,5.775,2.74281,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Justin Jackson","LAC","RB","2560756","robust",NA,NA,NA,NA,NA,NA,59.57,1.166312,0.276374231843575,0.16419870924581,0.065,0.0259455,0,NA,0,NA,2.425,0.44478,19.4,1.4826,0.0625,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Adrian Peterson","DET","RB","2507164","robust",NA,NA,NA,NA,NA,NA,50.2,3.13817,0.51225243375219,0.185080305520665,0.09,0.007413,0,NA,0,NA,1.075,0.14826,7.87,3.676848,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Boston Scott","PHI","RB","2561146","robust",NA,NA,NA,NA,NA,NA,47.4225,0.368179000000002,0.258664260871524,0.144638244554586,0.095,0.0037065,0,NA,0,NA,2.775,0.37065,23.0725,2.44629,0.035,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,43.335,2.73786800000001,0.261953780851151,0.126560883006723,0.065,0.0259455,0,NA,0,NA,3.34,0.548562,25.69,3.647196,0.1,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Joshua Kelley","LAC","RB","2565054","robust",NA,NA,NA,NA,NA,NA,43.295,2.510536,0.241695315580334,0.139171350080398,0.2,0.07413,0,NA,0,NA,1.5575,0.452193,11.1375,5.522685,0.03,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Frank Gore","NYJ","RB","2506404","robust",NA,NA,NA,NA,NA,NA,40.33,3.172764,0.0562310720128486,0.0358482084225004,0,0,0,NA,0,NA,1.18,0.355824,7.485,3.40998,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Phillip Lindsay","DEN","RB","2559947","robust",NA,NA,NA,NA,NA,NA,40.6825,2.389457,0.101032488858555,0.07413,0,0,0,NA,0,NA,1.8225,0.22239,13.0925,2.913309,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Latavius Murray","NO","RB","2541161","robust",NA,NA,NA,NA,NA,NA,40.6175,1.712403,0.240002408086457,0.0963666198473462,0,0,0,NA,0,NA,1.6,0.118608,12.3875,1.519665,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,37.385,1.393644,0.145,0.014826,0.1,0,0,NA,0,NA,0.905,0.474432,6.0775,4.017846,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Corey Clement","PHI","RB","2559150","robust",NA,NA,NA,NA,NA,NA,35.71,3.059098,0.100053160449407,0.066717,0,0,0,NA,0,NA,1.74,0.66717,13.5525,7.33887,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Lamical Perine","NYJ","RB","2564808","robust",NA,NA,NA,NA,NA,NA,32.7425,4.010433,0.101578790699116,0.059304,0.05,0.037065,0,NA,0,NA,1.25,0.22239,7.5625,2.2239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,26.78,5.253346,0.100569772705124,0.037065,0.05,0.037065,0,NA,0,NA,0.71,0.0741300000000001,5.255,0.59304,0.0125,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Zack Moss","BUF","RB","2563617","robust",NA,NA,NA,NA,NA,NA,26.5525,2.243668,0.100159615389048,0.066717,0.055,0.0333585,0,NA,0,NA,1.03,0.177912,7.2025,0.200151,0.0175,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Brian Hill","ATL","RB","2558112","robust",NA,NA,NA,NA,NA,NA,25.735,1.598737,0.0948989794760024,0.0643458486859193,0.1,0,0,NA,0,NA,1.545,0.311346,10.25,0.7413,0.015,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Rex Burkhead","NE","RB","2539265","robust",NA,NA,NA,NA,NA,NA,21.6875,5.1891,0.150119921683798,0.103426408223201,0.09,0.007413,0,NA,0,NA,1.9225,0.0741300000000002,16.175,2.74281,0.0375,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","JaMycal Hasty","FA","RB","2565108","robust",NA,NA,NA,NA,NA,NA,24.25,3.33585,0.047877358490566,0.0678359433962264,0.065,0.051891,0,NA,0,NA,2.5,0.59304,11.375,2.2239,0.0175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","LeVeon Bell","NYJ","RB","2540175","robust",NA,NA,NA,NA,NA,NA,26.03,0.0889559999999981,0.117659828244275,0.0915849742366412,0.06,0.029652,0,NA,0,NA,1.915,0.177912,14.3225,0.644930999999999,0.035,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Chase Edmonds","ARI","RB","2560711","robust",NA,NA,NA,NA,NA,NA,22.485,2.658796,0.100354429390541,0.051891,0.005,0.0037065,0,NA,0,NA,2.9575,0.44478,22.7925,2.142357,0.1,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,21.445,3.844876,0.12984811812826,0.0693381200420279,0.01,0.007413,0,NA,0,NA,1.2325,0.511497,7.405,5.544924,0.02,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Devontae Booker","LVR","RB","2555223","robust",NA,NA,NA,NA,NA,NA,16.5775,2.564898,0.0187855579868709,0.0185676455142232,0,0,0,NA,0,NA,0.8625,0.111195,5.775,1.03782,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Malcolm Brown","LAR","RB","2552382","robust",NA,NA,NA,NA,NA,NA,21.9075,0.674583000000003,0.093198012108557,0.0660270848319022,0,0,0,NA,0,NA,1.375,0.29652,9.5875,2.59455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Benny Snell","PIT","RB","2562743","robust",NA,NA,NA,NA,NA,NA,19.98,2.480884,0.0779104959368117,0.0514852658160553,0.075,0.0185325,0,NA,0,NA,0.6,0.051891,3.165,0.637518,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","J.D. McKissic","WAS","RB","2556440","robust",NA,NA,NA,NA,NA,NA,17.045,7.346283,0.0481968569065343,0.0349986799007444,0.1,0,0,NA,0,NA,3.6025,0.726474,23.92,6.404832,0.02,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Trayveon Williams","CIN","RB","2562600","robust",NA,NA,NA,NA,NA,NA,17.1,7.26474,0.0600409836065574,0.0443564754098361,0.045,0.066717,0,NA,0,NA,0.7,0.88956,5.8,0.889559999999999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,18.22,1.195964,0.0763846893799084,0.0307543730168985,0.055,0.0333585,0,NA,0,NA,1.3175,0.29652,8.2,1.771707,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Carlos Hyde","SEA","RB","2543743","robust",NA,NA,NA,NA,NA,NA,17.105,1.695106,0.0776054234787368,0.0369607994336165,0.08,0.014826,0,NA,0,NA,0.9825,0.37065,5.05,1.401057,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,20.1,0,0.1,0,0.06,0.059304,NA,NA,NA,NA,0.8,0.59304,7.4,0.59304,0.02,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Peyton Barber","WAS","RB","2556466","robust",NA,NA,NA,NA,NA,NA,14.955,3.988194,0.07579276111264,0.0569533047487998,0,0,0,NA,0,NA,0.3875,0.111195,2.14,0.726474,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
