"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"51","Miles Sanders","RB","PHI",14.4,0.458,0.491,12.9,15,3.14,3.94,2.58,51,44,71,20,"9",NA,NA,17
"52","Marquise Brown","WR","BAL",14.4,1.56,0.273,12.8,18.2,3.1,3,4.85,52,57,51,20,"5",NA,NA,66
"53","Patrick Mahomes","QB","KC",22.4,0.406,0.0634,22,22.9,3.04,4.17,1.85,53,39,82,3,"2",NA,NA,3
"54","Kyler Murray","QB","ARI",22.4,0.625,0.231,21.4,24.3,2.98,3.58,3.3,54,47,66,4,"2",NA,NA,29
"55","A.J. Green","WR","CIN",14.2,1.02,0.0798,13.3,18.9,2.83,3.54,5.54,55,49,41,21,"5",NA,NA,34
"56","Tyler Higbee","TE","LAR",10.4,1.16,0.136,8.9,11.4,2.79,2.7,2.32,56,63,76,11,"7",NA,NA,66
"57","Dak Prescott","QB","DAL",22.1,0.593,1.6,21,23,2.75,3.17,1.98,57,55,79,5,"3",NA,NA,23
"58","Will Fuller","WR","HOU",14.1,1.95,0.0318,12.5,20.1,2.75,2.73,6.76,58,62,26,22,"5",NA,NA,79
"59","Keenan Allen","WR","LAC",14,0.588,0.0733,13.1,18.2,2.72,3.31,4.83,59,52,52,23,"5",NA,NA,20
"60","Ronald Jones","RB","TB",13.9,0.393,0.266,12.4,15,2.65,3.43,2.58,60,50,70,21,"9",NA,NA,13
"61","Hayden Hurst","TE","ATL",10.2,1.05,0.0558,9.38,11.3,2.65,3.17,2.28,61,54,77,12,"7",NA,NA,60
"62","Emmanuel Sanders","WR","NO",14,0.334,0.278,13.1,18.3,2.64,3.28,4.92,62,53,50,24,"6",NA,NA,6
"63","Evan Engram","TE","NYG",10.2,0.519,0.388,8.47,10.6,2.6,2.27,1.59,63,66,85,13,"7",NA,NA,37
"64","Kareem Hunt","RB","CLE",13.7,1.81,0.149,11.1,15,2.39,2.17,2.58,64,68,69,22,"9",NA,NA,84
"65","Darius Slayton","WR","NYG",13.7,0.982,0.0197,12.7,17.8,2.36,2.86,4.4,65,59,56,25,"6",NA,NA,31
"66","Julian Edelman","WR","NE",13.7,1.39,0.049,11.6,17,2.34,1.81,3.68,66,73,63,26,"6",NA,NA,59
"67","D.J. Chark","WR","JAC",13.6,0.803,0.237,12.7,18.4,2.3,2.85,5.05,67,60,47,27,"6",NA,NA,26
"68","James Robinson","RB","JAC",13.5,2.25,0.884,11.9,15,2.24,2.9,2.55,68,58,72,23,"10",NA,NA,94
"69","Noah Fant","TE","DEN",9.77,0.433,0.468,9.37,11.1,2.21,3.16,2.1,69,56,78,14,"8",NA,NA,29
"70","Marvin Jones","WR","DET",13.4,2.68,8.33e-05,11.4,15.3,2.06,1.58,1.97,70,78,80,28,"6",NA,NA,93
"71","Odell Beckham","WR","CLE",13.4,0.464,0.369,11.9,13.9,2.06,2.09,0.592,71,70,95,29,"6",NA,NA,13
"72","Jordan Reed","TE","SF",9.3,0.815,0.314,8.31,10.3,1.74,2.1,1.29,72,69,88,15,"8",NA,NA,54
"73","John Brown","WR","BUF",13,2.03,0.208,9.5,18.4,1.69,-0.298,5.09,73,115,45,30,"6",NA,NA,81
"74","Corey Davis","WR","TEN",12.8,1.28,0.0702,10,17,1.48,0.226,3.61,74,98,65,31,"7",NA,NA,53
"75","Austin Hooper","TE","CLE",8.99,0.53,0.0412,7.21,10.2,1.42,1,1.12,75,84,90,16,"8",NA,NA,40
"76","Jarvis Landry","WR","CLE",12.7,2.18,0.107,10.9,18.4,1.41,1.11,5.06,76,82,46,32,"7",NA,NA,86
"77","Mike Gesicki","TE","MIA",8.95,0.152,0.978,7.82,9.4,1.38,1.61,0.356,77,77,99,17,"9",NA,NA,1
"78","Nyheim Hines","RB","IND",12.6,1.75,0.0485,9.65,14,1.35,0.672,1.54,78,87,86,24,"10",NA,NA,79
"79","James White","RB","NE",12.6,0.74,0.399,10.8,17.7,1.3,1.79,5.27,79,74,43,25,"11",NA,NA,39
"80","Anthony Miller","WR","CHI",12.6,1.29,0.0315,10.3,16.6,1.3,0.495,3.2,80,92,67,33,"7",NA,NA,56
"81","Parris Campbell","WR","IND",12.6,1.29,0.569,11.6,16.5,1.27,1.84,3.13,81,72,68,34,"7",NA,NA,54
"82","Matt Ryan","QB","ATL",20.5,0.572,0.103,19.6,21.1,1.15,1.75,0.0296,82,75,105,6,"3",NA,NA,20
"83","Russell Wilson","QB","SEA",20.4,0.541,0.041,19.7,21,1.04,1.85,0,83,71,106,7,"3",NA,NA,17
"84","Aaron Rodgers","QB","GB",20.4,0.442,0.882,19.1,21.4,1,1.26,0.347,84,80,101,8,"4",NA,NA,9
"85","Mark Ingram","RB","BAL",12.2,2.14,0.281,10.6,16,0.906,1.62,3.61,85,76,64,26,"11",NA,NA,93
"86","Chiefs","DST","KC",6.35,0.371,0.05,5.78,7.11,0.75,0.97,0.441,86,85,97,1,"1",NA,NA,58
"87","Tyler Boyd","WR","CIN",12,0.995,0.0899,10.7,13.4,0.703,0.923,0,87,86,106,35,"7",NA,NA,33
"88","Bills","DST","BUF",6.3,0.17,0.1,5.47,6.91,0.7,0.665,0.235,88,88,102,2,"2",NA,NA,26
"89","Malcolm Brown","RB","LAR",11.9,2.71,0.13,9.3,16.7,0.626,0.327,4.24,89,96,57,27,"11",NA,NA,99
"90","Diontae Johnson","WR","PIT",11.9,2.44,0.0533,8.45,15,0.613,-1.35,1.64,90,143,84,36,"7",NA,NA,89
"91","49ers","DST","SF",6.2,0.148,0.025,5.97,7.08,0.6,1.17,0.408,91,81,98,3,"3",NA,NA,16
"92","Ravens","DST","BAL",6.18,0.334,0.025,5.81,7.02,0.575,1.01,0.353,92,83,100,4,"4",NA,NA,55
"93","DeVante Parker","WR","MIA",11.9,1.08,0.106,7.88,15.7,0.56,-1.93,2.38,93,161,75,37,"7",NA,NA,37
"94","Cardinals","DST","ARI",6.15,0.148,0.05,4.5,6.86,0.55,-0.305,0.184,94,116,103,5,"5",NA,NA,6
"95","Commanders","DST","WAS",6.1,0.208,0.4,5.29,7.52,0.5,0.483,0.848,95,93,94,6,"6",NA,NA,29
"96","Devin Singletary","RB","BUF",11.8,3.1,0.32,9.48,13.8,0.495,0.505,1.43,96,91,87,28,"12",NA,NA,99
"97","Courtland Sutton","WR","DEN",11.8,2.09,0.354,7.75,15.8,0.454,-2.06,2.48,97,166,74,38,"8",NA,NA,83
"98","Rob Gronkowski","TE","TB",7.97,0.282,0.271,4.28,8.2,0.406,-1.93,-0.844,98,162,119,18,"9",NA,NA,9
"99","David Montgomery","RB","CHI",11.4,0.827,0.175,8.98,12.2,0.175,0,-0.22,99,106,109,29,"12",NA,NA,44
"100","O.J. Howard","TE","TB",7.7,1.52,0.135,6.21,9.04,0.135,0,0,100,106,106,19,"9",NA,NA,80
"101","Deshaun Watson","QB","HOU",19.5,3.39,0.121,17.1,21.9,0.121,-0.794,0.89,101,126,93,9,"4",NA,NA,97
"102","Sterling Shepard","WR","NYG",11.4,0.427,0.1,11.1,11.8,0.1,1.29,-1.56,102,79,140,39,"8",NA,NA,11
"103","Browns","DST","CLE",5.7,0.259,0.0175,5.01,6,0.1,0.208,-0.672,102,99,116,7,"6",NA,NA,42
"104","Steelers","DST","PIT",5.7,1.19,0,4.29,7.7,0.1,-0.512,1.03,102,120,91,7,"6",NA,NA,99
"105","Buccaneers","DST","TB",5.7,0.43,0,5.32,7.6,0.1,0.51,0.928,102,90,92,7,"6",NA,NA,68
"106","Bears","DST","CHI",5.68,0.23,0.0592,3.9,5.94,0.0825,-0.905,-0.737,103,130,118,8,"7",NA,NA,39
"107","Rams","DST","LAR",5.62,0.306,0.0233,4.81,6.67,0.0233,0.00433,0,104,105,106,9,"7",NA,NA,52
"108","Cam Newton","QB","NE",19.4,1.58,0.3,17.9,21.6,0,0.0171,0.546,105,104,96,10,"4",NA,NA,86
"109","James Conner","RB","PIT",11.3,0.482,0.47,6.87,12.4,0,-2.1,0,105,169,106,30,"12",NA,NA,19
"110","Sammy Watkins","WR","KC",11.3,1.22,0.0893,9.95,12.5,0,0.143,-0.847,105,101,120,40,"8",NA,NA,49
"111","Logan Thomas","TE","WAS",7.57,3.26,0.526,4.46,10.2,0,-1.74,1.12,105,157,89,20,"10",NA,NA,99
"112","Patriots","DST","NE",5.6,0.282,0.21,4.98,6.6,0,0.17,-0.072,105,100,107,10,"8",NA,NA,48
"113","Allen Lazard","WR","GB",11.2,1.7,0.181,9.94,15,-0.0893,0.135,1.68,106,102,83,41,"8",NA,NA,69
"114","Titans","DST","TEN",5.39,0.148,0.11,4.78,5.8,-0.21,-0.03,-0.872,107,109,121,11,"9",NA,NA,6
"115","Breshad Perriman","WR","NYJ",11.1,1.22,0.18,8.04,12.5,-0.27,-1.77,-0.888,108,158,122,42,"8",NA,NA,49
"116","Tom Brady","QB","TB",19.1,0.753,0.616,17,19.9,-0.3,-0.852,-1.17,109,128,126,11,"5",NA,NA,37
"117","Bengals","DST","CIN",5.28,0.168,0.18,4.8,5.47,-0.32,-0.002,-1.2,110,107,127,12,"10",NA,NA,23
"118","Christian Kirk","WR","ARI",10.9,0.639,0.0423,10.3,11.5,-0.45,0.513,-1.82,111,89,150,43,"8",NA,NA,21
"119","Antonio Gibson","RB","WAS",10.8,1.76,0.651,9.45,12,-0.47,0.474,-0.442,112,94,112,31,"13",NA,NA,80
"120","Robby Anderson","WR","CAR",10.8,1.09,0.0927,9.8,11.8,-0.492,0,-1.57,113,106,143,44,"8",NA,NA,40
"121","Packers","DST","GB",5.1,0.222,0.03,4.8,6.05,-0.5,0,-0.622,114,106,115,13,"11",NA,NA,35
"122","Colts","DST","IND",5.1,0.445,0,4.54,5.94,-0.5,-0.261,-0.732,114,114,117,13,"11",NA,NA,71
"123","Greg Olsen","TE","SEA",7.04,0.298,0.12,5.37,8.86,-0.526,-0.839,-0.182,115,127,108,21,"10",NA,NA,11
"124","Cowboys","DST","DAL",5.07,0.519,0.07,3.86,5.6,-0.53,-0.942,-1.08,116,131,125,14,"12",NA,NA,81
"125","CeeDee Lamb","WR","DAL",10.7,0.779,0.0403,8.9,12.1,-0.585,-0.899,-1.27,117,129,131,45,"8",NA,NA,24
"126","Seahawks","DST","SEA",5,0.371,0.11,3.73,5.45,-0.6,-1.08,-1.22,118,136,128,15,"13",NA,NA,61
"127","Preston Williams","WR","MIA",10.7,0.478,0.0293,10.1,12,-0.625,0.289,-1.38,119,97,134,46,"8",NA,NA,14
"128","Eric Ebron","TE","PIT",6.92,0.247,0.23,6.6,8.79,-0.646,0.396,-0.258,120,95,110,22,"11",NA,NA,6
"129","Henry Ruggs","WR","LVR",10.7,0.152,0.34,9.62,10.8,-0.655,-0.182,-2.51,121,111,168,47,"9",NA,NA,1
"130","Vikings","DST","MIN",4.89,0.282,0.09,4.62,5.16,-0.71,-0.185,-1.51,122,112,138,16,"14",NA,NA,45
"131","Saints","DST","NO",4.8,0.489,0.0275,4.3,6.78,-0.8,-0.506,0.103,123,119,104,17,"14",NA,NA,77
"132","Dolphins","DST","MIA",4.77,0.593,0.0158,4.14,5.34,-0.828,-0.664,-1.33,124,123,132,18,"15",NA,NA,84
"133","Jets","DST","NYJ",4.76,0.0494,0.107,4.7,5.28,-0.843,-0.102,-1.39,125,110,135,19,"16",NA,NA,3
"134","Kyle Rudolph","TE","MIN",6.69,0.549,0.0185,4.88,7.3,-0.875,-1.33,-1.74,126,142,147,23,"11",NA,NA,43
"135","C.J. Uzomah","TE","CIN",6.67,2.01,0.181,4.58,8.66,-0.894,-1.62,-0.384,127,152,111,24,"11",NA,NA,89
"136","Drew Brees","QB","NO",18.5,0.63,0.0747,17.8,19.3,-0.917,-0.0218,-1.68,128,108,146,12,"5",NA,NA,31
"137","Panthers","DST","CAR",4.65,0.907,0.05,3.67,6.07,-0.95,-1.13,-0.597,129,138,114,20,"17",NA,NA,94
"138","Ryan Tannehill","QB","TEN",18.4,0.618,0.49,17.9,20.1,-0.991,0,-0.921,130,106,124,13,"6",NA,NA,26
"139","Scott Miller","WR","TB",10.3,1.84,0.158,9.19,11.5,-0.995,-0.608,-1.84,131,121,151,48,"9",NA,NA,73
"140","Giants","DST","NYG",4.6,0.163,0.01,4.41,4.85,-1,-0.392,-1.82,132,118,149,21,"18",NA,NA,19
"141","Jaguars","DST","JAC",4.59,0.815,0.19,3.82,5.6,-1.01,-0.984,-1.08,133,133,125,22,"19",NA,NA,90
"142","Ian Thomas","TE","CAR",6.49,0.434,0.019,5,7.44,-1.08,-1.2,-1.61,134,141,144,25,"11",NA,NA,31
"143","Taysom Hill","TE","NO",6.47,0.347,0.071,6.26,6.68,-1.09,0.0538,-2.36,135,103,163,26,"11",NA,NA,20
"144","Benny Snell","RB","PIT",10.1,2.33,0.161,6.2,14.3,-1.12,-2.77,1.88,136,179,81,32,"13",NA,NA,96
"145","DeSean Jackson","WR","PHI",10.2,0.415,0.0549,6.96,10.6,-1.15,-2.84,-2.78,137,180,174,49,"9",NA,NA,10
"146","Jimmy Graham","TE","CHI",6.4,1.65,0.04,4.63,8.13,-1.17,-1.58,-0.914,138,151,123,27,"11",NA,NA,86
"147","Eagles","DST","PHI",4.4,0.474,0.05,3.62,5.2,-1.2,-1.19,-1.47,139,140,137,23,"20",NA,NA,74
"148","Mike Williams","WR","LAC",10.1,0.499,0.107,9.6,18.3,-1.21,-0.204,4.98,141,113,48,50,"9",NA,NA,17
"149","Tyler Eifert","TE","JAC",6.36,0.356,0.19,4.76,7.48,-1.21,-1.45,-1.56,140,145,141,28,"11",NA,NA,23
"150","Broncos","DST","DEN",4.35,0,0.15,4.1,5.4,-1.25,-0.705,-1.27,142,124,130,24,"21",NA,NA,1
"151","Tarik Cohen","RB","CHI",9.98,2.64,1.47,8.26,11.8,-1.28,-0.713,-0.575,143,125,113,33,"14",NA,NA,97
"152","Jerry Jeudy","WR","DEN",10,0.965,0.127,7.89,11.1,-1.31,-1.91,-2.28,144,160,158,51,"9",NA,NA,30
"153","Darren Fells","TE","HOU",6.17,1.51,0.373,4.22,13.1,-1.4,-1.98,4.06,145,163,62,29,"12",NA,NA,77
"154","Falcons","DST","ATL",4.2,0.222,0.27,3.76,4.46,-1.4,-1.05,-2.22,146,134,156,25,"22",NA,NA,32
"155","Danny Amendola","WR","DET",9.89,3.17,0.0433,7.5,12,-1.44,-2.31,-1.34,147,174,133,52,"9",NA,NA,99
"156","Mitchell Trubisky","QB","CHI",17.9,0.499,0.0617,17.2,18.9,-1.48,-0.63,-2.12,148,122,153,14,"6",NA,NA,11
"157","Hunter Renfrow","WR","LVR",9.85,1.26,0.085,8.65,10.9,-1.48,-1.15,-2.46,149,139,166,53,"9",NA,NA,51
"158","Jared Goff","QB","LAR",17.8,1.46,0.0983,16.4,19.4,-1.54,-1.48,-1.63,150,146,145,15,"6",NA,NA,83
"159","N'Keal Harry","WR","NE",9.76,0.267,0.186,9.47,10.1,-1.57,-0.336,-3.23,151,117,181,54,"9",NA,NA,3
"160","Ben Roethlisberger","QB","PIT",17.7,0.978,0.125,16.2,18.7,-1.64,-1.7,-2.34,152,156,162,16,"6",NA,NA,57
"161","Texans","DST","HOU",3.93,0.148,0.53,3.73,4.09,-1.67,-1.07,-2.58,153,135,169,26,"23",NA,NA,6
"162","Brandin Cooks","WR","HOU",9.57,0.32,0.248,7.75,10.5,-1.76,-2.05,-2.89,154,165,175,55,"10",NA,NA,4
"163","Carson Wentz","QB","PHI",17.6,0.702,0.0354,16.4,18.7,-1.77,-1.5,-2.32,155,147,161,17,"6",NA,NA,34
"164","Mo Alie-Cox","TE","IND",5.8,1.13,0.0925,2.95,7.24,-1.77,-3.26,-1.8,156,191,148,30,"12",NA,NA,63
"165","Matthew Stafford","QB","DET",17.6,0.945,0.226,16.5,18.6,-1.8,-1.37,-2.41,157,144,165,18,"6",NA,NA,51
"166","Dawson Knox","TE","BUF",5.7,0.556,0.0342,5.08,7.48,-1.86,-1.13,-1.56,158,137,139,31,"12",NA,NA,46
"167","Irv Smith Jr.","TE","MIN",5.67,2.46,0.425,3.64,7.48,-1.9,-2.57,-1.57,159,178,142,32,"13",NA,NA,91
"168","Russell Gage","WR","ATL",9.33,1.5,0.0159,6.96,10.6,-2,-2.85,-2.75,160,181,173,56,"10",NA,NA,61
"169","Cole Beasley","WR","BUF",9.31,1.79,0.288,7.48,12.1,-2.02,-2.32,-1.25,161,175,129,57,"10",NA,NA,71
"170","Kirk Cousins","QB","MIN",17.4,1.21,0.0747,15.6,18.6,-2.03,-2.29,-2.46,162,173,167,19,"6",NA,NA,69
"171","Baker Mayfield","QB","CLE",17.3,0.235,0.822,16.9,19,-2.1,-0.976,-2.02,163,132,152,20,"7",NA,NA,1
"172","Chargers","DST","LAC",3.4,0.4,0.103,2.99,3.7,-2.2,-1.82,-2.97,164,159,177,27,"24",NA,NA,65
"173","Lions","DST","DET",3.3,0.808,0.798,2.7,3.97,-2.3,-2.1,-2.7,165,170,170,28,"25",NA,NA,87
"174","Adam Humphries","WR","TEN",9.02,2.36,0.13,6.92,11,-2.31,-2.89,-2.32,166,182,159,58,"10",NA,NA,87
"175","Dalton Schultz","TE","DAL",5.25,0.369,0.387,4.69,6.13,-2.32,-1.52,-2.91,167,149,176,33,"13",NA,NA,26
"176","Laviska Shenault","WR","JAC",8.89,1.2,0.0515,7.69,9.99,-2.44,-2.12,-3.37,168,171,184,59,"10",NA,NA,47
"177","Curtis Samuel","WR","CAR",8.84,0.48,0.217,8.26,9.5,-2.49,-1.54,-3.86,169,150,201,60,"10",NA,NA,16
"178","Tre'Quan Smith","WR","NO",8.62,1.31,0.387,7.71,10.1,-2.71,-2.09,-3.27,170,167,182,61,"11",NA,NA,57
"179","Dan Arnold","TE","ARI",4.86,0.682,0.0585,2.42,5.83,-2.71,-3.79,-3.21,171,207,180,34,"13",NA,NA,51
"180","Zack Moss","RB","BUF",8.51,1.5,0.409,7.28,10.1,-2.75,-1.69,-2.32,172,155,160,34,"14",NA,NA,73
"181","Gerald Everett","TE","LAR",4.8,3.01,0.2,2.25,7.64,-2.77,-3.96,-1.4,173,209,136,35,"13",NA,NA,94
"182","Philip Rivers","QB","IND",16.5,1.7,0.411,13.9,17.9,-2.93,-3.99,-3.08,174,210,179,21,"8",NA,NA,91
"183","Jordan Akins","TE","HOU",4.6,0.175,0.42,2.6,4.86,-2.97,-3.61,-4.19,175,202,209,36,"14",NA,NA,3
"184","Kendrick Bourne","WR","SF",8.24,3.19,0.0628,5.54,10.6,-3.09,-4.26,-2.71,176,221,171,62,"11",NA,NA,99
"185","Raiders","DST","LVR",2.5,1.04,0,1.87,3.13,-3.1,-2.93,-3.54,177,186,191,29,"25",NA,NA,97
"186","Adrian Peterson","RB","DET",8.11,0.583,0.129,7.32,8.71,-3.16,-1.65,-3.71,179,153,196,35,"15",NA,NA,27
"187","Golden Tate","WR","NYG",8.17,2.61,0.143,5.17,11.2,-3.16,-4.64,-2.16,178,240,155,63,"11",NA,NA,91
"188","D'Andre Swift","RB","DET",7.98,1.08,0.00829,6.93,8.99,-3.29,-2.05,-3.43,180,164,189,36,"15",NA,NA,60
"189","J.K. Dobbins","RB","BAL",7.97,0.158,0.213,7.46,10.2,-3.3,-1.52,-2.24,181,148,157,37,"15",NA,NA,1
"190","Larry Fitzgerald","WR","ARI",8.03,0.406,0.06,6.13,8.87,-3.3,-3.67,-4.48,182,203,219,64,"11",NA,NA,9
"191","Tyrod Taylor","QB","LAC",16.1,1.25,0.221,13.8,18.9,-3.34,-4.06,-2.13,183,213,154,22,"8",NA,NA,71
"192","Justin Jefferson","WR","MIN",7.97,2.46,0.29,5.38,9.98,-3.36,-4.42,-3.37,184,227,185,65,"11",NA,NA,90
"193","Latavius Murray","RB","NO",7.75,0.081,0.31,7.29,8.43,-3.51,-1.68,-3.99,188,154,205,38,"15",NA,NA,1
"194","Gardner Minshew","QB","JAC",15.8,1.66,0.106,14.6,17.2,-3.56,-3.27,-3.86,189,192,200,23,"8",NA,NA,89
"195","Marquez Valdes-Scantling","WR","GB",7.68,0.351,0.0865,6.9,11,-3.65,-2.91,-2.38,192,184,164,66,"11",NA,NA,7
"196","Joe Burrow","QB","CIN",15.7,1.31,0.0444,14.3,16.7,-3.66,-3.54,-4.31,193,200,210,24,"8",NA,NA,77
"197","Derek Carr","QB","LVR",15.7,0.804,0.0953,13.6,16.5,-3.71,-4.29,-4.51,194,223,223,25,"8",NA,NA,40
"198","James Washington","WR","PIT",7.59,1.54,0.173,6.33,8.86,-3.74,-3.47,-4.5,195,198,221,67,"11",NA,NA,64
