"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Jared Goff","LAR","QB","2555334","robust",297.5,14.262612,1.95,0.0741300000000001,0.745,0.0741300000000001,5.575,0.555975,0.1,0.0153976096909091,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Russell Wilson","SEA","QB","2532975","robust",284.535,6.22692000000007,2.3,0.0963689999999999,0.6,0.00741300000000001,23.82,2.00151,0.101275844026426,0.007413,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Josh Allen","BUF","QB","2560955","robust",277.5,7.81330199999997,1.9,0.111195,0.815,0.0741300000000001,35.31,1.104537,0.4,0.0931887877129816,0.233333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Aaron Rodgers","GB","QB","2506363","robust",279.85,11.26776,2.3,0.29652,0.3,0.037065,10.07,1.9659276,0.05,0.0479059737462662,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Justin Herbert","LAC","QB","2565045","robust",281.5375,11.749605,2.025,0.237216,0.8675,0.0963690000000001,21.4325,2.167067,0.154178140842576,0.0428193255911979,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Tom Brady","TB","QB","2504211","robust",275.26,6.07865999999995,2,0.0963690000000001,0.515,0.07413,2.5,0.5663532,0.08,0.0207564,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Carson Wentz","PHI","QB","2555259","robust",254.36,31.549728,1.8,0.29652,1.1,0.14826,19.20625,0.518910000000002,0.181010961972626,0.044478,0.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Drew Brees","NO","QB","2504775","robust",275.35,10.89711,2,0.0741300000000001,0.5,0,2.582,0.7413,0.088,0.014826,0.166666666666667,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Ben Roethlisberger","PIT","QB","2506109","robust",277.555,2.80211399999998,2,0,0.6,0.29652,5,0.192738,0.08,0,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Philip Rivers","IND","QB","2506121","robust",265.25,5.11496999999998,1.75,0.22239,1,0.029652,1.2125,1.0192875,0.0025,0,0.0866666666666667,0.019768,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Teddy Bridgewater","CAR","QB","2543465","robust",266.9,3.63978300000002,1.605,0.37065,0.8,0.081543,14.575,0.259455000000001,0.1,0.00357496193077412,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Deshaun Watson","HOU","QB","2558063","robust",271,8.8956,1.8,0.29652,0.6,0,30.4225,0.559681500000002,0.183510118993668,0.0488957951599746,0.135,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Matthew Stafford","DET","QB","79860","robust",274.01,3.7065,1.7,0.303933,0.8,0.140847,7.96,0.593039999999999,0.0092183908045977,0,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Nick Mullens","SF","QB","2558979","robust",264.4,10.474569,1.235,0.14826,0.9775,0.0963690000000001,3.4,2.66868,0.0275,0.027181,0.3,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Nick Foles","CHI","QB","2532842","robust",259.5,13.93644,1.6,0.29652,0.895,0.14826,4.49,1.497426,0.08,0.029652,0.126666666666667,0.039536,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Kyler Murray","ARI","QB","2562382","robust",256.95,12.89862,1.895,0.14826,0.85,0.0741300000000001,50.196,1.04375040000001,0.6,0.0526982258019985,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
