"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Patrick Mahomes","KC","QB","2558125","robust",304.6,1.4826,2.7,0.118608,0.455,0.081543,19.3,0.3795456,0.2,0.0208049924357538,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Deshaun Watson","HOU","QB","2558063","robust",265.7,6.115725,1.9,0.14826,0.8,0.037065,29.156,1.33434,0.2,0.0135178907789385,0.12,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Russell Wilson","SEA","QB","2532975","robust",278.1,7.28697899999999,2.19,0.133434,0.6,0.022239,28.46,1.70499,0.108257902991491,0.044478,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Jared Goff","LAR","QB","2555334","robust",276.5,8.67321000000003,1.75,0.214977,0.9,0,7,0.2876244,0.1,0.0135534652966619,0.266666666666667,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Justin Herbert","LAC","QB","2565045","robust",277.93,8.31738600000002,1.9,0.0296519999999999,0.8,0.014826,15.1,0.864850000000002,0.146577585509825,0.0528027144820894,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Aaron Rodgers","GB","QB","2506363","robust",272.8,16.3086,2.14,0.163086,0.35,0.029652,11.2,1.03782,0.0941909834800062,0.007413,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Philip Rivers","IND","QB","2506121","robust",276.57,1.92738000000002,1.845,0.14826,0.8,0.14826,1.65,0.6049008,0.003,0,0.08,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Ben Roethlisberger","PIT","QB","2506109","robust",271.37,4.4478,1.945,0.0741300000000001,0.7,0.14826,3.35,1.1742192,0.05,0.07413,0.0666666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",13,2020
"9","Matt Ryan","ATL","QB","310","robust",269.2,11.223282,1.69,0.385476,0.9,0.07413,5.44,2.1171528,0.00420309278350516,0,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Derek Carr","LVR","QB","2543499","robust",268.65,5.04084000000005,1.965,0.0222389999999999,0.6,0.014826,7.85,0.744265199999998,0.1,0.0132788069765574,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Matthew Stafford","DET","QB","79860","robust",256.55,1.92738000000002,1.5,0.029652,0.8,0.0741300000000001,6.6,0.88956,0.00648,0,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Kirk Cousins","MIN","QB","2532820","robust",262,6.14537700000006,2.035,0,0.7,0.0222389999999999,6.3,0.44478,0.1,0.0105035200233087,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Nick Mullens","SF","QB","2558979","robust",249.6525,15.648843,1.2625,0.29652,0.9575,0.126021,2.725,1.43318,0.0175,0.017297,0.25,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Mike Glennon","FA","QB","2539275","robust",242.9,13.49166,1.3,0.163086,0.925,0.14826,5.3,1.33434,0.013,0.0128492,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Josh Allen","BUF","QB","2560955","robust",250.6,4.13645399999999,1.75,0.29652,0.7,0.14826,34.32,1.71981599999999,0.33983498349835,0.014826,0.35,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Ryan Tannehill","TEN","QB","2532956","robust",249.7,4.89258,1.95,0,0.5,0.14826,14.3,0.382510800000001,0.100835039759022,0.022239,0.133333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Alex Smith","WAS","QB","2506340","robust",230.1025,18.45837,1.025,0.103782,0.55,0.37065,7.205,1.517194,0.00959939531368103,0.00948804232804233,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Andy Dalton","DAL","QB","2495143","robust",244.2,13.63992,1.4,0.14826,1,0,9.48,1.452948,0.0913405609402852,0.0256769686998663,0.233333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Kyler Murray","ARI","QB","2562382","robust",237.3,6.81995999999999,1.2,0.29652,0.85,0.14826,40.87125,0.507790500000002,0.553520272775516,0.059304,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Drew Lock","DEN","QB","2562305","robust",238.61,7.11648000000002,1.1275,0.14826,1.085,0.22239,13.585,2.302972,0.0893027037488081,0.025399207614678,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Mitchell Trubisky","CHI","QB","2558008","robust",240.2425,7.24250100000001,1.525,0.14826,0.92,0.0741300000000001,15.7175,2.159654,0.0834426084243127,0.0639219775002279,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Baker Mayfield","CLE","QB","2560800","robust",241.9,3.32102400000001,1.73,0,0.91,0.133434,7.7575,0.485551500000001,0.0840171818634718,0.014826,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Carson Wentz","PHI","QB","2555259","robust",243.195,1.4826,1.255,0.163086,1.1,0.14826,18.27625,0.663463499999997,0.0950394029233315,0.0147091624517374,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Colt McCoy","NYG","QB","497123","robust",233.5025,1.92738000000002,1.015,0,1.0025,0,14.31,1.18608,0.08,0.029652,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Ryan Fitzpatrick","MIA","QB","2506581","robust",112.8,160.26906,0.625,0.88956,0.275,0.29652,5.65,8.37669,0,0,0.055,0.066717,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Taysom Hill","NO","QB","2558954","robust",213.56,16.041732,1.09,0.192738,0.7725,0.22239,43.0875,2.730455,0.725817135539308,0.151538656767052,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Tua Tagovailoa","MIA","QB","2564499","robust",219.1225,13.632507,1.525,0.237216,0.69,0.22239,12.1175,0.906856999999999,0.0950858744163249,0.0738753651807136,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Brandon Allen","FA","QB","2555365","robust",209.025,13.3434,1.025,0,0.95,0.14826,11.7,4.00302,0.0453125,0.060230625,0.4,0.14826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Sam Darnold","NYJ","QB","2561036","robust",221.8,2.37957300000003,1.2225,0.22239,0.9325,0.066717,12.4825,0.659756999999999,0.0913362951509503,0.0456282058728007,0.085,0.0111195,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Nick Foles","CHI","QB","2532842","robust",70.2,42.10584,0.35,0.14826,0.175,0.14826,0.1,0.14826,0,0,0.01,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
