"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"30","Sam Darnold","NYJ","QB","2561036","robust",221.5,22.83204,1.2,0.29652,1.1,0.326172,6.7075,1.0489395,0.0652171744921413,0.0515690170979512,0.166666666666667,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Jeff Driskel","DEN","QB","2555262","robust",206,38.265906,1.05,0.0593040000000001,0.85,0.0741300000000001,12.8225,8.7139815,0.085,0.0298485756592993,0.0666666666666667,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Dwayne Haskins","WAS","QB","2562660","robust",209.5,9.87411599999999,1.14,0.118608,0.865,0.14826,9.5,2.07564,0.0105027173913043,0,0.233333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Matt Barkley","BUF","QB","2539308","robust",7.1,5.26323,0,0,0,0,0.15,0.04942,0,0,0.05,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Kyle Allen","WAS","QB","2561177","robust",13.525,11.34189,0.1,0.07413,0,0,0.325,0.14826,0,0,0.0125,0.012355,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Mason Rudolph","PIT","QB","2560860","robust",26.95,5.33736,0.175,0,0.075,0,0.75,0.37065,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Jameis Winston","NO","QB","2552033","robust",10.2,7.56126,0.1,0.07413,0,0,0.975,0.32123,0,0,0.0125,0.012355,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Jacoby Brissett","IND","QB","2555261","robust",8.95,7.70952,0,0,0,0,0.275,0.17297,0,0,0.0125,0.012355,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Andy Dalton","DAL","QB","2495143","robust",12.7,9.41451,0.1,0.07413,0,0,0.975,0.32123,0,0,0.01,0.009884,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Nick Foles","CHI","QB","2532842","robust",16.4,12.15732,0.1,0.07413,0.1,0,0.3,0.09884,0,0,0.0175,0.017297,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Mike Glennon","FA","QB","2539275","robust",13.3,14.23296,0.1,0.14826,0.07,0.014826,0,0,0,0,0.15,0.22239,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,102.976666666667,6.45425199999999,0.817141614596649,0.0508283156019829,0.11,0,0,NA,0,NA,1.465,0.14826,12.3025,1.33434,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,81.6,5.1891,0.735344481890127,0.014826,0.146666666666667,0.069188,0,NA,0,NA,2.85,0.133434,23.8,2.846592,0.1,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,86.2595833333333,2.2239,0.7,0.0296519999999999,0.19,0,0,NA,0,NA,4.05,0.148259999999999,32.45,1.77911999999999,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,78.5533333333333,7.039879,0.6,0.0397374557478147,0.11,0,0,NA,0,NA,2.85,0.44478,22.25,1.4826,0.05,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,84.7979166666667,4.13892499999999,0.7,0,0.14,0.059304,0,NA,0,NA,1.45,0.29652,11.45,1.03782,0.0625,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,65.6508333333333,1.92738,0.758409170251186,0.0444779999999999,0.11,0,0,NA,0,NA,3.6,0.59304,30.45,2.07564,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,75.9841666666667,2.37215999999999,0.723141099649294,0.0686179886800853,0.131,0.0474432,0,NA,0,NA,3.3,0.14826,27.175,1.63086,0.08,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,71.375,2.720571,0.3,0.0190668319935888,0.10625,0.00926625000000001,0,NA,0,NA,3.005,0.140847,22.3,2.572311,0.1,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,76.365,1.0037202,0.6,0.0629072376936275,0.1875,0.0185325,0,NA,0,NA,3.4,0.14826,34.35,1.03782,0.2,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Chris Carson","SEA","RB","2558865","robust",NA,NA,NA,NA,NA,NA,66.7833333333333,2.2239,0.595,0.0473667108422149,0.11,0,0,NA,0,NA,3.2,0.29652,24,2.757636,0.22,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,72.55,2.29803,0.549591221417574,0.0729178897473913,0.1075,0.103782,0,NA,0,NA,2.625,0.148259999999999,24.6,6.81996,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","James Conner","PIT","RB","2557978","robust",NA,NA,NA,NA,NA,NA,69.025,2.50806500000002,0.626235622341411,0.0777938673667526,0.107,0.0207564,0,NA,0,NA,2.65,0.29652,20.4275,2.37216,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,59,3.3269544,0.44,0.059304,0.09625,0.00555975,0,NA,0,NA,4.17,0.0741299999999997,40.2,1.430709,0.3,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Kenyan Drake","ARI","RB","2555230","robust",NA,NA,NA,NA,NA,NA,69.9,2.1972132,0.615,0.106862855000717,0.10375,0.00555975,0,NA,0,NA,3.1,0.192738,24.2,3.083808,0.1,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,69.1,2.52041999999999,0.555695279599878,0.0825738215347796,0.11125,0.01667925,0,NA,0,NA,2.55,0.126021,21.4,3.343263,0.1,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Mike Davis","CAR","RB","2553439","robust",NA,NA,NA,NA,NA,NA,51,2.9652,0.273161916237576,0.0499282859723389,0.1,0,0,NA,0,NA,4,1.18608,29.62,12.987576,0.05,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,61.7575,6.2899305,0.600509499168799,0.0904667669353222,0.233333333333333,0.09884,0,NA,0,NA,2.71,0.281694,19.1,3.11346,0.1,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,63.964,2.9652,0.700089261796108,0.0370649999999999,0.10125,0.00185325,0,NA,0,NA,6,0.192738,48.01,3.26171999999999,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,58.415,4.366257,0.54824859509469,0.118608,0.123333333333333,0.034594,0,NA,0,NA,1.7,0.29652,14.8,1.92738,0.1,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,54.4,1.63086,0.566979950779187,0.247564475025222,0.116666666666667,0.02471,0,NA,0,NA,2.55,0.7413,19,3.7065,0.04,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Todd Gurley","ATL","RB","2552475","robust",NA,NA,NA,NA,NA,NA,61.8,1.860663,0.45,0.104903175222783,0.108,0.0237216,0,NA,0,NA,2.175,0.14826,16.31,0.711648000000001,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","David Johnson","HOU","RB","2553435","robust",NA,NA,NA,NA,NA,NA,58.394,1.97927100000001,0.3,0.0172061099504472,0.10625,0.00926625000000001,0,NA,0,NA,2.67,0.0741300000000001,24.6,3.85476,0.1,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,60.905,1.623447,0.550123740456784,0.133434,0.123333333333333,0.034594,0,NA,0,NA,3.05,0.14826,27,2.550072,0.15,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Jerick McKinnon","SF","RB","2543715","robust",NA,NA,NA,NA,NA,NA,53.19,1.70499,0.3,0.0714200755249205,0.1075,0.0111195,0,NA,0,NA,2.82,0.874734,24.35,5.26323,0.115,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Joshua Kelley","LAC","RB","2565054","robust",NA,NA,NA,NA,NA,NA,54.24,4.507104,0.332047012482825,0.249007099292964,0.13,0.044478,0,NA,0,NA,1.3,0.44478,11,1.55673,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Frank Gore","NYJ","RB","2506404","robust",NA,NA,NA,NA,NA,NA,51.4525,5.2595235,0.199348200184444,0.0167587168130859,0.1,0,0,NA,0,NA,1.25,0.192738,8.38,3.736152,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,48.4,6.731004,0.368532426839673,0.051891,0.0875,0.0185325,0,NA,0,NA,1.7,0.37065,14.4,3.914064,0.035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,48.4,11.1195,0.249106092349681,0.0714793850352752,0.2175,0.192738,0,NA,0,NA,1,0.7413,8.5,2.52042,0.1,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Mark Ingram","BAL","RB","2495466","robust",NA,NA,NA,NA,NA,NA,50.7725,3.74727149999999,0.463935075498144,0.130276285867096,0.1,0,0,NA,0,NA,1.65,0.355824,14.15,2.07564,0.12,0.118608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Kareem Hunt","CLE","RB","2557917","robust",NA,NA,NA,NA,NA,NA,45.59,4.59606,0.29,0.014826,0.0875,0.0185325,0,NA,0,NA,3.155,0.22239,26.3,2.2239,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,32,5.26323,0.111851560658962,0.0862108761670222,0.0466666666666667,0.009884,0,NA,0,NA,0.295,0.14826,1.785,0.637518,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,45.605,2.527833,0.405712597072414,0.14826,0.126666666666667,0.039536,0,NA,0,NA,2.4,0.44478,19.08,2.846592,0.085,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Sony Michel","NE","RB","2560809","robust",NA,NA,NA,NA,NA,NA,43.46,2.431464,0.3,0.14826,0.0833333333333333,0.02471,0,NA,0,NA,0.65,0.29652,5.1,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Adrian Peterson","DET","RB","2507164","robust",NA,NA,NA,NA,NA,NA,41.97,5.381838,0.181578236037086,0.0546242145028315,0.1,0,0,NA,0,NA,1.005,0.14826,8,0.474432,0.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Latavius Murray","NO","RB","2541161","robust",NA,NA,NA,NA,NA,NA,36.7575,0.530029500000002,0.203951042624064,0.142402184205562,0.0666666666666667,0.04942,0,NA,0,NA,1.39,0.177912,10.115,1.4826,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Malcolm Brown","LAR","RB","2552382","robust",NA,NA,NA,NA,NA,NA,44.9,1.63086,0.286929567176697,0.023930447407658,0.0866666666666667,0.019768,0,NA,0,NA,1.8,0.14826,13.5,2.81694,0.075,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Alexander Mattison","MIN","RB","2562682","robust",NA,NA,NA,NA,NA,NA,29.37,12.409362,0.103421430573323,0.0394053870319915,0.08,0.029652,0,NA,0,NA,1.25,0.44478,9,3.11346,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,34.4025,11.4123135,0.155342074842573,0.0662098398384016,0.04,0.029652,0,NA,0,NA,1.2,0.59304,10,4.59606,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Ronald Jones","TB","RB","2560770","robust",NA,NA,NA,NA,NA,NA,38.415,2.246139,0.2,0.14826,0.0866666666666667,0.019768,0,NA,0,NA,1.6,0.14826,12.04,1.660512,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Myles Gaskin","MIA","RB","2562270","robust",NA,NA,NA,NA,NA,NA,35,0.7413,0.178864510241988,0.044478,0.0766666666666667,0.034594,0,NA,0,NA,3.6,1.18608,26.275,7.63539,0.06,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,19.2,6.241746,0.0897913761858922,0.029652,0.04,0.029652,0,NA,0,NA,1.27,0.355824,9.08,2.81694,0.07,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Dion Lewis","NYG","RB","2495469","robust",NA,NA,NA,NA,NA,NA,31.1775,1.0044615,0.115556250006183,0.0807183037408332,0.09,0.014826,0,NA,0,NA,2.9,1.171254,19.67,4.59606,0.08,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Benny Snell","PIT","RB","2562743","robust",NA,NA,NA,NA,NA,NA,25.94,7.324044,0.1,0.0047878262792922,0.0866666666666667,0.019768,0,NA,0,NA,0.78,0.14826,5.55,1.33434,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Kerryon Johnson","DET","RB","2560765","robust",NA,NA,NA,NA,NA,NA,29.8025,3.8510535,0.189025552422389,0.047367431957133,0.09,0.014826,0,NA,0,NA,1.16,0.237216,8.495,0.726474,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Jordan Howard","MIA","RB","2555418","robust",NA,NA,NA,NA,NA,NA,25.6225,5.3707185,0.223853055317029,0.0832434601869722,0.0333333333333333,0.04942,0,NA,0,NA,0.8,0.22239,4,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","J.D. McKissic","WAS","RB","2556440","robust",NA,NA,NA,NA,NA,NA,25.435,9.585009,0.121009426697491,0.0044198479565987,0.05,0.07413,0,NA,0,NA,1.305,0.163086,8.6,0.7413,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
