"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"20","Patrick Mahomes","QB","KC",25.9,1.17,0.678,24.9,26.8,6.32,6.67,6.69,20,20,22,2,"1",NA,NA,76
"21","James Robinson","RB","JAC",16.5,0.645,0.434,16.1,16.8,6.31,7.64,5.9,21,11,29,7,"4",NA,NA,44
"22","Miles Sanders","RB","PHI",16,0.52,0.0106,14,18.5,5.87,5.58,7.55,22,25,18,8,"4",NA,NA,33
"23","Ezekiel Elliott","RB","DAL",16,0.32,0.065,15.6,17.7,5.86,7.22,6.78,23,15,21,9,"5",NA,NA,19
"24","James Conner","RB","PIT",15.9,0.96,0.493,15,17.1,5.8,6.57,6.15,24,21,27,10,"5",NA,NA,66
"25","Russell Wilson","QB","SEA",25.2,0.903,2.55,24.2,26.6,5.64,5.99,6.51,25,22,25,3,"2",NA,NA,45
"26","Tyler Boyd","WR","CIN",17.1,3.77,0.0578,14.2,21.2,5.51,4.41,7.28,26,32,19,9,"4",NA,NA,99
"27","Adam Thielen","WR","MIN",17,2.09,0.5,14.9,19.1,5.45,5.09,5.23,27,28,34,10,"5",NA,NA,82
"28","Nick Chubb","RB","CLE",15.5,1.61,0.947,13.9,19.2,5.3,5.48,8.26,28,26,13,11,"6",NA,NA,92
"29","Calvin Ridley","WR","ATL",16.6,2.22,0.151,14.2,19.6,4.95,4.44,5.7,29,31,31,11,"5",NA,NA,86
"30","A.J. Brown","WR","TEN",16.4,1.45,0.229,14.9,18.3,4.8,5.07,4.45,30,29,47,12,"5",NA,NA,59
"31","Eric Ebron","TE","PIT",10.7,0.489,0.165,9.56,13.6,4.68,4.6,5.94,31,30,28,5,"4",NA,NA,26
"32","Will Fuller","WR","HOU",16.2,2.14,0.422,14,18.9,4.57,4.24,5.04,32,34,37,13,"5",NA,NA,85
"33","Hunter Henry","TE","LAC",10.5,0.556,0.936,9.06,11.7,4.52,4.09,3.98,33,38,53,6,"5",NA,NA,34
"34","Antonio Gibson","RB","WAS",14.5,0.266,0.603,14.2,16.3,4.36,5.79,5.32,34,24,32,12,"6",NA,NA,16
"35","Tee Higgins","WR","CIN",15.7,2.25,0.0182,13.3,18.5,4.15,3.52,4.62,35,47,43,14,"5",NA,NA,87
"36","Cooper Kupp","WR","LAR",15.7,2.03,0.0847,13.6,20.5,4.13,3.78,6.63,36,45,24,15,"5",NA,NA,76
"37","Marvin Jones","WR","DET",15.6,0.444,0.0675,15.2,18.7,4.05,5.41,4.78,37,27,40,16,"5",NA,NA,13
"38","Michael Thomas","WR","NO",15.6,3.42,0.122,12.1,19.2,3.98,2.29,5.28,38,74,33,17,"6",NA,NA,99
"39","Robby Anderson","WR","CAR",15.5,2.31,0.187,12.5,19,3.86,2.72,5.12,39,69,36,18,"6",NA,NA,92
"40","Kalen Ballage","RB","FA",13.9,0.421,0.0654,11.6,14.4,3.75,3.15,3.42,40,55,56,13,"7",NA,NA,28
"41","Giovani Bernard","RB","CIN",13.8,1.97,0.432,11.3,16.1,3.69,2.9,5.12,41,61,35,14,"7",NA,NA,98
"42","Chase Claypool","WR","PIT",15.3,2.3,0.158,12.8,18.2,3.67,3.03,4.29,42,58,49,19,"6",NA,NA,90
"43","Hayden Hurst","TE","ATL",9.61,0.623,0.024,8.81,10.1,3.58,3.85,2.36,43,43,72,7,"5",NA,NA,37
"44","Dallas Goedert","TE","PHI",9.59,0.811,0.055,8.88,10.3,3.56,3.91,2.63,44,40,67,8,"5",NA,NA,46
"45","Mike Evans","WR","TB",15.1,3.28,0.017,11.7,18.8,3.51,1.89,4.86,45,81,39,20,"6",NA,NA,97
"46","Justin Jefferson","WR","MIN",15.1,2.14,0.0455,13.2,17.1,3.5,3.45,3.2,47,49,58,21,"6",NA,NA,83
"47","Noah Fant","TE","DEN",9.53,0.232,0.333,8.86,10.3,3.5,3.89,2.59,46,41,69,9,"6",NA,NA,9
"48","Jamison Crowder","WR","NYJ",15,1,0.005,13.9,18,3.45,4.15,4.08,48,35,52,22,"6",NA,NA,38
"49","Travis Fulgham","WR","FA",15,0.133,0.13,13.7,18.5,3.44,3.88,4.61,49,42,44,23,"6",NA,NA,1
"50","Amari Cooper","WR","DAL",14.9,1.08,0.0682,13.9,18.8,3.32,4.13,4.92,50,36,38,24,"6",NA,NA,42
"51","Ronald Jones","RB","TB",13.4,0.691,0.324,12.4,15.6,3.26,3.95,4.7,51,39,41,15,"8",NA,NA,48
"52","Diontae Johnson","WR","PIT",14.8,0.901,0.169,13.9,19.7,3.25,4.12,5.78,52,37,30,25,"6",NA,NA,34
"53","Austin Hooper","TE","CLE",9.2,1.07,0.351,8.4,9.98,3.17,3.44,2.28,53,50,75,10,"6",NA,NA,66
"54","Justin Herbert","QB","LAC",22.7,1.11,0.128,21.4,24.5,3.08,3.2,4.36,54,54,48,4,"2",NA,NA,66
"55","JuJu Smith-Schuster","WR","PIT",14.7,1.71,0.394,11.8,15.9,3.08,2.03,1.99,55,76,81,26,"7",NA,NA,66
"56","Lamar Jackson","QB","BAL",22.5,1.08,0.998,21.2,23.3,2.96,3.02,3.19,56,59,59,5,"3",NA,NA,59
"57","Todd Gurley","RB","ATL",13.1,0.361,0.195,12.7,14.5,2.93,4.3,3.57,57,33,55,16,"8",NA,NA,22
"58","Jonnu Smith","TE","TEN",8.85,0.84,0.287,7.9,10.5,2.82,2.93,2.8,58,60,65,11,"7",NA,NA,49
"59","Kareem Hunt","RB","CLE",12.9,1.55,0.197,11.6,14.1,2.74,3.14,3.17,59,56,60,17,"8",NA,NA,89
"60","Jakobi Meyers","WR","NE",14.3,0.312,0.0218,12.4,15.1,2.68,2.6,1.23,60,71,88,27,"7",NA,NA,11
"61","Chris Godwin","WR","TB",14.3,0.827,0.0584,13.4,17.1,2.66,3.63,3.24,61,46,57,28,"7",NA,NA,30
"62","D.J. Chark","WR","JAC",14.2,1.37,0.0404,12.7,18.6,2.6,2.87,4.69,62,65,42,29,"7",NA,NA,54
"63","Mike Williams","WR","LAC",14.2,0.895,0.0479,12.5,17.5,2.56,2.76,3.59,63,68,54,30,"7",NA,NA,32
"64","Duke Johnson","RB","HOU",12.7,1.55,0.0219,11.3,13.9,2.54,2.83,3,64,66,64,18,"8",NA,NA,91
"65","Mike Gesicki","TE","MIA",8.56,0.112,0.01,8.2,9.06,2.53,3.24,1.35,65,53,85,12,"7",NA,NA,6
"66","J.D. McKissic","RB","WAS",12.7,0.233,0.385,11.7,13.1,2.52,3.24,2.18,67,52,78,19,"9",NA,NA,12
"67","Christian Kirk","WR","ARI",14.1,2.09,0.0396,11.8,16.9,2.52,1.98,3.04,68,77,61,31,"7",NA,NA,80
"68","Rob Gronkowski","TE","TB",8.55,1.91,0.4,6.92,10.1,2.52,1.95,2.37,66,78,71,13,"7",NA,NA,97
"69","Brandin Cooks","WR","HOU",14.1,0.795,0.115,13.3,16.6,2.48,3.48,2.75,69,48,66,32,"7",NA,NA,27
"70","DeVante Parker","WR","MIA",14,0.964,0.0807,12.9,16.1,2.36,3.09,2.22,70,57,77,33,"7",NA,NA,37
"71","Robert Woods","WR","LAR",13.9,0.289,0.192,13.6,14.2,2.28,3.81,0.288,71,44,101,34,"7",NA,NA,10
"72","Kenyan Drake","RB","ARI",12.3,1.16,0.159,11.2,14,2.13,2.76,3.03,72,67,63,20,"9",NA,NA,75
"73","Logan Thomas","TE","WAS",8.15,0.0786,0.16,7.05,8.64,2.12,2.08,0.942,73,75,92,14,"7",NA,NA,1
"74","Jerry Jeudy","WR","DEN",13.7,2.29,0.0347,11.1,18.2,2.09,1.29,4.25,74,87,50,35,"7",NA,NA,89
"75","D.J. Moore","WR","CAR",13.7,0.153,0.608,12.4,13.9,2.05,2.63,0,75,70,106,36,"8",NA,NA,4
"76","Carlos Hyde","RB","SEA",12.1,0.719,0.0313,11.3,13.4,1.97,2.89,2.48,76,63,70,21,"9",NA,NA,52
"77","Deshaun Watson","QB","HOU",21.5,1.04,1.31,20.7,22.5,1.96,2.45,2.36,78,73,73,6,"4",NA,NA,55
"78","Dalton Schultz","TE","DAL",7.99,0.328,0.16,6.89,9.03,1.96,1.92,1.33,77,80,86,15,"8",NA,NA,17
"79","Adrian Peterson","RB","DET",12.1,0.721,0.279,11.3,15.1,1.94,2.87,4.13,79,64,51,22,"9",NA,NA,53
"80","Tyler Higbee","TE","LAR",7.83,1.07,0.35,6.42,10,1.8,1.46,2.31,80,86,74,16,"8",NA,NA,63
"81","Salvon Ahmed","RB","FA",11.8,1.36,0.179,11,12.6,1.66,2.55,1.69,81,72,82,23,"10",NA,NA,81
"82","Steelers","DST","PIT",6.7,0.148,0.8,6.56,7.64,1.57,1.95,2.09,82,79,80,1,"1",NA,NA,46
"83","Melvin Gordon","RB","DEN",11.6,0.208,0.0192,9.94,12,1.48,1.51,1.07,83,84,91,24,"10",NA,NA,11
"84","Damien Harris","RB","NE",11.6,0.259,0.381,11.3,13.2,1.47,2.9,2.27,84,62,76,25,"10",NA,NA,14
"85","Jarvis Landry","WR","CLE",13,1.42,0.97,11.5,18.4,1.45,1.71,4.5,86,83,45,37,"9",NA,NA,56
"86","Jared Cook","TE","NO",7.48,0.885,0.0885,4.97,8.52,1.45,0,0.819,85,106,94,17,"8",NA,NA,51
"87","Robert Tonyan","TE","GB",7.39,1.42,0.855,6.25,8.37,1.36,1.28,0.671,87,89,95,18,"9",NA,NA,77
"88","Clyde Edwards-Helaire","RB","KC",11.2,1.68,0.112,9.72,12.5,1.08,1.29,1.58,88,88,84,26,"10",NA,NA,97
"89","Nyheim Hines","RB","IND",11.1,1.3,0.561,9.37,12.6,0.972,0.943,1.63,89,91,83,27,"11",NA,NA,80
"90","Dolphins","DST","MIA",5.9,0,0.0667,5.08,6.7,0.773,0.469,1.15,90,98,89,2,"2",NA,NA,1
"91","Browns","DST","CLE",5.83,0.376,0.0983,5.25,6.2,0.707,0.638,0.651,91,94,96,3,"3",NA,NA,77
"92","Ben Roethlisberger","QB","PIT",20.2,0.865,0.0317,19.2,23.1,0.653,0.971,3.03,92,90,62,7,"4",NA,NA,41
"93","Taysom Hill","QB","NO",20.2,1.95,0.559,19,21.4,0.621,0.788,1.29,93,93,87,8,"5",NA,NA,99
"94","Chargers","DST","LAC",5.74,0.237,0.135,5.19,5.98,0.608,0.572,0.436,94,96,99,4,"4",NA,NA,58
"95","Trey Burton","TE","IND",6.54,0.0964,0.51,6.44,7.85,0.51,1.47,0.152,95,85,102,19,"10",NA,NA,3
"96","Antonio Brown","WR","FA",12.1,1.44,0.149,9.78,13.7,0.476,0,-0.224,96,106,113,38,"9",NA,NA,58
"97","Vikings","DST","MIN",5.6,0.0445,0.0167,5.4,5.65,0.473,0.79,0.102,97,92,103,5,"5",NA,NA,15
"98","Commanders","DST","WAS",5.58,0.395,0.26,5.05,5.93,0.457,0.433,0.378,98,100,100,6,"6",NA,NA,85
"99","Leonard Fournette","RB","TB",10.6,0.27,0.251,10.3,11,0.411,1.83,0.0121,99,82,105,28,"11",NA,NA,17
"100","Michael Pittman","WR","IND",11.9,1.99,0.326,9.84,18.4,0.326,0.0538,4.49,100,105,46,39,"9",NA,NA,75
"101","Buccaneers","DST","TB",5.32,0.0692,0.106,4.76,6.46,0.197,0.146,0.912,101,103,93,7,"7",NA,NA,23
"102","Lamical Perine","RB","NYJ",10.3,0.57,0.16,8.38,10.9,0.16,-0.0437,0,102,109,106,29,"12",NA,NA,39
"103","Cardinals","DST","ARI",5.22,0.0741,0.0775,4.78,5.3,0.0908,0.16,-0.253,103,102,115,8,"8",NA,NA,27
"104","Aaron Rodgers","QB","GB",19.6,0.506,0.0623,18.7,20.1,0.0623,0.464,0,104,99,106,9,"5",NA,NA,24
"105","Patriots","DST","NE",5.14,0.371,0.0133,4.34,5.55,0.0133,-0.28,0,105,117,106,9,"9",NA,NA,73
"106","Cam Newton","QB","NE",19.6,1.12,0.632,18,20.6,0,-0.262,0.54,106,116,98,10,"6",NA,NA,72
"107","Chase Edmonds","RB","ARI",10.1,0.743,0.436,7.47,10.9,0,-0.954,-0.0467,106,137,107,30,"12",NA,NA,55
"108","Jalen Reagor","WR","PHI",11.6,2.07,0.134,9.29,16.5,0,-0.491,2.62,106,120,68,40,"9",NA,NA,77
"109","Tyler Eifert","TE","JAC",6.03,0.895,0.258,3.93,7.04,0,-1.04,-0.658,106,139,120,20,"10",NA,NA,54
"110","Bengals","DST","CIN",5.13,0.544,0.0417,4.5,5.6,0,-0.111,0.051,106,112,104,10,"10",NA,NA,96
"111","Saints","DST","NO",5.08,0.46,0.285,4.72,5.46,-0.0417,0.101,-0.089,107,104,108,11,"11",NA,NA,92
"112","CeeDee Lamb","WR","DAL",11.5,1.11,0.172,8.99,12.7,-0.134,-0.794,-1.18,108,130,138,41,"9",NA,NA,44
"113","Irv Smith Jr.","TE","MIN",5.77,1.7,0.27,3.03,7.7,-0.258,-1.94,0,109,161,106,21,"11",NA,NA,86
"114","Curtis Samuel","WR","CAR",11.3,0.815,0.102,10.4,12.5,-0.307,0.624,-1.43,110,95,142,42,"9",NA,NA,28
"115","Chiefs","DST","KC",4.8,0,0.0425,4.51,5.2,-0.327,-0.103,-0.349,111,110,116,12,"12",NA,NA,1
"116","Eagles","DST","PHI",4.76,0.148,0.0075,4.62,4.89,-0.369,0,-0.66,112,106,121,13,"12",NA,NA,42
"117","Lions","DST","DET",4.75,0.089,0.145,3.01,5.45,-0.377,-1.61,-0.095,113,150,109,14,"13",NA,NA,35
"118","Marquise Brown","WR","BAL",11.2,1.7,0.323,9.42,13.2,-0.409,-0.368,-0.747,114,119,125,43,"10",NA,NA,65
"119","Jonathan Taylor","RB","IND",9.71,0.987,0.037,8.28,10.8,-0.436,-0.148,-0.192,115,114,112,31,"12",NA,NA,67
"120","James White","RB","NE",9.67,1.37,0.195,8.43,10.8,-0.473,0,-0.159,116,106,111,32,"13",NA,NA,83
"121","Rams","DST","LAR",4.61,0.326,0.0225,4.29,4.88,-0.522,-0.325,-0.664,117,118,123,15,"14",NA,NA,65
"122","Darren Fells","TE","HOU",5.5,0.311,0.035,4.94,6.22,-0.527,-0.0249,-1.48,118,108,144,22,"11",NA,NA,14
"123","Titans","DST","TEN",4.58,0.0741,0.0525,4.5,4.68,-0.544,-0.111,-0.864,119,111,127,16,"15",NA,NA,27
"124","Drew Sample","TE","CIN",5.46,0.297,0.203,5.24,5.76,-0.562,0.273,-1.94,120,101,150,23,"11",NA,NA,11
"125","Ravens","DST","BAL",4.53,0.385,0.015,4.11,4.96,-0.597,-0.507,-0.591,121,121,118,17,"15",NA,NA,81
"126","Packers","DST","GB",4.52,0.111,0.015,3.68,4.64,-0.612,-0.931,-0.913,122,135,130,18,"16",NA,NA,38
"127","Colts","DST","IND",4.5,0.642,0.005,3.68,6.68,-0.627,-0.932,1.13,123,136,90,19,"17",NA,NA,99
"128","Matt Ryan","QB","ATL",19,0.728,0.288,18.2,20,-0.632,0,-0.118,126,106,110,11,"6",NA,NA,31
"129","Seahawks","DST","SEA",4.5,0.156,8.88e-16,4.07,4.66,-0.632,-0.546,-0.89,124,123,128,20,"17",NA,NA,50
"130","Panthers","DST","CAR",4.49,0.311,0.0175,2.8,4.92,-0.632,-1.82,-0.629,125,158,119,21,"18",NA,NA,62
"131","Broncos","DST","DEN",4.48,0.0222,0.0475,3.78,4.5,-0.649,-0.834,-1.05,127,131,132,22,"19",NA,NA,12
"132","Rex Burkhead","RB","NE",9.48,1.65,0.153,7.9,10.7,-0.668,-0.528,-0.246,128,122,114,33,"13",NA,NA,95
"133","Texans","DST","HOU",4.43,0.445,0.255,3.74,4.89,-0.697,-0.876,-0.661,129,133,122,23,"20",NA,NA,88
"134","Henry Ruggs","WR","LVR",10.9,0.133,0.286,8.83,16,-0.732,-0.958,2.14,130,138,79,44,"10",NA,NA,1
"135","Kyle Rudolph","TE","MIN",5.26,0.526,0.013,4.24,5.82,-0.765,-0.725,-1.88,131,125,148,24,"11",NA,NA,29
"136","Jordan Akins","TE","HOU",5.25,1.02,0.0133,4.24,6.26,-0.778,-0.728,-1.44,132,127,143,25,"11",NA,NA,60
"137","Gerald Everett","TE","LAR",5.24,1.16,0.0178,4.13,6.56,-0.792,-0.834,-1.14,133,132,135,26,"11",NA,NA,69
"138","Greg Olsen","TE","SEA",5.22,1.01,0.0725,4.24,6.1,-0.809,-0.728,-1.6,134,126,146,27,"11",NA,NA,57
"139","Kerryon Johnson","RB","DET",9.33,0.405,0.613,8.9,11.5,-0.821,0.475,0.578,135,97,97,34,"14",NA,NA,25
"140","Anthony Firkser","TE","TEN",5.15,0.414,0.931,4.75,5.45,-0.882,-0.217,-2.25,136,115,153,28,"12",NA,NA,23
"141","Tom Brady","QB","TB",18.7,0.297,0.0416,16.6,19.2,-0.92,-1.62,-0.92,137,151,131,12,"6",NA,NA,10
"142","Falcons","DST","ATL",4.18,0.0593,0.275,3.55,4.44,-0.952,-1.06,-1.11,138,140,133,24,"21",NA,NA,19
"143","Joe Burrow","QB","CIN",18.6,0.257,0.04,17.1,19.3,-0.962,-1.17,-0.779,139,142,126,13,"6",NA,NA,3
"144","Carson Wentz","QB","PHI",18.6,1.02,0.604,16.9,19.6,-1,-1.28,-0.494,140,144,117,14,"7",NA,NA,52
"145","Corey Davis","WR","TEN",10.6,0.789,0.0403,9.65,11.4,-1.02,-0.133,-2.54,141,113,156,45,"10",NA,NA,24
"146","Denzel Mims","WR","NYJ",10.5,1.3,0.0675,6.57,12,-1.06,-3.21,-1.91,142,199,149,46,"10",NA,NA,51
"147","Tim Patrick","WR","DEN",10.5,0.61,0.428,9.78,11.2,-1.12,-0.00344,-2.7,143,107,159,47,"10",NA,NA,20
"148","Jets","DST","NYJ",3.9,0.222,0.0225,3.38,4.19,-1.23,-1.24,-1.36,144,143,139,25,"22",NA,NA,54
"149","Cowboys","DST","DAL",3.88,0.371,0.0775,2.81,4.43,-1.25,-1.8,-1.12,145,156,134,26,"23",NA,NA,69
"150","Jaguars","DST","JAC",3.8,0,1.2,3.7,4.06,-1.33,-0.915,-1.49,146,134,145,27,"24",NA,NA,1
"151","Darrell Henderson","RB","LAR",8.71,0.544,0.178,7.06,9.56,-1.43,-1.37,-1.39,147,145,141,35,"14",NA,NA,36
"152","Mecole Hardman","WR","KC",10,1.87,0.303,7.99,13.2,-1.55,-1.79,-0.67,148,155,124,48,"11",NA,NA,69
"153","Matthew Stafford","QB","DET",18,0.759,0.205,15.6,18.9,-1.61,-2.58,-1.15,149,187,136,15,"7",NA,NA,34
"154","Jamaal Williams","RB","GB",8.54,1.01,0.622,6.95,9.58,-1.61,-1.48,-1.37,150,146,140,36,"15",NA,NA,69
"155","Derek Carr","QB","LVR",17.8,1.7,0.0806,16.5,19.2,-1.81,-1.74,-0.912,151,154,129,16,"7",NA,NA,97
"156","Ian Thomas","TE","CAR",4.22,1.5,0.144,2.54,6.06,-1.81,-2.43,-1.64,152,180,147,29,"13",NA,NA,80
"157","Michael Gallup","WR","DAL",9.74,1.07,0.201,8.63,10.8,-1.86,-1.15,-3.06,153,141,175,49,"11",NA,NA,41
"158","Tua Tagovailoa","QB","MIA",17.7,0.927,0.535,16.7,18.9,-1.89,-1.55,-1.17,154,148,137,17,"7",NA,NA,48
"159","Richard Rodgers","TE","FA",4.07,0.534,0.0905,2.71,4.79,-1.96,-2.26,-2.91,155,174,169,30,"13",NA,NA,31
"160","Jack Doyle","TE","IND",3.98,0.744,0.127,2.62,4.8,-2.05,-2.34,-2.9,156,178,167,31,"13",NA,NA,43
"161","Keelan Cole","WR","JAC",9.54,1.4,0.008,7.69,11.1,-2.06,-2.1,-2.81,157,168,163,50,"11",NA,NA,55
"162","T.Y. Hilton","WR","IND",9.53,1.19,0.207,7.63,10.9,-2.06,-2.15,-3.01,158,171,174,51,"11",NA,NA,46
"163","Chris Herndon","TE","NYJ",3.85,0.403,0.0738,2.7,4.3,-2.17,-2.27,-3.4,159,175,183,32,"13",NA,NA,20
"164","Matt Breida","RB","MIA",7.91,0.0237,0.638,7.84,8.08,-2.23,-0.587,-2.87,160,124,165,37,"16",NA,NA,1
"165","Jacob Hollister","TE","SEA",3.78,1.3,0.107,2.93,4.72,-2.25,-2.04,-2.98,161,166,172,33,"13",NA,NA,71
"166","A.J. Green","WR","CIN",9.33,1.15,0.0258,8.3,10.6,-2.27,-1.48,-3.26,162,147,182,52,"11",NA,NA,45
"167","Randall Cobb","WR","HOU",9.3,1.28,0.00247,7.31,10.7,-2.3,-2.48,-3.2,163,185,180,53,"11",NA,NA,49
"168","Breshad Perriman","WR","NYJ",9.3,0.231,0.143,9.04,9.97,-2.3,-0.741,-3.93,164,129,193,54,"11",NA,NA,7
"169","Durham Smythe","TE","MIA",3.67,0.632,0.0447,3.16,4.1,-2.36,-1.8,-3.6,165,157,185,34,"13",NA,NA,40
"170","Mo Alie-Cox","TE","IND",3.63,1.81,0.045,2.33,4.91,-2.4,-2.64,-2.79,166,189,162,35,"13",NA,NA,89
"171","Kirk Cousins","QB","MIN",17.2,0.138,0.053,16.2,17.6,-2.43,-2.03,-2.53,167,165,155,18,"8",NA,NA,1
"172","Jakeem Grant","WR","MIA",9.15,1.32,0.0297,7.66,10.4,-2.44,-2.12,-3.45,168,169,184,55,"11",NA,NA,52
"173","Dan Arnold","TE","ARI",3.58,1.3,0.0318,2.63,4.53,-2.45,-2.34,-3.17,169,177,179,36,"13",NA,NA,71
"174","Josh Reynolds","WR","LAR",9.12,0.0645,0.148,9.06,10,-2.47,-0.728,-3.9,170,128,192,56,"11",NA,NA,1
"175","Ryan Tannehill","QB","TEN",17.1,0.434,0.164,16.7,18.1,-2.48,-1.57,-1.96,172,149,151,19,"8",NA,NA,17
"176","Raiders","DST","LVR",2.6,NA,0,2.6,2.6,-2.53,-2.02,-2.95,173,164,170,28,"24",NA,NA,NA
"177","Nelson Agholor","WR","LVR",8.98,0.789,0.11,7.91,9.79,-2.62,-1.87,-4.11,174,159,198,57,"11",NA,NA,25
"178","Jared Goff","QB","LAR",16.9,1.08,0.0729,15.6,18,-2.64,-2.62,-2.07,177,188,152,20,"8",NA,NA,62
"179","Philip Rivers","QB","IND",16.9,0.642,0.532,14.2,17.5,-2.72,-3.98,-2.55,178,222,157,21,"8",NA,NA,28
"180","Chris Conley","WR","JAC",8.87,0.57,0.117,7.63,9.48,-2.73,-2.15,-4.42,179,172,207,58,"11",NA,NA,17
"181","Marquez Valdes-Scantling","WR","GB",8.75,0.866,0.154,7.78,10.2,-2.85,-2,-3.68,181,163,187,59,"12",NA,NA,31
"182","J.K. Dobbins","RB","BAL",7.28,1.06,0.21,6.35,8.24,-2.87,-2.08,-2.71,183,167,160,38,"16",NA,NA,73
"183","Greg Ward","WR","PHI",8.6,1.58,0.05,7.64,9.55,-3,-2.15,-4.35,185,170,204,60,"12",NA,NA,61
"184","Hunter Renfrow","WR","LVR",8.54,0.268,0.0145,7.48,8.83,-3.05,-2.3,-5.07,186,176,219,61,"12",NA,NA,8
"185","Marvin Hall","WR","DET",8.53,2.58,0.0868,5.9,11,-3.07,-3.88,-2.91,187,219,168,62,"12",NA,NA,96
"186","LeVeon Bell","RB","NYJ",7.07,0.633,0.146,6.25,7.7,-3.08,-2.18,-3.25,188,173,181,39,"16",NA,NA,42
"187","Willie Snead","WR","BAL",8.44,1.58,0.085,5.92,10.2,-3.15,-3.86,-3.71,190,218,188,63,"12",NA,NA,62
"188","Joshua Kelley","RB","LAC",6.92,1.02,0.135,5.09,8.05,-3.23,-3.33,-2.9,191,205,166,40,"16",NA,NA,72
"189","Rashard Higgins","WR","CLE",8.36,0.575,0.035,7.35,8.96,-3.24,-2.43,-4.94,192,181,216,64,"12",NA,NA,18
"190","Alex Smith","QB","WAS",16.3,1.35,0.00493,15.3,17.4,-3.25,-2.88,-2.72,193,192,161,22,"8",NA,NA,90
"191","Phillip Walker","QB","CAR",16.3,NA,0.02,16.3,16.3,-3.25,-1.9,-3.77,194,160,189,23,"8",NA,NA,NA
"192","Andy Dalton","QB","DAL",16.3,0.273,0.047,15.8,17.7,-3.27,-2.46,-2.37,197,184,154,24,"8",NA,NA,7
"193","Zach Pascal","WR","IND",8.32,0.194,0.256,6.45,8.53,-3.27,-3.33,-5.37,196,204,233,65,"12",NA,NA,6
"194","Drew Lock","QB","DEN",16.3,1.11,1.01,12.1,17.5,-3.32,-6.15,-2.61,199,257,158,25,"9",NA,NA,69
"195","Latavius Murray","RB","NO",6.78,0.378,0.339,5.22,7.18,-3.36,-3.21,-3.77,200,198,190,41,"17",NA,NA,23
"196","Larry Fitzgerald","WR","ARI",8.07,0.708,0.253,5.34,8.83,-3.53,-4.44,-5.07,204,228,221,66,"12",NA,NA,23
"197","Mark Ingram","RB","BAL",6.45,0.557,0.128,4.49,7.06,-3.7,-3.94,-3.89,205,221,191,42,"17",NA,NA,38
