"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Patrick Mahomes","KC","QB","2558125","robust",307.87,6.93856800000001,2.75,0.252042,0.4,0.170499,18.6,0.889560000000002,0.2,0.0191267166666667,0.08,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Russell Wilson","SEA","QB","2532975","robust",301.5,5.70800999999999,2.7,0.222390000000001,0.6,0.126021,25.6,0.567835800000001,0.1,0.00762606704253445,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Matt Ryan","ATL","QB","310","robust",291.5,5.75248799999999,1.8,0.14826,0.6,0.088956,6.358,0.8391516,0.05,0.0689080212271434,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Ben Roethlisberger","PIT","QB","2506109","robust",284.1,4.89258000000002,2.25,0.133434,0.55,0.14826,2.75,0.22239,0.05,0.0563388,0.0666666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Justin Herbert","LAC","QB","2565045","robust",285.725,4.96671000000003,2.25,0.22239,0.78,0.0741300000000001,20.48,1.275036,0.180690909090909,0.0858021054545454,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Kyler Murray","ARI","QB","2562382","robust",272.5,8.991969,1.885,0.022239,0.88,0.07413,49.798,1.63086,0.691714872030764,0.111195,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Aaron Rodgers","GB","QB","2506363","robust",273.6,2.81694000000001,1.95,0.0741300000000001,0.4,0.022239,7.7,0.44478,0.08,0.0202032068777506,0.133333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Tom Brady","TB","QB","2504211","robust",272.8,11.467911,1.95,0.0741300000000001,0.6,0.126021,1.26,0.37065,0.07,0.0237216,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Alex Smith","WAS","QB","2506340","robust",270.565,14.30709,1.2925,0.37065,0.5075,0.14826,6.475,1.55673,0.0504714749408593,0.0430799825053639,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Derek Carr","LVR","QB","2543499","robust",250.345,1.31951399999998,1.75,0.29652,0.68,0.0593039999999999,11.37125,0.2112705,0.0921921091445428,0.0231519579646018,0.35,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
