"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"16","Kareem Hunt","RB","CLE",16.6,1.43,0.0524,14.2,19.1,6.11,5.12,7.65,16,28,15,8,"4",NA,NA,89
"17","Terry McLaurin","WR","WAS",18.6,1,0.136,16.6,21.9,6.11,5.87,8.34,17,22,13,7,"2",NA,NA,38
"18","Nick Chubb","RB","CLE",16.6,1.61,0.082,15.2,18.2,6.06,6.08,6.78,18,20,24,9,"4",NA,NA,91
"19","Mike Davis","RB","CAR",16.5,0.716,0.0601,15.6,19.1,5.98,6.51,7.65,19,15,14,10,"4",NA,NA,56
"20","DK Metcalf","WR","SEA",18.4,2.16,0.545,16.6,22.2,5.97,5.85,8.64,20,23,10,8,"2",NA,NA,86
"21","T.J. Hockenson","TE","DET",13.5,3.11,2.02,10.7,16.4,5.93,4.18,7.63,21,38,16,3,"3",NA,NA,99
"22","Miles Sanders","RB","PHI",16.4,1.8,0.0881,15,19,5.92,5.94,7.59,22,21,18,11,"4",NA,NA,96
"23","Derrick Henry","RB","TEN",16.3,0.555,0.156,15.8,17.1,5.83,6.72,5.67,23,14,36,12,"5",NA,NA,39
"24","Chris Carson","RB","SEA",16.2,0.644,0.797,15.6,16.8,5.67,6.47,5.32,24,17,40,13,"6",NA,NA,47
"25","Tyler Lockett","WR","SEA",17.9,1.74,0.191,16.4,20,5.42,5.6,6.36,25,25,28,9,"3",NA,NA,75
"26","Will Fuller","WR","HOU",17.7,0.922,0.00874,16,20.7,5.23,5.24,7.12,26,27,21,10,"3",NA,NA,31
"27","Justin Jefferson","WR","MIN",17.7,0.446,0.166,17.2,19.2,5.22,6.42,5.6,27,18,37,11,"3",NA,NA,11
"28","Kyler Murray","QB","ARI",24.6,1.36,0.379,23.2,27.3,5.14,5.34,7.1,28,26,22,1,"1",NA,NA,71
"29","Robert Woods","WR","LAR",17.5,2.17,0.228,15,21.1,5.06,4.19,7.51,29,37,19,12,"3",NA,NA,87
"30","Antonio Gibson","RB","WAS",15.4,0.689,0.916,14.7,16,4.88,5.63,4.55,30,24,54,14,"7",NA,NA,51
"31","Michael Thomas","WR","NO",17.3,1.62,0.261,15.6,20,4.83,4.79,6.39,31,30,27,13,"3",NA,NA,70
"32","Patrick Mahomes","QB","KC",24.2,0.785,0.505,22.7,26.3,4.76,4.84,6.09,32,29,30,2,"1",NA,NA,50
"33","A.J. Brown","WR","TEN",17,1.7,0.503,15.3,18.6,4.57,4.54,4.96,33,31,46,14,"4",NA,NA,72
"34","Josh Allen","QB","BUF",23.7,1.41,0.392,20.7,26.1,4.25,2.77,5.88,34,55,32,3,"2",NA,NA,74
"35","Marvin Jones","WR","DET",16.5,1.14,0.439,15.3,19,4.07,4.5,5.39,35,32,38,15,"4",NA,NA,51
"36","Clyde Edwards-Helaire","RB","KC",14.5,1.04,0.429,13.4,16.5,3.96,4.27,5.03,36,35,43,15,"8",NA,NA,74
"37","Dallas Goedert","TE","PHI",11.5,0.771,0.221,10.8,14.5,3.91,4.2,5.8,37,36,34,4,"3",NA,NA,53
"38","Deshaun Watson","QB","HOU",23.3,0.815,0.383,21.3,24.2,3.86,3.39,3.95,38,48,60,4,"2",NA,NA,53
"39","Hunter Henry","TE","LAC",11.3,1.15,0.213,9.64,14.1,3.68,3.08,5.36,39,52,39,5,"3",NA,NA,76
"40","Allen Robinson","WR","CHI",16.1,0.808,0.0375,14.8,18.6,3.63,3.99,5.03,40,42,44,16,"4",NA,NA,25
"41","DeVante Parker","WR","MIA",16,0.726,0.104,15.3,18.1,3.59,4.5,4.47,41,33,55,17,"4",NA,NA,20
"42","Wayne Gallman","RB","NYG",14,0.785,0.0507,13.2,14.8,3.53,4.11,3.31,42,39,64,16,"8",NA,NA,57
"43","D.J. Moore","WR","CAR",15.9,1.36,0.0493,14.8,19.4,3.49,4.02,5.84,43,41,33,18,"4",NA,NA,63
"44","Russell Wilson","QB","SEA",22.9,0.906,1.47,22,26.2,3.48,4.07,5.92,45,40,31,5,"3",NA,NA,62
"45","Ronald Jones","RB","TB",14,0.626,0.201,12.5,15.7,3.48,3.4,4.24,44,47,56,17,"8",NA,NA,46
"46","Evan Engram","TE","NYG",11,0.713,0.842,10.4,11.7,3.47,3.83,2.93,46,43,67,6,"4",NA,NA,47
"47","Cooper Kupp","WR","LAR",15.9,1.14,0.0757,15.1,20.7,3.44,4.31,7.12,47,34,20,19,"4",NA,NA,48
"48","Brandin Cooks","WR","HOU",15.8,0.947,0.185,14.2,18.5,3.36,3.38,4.9,48,49,49,20,"5",NA,NA,34
"49","Nyheim Hines","RB","IND",13.8,1.35,0.0749,12.7,15.1,3.28,3.6,3.62,49,45,63,18,"8",NA,NA,87
"50","Giovani Bernard","RB","CIN",13.7,1.34,0.151,11.7,15.1,3.2,2.62,3.68,50,57,62,19,"8",NA,NA,84
"51","Robby Anderson","WR","CAR",15.6,0.978,0.23,14,18.5,3.18,3.22,4.94,51,50,47,21,"5",NA,NA,37
"52","Kenyan Drake","RB","ARI",13.6,0.857,0.794,12.6,14.7,3.05,3.51,3.24,52,46,65,20,"9",NA,NA,63
"53","Mike Evans","WR","TB",15.4,2.21,0.0485,12,18.4,2.95,1.28,4.82,53,76,51,22,"5",NA,NA,89
"54","Chris Godwin","WR","TB",15.4,1.71,0.137,13.6,17.3,2.9,2.82,3.73,54,53,61,23,"5",NA,NA,73
"55","Darius Slayton","WR","NYG",15.2,1.97,0.0344,13.3,18.3,2.76,2.53,4.7,55,59,52,24,"5",NA,NA,79
"56","Diontae Johnson","WR","PIT",15.2,1.58,0.256,13.5,19.9,2.73,2.74,6.35,56,56,29,25,"5",NA,NA,69
"57","Nick Boyle","TE","BAL",10.2,NA,0.44,10.2,10.2,2.63,3.63,1.46,57,44,82,7,"5",NA,NA,NA
"58","Mike Williams","WR","LAC",14.9,1.23,0.0772,13.1,18.5,2.47,2.32,4.92,58,61,48,26,"5",NA,NA,56
"59","Cole Beasley","WR","BUF",14.8,0.864,0.268,13.9,18.6,2.39,3.14,4.98,59,51,45,27,"6",NA,NA,27
"60","Duke Johnson","RB","HOU",12.8,1.58,0.163,10.7,14.5,2.26,1.59,3.01,60,71,66,21,"9",NA,NA,90
"61","Hayden Hurst","TE","ATL",9.76,0.267,0.24,8.43,10.2,2.19,1.86,1.43,61,66,83,8,"5",NA,NA,21
"62","Chase Claypool","WR","PIT",14.6,0.911,0.348,13.6,17.8,2.12,2.81,4.21,62,54,57,28,"6",NA,NA,30
"63","Zack Moss","RB","BUF",12.6,3.42,0.179,9.59,15.5,2.1,0.498,4.07,63,95,58,22,"9",NA,NA,99
"64","Justin Herbert","QB","LAC",21.4,2.66,0.921,18.8,24.8,2,0.907,4.57,64,83,53,6,"4",NA,NA,94
"65","Steelers","DST","PIT",7.03,0.983,0.507,6.15,7.9,2,0.891,2.29,65,85,72,1,"1",NA,NA,99
"66","Austin Hooper","TE","CLE",9.52,1.04,0.075,8.17,10.4,1.95,1.6,1.65,66,70,81,9,"5",NA,NA,68
"67","J.D. McKissic","RB","WAS",12.4,0.692,0.0213,11.6,13.8,1.92,2.54,2.35,67,58,71,23,"9",NA,NA,53
"68","David Montgomery","RB","CHI",12.4,0.306,0.248,10.7,13.4,1.9,1.65,1.96,68,69,76,24,"10",NA,NA,14
"69","Mike Gesicki","TE","MIA",9.44,0.0815,0.0273,8.32,9.59,1.88,1.75,0.846,69,68,91,10,"5",NA,NA,3
"70","Rob Gronkowski","TE","TB",9.42,1.24,0.212,6.57,10.7,1.85,0,1.91,70,106,77,11,"5",NA,NA,88
"71","Amari Cooper","WR","DAL",14.2,0.685,0.702,12.7,18.9,1.78,1.95,5.28,71,65,42,29,"7",NA,NA,18
"72","Gus Edwards","RB","BAL",12.2,1.23,0.133,11.1,13.4,1.65,2.01,1.89,72,64,79,25,"10",NA,NA,79
"73","Eric Ebron","TE","PIT",9.21,1.08,0.102,8.33,10.1,1.64,1.76,1.34,73,67,84,12,"6",NA,NA,71
"74","Jonnu Smith","TE","TEN",9.1,0.596,0.0543,7.97,9.66,1.53,1.4,0.914,74,74,90,13,"6",NA,NA,38
"75","Damien Harris","RB","NE",12,1.25,0.0845,10.4,13.7,1.51,1.33,2.2,75,75,73,26,"10",NA,NA,80
"76","Saints","DST","NO",6.52,0.445,0.193,5.8,7.78,1.49,0.54,2.16,76,94,74,2,"2",NA,NA,77
"77","Jordan Reed","TE","SF",9.05,0.629,0.599,8.61,9.86,1.48,2.04,1.12,77,63,85,14,"6",NA,NA,41
"78","Melvin Gordon","RB","DEN",11.9,2.83,0.365,8.14,17.2,1.43,-0.945,5.75,78,120,35,27,"10",NA,NA,99
"79","Giants","DST","NYG",6.33,0.336,0.045,6,6.72,1.3,0.744,1.1,79,89,86,3,"3",NA,NA,63
"80","Dolphins","DST","MIA",6.28,0.148,0.0817,6.14,6.4,1.25,0.879,0.783,80,86,94,4,"4",NA,NA,23
"81","Rams","DST","LAR",6.2,0.148,0.1,5.7,6.43,1.17,0.436,0.811,81,97,92,5,"5",NA,NA,30
"82","Seahawks","DST","SEA",6.2,0.445,0,5.82,6.62,1.17,0.56,1,81,93,89,5,"5",NA,NA,80
"83","Taysom Hill","QB","NO",20.5,2.24,0.713,18.9,22.1,1.08,1.04,1.9,82,80,78,7,"5",NA,NA,85
"84","Jakobi Meyers","WR","NE",13.5,1,0.0359,11.7,14.6,1.07,0.916,1.02,83,82,88,30,"7",NA,NA,39
"85","Browns","DST","CLE",6.1,0.297,0.3,5.9,7.47,1.07,0.64,1.85,84,91,80,6,"6",NA,NA,57
"86","Brian Hill","RB","ATL",11.6,1.34,0.677,10.2,14,1.06,1.12,2.49,85,79,70,28,"11",NA,NA,86
"87","Christian Kirk","WR","ARI",13.5,0.315,0.0589,13.1,16.1,1.04,2.38,2.54,86,60,69,31,"7",NA,NA,10
"88","Sterling Shepard","WR","NYG",13.4,1.78,0.0568,11.7,15.7,0.98,0.894,2.09,87,84,75,32,"7",NA,NA,76
"89","Tyler Boyd","WR","CIN",13.4,0.204,0.187,12.9,13.6,0.923,2.11,0,88,62,106,33,"7",NA,NA,4
"90","Dalton Schultz","TE","DAL",8.45,0.417,0.36,6.82,8.89,0.88,0.25,0.148,89,100,102,15,"7",NA,NA,29
"91","Packers","DST","GB",5.8,0.445,0.185,5.35,6.17,0.77,0.0907,0.558,90,103,96,7,"7",NA,NA,80
"92","Michael Pittman","WR","IND",13.2,0.874,0.0924,12.3,18.9,0.736,1.49,5.31,91,72,41,34,"7",NA,NA,28
"93","Curtis Samuel","WR","CAR",13.1,0.446,0.275,11.9,13.6,0.643,1.16,-0.0165,92,78,107,35,"7",NA,NA,13
"94","Commanders","DST","WAS",5.62,0.089,0.015,5.52,6.16,0.585,0.255,0.547,93,99,97,8,"8",NA,NA,13
"95","Eagles","DST","PHI",5.6,0.0148,0.57,5.26,5.62,0.57,0,0,94,106,106,9,"9",NA,NA,3
"96","Robert Tonyan","TE","GB",8.09,0.46,0.15,7.32,8.88,0.52,0.753,0.138,95,88,103,16,"7",NA,NA,32
"97","James White","RB","NE",10.9,0.046,0.388,10.6,10.9,0.388,1.48,-0.519,96,73,123,29,"12",NA,NA,1
"98","Cam Newton","QB","NE",19.8,0.491,0.104,18.7,20.3,0.37,0.821,0.102,98,87,104,8,"5",NA,NA,26
"99","Jordan Akins","TE","HOU",7.94,1.21,0.0145,6.6,8.9,0.37,0.0319,0.162,97,105,101,17,"7",NA,NA,82
"100","Jarvis Landry","WR","CLE",12.8,0.505,0.0148,12,13.4,0.368,1.19,-0.226,99,77,109,36,"7",NA,NA,14
"101","Logan Thomas","TE","WAS",7.93,0.266,0.18,6.91,8.16,0.356,0.342,-0.581,100,98,126,18,"7",NA,NA,18
"102","Laviska Shenault","WR","JAC",12.8,5.27,0.00909,8.68,18.4,0.353,-2.09,4.83,101,157,50,37,"7",NA,NA,99
"103","Deebo Samuel","WR","SF",12.8,1.13,0.0587,11.7,14.2,0.344,0.933,0.581,102,81,95,38,"7",NA,NA,46
"104","Antonio Brown","WR","FA",12.7,1.21,0.286,11.4,14.4,0.286,0.673,0.783,103,90,93,39,"8",NA,NA,55
"105","Daniel Jones","QB","NYG",19.7,0.765,0.266,17.8,20.6,0.266,-0.139,0.34,104,107,98,9,"5",NA,NA,41
"106","Trey Burton","TE","IND",7.75,0.924,0.175,6.76,8.74,0.175,0.195,0,105,101,106,19,"7",NA,NA,59
"107","Derek Carr","QB","LVR",19.4,0.29,0.158,18.5,19.8,0,0.562,-0.429,106,92,120,10,"6",NA,NA,9
"108","Kerryon Johnson","RB","DET",10.5,1.04,0.154,8.56,11.7,0,-0.526,0.204,106,112,100,30,"12",NA,NA,73
"109","Jamison Crowder","WR","NYJ",12.5,0.219,0.0668,10.8,12.7,0,0,-0.901,106,106,137,40,"8",NA,NA,6
"110","Jimmy Graham","TE","CHI",7.57,0.285,0.0775,6.64,7.95,0,0.0719,-0.794,106,104,133,20,"8",NA,NA,24
"111","Colts","DST","IND",5.03,0.133,0.005,4.71,5.38,0,-0.551,-0.237,106,114,111,10,"9",NA,NA,20
"112","Cardinals","DST","ARI",5.03,0.297,0.0625,4.73,5.28,-0.005,-0.53,-0.332,107,113,114,11,"10",NA,NA,53
"113","JuJu Smith-Schuster","WR","PIT",12.4,2.01,0.232,9.92,14.7,-0.0668,-0.852,1.08,108,118,87,41,"8",NA,NA,80
"114","Cowboys","DST","DAL",4.96,0.297,0.0825,3.86,5.28,-0.0675,-1.4,-0.34,109,142,115,12,"11",NA,NA,57
"115","Kyle Rudolph","TE","MIN",7.49,1.29,0.242,5.59,9.06,-0.0775,-0.974,0.317,110,122,99,21,"8",NA,NA,91
"116","Bills","DST","BUF",4.88,0.178,0.0358,4.08,5.32,-0.15,-1.18,-0.297,111,135,113,13,"12",NA,NA,33
"117","Leonard Fournette","RB","TB",10.4,0.591,0.113,9.21,11,-0.154,0.123,-0.483,112,102,121,31,"12",NA,NA,41
"118","Aaron Rodgers","QB","GB",19.3,0.353,0.118,17.7,20.2,-0.158,-0.169,0,113,108,106,11,"6",NA,NA,15
"119","Bengals","DST","CIN",4.84,0.148,0.159,4.14,5,-0.186,-1.12,-0.621,114,131,127,14,"13",NA,NA,27
"120","Chase Edmonds","RB","ARI",10.2,0.184,0.43,8.45,10.4,-0.266,-0.636,-1.02,115,115,141,32,"13",NA,NA,7
"121","Matt Ryan","QB","ATL",19.2,0.769,0.164,15.1,19.9,-0.276,-2.78,-0.359,116,174,116,12,"6",NA,NA,44
"122","Denzel Mims","WR","NYJ",12.2,4.62,0.127,7.11,17.6,-0.299,-3.66,3.97,117,196,59,42,"8",NA,NA,99
"123","Tyler Higbee","TE","LAR",7.25,1.19,0.226,6.35,8.03,-0.32,-0.221,-0.714,118,109,131,22,"8",NA,NA,79
"124","Chiefs","DST","KC",4.69,0.445,0.0425,4.11,5.1,-0.345,-1.15,-0.517,119,132,122,15,"14",NA,NA,90
"125","Vikings","DST","MIN",4.64,0.371,0.0425,4.14,5.05,-0.387,-1.12,-0.567,120,130,125,16,"15",NA,NA,67
"126","Corey Davis","WR","TEN",12,0.938,0.169,11.3,12.9,-0.425,0.495,-0.734,121,96,132,43,"8",NA,NA,32
"127","Broncos","DST","DEN",4.6,0.385,0.125,4.16,5.24,-0.43,-1.1,-0.38,122,127,118,17,"16",NA,NA,70
"128","Tom Brady","QB","TB",19,0.159,0.515,17.9,19.2,-0.44,0,-1.05,123,106,144,13,"7",NA,NA,3
"129","Jared Cook","TE","NO",7.02,1.24,0.128,5.39,8.77,-0.546,-1.18,0.0289,124,134,105,23,"8",NA,NA,85
"130","Texans","DST","HOU",4.48,0.408,0.085,3.19,4.91,-0.555,-2.07,-0.705,125,155,130,18,"17",NA,NA,73
"131","CeeDee Lamb","WR","DAL",11.9,0.181,0.219,10,12.1,-0.594,-0.719,-1.54,126,116,157,44,"8",NA,NA,1
"132","Jaguars","DST","JAC",4.39,0.0445,0.0125,4.3,4.57,-0.64,-0.957,-1.04,127,121,143,19,"17",NA,NA,7
"133","Jets","DST","NYJ",4.38,0.46,0.138,4.04,4.68,-0.652,-1.22,-0.938,128,136,138,20,"18",NA,NA,93
"134","Noah Fant","TE","DEN",6.9,0.208,0.929,5.56,7.18,-0.673,-1.01,-1.56,129,123,158,24,"9",NA,NA,12
"135","Raheem Mostert","RB","SF",9.81,1.31,0.05,2.33,11.2,-0.696,-6.76,-0.232,130,289,110,33,"13",NA,NA,83
"136","Matt Breida","RB","MIA",9.76,0.509,0.0278,9.09,10.2,-0.746,0,-1.25,131,106,152,34,"13",NA,NA,34
"137","Jordan Wilkins","RB","IND",9.73,1.22,0.331,7.68,11.1,-0.774,-1.41,-0.363,132,143,117,35,"13",NA,NA,77
"138","Panthers","DST","CAR",4.24,0.0593,0.0225,2.76,4.3,-0.79,-2.5,-1.32,133,168,153,21,"19",NA,NA,10
"139","Ravens","DST","BAL",4.22,0.259,0.015,3.93,4.75,-0.812,-1.33,-0.866,134,140,135,22,"20",NA,NA,50
"140","Tee Higgins","WR","CIN",11.6,1.29,0.0113,9.75,13.1,-0.813,-1.02,-0.537,135,124,124,45,"8",NA,NA,59
"141","Travis Fulgham","WR","FA",11.6,0.964,0.249,10.4,12.5,-0.825,-0.373,-1.13,136,110,147,46,"9",NA,NA,35
"142","Buccaneers","DST","TB",4.2,0.237,0.0325,3.94,4.63,-0.827,-1.32,-0.989,137,138,140,23,"21",NA,NA,47
"143","49ers","DST","SF",4.17,0.119,0.015,3.97,4.29,-0.86,-1.29,-1.33,138,137,154,24,"22",NA,NA,17
"144","Titans","DST","TEN",4.15,0.178,0.03,3.67,4.41,-0.875,-1.59,-1.21,139,145,149,25,"23",NA,NA,33
"145","Lions","DST","DET",4.12,0.474,0.0875,2.86,4.79,-0.905,-2.4,-0.829,140,166,134,26,"24",NA,NA,97
"146","Patriots","DST","NE",4.12,0.222,0,3.4,4.49,-0.905,-1.86,-1.13,140,151,148,26,"24",NA,NA,43
"147","Teddy Bridgewater","QB","CAR",18.5,0.449,0.252,15.7,19.6,-0.955,-2.15,-0.681,141,159,129,14,"7",NA,NA,21
"148","Chargers","DST","LAC",4.04,0.222,0.207,2.7,4.63,-0.992,-2.56,-0.982,142,169,139,27,"25",NA,NA,40
"149","Keelan Cole","WR","JAC",11.4,1.84,0.122,9.44,12.9,-1.07,-1.32,-0.655,143,139,128,47,"9",NA,NA,77
"150","Benny Snell","RB","PIT",9.4,1.66,0.068,5.41,11.2,-1.1,-3.68,-0.248,144,198,112,36,"14",NA,NA,94
"151","Jamaal Williams","RB","GB",9.33,2.16,0.634,6.85,11.5,-1.17,-2.24,0,145,162,106,37,"15",NA,NA,97
"152","Nelson Agholor","WR","LVR",11.3,2.03,0.882,8.95,13.5,-1.2,-1.82,-0.104,146,150,108,48,"10",NA,NA,83
"153","Bears","DST","CHI",3.83,0.445,0.13,3.32,4.38,-1.2,-1.94,-1.23,147,154,150,28,"26",NA,NA,87
"154","Matthew Stafford","QB","DET",18.2,0.855,0.0317,16.8,19.9,-1.21,-1.12,-0.384,148,129,119,15,"7",NA,NA,59
"155","Ryan Fitzpatrick","QB","MIA",18.2,0.299,0.031,15.7,19.1,-1.24,-2.21,-1.11,149,161,146,16,"7",NA,NA,12
"156","Ryan Tannehill","QB","TEN",18.2,0.585,0.081,17.4,18.7,-1.27,-0.459,-1.53,150,111,156,17,"7",NA,NA,32
"157","Falcons","DST","ATL",3.7,0,0.6,3,3.7,-1.33,-2.26,-1.92,151,164,162,29,"27",NA,NA,1
"158","Ben Roethlisberger","QB","PIT",18.1,0.639,0.00203,16.8,19.1,-1.35,-1.06,-1.11,152,125,145,18,"7",NA,NA,35
"159","Jared Goff","QB","LAR",18.1,1.04,0.41,17.1,19,-1.35,-0.828,-1.25,153,117,151,19,"8",NA,NA,65
"160","Tyler Eifert","TE","JAC",5.97,0.682,0.298,5.2,7.86,-1.6,-1.37,-0.881,154,141,136,25,"10",NA,NA,44
"161","Philip Rivers","QB","IND",17.7,0.221,0.781,15.1,18.1,-1.76,-2.75,-2.16,155,172,168,20,"9",NA,NA,6
"162","Frank Gore","RB","NYJ",8.7,0.506,0.0187,8.17,9.37,-1.81,-0.917,-2.09,156,119,164,38,"15",NA,NA,33
"163","Devin Singletary","RB","BUF",8.68,0.165,0.134,6.11,8.86,-1.83,-2.98,-2.6,157,180,173,39,"15",NA,NA,6
"164","Richard Rodgers","TE","FA",5.67,0.927,0.174,4.84,6.42,-1.9,-1.72,-2.32,158,148,169,26,"10",NA,NA,62
"165","Raiders","DST","LVR",3.1,NA,0,3.1,3.1,-1.93,-2.16,-2.52,159,160,171,30,"27",NA,NA,NA
"166","Jerick McKinnon","RB","SF",8.55,0.0764,0.189,7.98,8.63,-1.96,-1.11,-2.83,160,128,178,40,"15",NA,NA,3
"167","Luke Willson","TE","SEA",5.5,0.00741,0.133,5.49,5.5,-2.07,-1.08,-3.24,161,126,187,27,"10",NA,NA,1
"168","Breshad Perriman","WR","NYJ",10.4,1.35,0.0859,8.97,12,-2.08,-1.8,-1.62,162,149,159,49,"10",NA,NA,62
"169","Adrian Peterson","RB","DET",8.36,0.914,0.363,7.18,9.35,-2.15,-1.91,-2.11,163,152,165,41,"16",NA,NA,66
"170","Jakeem Grant","WR","MIA",10.3,1.06,0.251,8.09,11.5,-2.16,-2.68,-2.13,164,171,166,50,"10",NA,NA,41
"171","Gerald Everett","TE","LAR",5.36,0.814,0.0145,4.46,6.07,-2.21,-2.11,-2.68,165,158,176,28,"10",NA,NA,56
"172","Will Dissly","TE","SEA",5.35,0.733,0.0215,4.66,6.11,-2.22,-1.91,-2.63,166,153,175,29,"10",NA,NA,50
"173","Darren Fells","TE","HOU",5.33,0.237,0.191,4.28,5.58,-2.24,-2.29,-3.16,167,165,184,30,"10",NA,NA,15
"174","Jalen Reagor","WR","PHI",10,0.0685,0.0406,9.6,10.1,-2.42,-1.16,-3.48,168,133,191,51,"10",NA,NA,1
"175","Drew Sample","TE","CIN",5.14,0.119,0.116,5.03,5.3,-2.43,-1.54,-3.44,169,144,190,31,"11",NA,NA,9
"176","Damiere Byrd","WR","NE",10,1.47,0.157,7.6,11.6,-2.46,-3.16,-2.03,170,183,163,52,"10",NA,NA,66
"177","Darrell Henderson","RB","LAR",7.99,0.873,0.159,5.9,8.89,-2.51,-3.19,-2.57,171,184,172,42,"16",NA,NA,64
"178","Kirk Cousins","QB","MIN",16.9,0.829,0.307,16.2,17.5,-2.54,-1.68,-2.73,172,147,177,21,"9",NA,NA,56
"179","Anthony Firkser","TE","TEN",5.02,0.506,0.138,4.31,5.57,-2.55,-2.25,-3.17,173,163,185,32,"11",NA,NA,35
"180","Russell Gage","WR","ATL",9.84,0.586,0.109,8.69,10.5,-2.61,-2.08,-3.09,174,156,182,53,"10",NA,NA,17
"181","Phillip Lindsay","RB","DEN",7.83,1.29,0.192,6.33,9,-2.67,-2.76,-2.46,175,173,170,43,"16",NA,NA,81
"182","Jack Doyle","TE","IND",4.88,1.09,0.487,2.74,6.12,-2.69,-3.83,-2.62,176,199,174,33,"11",NA,NA,74
"183","T.Y. Hilton","WR","IND",9.73,1.5,0.27,7.58,11.4,-2.72,-3.19,-2.15,177,185,167,54,"10",NA,NA,68
"184","Andy Dalton","QB","DAL",16.6,0.777,0.154,15,17.4,-2.85,-2.93,-2.83,178,179,179,22,"9",NA,NA,47
"185","Latavius Murray","RB","NO",7.64,0.618,1.13,5.72,8.32,-2.86,-3.37,-3.14,179,190,183,44,"17",NA,NA,44
"186","Josh Reynolds","WR","LAR",9.46,0.311,0.113,9.14,9.76,-2.99,-1.63,-3.84,180,146,199,55,"10",NA,NA,8
"187","Baker Mayfield","QB","CLE",16.4,0.523,1.13,13.6,17,-3.01,-4.31,-3.26,181,220,188,23,"10",NA,NA,29
"188","Marquise Brown","WR","BAL",9.35,2.8,0.153,6.21,12.6,-3.11,-4.55,-1.03,182,226,142,56,"11",NA,NA,97
"189","Dawson Knox","TE","BUF",4.39,0.341,0.181,3.94,4.7,-3.18,-2.63,-4.04,183,170,205,34,"12",NA,NA,26
"190","Sammy Watkins","WR","KC",9.2,1.37,0.052,7.42,10.7,-3.26,-3.35,-2.91,184,189,180,57,"11",NA,NA,65
"191","Hunter Renfrow","WR","LVR",9.14,0.529,0.132,7.39,9.69,-3.31,-3.38,-3.9,185,191,202,58,"11",NA,NA,15
"192","Ross Dwelley","TE","SF",4.21,0.111,0.165,4.11,4.29,-3.36,-2.46,-4.45,186,167,214,35,"12",NA,NA,6
"193","Allen Lazard","WR","GB",9.01,1.11,0.0828,7.74,11.9,-3.44,-3.02,-1.7,187,181,161,59,"11",NA,NA,45
"194","Jacob Hollister","TE","SEA",4.05,1.04,0.0713,2.51,5.1,-3.52,-4.06,-3.64,188,209,194,36,"12",NA,NA,65
"195","A.J. Green","WR","CIN",8.93,0.185,0.0368,7.11,9.12,-3.53,-3.66,-4.47,189,197,215,60,"11",NA,NA,3
"196","Tim Patrick","WR","DEN",8.89,2.08,0.0394,6.54,16.3,-3.56,-4.23,2.7,190,215,68,61,"11",NA,NA,85
"197","Rashard Higgins","WR","CLE",8.85,0.801,0.0695,7.98,10,-3.6,-2.79,-3.58,192,176,193,62,"11",NA,NA,24
"198","Willie Snead","WR","BAL",8.78,1.21,0.089,7.98,9.69,-3.67,-2.79,-3.9,194,175,201,63,"11",NA,NA,54
