"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"14","Andy Dalton","DAL","QB","2495143","robust",254.655,16.90164,1.6,0.14826,1,0,9.375,2.038575,0.0926319866889063,0.021847633070055,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Ryan Tannehill","TEN","QB","2532956","robust",266.475,2.9652,2.035,0.14826,0.45,0.14826,13.325,0.852495000000002,0.0939533273381295,0.0179295937769784,0.145,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Josh Allen","BUF","QB","2560955","robust",252.3,12.809664,1.75,0.185325,0.9,0.140847,32.824,1.7761548,0.4,0.0528218840861062,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Mike Glennon","FA","QB","2539275","robust",258.69,6.6717,1.6725,0.22239,0.975,0.07413,7.43,0.425012000000001,0.0217125382262997,0.0214606727828746,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Derek Carr","LVR","QB","2543499","robust",260.105,2.75022300000003,1.8,0.29652,0.7,0.088956,6.946,1.1000892,0.0879054530176442,0,0.333333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Kyler Murray","ARI","QB","2562382","robust",240.3,19.555494,1.75,0.163086,0.88,0.14826,38.16,1.98668400000001,0.281171403550673,0.0558305541915452,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Teddy Bridgewater","CAR","QB","2543465","robust",247.3,4.65536399999998,1.2,0.14826,0.85,0.0593040000000001,15.49875,0.300226499999998,0.104861020351008,0.0144138975448096,0.09,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Mitchell Trubisky","CHI","QB","2558008","robust",239.6225,11.794083,1.35,0.214977,0.8,0.00741300000000001,15.2025,2.130002,0.083175768663351,0.0647132107594317,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Nick Mullens","SF","QB","2558979","robust",243.895,9.6369,1.275,0.22239,1.0325,0.14826,2.4275,1.215732,0.0125,0.012355,0.25,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Baker Mayfield","CLE","QB","2560800","robust",228.35,14.75187,1.355,0.192738,0.9625,0.14826,8.5975,1.428238,0.0688195551875477,0.0382317516526278,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Drew Lock","DEN","QB","2562305","robust",229.825,5.56716300000001,1.2,0.022239,1.0475,0.22239,12.2025,0.415127999999999,0.085089813625726,0.0443892282123324,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Jalen Hurts","PHI","QB","2564832","robust",219.35,13.78818,1.15,0,1.05,0,38.7,9.34038,0.0548611111111111,0.0597158333333333,0.35,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Tua Tagovailoa","MIA","QB","2564499","robust",232.765,4.00302,1.4,0.103782,0.675,0.22239,9.83,1.146544,0.0840050223971766,0.062254307587892,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Lamar Jackson","BAL","QB","2560757","robust",210.3,2.47594200000002,1.8,0.29652,0.7,0.14826,54.0075,7.4018805,0.267848440857938,0.07413,0.25,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Daniel Jones","NYG","QB","2562299","robust",227.475,7.70951999999998,1.2275,0.29652,0.89,0.14826,23.215,10.348548,0.105,0.14826,0.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Sam Darnold","NYJ","QB","2561036","robust",213.87,8.62873200000001,1.1,0.0741299999999999,0.94,0.14826,12.945,1.961974,0.0882923702456268,0.0263978212492224,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Brandon Allen","FA","QB","2555365","robust",195.625,7.413,1.025,0,0.95,0,9.9,7.26474,0.041722972972973,0.0495869594594595,0.35,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Taysom Hill","NO","QB","2558954","robust",205.95,10.3782,1.06,0.14826,0.7325,0.29652,44.865,4.062324,0.71155594624287,0.189333897266452,0.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Cam Newton","NE","QB","2495455","robust",189.55,1.23055799999998,0.95,0.044478,0.9,0,39.4675,2.0274555,0.556099348907402,0.07413,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Ryan Fitzpatrick","MIA","QB","2506581","robust",57.05,33.50676,0.15,0.14826,0.2,0.29652,0.7,1.03782,0,0,0.01,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Gardner Minshew","JAC","QB","2562796","robust",55.2,35.28588,0.35,0.37065,0.2,0,0.3,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Nick Foles","CHI","QB","2532842","robust",30.5,34.0998,0.225,0.14826,0.125,0.14826,0.1,0.14826,0,0,0.01,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Jeff Driskel","DEN","QB","2555262","robust",37.5,55.5975,0.25,0.37065,0.15,0.22239,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illness",14,2020
"37","Dwayne Haskins","WAS","QB","2562660","robust",24.2,18.38424,0.15,0.14826,0.075,0,0.15,0.22239,0,0,0.04,0.059304,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Carson Wentz","PHI","QB","2555259","robust",20.5,15.19665,0.1,0.07413,0.2,0.07413,0.75,0.2471,0,0,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","C.J. Beathard","SF","QB","2557922","robust",19.85,25.50072,0.065,0.029652,0.175,0.14826,0.2,0.29652,0,0,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Matt Barkley","BUF","QB","2539308","robust",12.05,11.26776,0.025,0,0.075,0,0.05,0.07413,0,0,0.05,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,112.3,1.527078,1.1,0.0819574937054957,0.1,0,0,NA,0,NA,1.6,0.355824,11.75,0.889559999999999,0.05,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,84.9,1.87845419999999,0.8,0.0778619060233128,0.2,0,0,NA,0,NA,3.75,0.0741299999999997,32,1.467774,0.1,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,86.474,0.37065,0.601118441471851,0.044478,0.1,0,0,NA,0,NA,1.25,0.163086,9.5,2.268378,0.03,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Chris Carson","SEA","RB","2558865","robust",NA,NA,NA,NA,NA,NA,71.65,2.29803000000001,0.6,0.0373221014907682,0.0975,0.0037065,0,NA,0,NA,2.8,0.37065,20.55,2.172009,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Mike Davis","CAR","RB","2553439","robust",NA,NA,NA,NA,NA,NA,68.5725,4.025259,0.6,0,0.1,0,0,NA,0,NA,4.1225,0.0815430000000009,29.2,0.800603999999999,0.1,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,76.5,4.89258,0.55,0.0741300000000001,0.2,0,0,NA,0,NA,2.5,0.14826,18.52,1.92738,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Wayne Gallman","NYG","RB","2557952","robust",NA,NA,NA,NA,NA,NA,67.025,1.63086000000001,0.688350988461419,0.1309891754929,0.08,0.029652,0,NA,0,NA,1.95,0.103782,12.7,1.497426,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,80.9,0,0.7,8.23008328154628e-17,0.085,0.022239,NA,NA,NA,NA,3.6,0.14826,25.8,1.18608,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Ronald Jones","TB","RB","2560770","robust",NA,NA,NA,NA,NA,NA,73.9,1.245384,0.71,0.029652,0.1,0,0,NA,0,NA,2.435,0.103782,18.6,2.37216,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Raheem Mostert","SF","RB","2553728","robust",NA,NA,NA,NA,NA,NA,67.33,4.798682,0.664458848480349,0.145254125837977,0.1,0,0,NA,0,NA,1.9475,0.0518910000000002,15.51,2.14977,0.0925,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Myles Gaskin","MIA","RB","2562270","robust",NA,NA,NA,NA,NA,NA,37.5,55.5975,0.5,0.7413,NA,NA,NA,NA,NA,NA,2,2.9652,13,19.2738,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illness",14,2020
"52","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,71.875,1.37140500000001,0.841682122911416,0.07413,0.0925,0.0111195,0,NA,0,NA,3.65,0.29652,29.1,1.015581,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","James Conner","PIT","RB","2557978","robust",NA,NA,NA,NA,NA,NA,61.455,5.418903,0.6,0.103782,0.0766666666666667,0.034594,0,NA,0,NA,2.4,0.29652,18,1.4826,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,61.9,2.07564,0.552749125334142,0.044478,0.233333333333333,0.04942,0,NA,0,NA,2,0.29652,14.245,0.59304,0.08,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,62.6,2.37216,0.462017504482545,0.0593040000000001,0.08,0.029652,0,NA,0,NA,0.85,0.340998,5,0.7413,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,57.925,7.19061,0.651521220506883,0.154705574349003,0.095,0.0037065,0,NA,0,NA,2.225,0.22239,20.3,2.9652,0.0925,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,64.1,1.6916466,0.6,0.0512356590354224,0.1125,0.0185325,0,NA,0,NA,2.25,0.14826,15.75,0.607866000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,67.566,1.26021,0.6,0.10077230844332,0.0975,0.0037065,0,NA,0,NA,2.9,0.22239,23.4,2.2239,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,58.0425,4.36378600000001,0.262728364127652,0.103556284896229,0.015,0.0111195,0,NA,0,NA,2.515,0.0889560000000001,20.1825,2.07564,0.1,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,60.7,2.01930120000001,0.645715680999108,0.0593040000000001,0.09,0.014826,0,NA,0,NA,3.7,0.459606,31.8,2.876244,0.1,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,58.945,8.836296,0.625,0,0.1,0,0,NA,0,NA,3.0175,0.0444779999999997,25.345,3.246894,0.0875,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Kenyan Drake","ARI","RB","2555230","robust",NA,NA,NA,NA,NA,NA,62.2,0.773917199999998,0.6,0.108990894337631,0.0975,0.0037065,0,NA,0,NA,1.95,0.037065,14.7,0.37065,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,60.86,2.700803,0.252108595018406,0.114052864683807,0.05,0.037065,0,NA,0,NA,5.195,0.44478,48.035,5.11497,0.37,0.22239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,56.14,5.149564,0.509027202529247,0.181892486979908,0.02,0.014826,0,NA,0,NA,1.7575,0.214977,12.27,1.008168,0.0325,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,53.725,3.75592000000001,0.261418800738104,0.178980657350458,0.06,0.029652,0,NA,0,NA,1.2675,0.541149,9.8,1.18608,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Giovani Bernard","CIN","RB","2540156","robust",NA,NA,NA,NA,NA,NA,50.0525,4.895051,0.225814244976892,0.10297720026484,0.055,0.0333585,0,NA,0,NA,2.825,0.44478,22.005,2.416638,0.105,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","DeAndre Washington","FA","RB","2555464","robust",NA,NA,NA,NA,NA,NA,54.095,3.17770600000001,0.193675087264514,0.139685543747754,0.15,0.037065,0,NA,0,NA,2.77,0.177912,20.47,3.03933,0.06,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Ty Johnson","DET","RB","2562293","robust",NA,NA,NA,NA,NA,NA,47.65,15.34491,0.0569369973190349,0.0535604155495979,0.06,0.059304,0,NA,0,NA,1.8,0.29652,9.975,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,55.165,2.720571,0.187498359475803,0.0370698644823503,0.1,0,0,NA,0,NA,2.2,0,18.45,0.252041999999997,0.05,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Todd Gurley","ATL","RB","2552475","robust",NA,NA,NA,NA,NA,NA,48.01375,0.337291499999999,0.3,0.0228084739899697,0.0766666666666667,0.034594,0,NA,0,NA,1.85,0.14826,11.67,1.77912,0.06,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Duke Johnson","HOU","RB","2552461","robust",NA,NA,NA,NA,NA,NA,47.44,4.850573,0.454803579168805,0.153007857650446,0.1,0,0,NA,0,NA,3.35,0.66717,28.135,7.813302,0.1,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,44.535,6.637106,0.164332253155257,0.035254000981344,0.1,0,0,NA,0,NA,2.225,0.22239,17.7,0.296519999999999,0.055,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Peyton Barber","WAS","RB","2556466","robust",NA,NA,NA,NA,NA,NA,45.3975,2.814469,0.237700159654226,0.120881162197763,0.08,0.014826,0,NA,0,NA,1.0525,0.140847,6.8,1.097124,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Frank Gore","NYJ","RB","2506404","robust",NA,NA,NA,NA,NA,NA,43.3575,5.895806,0.148465266018615,0.0805889310672011,0,0,0,NA,0,NA,1.225,0.29652,7.845,2.07564,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Phillip Lindsay","DEN","RB","2559947","robust",NA,NA,NA,NA,NA,NA,43.09,4.255062,0.115041835113057,0.0889973498257451,0,0,0,NA,0,NA,0.8,0.481845,4.3325,4.025259,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Kareem Hunt","CLE","RB","2557917","robust",NA,NA,NA,NA,NA,NA,44.085,2.54265899999999,0.179071809744305,0.059304,0,0,0,NA,0,NA,2.55,0.22239,20.15,0.296519999999999,0.1,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,37.175,3.97831000000001,0.101284665913149,0.059304,0.1,0,0,NA,0,NA,0.415,0.07413,2.745,1.11195,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Latavius Murray","NO","RB","2541161","robust",NA,NA,NA,NA,NA,NA,39.155,1.781591,0.185794797037376,0.125235422608258,0,0,0,NA,0,NA,1.205,0.22239,7.8525,2.44629,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Zack Moss","BUF","RB","2563617","robust",NA,NA,NA,NA,NA,NA,32.9325,3.820166,0.163877042908646,0.109833930789094,0.06,0.029652,0,NA,0,NA,1.415,0.311346,9.7175,2.957787,0.0425,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Jamaal Williams","GB","RB","2558204","robust",NA,NA,NA,NA,NA,NA,33.095,3.083808,0.164367994681255,0.101935674057047,0,0,0,NA,0,NA,2.0625,0.630105,15.9875,3.891825,0.1075,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,32.82,0.593039999999998,0.0975,0.133434,0.1,0,0,NA,0,NA,0.91,0.192738,5.92,0.459605999999999,0.0125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Adrian Peterson","DET","RB","2507164","robust",NA,NA,NA,NA,NA,NA,26.265,3.602718,0.127483164896093,0.0617916398167017,0.065,0.0259455,0,NA,0,NA,1.23,0.652344,7.035,2.713158,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","J.D. McKissic","WAS","RB","2556440","robust",NA,NA,NA,NA,NA,NA,30.92,2.846592,0.106784409257004,0.153551130328867,0.04,0,0,NA,0,NA,5.0725,0.0148259999999997,35.65,6.52344,0.0425,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Justin Jackson","LAC","RB","2560756","robust",NA,NA,NA,NA,NA,NA,26.135,9.837051,0.152876642175849,0.0752468193798267,0.035,0.051891,0,NA,0,NA,1.4275,0.429954,9.93,2.342508,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,32.1,0,0.2,0,0.1,0,NA,NA,NA,NA,0.9,0.44478,7.2,1.77912,0.035,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,28.4725,1.882902,0.149883488697807,0.0495351597710875,0.02,0.014826,0,NA,0,NA,1.24,0.14826,11.5875,1.40847,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Nyheim Hines","IND","RB","2560742","robust",NA,NA,NA,NA,NA,NA,26.2775,1.855721,0.168222029369358,0.105539346171326,0.015,0.0111195,0,NA,0,NA,3.5025,0.437367,29,4.07715,0.1175,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
