"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"43","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,65.45,2.29803,0.64,0.088956,0.0875,0.0185325,0,NA,0,NA,6.54,0.29652,53.25,1.33434,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Jamaal Williams","GB","RB","2558204","robust",NA,NA,NA,NA,NA,NA,70.3325,2.1757155,0.562410463374631,0.029652,0.0833333333333333,0.02471,0,NA,0,NA,3.9,0.14826,32,1.03782,0.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Boston Scott","PHI","RB","2561146","robust",NA,NA,NA,NA,NA,NA,64.98,6.04900800000001,0.63678874253213,0.0646079793562723,0.09,0.014826,0,NA,0,NA,3,0.14826,27.05,1.63086,0.135,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","James Conner","PIT","RB","2557978","robust",NA,NA,NA,NA,NA,NA,68.659,2.21648700000001,0.385390599273749,0.029652,0.09625,0.00555975,0,NA,0,NA,2.815,0.14826,21.3,0.518909999999999,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Mike Davis","CAR","RB","2553439","robust",NA,NA,NA,NA,NA,NA,66.155,3.40998,0.7,0.0325738451645847,0.1,0,0,NA,0,NA,4.8,0.37065,34.6,1.26021,0.2,0.111195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,66.03,1.8591804,0.551410772094824,0.0762216107077868,0.025,0.022239,0,NA,0,NA,1.71,0.504084,15.8,2.52042,0.1,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,63.41,2.648912,0.665605919271004,0.146387890607461,0.065,0.0259455,0,NA,0,NA,2.9525,0.363237,26.075,2.2239,0.0925,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,58.82,0.444779999999996,0.547422057138448,0.140615883826926,0.08,0.029652,0,NA,0,NA,2.85,0.148259999999999,21.9,0.296519999999999,0.07,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Ronald Jones","TB","RB","2560770","robust",NA,NA,NA,NA,NA,NA,63.645,1.7731896,0.645,0.066717,0.09625,0.00555975,0,NA,0,NA,2.2,0.14826,13.75,2.2239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Myles Gaskin","MIA","RB","2562270","robust",NA,NA,NA,NA,NA,NA,61.2525,4.00302,0.345,0.266868,0.1,0,0,NA,0,NA,3.5175,0.44478,23.33,3.40998,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,56.9275,4.09691800000001,0.594450752828546,0.145246124095735,0.3,0.07413,0,NA,0,NA,2.285,0.37065,16.12,1.601208,0.085,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Giovani Bernard","CIN","RB","2540156","robust",NA,NA,NA,NA,NA,NA,61.1075,2.041046,0.592798996483438,0.18067852812423,0.055,0.0333585,0,NA,0,NA,3.565,0.59304,29.7525,1.430709,0.105,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,54.5575,6.367767,0.493032542442204,0.195735364949875,0.1,0,0,NA,0,NA,1.5925,0.88956,8.15,2.935548,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,54.645,9.34038,0.155,0.029652,0.1,0,0,NA,0,NA,0.3125,0.07413,1.945,1.749468,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Joshua Kelley","LAC","RB","2565054","robust",NA,NA,NA,NA,NA,NA,49.89,4.956826,0.197078608619744,0.14826,0.15,0.037065,0,NA,0,NA,2.0225,0.837669,14.75,8.52495,0.0275,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Lamical Perine","NYJ","RB","2564808","robust",NA,NA,NA,NA,NA,NA,42.1925,9.503466,0.403125785609782,0.190885526496708,0.05,0.037065,0,NA,0,NA,2,0.0741300000000001,14.85,0.148259999999999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Wayne Gallman","NYG","RB","2557952","robust",NA,NA,NA,NA,NA,NA,51.43,3.568124,0.145533256984045,0.0488929287969695,0.08,0.014826,0,NA,0,NA,2.395,0.459606,15.875,3.157938,0.0325,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,54.6225,1.065001,0.187473292478214,0.116163397714533,0.065,0.0259455,0,NA,0,NA,2.405,0.29652,18.75,1.386231,0.0675,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Tevin Coleman","SF","RB","2552453","robust",NA,NA,NA,NA,NA,NA,43.74,6.731004,0.59,0.118608,0,0,0,NA,0,NA,1.6625,0.22239,12.1325,2.416638,0.0775,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Adrian Peterson","DET","RB","2507164","robust",NA,NA,NA,NA,NA,NA,49.23,2.147299,0.177957584843765,0.0959167231404223,0.095,0.0037065,0,NA,0,NA,0.96,0.044478,6.5425,2.2239,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,44.1175,5.863683,0.500342329426066,0.180721358404723,0.005,0.0037065,0,NA,0,NA,2.45,0.44478,19.525,6.15279,0.015,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","LeVeon Bell","NYJ","RB","2540175","robust",NA,NA,NA,NA,NA,NA,46.6975,2.32026900000001,0.679062596376926,0.211579470258954,0.055,0.0333585,0,NA,0,NA,2.3425,0.51891,18.345,4.00302,0.0775,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","DeeJay Dallas","SEA","RB","2565144","robust",NA,NA,NA,NA,NA,NA,30.7375,14.67774,0.093751825612618,0.07413,0.07,0.022239,0,NA,0,NA,1.1525,0.971103,8.7425,6.056421,0.0675,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Phillip Lindsay","DEN","RB","2559947","robust",NA,NA,NA,NA,NA,NA,44.9575,2.065756,0.117601562646445,0.091527384519746,0,0,0,NA,0,NA,1.2975,0.29652,8.88,2.2239,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,41.79,2.011394,0.231933427805373,0.0746899999571694,0.065,0.0259455,0,NA,0,NA,3.1,0.22239,24.9975,3.106047,0.0925,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Frank Gore","NYJ","RB","2506404","robust",NA,NA,NA,NA,NA,NA,37.57,3.610131,0.0521931472160892,0.0379748798748522,0,0,0,NA,0,NA,1.14,0.0593039999999999,8.025,0.845082,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Justin Jackson","LAC","RB","2560756","robust",NA,NA,NA,NA,NA,NA,39.1825,1.640744,0.114762888042253,0.0887216385409631,0.05,0.037065,0,NA,0,NA,2.4125,0.59304,17.5775,5.9304,0.02,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Latavius Murray","NO","RB","2541161","robust",NA,NA,NA,NA,NA,NA,39.805,0.706706,0.166654076672544,0.0848501106168577,0,0,0,NA,0,NA,1.5925,0.14826,11.075,0.0741300000000011,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","JaMycal Hasty","FA","RB","2565108","robust",NA,NA,NA,NA,NA,NA,32.75,5.55975,0.0948630136986301,0.133027808219178,0.07,0.044478,0,NA,0,NA,2.7,0.29652,15.1,1.4826,0.055,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,31.6825,4.74432,0.16,0.059304,0.1,0,0,NA,0,NA,2.37,0.0148259999999997,18.48,2.164596,0.06,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Zack Moss","BUF","RB","2563617","robust",NA,NA,NA,NA,NA,NA,34.3825,1.821127,0.101101648253547,0.066717,0.055,0.0333585,0,NA,0,NA,1.1125,0.111195,9.925,0.815430000000001,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Jerick McKinnon","SF","RB","2543715","robust",NA,NA,NA,NA,NA,NA,27.6075,3.123344,0.107226406626391,0.081543,0.06,0.029652,0,NA,0,NA,2.285,0.400302,17.5775,2.74281,0.085,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Malcolm Brown","LAR","RB","2552382","robust",NA,NA,NA,NA,NA,NA,26.9125,3.31114,0.14019788013405,0.0541664152755046,0,0,0,NA,0,NA,1.3225,0.59304,8.9325,4.81845,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Alexander Mattison","MIN","RB","2562682","robust",NA,NA,NA,NA,NA,NA,27.345,2.592079,0.0825433287749905,0.0469061738387994,0.065,0.0259455,0,NA,0,NA,1.225,0.318759,7.5625,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,23.78,5.371954,0.0825704370031547,0.0665081401982457,0.055,0.0333585,0,NA,0,NA,0.68,0.59304,4.7375,4.00302,0.0225,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Matt Breida","MIA","RB","2558918","robust",NA,NA,NA,NA,NA,NA,26.15,2.89107,0.0878361838111158,0.0657201477632793,0.06,0.029652,0,NA,0,NA,1.1775,0.155673,9.6775,0.615279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Brian Hill","ATL","RB","2558112","robust",NA,NA,NA,NA,NA,NA,26.5275,0.958748,0.0850421941940789,0.0444362952585724,0.1,0,0,NA,0,NA,1.65,0.14826,11.38,0.874734,0.015,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Rex Burkhead","NE","RB","2539265","robust",NA,NA,NA,NA,NA,NA,22.235,4.912348,0.0960107293917332,0.07413,0.07,0.022239,0,NA,0,NA,2.0525,0.7413,19.9575,6.308463,0.06,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Corey Clement","PHI","RB","2559150","robust",NA,NA,NA,NA,NA,NA,24.1825,1.368934,0.0922604025198136,0.0447148181494163,0.05,0.037065,0,NA,0,NA,1.2525,0.214977,8.25,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,16.545,2.320269,0.0675089527724425,0.0296431510797178,0.06,0.029652,0,NA,0,NA,1.23,0.237216,7.4875,1.445535,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Benny Snell","PIT","RB","2562743","robust",NA,NA,NA,NA,NA,NA,18.665,2.821882,0.0711269133927196,0.0359511588026359,0.075,0.0185325,0,NA,0,NA,0.575,0.140847,3,0.00741299999999984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,13.875,5.55975,0.0782666226048081,0.064443810652223,0,0,0,NA,0,NA,0.38,0.44478,2.4,2.37216,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Dion Lewis","NYG","RB","2495469","robust",NA,NA,NA,NA,NA,NA,13.4275,4.079621,0.0139858449853271,0.0138236091834973,0.15,0.037065,0,NA,0,NA,1.7275,0.7413,12.6175,4.96671,0.0075,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Travis Homer","SEA","RB","2562665","robust",NA,NA,NA,NA,NA,NA,14.25,6.30105,0.0442567567567568,0.0571001351351351,0.02,0.029652,0,NA,0,NA,1.15,1.4826,6.2,8.74734,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
