"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Matt Ryan","ATL","QB","310","robust",293.8,5.515272,1.8,0.200151,0.85,0.07413,5.383,1.03782,0.05,0.0719687293351064,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Patrick Mahomes","KC","QB","2558125","robust",306.2,11.1195,2.4,0.111195,0.465,0.096369,17.853,1.1163978,0.18634538900561,0,0.08,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Russell Wilson","SEA","QB","2532975","robust",282.15,11.34189,2.3,0.111195,0.6,0.088956,28.1,0.311346000000001,0.1,0.00738716512749604,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Josh Allen","BUF","QB","2560955","robust",268.8,4.12162800000004,2.095,0.29652,0.7,0.14826,33.88,0.385475999999997,0.347514283220948,0.07413,0.25,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Justin Herbert","LAC","QB","2565045","robust",276.8,15.4190400000001,2.1,0.333585,0.71,0.0741300000000001,16.04,1.181138,0.140306905470771,0.0540586546326902,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Deshaun Watson","HOU","QB","2558063","robust",282.5,6.89409000000005,2,0.0741300000000001,0.8,0.014826,31.233,0.815430000000001,0.3,0.0338682622539111,0.09,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Matthew Stafford","DET","QB","79860","robust",272.4,12.15732,1.85,0.0741300000000001,0.7,0,7.68,0.195703200000001,0.0098125,0,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Jared Goff","LAR","QB","2555334","robust",276.8,8.00604000000001,1.75,0.281694,0.9,0.07413,5.8,0.704235,0.0918589675181751,0.007413,0.233333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Ben Roethlisberger","PIT","QB","2506109","robust",267.25,5.24840399999999,1.935,0.0741300000000001,0.7,0.14826,2.883,0.37065,0.008,0,0.07,0.022239,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Tom Brady","TB","QB","2504211","robust",274,10.237353,2,0,0.6,0.177912,1.4,0.2994852,0.075,0.022239,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
