"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"85","Hunter Renfrow","WR","LVR",12.4,3.91,0.18,9.16,16.5,1.14,-0.553,3.95,84,124,67,31,"7",NA,NA,99
"86","Scott Miller","WR","TB",12.2,0.356,0.251,11.7,12.6,0.964,2.04,0,85,72,106,32,"7",NA,NA,10
"87","Greg Olsen","TE","SEA",7.85,1.26,0.29,6.68,9.21,0.858,1.34,0.192,86,79,101,18,"10",NA,NA,63
"88","Rams","DST","LAR",6.3,0.363,0.105,6,6.72,0.845,1.3,0.7,87,80,92,2,"2",NA,NA,52
"89","Matt Ryan","QB","ATL",20,0.202,0.625,18.6,20.9,0.795,0.494,0.857,88,96,91,8,"5",NA,NA,6
"90","Buccaneers","DST","TB",6.2,1.03,0.06,5.1,7.35,0.74,0.39,1.32,89,97,86,3,"3",NA,NA,93
"91","Tre'Quan Smith","WR","NO",12,2.26,0.0188,10.1,14,0.713,0.373,1.43,90,98,83,33,"7",NA,NA,82
"92","John Brown","WR","BUF",12,2.95,0.145,9.06,17.4,0.694,-0.654,4.78,91,128,62,34,"7",NA,NA,93
"93","49ers","DST","SF",6.14,0.445,0.095,4.28,6.64,0.68,-0.421,0.611,92,119,94,4,"4",NA,NA,59
"94","Ravens","DST","BAL",6.04,0.222,0.345,5.67,6.23,0.585,0.97,0.205,93,84,99,5,"5",NA,NA,17
"95","Logan Thomas","TE","WAS",7.56,1.11,0.568,5.34,9.02,0.568,0,0,94,106,106,19,"11",NA,NA,60
"96","Jarvis Landry","WR","CLE",11.8,1.03,0.03,9.72,12.6,0.549,0.00389,0.0564,95,105,105,35,"7",NA,NA,47
"97","Golden Tate","WR","NYG",11.8,0.898,0.095,10.5,12.6,0.519,0.812,-0.0195,96,90,107,36,"7",NA,NA,33
"98","Michael Gallup","WR","DAL",11.7,1.09,0.106,10.7,12.7,0.424,1.03,0.097,97,82,102,37,"7",NA,NA,51
"99","Russell Gage","WR","ATL",11.6,2.07,0.229,9.3,14,0.318,-0.415,1.47,98,118,82,38,"8",NA,NA,79
"100","Cowboys","DST","DAL",5.7,0.356,0.14,4.24,5.99,0.24,-0.461,-0.037,99,121,108,6,"6",NA,NA,48
"101","Teddy Bridgewater","QB","CAR",19.4,0.154,0.17,16.5,20.1,0.17,-1.62,0,100,151,106,9,"5",NA,NA,3
"102","D'Ernest Johnson","RB","CLE",9.15,1.79,0.118,8.06,10.2,0.118,0.767,0,101,91,106,29,"13",NA,NA,90
"103","Colts","DST","IND",5.56,0.133,0.0725,5.34,7.34,0.1,0.638,1.31,102,93,87,7,"7",NA,NA,10
"104","Sammy Watkins","WR","KC",11.4,0.614,0.0883,10.6,13,0.0883,0.91,0.428,103,86,95,39,"8",NA,NA,25
"105","Jaguars","DST","JAC",5.49,0.741,0.0075,4.7,6.22,0.0275,0,0.193,104,106,100,8,"7",NA,NA,83
"106","Cardinals","DST","ARI",5.48,0.786,0.02,4.31,6.3,0.02,-0.393,0.277,105,116,98,9,"8",NA,NA,86
"107","Gardner Minshew","QB","JAC",19.2,1.27,0.0688,16.5,20.4,0,-1.54,0.318,106,150,97,10,"5",NA,NA,66
"108","Malcolm Brown","RB","LAR",9.03,0.786,0.114,8.16,10.9,0,0.864,0.688,106,88,93,30,"14",NA,NA,39
"109","Deebo Samuel","WR","SF",11.3,0.483,0.116,10.4,11.8,0,0.649,-0.766,106,92,135,40,"8",NA,NA,21
"110","Drew Sample","TE","CIN",6.99,0.43,0.322,6.57,7.44,0,1.23,-1.58,106,81,155,20,"11",NA,NA,20
"111","Saints","DST","NO",5.46,0.563,0.06,5,5.9,0,0.3,-0.125,106,99,111,10,"9",NA,NA,69
"112","Chiefs","DST","KC",5.4,0.519,0.273,4.78,6.02,-0.06,0.0725,0,107,104,106,11,"10",NA,NA,66
"113","Jared Goff","QB","LAR",19.2,0.754,0.31,18.2,19.9,-0.0688,0.0928,-0.142,108,103,112,11,"5",NA,NA,34
"114","Darrell Henderson","RB","LAR",8.92,1.07,0.445,5.61,9.64,-0.114,-1.68,-0.599,109,152,123,31,"14",NA,NA,66
"115","Tee Higgins","WR","CIN",11.2,1.44,0.49,6.17,15.6,-0.116,-3.54,3.07,110,204,72,41,"8",NA,NA,64
"116","Jared Cook","TE","NO",6.67,4.34,0.186,2.83,10.4,-0.322,-2.52,1.38,111,171,84,21,"12",NA,NA,99
"117","Jets","DST","NYJ",5.13,0.297,0.0767,4.91,5.36,-0.333,0.2,-0.669,112,100,128,12,"11",NA,NA,34
"118","Justin Herbert","QB","LAC",18.8,0.597,0.0252,18.1,19.6,-0.379,0,-0.424,113,106,115,12,"5",NA,NA,16
"119","Drew Brees","QB","NO",18.8,0.377,0.0521,18.2,19.2,-0.404,0.149,-0.877,114,101,138,13,"5",NA,NA,9
"120","Titans","DST","TEN",5.05,0.252,0.09,4.82,5.52,-0.41,0.115,-0.505,115,102,119,13,"12",NA,NA,28
"121","Ben Roethlisberger","QB","PIT",18.8,0.617,0.513,17.5,19.4,-0.456,-0.537,-0.613,116,123,124,14,"6",NA,NA,22
"122","Seahawks","DST","SEA",4.96,0.237,0.015,4.63,5.4,-0.5,-0.0775,-0.62,117,108,126,14,"12",NA,NA,24
"123","Chris Herndon","TE","NYJ",6.48,1.56,0.103,4.38,8.65,-0.509,-0.964,-0.377,118,134,114,22,"12",NA,NA,77
"124","Texans","DST","HOU",4.94,0.593,0.0717,4.04,5.54,-0.515,-0.665,-0.487,119,129,118,15,"13",NA,NA,72
"125","Latavius Murray","RB","NO",8.47,1.15,0.128,7.18,9.56,-0.559,-0.11,-0.679,120,110,129,32,"14",NA,NA,74
"126","Vikings","DST","MIN",4.87,0.415,0.0308,4.33,5.49,-0.587,-0.373,-0.536,121,115,121,16,"14",NA,NA,55
"127","Brandon Aiyuk","WR","SF",10.7,0.948,0.32,9.48,11.8,-0.606,-0.228,-0.736,122,112,133,42,"9",NA,NA,39
"128","Darren Fells","TE","HOU",6.38,0.682,0.055,2.94,7.55,-0.612,-2.4,-1.47,123,168,148,23,"12",NA,NA,40
"129","Panthers","DST","CAR",4.84,0.445,0.0275,2.93,5.3,-0.618,-1.77,-0.729,124,153,132,17,"15",NA,NA,62
"130","Browns","DST","CLE",4.81,0.297,0.0075,4.23,5.27,-0.645,-0.477,-0.759,125,122,134,18,"15",NA,NA,34
"131","Falcons","DST","ATL",4.81,0.304,0.0075,4.5,5.41,-0.653,-0.205,-0.614,126,111,125,19,"15",NA,NA,41
"132","Eagles","DST","PHI",4.8,0.0445,0.0425,4.6,7.08,-0.66,-0.105,1.05,127,109,88,20,"16",NA,NA,3
"133","Taysom Hill","TE","NO",6.32,2.09,0.025,5.05,7.6,-0.667,-0.288,-1.43,128,113,146,24,"12",NA,NA,91
"134","Nyheim Hines","RB","IND",8.35,0.874,0.0891,7.29,10.1,-0.687,0,-0.116,129,106,110,33,"14",NA,NA,49
"135","Kyle Rudolph","TE","MIN",6.3,0.356,0.101,4.49,6.55,-0.692,-0.848,-2.48,130,131,175,25,"12",NA,NA,17
"136","Bills","DST","BUF",4.76,0.934,0.0508,3.6,5.51,-0.703,-1.1,-0.513,131,137,120,21,"17",NA,NA,90
"137","Dolphins","DST","MIA",4.71,0.287,0.0967,3.83,5.54,-0.753,-0.876,-0.485,132,132,117,22,"18",NA,NA,31
"138","Duke Johnson","RB","HOU",8.26,0.427,0.0434,5.94,10.2,-0.777,-1.35,-0.0411,133,143,109,34,"14",NA,NA,19
"139","Ian Thomas","TE","CAR",6.2,1.11,0.229,4.14,7.86,-0.793,-1.2,-1.16,134,138,142,26,"12",NA,NA,57
"140","Chase Edmonds","RB","ARI",8.21,0.741,0.102,5.99,9.65,-0.82,-1.3,-0.593,135,139,122,35,"14",NA,NA,34
"141","Commanders","DST","WAS",4.61,0.0148,0.102,4.3,5.3,-0.85,-0.405,-0.721,136,117,131,23,"19",NA,NA,1
"142","Justin Jackson","RB","LAC",8.11,1.74,0.93,6.96,9.39,-0.922,-0.33,-0.847,137,114,137,36,"15",NA,NA,89
"143","Brandin Cooks","WR","HOU",10.4,0.0726,0.13,10.3,10.5,-0.926,0.566,-2.03,138,94,163,43,"9",NA,NA,1
"144","Giants","DST","NYG",4.51,0.618,0.353,3.27,5.19,-0.952,-1.43,-0.838,139,146,136,24,"20",NA,NA,79
"145","Jimmy Garoppolo","QB","SF",18.2,0.832,0.4,15.2,19.8,-0.969,-2.92,-0.266,140,181,113,15,"6",NA,NA,41
"146","Tyler Eifert","TE","JAC",5.97,1.33,0.28,4.78,7,-1.02,-0.562,-2.02,141,125,162,27,"13",NA,NA,69
"147","Curtis Samuel","WR","CAR",10.2,2.14,0.0462,8.36,12.1,-1.06,-1.35,-0.464,142,142,116,44,"9",NA,NA,81
"148","A.J. Green","WR","CIN",10.2,0.46,0.0293,8.66,10.7,-1.1,-1.05,-1.85,143,135,160,45,"9",NA,NA,18
"149","Laviska Shenault","WR","JAC",10.2,0.415,0.112,9.71,11.6,-1.13,0,-0.942,144,106,139,46,"9",NA,NA,12
"150","Christian Kirk","WR","ARI",10,0.937,0.147,9.11,11.3,-1.24,-0.599,-1.27,145,127,144,47,"9",NA,NA,36
"151","Dawson Knox","TE","BUF",5.69,0.759,0.03,4.91,7.52,-1.3,-0.437,-1.5,146,120,151,28,"13",NA,NA,46
"152","Bears","DST","CHI",4.16,0.234,0.104,3.29,4.45,-1.31,-1.41,-1.58,147,145,154,25,"21",NA,NA,21
"153","Jack Doyle","TE","IND",5.66,0.519,0.418,5.27,7.51,-1.33,-0.072,-1.51,148,107,152,29,"13",NA,NA,26
"154","Daniel Jones","QB","NYG",17.8,0.715,0.00546,16.7,18.6,-1.37,-1.39,-1.49,149,144,149,16,"6",NA,NA,28
"155","Kirk Cousins","QB","MIN",17.8,0.821,0.462,16.1,19,-1.37,-2.01,-1.1,150,156,141,17,"7",NA,NA,38
"156","Cole Beasley","WR","BUF",9.9,1.19,0.416,8.38,11.2,-1.39,-1.33,-1.38,151,141,145,48,"9",NA,NA,54
"157","Bengals","DST","CIN",4.05,0.193,0.901,3.86,4.27,-1.41,-0.847,-1.76,152,130,158,26,"22",NA,NA,14
"158","Cameron Brate","TE","TB",5.24,1.96,0.112,3.06,8.38,-1.75,-2.28,-0.646,153,162,127,30,"13",NA,NA,86
"159","Zach Pascal","WR","IND",9.48,0.436,0.34,9.15,11,-1.81,-0.563,-1.57,154,126,153,49,"10",NA,NA,15
"160","Tom Brady","QB","TB",17.4,1.74,0.12,15.9,18.9,-1.84,-2.19,-1.19,155,159,143,18,"7",NA,NA,91
"161","J.D. McKissic","RB","WAS",7.18,2.16,0.283,5.75,8.53,-1.85,-1.54,-1.7,156,149,157,37,"15",NA,NA,96
"162","Dan Arnold","TE","ARI",5.13,0.494,0.413,2.97,5.89,-1.86,-2.37,-3.13,157,166,185,31,"14",NA,NA,23
"163","Derek Carr","QB","LVR",17.3,1.18,0.0988,14.2,18.6,-1.96,-3.88,-1.44,158,212,147,19,"7",NA,NA,53
"164","Ryan Fitzpatrick","QB","MIA",17.2,1.26,0.0681,16.1,18.6,-2.05,-2.01,-1.49,159,155,150,20,"7",NA,NA,62
"165","Joe Burrow","QB","CIN",17.1,1.43,0.582,15.1,19.4,-2.12,-2.94,-0.693,160,183,130,21,"8",NA,NA,72
"166","Ke'Shawn Vaughn","RB","TB",6.9,1.81,0.356,4.72,8.41,-2.14,-2.57,-1.83,161,174,159,38,"15",NA,NA,91
"167","Randall Cobb","WR","HOU",9.14,1.95,0.085,7.49,11,-2.15,-2.23,-1.6,162,160,156,50,"10",NA,NA,74
"168","Greg Ward","WR","PHI",9.06,4.03,0.289,6.61,11.5,-2.23,-3.1,-1.08,163,189,140,51,"10",NA,NA,99
"169","Anthony Firkser","TE","TEN",4.72,0.127,0.24,4.02,4.85,-2.28,-1.33,-4.18,164,140,199,32,"14",NA,NA,3
"170","Chargers","DST","LAC",3.15,0.593,0.92,2.56,3.67,-2.31,-2.15,-2.36,165,158,172,27,"23",NA,NA,76
"171","Chris Thompson","RB","JAC",6.54,0.868,0.233,5.77,7.9,-2.49,-1.52,-2.33,166,148,171,39,"15",NA,NA,47
"172","Keelan Cole","WR","JAC",8.77,2,0.0843,7.31,10.3,-2.52,-2.41,-2.24,168,169,166,52,"10",NA,NA,75
"173","James OShaughnessy","TE","JAC",4.48,0.199,0.296,4.29,4.73,-2.52,-1.06,-4.29,167,136,202,33,"14",NA,NA,6
"174","Anthony Miller","WR","CHI",8.68,0.801,0.273,7.79,10.7,-2.6,-1.92,-1.88,169,154,161,53,"10",NA,NA,32
"175","Ryan Tannehill","QB","TEN",16.5,1.2,0.207,15.6,18,-2.7,-2.48,-2.06,170,170,164,22,"8",NA,NA,56
"176","Jeffery Wilson","RB","SF",6.31,1.12,0.0411,4.64,7.37,-2.72,-2.66,-2.87,171,175,180,40,"16",NA,NA,69
"177","Brian Hill","RB","ATL",6.27,0.748,0.142,5.18,7.09,-2.77,-2.11,-3.14,172,157,186,41,"16",NA,NA,36
"178","Gerald Everett","TE","LAR",4.18,1.1,0.162,2.28,5.35,-2.81,-3.06,-3.67,173,187,192,34,"15",NA,NA,51
"179","Preston Williams","WR","MIA",8.41,1.93,0.14,6.65,10.3,-2.88,-3.06,-2.32,174,188,169,54,"11",NA,NA,72
"180","Philip Rivers","QB","IND",16.3,0.548,0.203,15.7,16.8,-2.91,-2.37,-3.24,176,165,187,23,"8",NA,NA,12
"181","Cam Akers","RB","LAR",6.12,1.1,0.0768,4.93,8.13,-2.91,-2.37,-2.11,175,164,165,42,"16",NA,NA,67
"182","Irv Smith Jr.","TE","MIN",4.02,2.19,0.387,2.22,5.61,-2.97,-3.12,-3.41,177,190,189,35,"15",NA,NA,94
"183","J.K. Dobbins","RB","BAL",6.05,2.23,0.0902,4.72,7.59,-2.98,-2.57,-2.65,178,173,178,43,"16",NA,NA,97
"184","Henry Ruggs","WR","LVR",8.27,1.33,0.125,6.81,10.3,-3.02,-2.9,-2.32,179,180,170,55,"11",NA,NA,61
"185","Giovani Bernard","RB","CIN",5.96,0.718,0.0798,5.01,7.26,-3.07,-2.28,-2.98,180,161,182,44,"16",NA,NA,33
"186","Baker Mayfield","QB","CLE",16.1,0.644,0.56,14.9,16.8,-3.11,-3.15,-3.26,181,192,188,24,"9",NA,NA,25
"187","Mike Williams","WR","LAC",8.14,2.69,0.185,5.78,10.1,-3.14,-3.93,-2.52,182,214,176,56,"11",NA,NA,90
"188","Frank Gore","RB","NYJ",5.88,1.03,0.0681,3.6,6.8,-3.15,-3.69,-3.44,183,208,190,45,"16",NA,NA,63
"189","Cordarrelle Patterson","RB","CHI",5.81,NA,0.408,5.81,5.81,-3.22,-1.48,-4.43,184,147,206,46,"16",NA,NA,NA
"190","Raiders","DST","LVR",2.23,0.104,0.03,2.17,2.29,-3.23,-2.54,-3.73,185,172,193,28,"24",NA,NA,7
"191","Patriots","DST","NE",2.2,1.25,1.6,1.44,2.96,-3.26,-3.26,-3.07,186,194,184,29,"25",NA,NA,99
"192","Dontrelle Inman","WR","WAS",7.96,2.01,0.0617,5.64,10.3,-3.33,-4.07,-2.24,187,217,167,57,"11",NA,NA,76
"193","Ryan Griffin","TE","NYJ",3.63,0.636,0.012,2.97,4.73,-3.36,-2.37,-4.3,188,167,203,36,"15",NA,NA,34
"194","Mecole Hardman","WR","KC",7.9,3.87,0.223,5.18,10.2,-3.39,-4.53,-2.39,190,229,173,58,"11",NA,NA,97
"195","Isaiah Ford","WR","MIA",7.67,0.596,0.184,6.57,8.33,-3.61,-3.14,-4.24,192,191,200,59,"11",NA,NA,24
"196","Alexander Mattison","RB","MIN",5.4,0.619,0.102,3.47,6.08,-3.63,-3.83,-4.15,194,211,197,47,"17",NA,NA,27
"197","Carson Wentz","QB","PHI",15.5,1.48,1.42,13.6,17.5,-3.67,-4.45,-2.56,196,227,177,25,"10",NA,NA,75
"198","Jalen Richard","RB","LVR",5.3,0.608,0.297,4.3,6.2,-3.73,-2.99,-4.04,197,185,196,48,"17",NA,NA,26
