Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
131,Elijah Moore,NYJ,WR,8,NE,14,10,8.2,1.74,2,DraftKings,4700
131,Malik Davis,DAL,RB,8,CHI,7,27,5.65,1.2,0,DraftKings,4700
131,Kenneth Gainwell,PHI,RB,8,PIT,27,22,4.52,0.96,0,DraftKings,4700
131,Brandon Bolden,LV,RB,8,NO,22,18,3.68,0.78,0,DraftKings,4700
131,Desmond Ridder,ATL,QB,8,CAR,16,12,0.25,0.05,0,DraftKings,4700
138,Alec Pierce,IND,WR,8,WAS,17,26,8.65,1.88,4,DraftKings,4600
138,Darius Slayton,NYG,WR,8,SEA,29,5,8.42,1.83,3,DraftKings,4600
138,Dontrell Hilliard,TEN,RB,8,HOU,23,32,5.69,1.24,0,DraftKings,4600
138,Jaylen Warren,PIT,RB,8,PHI,3,16,4.02,0.87,0,DraftKings,4600
138,Malcolm Brown,LAR,RB,8,SF,6,1,3.83,0.83,0,DraftKings,4600
138,DeeJay Dallas,SEA,RB,8,NYG,12,18,2.97,0.65,0,DraftKings,4600
138,Avery Williams,ATL,RB,8,CAR,16,23,2.58,0.56,0,DraftKings,4600
138,Jarrett Stidham,LV,QB,8,NO,22,21,0.45,0.1,0,DraftKings,4600
138,DJ Chark,DET,WR,8,MIA,20,25,0,0,0,DraftKings,4600
147,Parris Campbell,IND,WR,8,WAS,17,26,9.19,2.04,4,DraftKings,4500
147,Mack Hollins,LV,WR,8,NO,22,28,8.15,1.81,2,DraftKings,4500
147,J.D. McKissic,WAS,RB,8,IND,11,20,5.76,1.28,1,DraftKings,4500
147,Craig Reynolds,DET,RB,8,MIA,20,14,3.77,0.84,0,DraftKings,4500
147,Corey Davis,NYJ,WR,8,NE,14,10,0,0,0,DraftKings,4500
147,Treylon Burks,TEN,WR,8,HOU,23,14,0,0,0,DraftKings,4500
153,Tre'Quan Smith,NO,WR,8,LV,28,24,8.32,1.89,3,DraftKings,4400
153,DeVante Parker,NE,WR,8,NYJ,10,12,7.82,1.78,1,DraftKings,4400
153,Rex Burkhead,HOU,RB,8,TEN,25,6,7.32,1.66,1,DraftKings,4400
153,Marquise Goodwin,SEA,WR,8,NYG,12,3,7.08,1.61,2,DraftKings,4400
153,Raheem Blackshear,CAR,RB,8,ATL,31,9,5.57,1.27,1,DraftKings,4400
153,Travis Homer,SEA,RB,8,NYG,12,18,2.03,0.46,0,DraftKings,4400
159,Kalif Raymond,DET,WR,8,MIA,20,25,7.34,1.71,1,DraftKings,4300
159,Dare Ogunbowale,HOU,RB,8,TEN,25,6,2.09,0.49,0,DraftKings,4300
159,Jarvis Landry,NO,WR,8,LV,28,24,0,0,0,DraftKings,4300
159,Noah Brown,DAL,WR,8,CHI,7,4,0,0,0,DraftKings,4300
163,Tyler Higbee,LAR,TE,8,SF,6,12,11.03,2.63,12,DraftKings,4200
163,Garrett Wilson,NYJ,WR,8,NE,14,10,10.79,2.57,9,DraftKings,4200
163,K.J. Osborn,MIN,WR,8,ARI,24,9,7.56,1.8,3,DraftKings,4200
163,Boston Scott,PHI,RB,8,PIT,27,22,2.57,0.61,0,DraftKings,4200
163,Jahan Dotson,WAS,WR,8,IND,11,2,0,0,0,DraftKings,4200
163,Nico Collins,HOU,WR,8,TEN,25,30,0,0,0,DraftKings,4200
163,Kyle Juszczyk,SF,RB,8,LAR,5,4,0,0,0,DraftKings,4200
163,Myles Gaskin,MIA,RB,8,DET,32,31,0,0,0,DraftKings,4200
171,Ben Skowronek,LAR,WR,8,SF,6,22,5.64,1.38,0,DraftKings,4100
171,Greg Dortch,ARI,WR,8,MIN,18,17,2.17,0.53,0,DraftKings,4100
171,Kenny Golladay,NYG,WR,8,SEA,29,5,0,0,0,DraftKings,4100
174,Sam Ehlinger,IND,QB,8,WAS,17,23,15.67,3.92,10,DraftKings,4000
174,Dallas Cowboys,DAL,DST,8,CHI,null,null,10,2.5,7,DraftKings,4000
174,Kyle Pitts,ATL,TE,8,CAR,16,11,8.67,2.17,8,DraftKings,4000
174,Olamide Zaccheaus,ATL,WR,8,CAR,16,21,6.91,1.73,2,DraftKings,4000
174,Robbie Anderson,ARI,WR,8,MIN,18,17,6.02,1.5,1,DraftKings,4000
174,Nick Westbrook-Ikhine,TEN,WR,8,HOU,23,14,5.43,1.36,1,DraftKings,4000
174,Darrel Williams,ARI,RB,8,MIN,18,17,4.28,1.07,0,DraftKings,4000
174,Qadree Ollison,DAL,RB,8,CHI,7,27,2.15,0.54,0,DraftKings,4000
174,Alec Ingold,MIA,RB,8,DET,32,31,1.6,0.4,0,DraftKings,4000
174,Spencer Brown,CAR,RB,8,ATL,31,9,1.56,0.39,0,DraftKings,4000
174,Corey Clement,ARI,RB,8,MIN,18,17,1.26,0.32,0,DraftKings,4000
174,Jordan Mason,SF,RB,8,LAR,5,4,1.18,0.3,0,DraftKings,4000
174,Ameer Abdullah,LV,RB,8,NO,22,18,1.17,0.29,0,DraftKings,4000
174,Gary Brightwell,NYG,RB,8,SEA,29,28,1.13,0.28,0,DraftKings,4000
174,Justin Jackson,DET,RB,8,MIA,20,14,1.09,0.27,0,DraftKings,4000
174,C.J. Ham,MIN,RB,8,ARI,24,10,1.04,0.26,0,DraftKings,4000
174,Hassan Haskins,TEN,RB,8,HOU,23,32,1,0.25,0,DraftKings,4000
174,Tyrion Davis-Price,SF,RB,8,LAR,5,4,0.94,0.24,0,DraftKings,4000
174,Pierre Strong Jr.,NE,RB,8,NYJ,10,12,0.89,0.22,0,DraftKings,4000
174,Ronnie Rivers,LAR,RB,8,SF,6,1,0.87,0.22,0,DraftKings,4000
174,Salvon Ahmed,MIA,RB,8,DET,32,31,0.78,0.2,0,DraftKings,4000
174,Zamir White,LV,RB,8,NO,22,18,0.74,0.18,0,DraftKings,4000
174,Keith Smith,ATL,RB,8,CAR,16,23,0.68,0.17,0,DraftKings,4000
174,Dwayne Washington,NO,RB,8,LV,28,13,0.55,0.14,0,DraftKings,4000
174,Jakob Johnson,LV,RB,8,NO,22,18,0.49,0.12,0,DraftKings,4000
174,Benny Snell Jr.,PIT,RB,8,PHI,3,16,0.46,0.12,0,DraftKings,4000
174,Kene Nwangwu,MIN,RB,8,ARI,24,10,0.43,0.11,0,DraftKings,4000
174,Nate Sudfeld,DET,QB,8,MIA,20,28,0.39,0.1,0,DraftKings,4000
174,Phillip Lindsay,IND,RB,8,WAS,17,24,0.36,0.09,0,DraftKings,4000
174,Alex Armah,WAS,RB,8,IND,11,20,0.32,0.08,0,DraftKings,4000
174,Troy Hairston,HOU,RB,8,TEN,25,6,0.29,0.07,0,DraftKings,4000
174,Cullen Gillaspia,SEA,LB,8,NYG,12,null,0.29,0.07,0,DraftKings,4000
174,Derek Watt,PIT,RB,8,PHI,3,16,0.23,0.06,0,DraftKings,4000
174,Khari Blasingame,CHI,RB,8,DAL,4,3,0.23,0.06,0,DraftKings,4000
174,Anthony McFarland Jr.,PIT,RB,8,PHI,3,16,0.2,0.05,0,DraftKings,4000
174,Mike White,NYJ,QB,8,NE,14,19,0.18,0.04,0,DraftKings,4000
174,Ty'Son Williams,ARI,RB,8,MIN,18,17,0.17,0.04,0,DraftKings,4000
174,Darrynton Evans,CHI,RB,8,DAL,4,3,0.15,0.04,0,DraftKings,4000
174,Tevin Coleman,SF,RB,8,LAR,5,4,0.1,0.02,0,DraftKings,4000
174,Jordan Howard,NO,RB,8,LV,28,13,0.06,0.02,0,DraftKings,4000
174,Rashaad Penny,SEA,RB,8,NYG,12,18,0,0,0,DraftKings,4000
174,Trey Lance,SF,QB,8,LAR,5,9,0,0,0,DraftKings,4000
174,Skylar Thompson,MIA,QB,8,DET,32,29,0,0,0,DraftKings,4000
174,Elijah Mitchell,SF,RB,8,LAR,5,4,0,0,0,DraftKings,4000
174,Trace McSorley,ARI,QB,8,MIN,18,20,0,0,0,DraftKings,4000
174,Brian Hoyer,NE,QB,8,NYJ,10,10,0,0,0,DraftKings,4000
174,Jonathan Williams,WAS,RB,8,IND,11,20,0,0,0,DraftKings,4000
174,Trey Sermon,PHI,RB,8,PIT,27,22,0,0,0,DraftKings,4000
174,Tony Jones Jr.,SEA,RB,8,NYG,12,18,0,0,0,DraftKings,4000
174,Jeff Driskel,HOU,QB,8,TEN,25,26,0,0,0,DraftKings,4000
174,Kevin Harris,NE,RB,8,NYJ,10,12,0,0,0,DraftKings,4000
174,Adam Prentice,NO,RB,8,LV,28,13,0,0,0,DraftKings,4000
174,Damien Williams,ATL,RB,8,CAR,16,23,0,0,0,DraftKings,4000
174,Matt Corral,CAR,QB,8,ATL,31,31,0,0,0,DraftKings,4000
174,BJ Baylor,ATL,RB,8,CAR,16,23,0,0,0,DraftKings,4000
174,Will Grier,DAL,QB,8,CHI,7,8,0,0,0,DraftKings,4000
174,Nathan Peterman,CHI,QB,8,DAL,4,4,0,0,0,DraftKings,4000
174,Rico Dowdle,DAL,RB,8,CHI,7,27,0,0,0,DraftKings,4000
174,Reid Sinnett,MIA,QB,8,DET,32,29,0,0,0,DraftKings,4000
174,John Lovett,MIA,RB,8,DET,32,31,0,0,0,DraftKings,4000
174,La'Mical Perine,MIA,RB,8,DET,32,31,0,0,0,DraftKings,4000
174,Jermar Jefferson,DET,RB,8,MIA,20,14,0,0,0,DraftKings,4000
174,Jason Cabinda,DET,RB,8,MIA,20,14,0,0,0,DraftKings,4000
174,David Blough,MIN,QB,8,ARI,24,27,0,0,0,DraftKings,4000
174,Ty Chandler,MIN,RB,8,ARI,24,10,0,0,0,DraftKings,4000
174,Bryant Koback,MIN,RB,8,ARI,24,10,0,0,0,DraftKings,4000
174,Jonathan Ward,ARI,RB,8,MIN,18,17,0,0,0,DraftKings,4000
174,Chase Garbers,LV,QB,8,NO,22,21,0,0,0,DraftKings,4000
174,Jake Luton,NO,QB,8,LV,28,32,0,0,0,DraftKings,4000
174,Brittain Brown,LV,RB,8,NO,22,18,0,0,0,DraftKings,4000
174,Sincere McCormick,LV,RB,8,NO,22,18,0,0,0,DraftKings,4000
174,Austin Walter,LV,RB,8,NO,22,18,0,0,0,DraftKings,4000
174,Jake Funk,NO,RB,8,LV,28,13,0,0,0,DraftKings,4000
174,Garrett Gilbert,NE,QB,8,NYJ,10,10,0,0,0,DraftKings,4000
174,Chris Streveler,NYJ,QB,8,NE,14,19,0,0,0,DraftKings,4000
174,J.J. Taylor,NE,RB,8,NYJ,10,12,0,0,0,DraftKings,4000
174,Zonovan Knight,NYJ,RB,8,NE,14,7,0,0,0,DraftKings,4000
174,Nick Bawden,NYJ,RB,8,NE,14,7,0,0,0,DraftKings,4000
174,Ian Book,PHI,QB,8,PIT,27,24,0,0,0,DraftKings,4000
174,Mason Rudolph,PIT,QB,8,PHI,3,2,0,0,0,DraftKings,4000
174,Kennedy Brooks,PHI,RB,8,PIT,27,22,0,0,0,DraftKings,4000
174,Jeremy McNichols,PIT,RB,8,PHI,3,16,0,0,0,DraftKings,4000
174,Jason Huntley,PIT,RB,8,PHI,3,16,0,0,0,DraftKings,4000
174,Logan Woodside,TEN,QB,8,HOU,23,7,0,0,0,DraftKings,4000
174,Trenton Cannon,TEN,RB,8,HOU,23,32,0,0,0,DraftKings,4000
174,Julius Chestnut,TEN,RB,8,HOU,23,32,0,0,0,DraftKings,4000
174,Tory Carter,TEN,RB,8,HOU,23,32,0,0,0,DraftKings,4000
174,Darius Anderson,HOU,RB,8,TEN,25,6,0,0,0,DraftKings,4000
174,Royce Freeman,HOU,RB,8,TEN,25,6,0,0,0,DraftKings,4000
174,Gerrid Doaks,HOU,RB,8,TEN,25,6,0,0,0,DraftKings,4000
174,Jake Fromm,WAS,QB,8,IND,11,13,0,0,0,DraftKings,4000
174,D'Vonte Price,IND,RB,8,WAS,17,24,0,0,0,DraftKings,4000
174,Jaret Patterson,WAS,RB,8,IND,11,20,0,0,0,DraftKings,4000
174,Kurt Benkert,SF,QB,8,LAR,5,9,0,0,0,DraftKings,4000
174,Bryce Perkins,LAR,QB,8,SF,6,11,0,0,0,DraftKings,4000
174,Kyren Williams,LAR,RB,8,SF,6,1,0,0,0,DraftKings,4000
174,Sean Mannion,SEA,QB,8,NYG,12,15,0,0,0,DraftKings,4000
174,Davis Webb,NYG,QB,8,SEA,29,22,0,0,0,DraftKings,4000
174,Darwin Thompson,SEA,RB,8,NYG,12,18,0,0,0,DraftKings,4000
174,Sandro Platzgummer,NYG,RB,8,SEA,29,28,0,0,0,DraftKings,4000
174,Jashaun Corbin,NYG,RB,8,SEA,29,28,0,0,0,DraftKings,4000
275,Pat Freiermuth,PIT,TE,8,PHI,3,13,10.24,2.63,11,DraftKings,3900
275,Philadelphia Eagles,PHI,DST,8,PIT,null,null,9.5,2.44,7,DraftKings,3900
275,Equanimeous St. Brown,CHI,WR,8,DAL,4,15,3.93,1.01,1,DraftKings,3900
275,Dante Pettis,CHI,WR,8,DAL,4,15,3.39,0.87,1,DraftKings,3900
279,Atlanta Falcons,ATL,DST,8,CAR,null,null,8.6,2.26,2,DraftKings,3800
279,Mike Gesicki,MIA,TE,8,DET,32,29,8.31,2.19,3,DraftKings,3800
279,Tyquan Thornton,NE,WR,8,NYJ,10,12,7.27,1.91,3,DraftKings,3800
279,Nelson Agholor,NE,WR,8,NYJ,10,12,4.38,1.15,0,DraftKings,3800
283,Dalton Schultz,DAL,TE,8,CHI,7,5,9.16,2.48,6,DraftKings,3700
283,Indianapolis Colts,IND,DST,8,WAS,null,null,8.6,2.32,6,DraftKings,3700
283,Marquez Callaway,NO,WR,8,LV,28,24,7.62,2.06,3,DraftKings,3700
283,Braxton Berrios,NYJ,WR,8,NE,14,10,6.24,1.69,1,DraftKings,3700
283,Richie James,NYG,WR,8,SEA,29,5,4.53,1.22,0,DraftKings,3700
288,Tennessee Titans,TEN,DST,8,HOU,null,null,7.7,2.14,4,DraftKings,3600
288,David Sills V,NYG,WR,8,SEA,29,5,3.31,0.92,0,DraftKings,3600
288,Rashid Shaheed,NO,WR,8,LV,28,24,2.86,0.79,0,DraftKings,3600
288,Kyle Philips,TEN,WR,8,HOU,23,14,0,0,0,DraftKings,3600
292,Irv Smith Jr.,MIN,TE,8,ARI,24,31,8.38,2.39,8,DraftKings,3500
292,Miami Dolphins,MIA,DST,8,DET,null,null,7,2,0,DraftKings,3500
292,Terrace Marshall Jr.,CAR,WR,8,ATL,31,32,5.9,1.69,2,DraftKings,3500
295,Hunter Henry,NE,TE,8,NYJ,10,17,7.65,2.25,2,DraftKings,3400
295,Las Vegas Raiders,LV,DST,8,NO,null,null,7,2.06,1,DraftKings,3400
295,Chris Moore,HOU,WR,8,TEN,25,30,6.91,2.03,3,DraftKings,3400
295,Shi Smith,CAR,WR,8,ATL,31,32,4.26,1.25,0,DraftKings,3400
295,Jalen Tolbert,DAL,WR,8,CHI,7,4,3.55,1.04,0,DraftKings,3400
295,A.J. Green,ARI,WR,8,MIN,18,17,3.34,0.98,0,DraftKings,3400
301,Minnesota Vikings,MIN,DST,8,ARI,null,null,6.5,1.97,2,DraftKings,3300
301,Marcus Johnson,NYG,WR,8,SEA,29,5,4.86,1.47,2,DraftKings,3300
301,Dee Eskridge,SEA,WR,8,NYG,12,3,3.8,1.15,1,DraftKings,3300
301,Quez Watkins,PHI,WR,8,PIT,27,31,3.61,1.09,1,DraftKings,3300
301,Cedrick Wilson Jr.,MIA,WR,8,DET,32,20,3.57,1.08,0,DraftKings,3300
