Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
47,Raheem Mostert,MIA,RB,12,HOU,21,32,0,0,0,DraftKings,5700
47,Jerry Jeudy,DEN,WR,12,CAR,20,17,0,0,0,DraftKings,5700
47,Deshaun Watson,CLE,QB,12,TB,9,14,0,0,0,DraftKings,5700
53,Jimmy Garoppolo,SF,QB,12,NO,17,22,17.28,3.09,3,DraftKings,5600
53,Samaje Perine,CIN,RB,12,TEN,18,3,13.27,2.37,16,DraftKings,5600
53,Courtland Sutton,DEN,WR,12,CAR,20,17,12.81,2.29,10,DraftKings,5600
53,Gus Edwards,BAL,RB,12,JAX,19,16,8,1.43,0,DraftKings,5600
57,Trevor Lawrence,JAX,QB,12,BAL,15,19,17.22,3.13,3,DraftKings,5500
57,Marcus Mariota,ATL,QB,12,WAS,10,20,15.76,2.87,1,DraftKings,5500
57,Isiah Pacheco,KC,RB,12,LAR,12,8,10.72,1.95,5,DraftKings,5500
57,D'Onta Foreman,CAR,RB,12,DEN,3,9,10.08,1.83,3,DraftKings,5500
57,Allen Robinson II,LAR,WR,12,KC,27,29,0,0,0,DraftKings,5500
62,Russell Wilson,DEN,QB,12,CAR,20,18,15.97,2.96,2,DraftKings,5400
62,Jacoby Brissett,CLE,QB,12,TB,9,14,15.1,2.8,1,DraftKings,5400
62,Ryan Tannehill,TEN,QB,12,CIN,11,4,14.78,2.74,1,DraftKings,5400
62,Michael Carter,NYJ,RB,12,CHI,14,29,13.83,2.56,7,DraftKings,5400
62,Antonio Gibson,WAS,RB,12,ATL,29,23,13.38,2.48,10,DraftKings,5400
62,Joshua Palmer,LAC,WR,12,ARI,30,13,12.33,2.28,13,DraftKings,5400
68,Taylor Heinicke,WAS,QB,12,ATL,29,24,16.25,3.07,2,DraftKings,5300
68,Andy Dalton,NO,QB,12,SF,1,6,12.99,2.45,1,DraftKings,5300
68,George Kittle,SF,TE,12,NO,17,3,11.33,2.14,4,DraftKings,5300
68,Marquise Brown,ARI,WR,12,LAC,25,10,10.84,2.05,1,DraftKings,5300
68,Matthew Stafford,LAR,QB,12,KC,27,28,0,0,0,DraftKings,5300
73,Brandin Cooks,HOU,WR,12,MIA,23,18,10.27,1.98,4,DraftKings,5200
73,Jameis Winston,NO,QB,12,SF,1,6,0.97,0.19,0,DraftKings,5200
73,Davis Mills,HOU,QB,12,MIA,23,31,0.9,0.17,0,DraftKings,5200
73,Carson Wentz,WAS,QB,12,ATL,29,24,0.22,0.04,0,DraftKings,5200
73,James Robinson,NYJ,RB,12,CHI,14,29,0,0,0,DraftKings,5200
78,Rachaad White,TB,RB,12,CLE,24,31,14.7,2.88,32,DraftKings,5100
78,Darnell Mooney,CHI,WR,12,NYJ,5,4,10.7,2.1,2,DraftKings,5100
78,Brian Robinson,WAS,RB,12,ATL,29,23,9.08,1.78,2,DraftKings,5100
78,Colt McCoy,ARI,QB,12,LAC,25,17,0.88,0.17,0,DraftKings,5100
78,Desmond Ridder,ATL,QB,12,WAS,10,20,0.23,0.05,0,DraftKings,5100
78,Rondale Moore,ARI,WR,12,LAC,25,10,0,0,0,DraftKings,5100
84,Latavius Murray,DEN,RB,12,CAR,20,28,13.46,2.69,13,DraftKings,5000
84,Bryce Perkins,LAR,QB,12,KC,27,28,12.7,2.54,1,DraftKings,5000
84,DJ Moore,CAR,WR,12,DEN,3,2,11.53,2.31,6,DraftKings,5000
84,Curtis Samuel,WAS,WR,12,ATL,29,31,10.53,2.11,3,DraftKings,5000
84,John Wolford,LAR,QB,12,KC,27,28,5.67,1.13,0,DraftKings,5000
84,Mark Ingram II,NO,RB,12,SF,1,2,3.06,0.61,0,DraftKings,5000
84,Tyler Huntley,BAL,QB,12,JAX,19,23,0.38,0.08,0,DraftKings,5000
84,Chad Henne,KC,QB,12,LAR,12,11,0.32,0.06,0,DraftKings,5000
84,Malik Willis,TEN,QB,12,CIN,11,4,0.29,0.06,0,DraftKings,5000
84,Zach Wilson,NYJ,QB,12,CHI,14,15,0,0,0,DraftKings,5000
94,Mike White,NYJ,QB,12,CHI,14,15,13.78,2.81,3,DraftKings,4900
94,Sam Darnold,CAR,QB,12,DEN,3,2,12.4,2.53,1,DraftKings,4900
94,Trevor Siemian,CHI,QB,12,NYJ,5,9,10.22,2.09,0,DraftKings,4900
94,Drake London,ATL,WR,12,WAS,10,23,9.85,2.01,5,DraftKings,4900
94,Kareem Hunt,CLE,RB,12,TB,9,4,8.32,1.7,1,DraftKings,4900
94,Cam Akers,LAR,RB,12,KC,27,17,7.89,1.61,0,DraftKings,4900
94,Elijah Mitchell,SF,RB,12,NO,17,13,7.33,1.5,0,DraftKings,4900
94,Kyren Williams,LAR,RB,12,KC,27,17,6.95,1.42,1,DraftKings,4900
94,Tyler Allgeier,ATL,RB,12,WAS,10,6,6.86,1.4,0,DraftKings,4900
94,Joe Flacco,NYJ,QB,12,CHI,14,15,1.51,0.31,0,DraftKings,4900
94,Brandon Allen,CIN,QB,12,TEN,18,26,0.35,0.07,0,DraftKings,4900
94,Drew Lock,SEA,QB,12,LV,26,30,0.35,0.07,0,DraftKings,4900
94,Jarrett Stidham,LV,QB,12,SEA,22,21,0.33,0.07,0,DraftKings,4900
94,Baker Mayfield,CAR,QB,12,DEN,3,2,0.28,0.06,0,DraftKings,4900
94,Brock Purdy,SF,QB,12,NO,17,22,0.28,0.06,0,DraftKings,4900
94,Skylar Thompson,MIA,QB,12,HOU,21,3,0.16,0.03,0,DraftKings,4900
94,Teddy Bridgewater,MIA,QB,12,HOU,21,3,0,0,0,DraftKings,4900
94,Darrell Henderson Jr.,JAX,RB,12,BAL,15,5,0,0,0,DraftKings,4900
94,Kadarius Toney,KC,WR,12,LAR,12,20,0,0,0,DraftKings,4900
94,Joshua Dobbs,CLE,QB,12,TB,9,14,0,0,0,DraftKings,4900
114,Kyle Allen,HOU,QB,12,MIA,23,31,13.47,2.81,1,DraftKings,4800
114,Donovan Peoples-Jones,CLE,WR,12,TB,9,15,9.97,2.08,4,DraftKings,4800
114,Taysom Hill,NO,TE,12,SF,1,5,9.02,1.88,0,DraftKings,4800
114,Dontrell Hilliard,TEN,RB,12,CIN,11,15,5.6,1.17,0,DraftKings,4800
114,Keaontay Ingram,ARI,RB,12,LAC,25,30,3.68,0.77,0,DraftKings,4800
114,Brett Rypien,DEN,QB,12,CAR,20,18,0.31,0.06,0,DraftKings,4800
114,C.J. Beathard,JAX,QB,12,BAL,15,19,0.29,0.06,0,DraftKings,4800
114,Blaine Gabbert,TB,QB,12,CLE,24,13,0.16,0.03,0,DraftKings,4800
114,Sam Howell,WAS,QB,12,ATL,29,24,0.02,0,0,DraftKings,4800
114,Nathan Peterman,CHI,QB,12,NYJ,5,9,0,0,0,DraftKings,4800
124,Devin Duvernay,BAL,WR,12,JAX,19,26,8.97,1.91,1,DraftKings,4700
124,Jerick McKinnon,KC,RB,12,LAR,12,8,8.35,1.78,1,DraftKings,4700
124,Robert Woods,TEN,WR,12,CIN,11,9,8.15,1.73,2,DraftKings,4700
124,Chuba Hubbard,CAR,RB,12,DEN,3,9,4.97,1.06,0,DraftKings,4700
124,PJ Walker,CAR,QB,12,DEN,3,2,0,0,0,DraftKings,4700
129,Zay Jones,JAX,WR,12,BAL,15,24,10.05,2.18,2,DraftKings,4600
129,Ameer Abdullah,LV,RB,12,SEA,22,24,3.53,0.77,0,DraftKings,4600
129,Travis Homer,SEA,RB,12,LV,26,27,3.47,0.75,0,DraftKings,4600
129,Clyde Edwards-Helaire,KC,RB,12,LAR,12,8,0,0,0,DraftKings,4600
129,Eno Benjamin,HOU,RB,12,MIA,23,11,0,0,0,DraftKings,4600
134,Van Jefferson,LAR,WR,12,KC,27,29,9.46,2.1,1,DraftKings,4500
134,Rex Burkhead,HOU,RB,12,MIA,23,11,4.02,0.89,0,DraftKings,4500
134,Corey Clement,ARI,RB,12,LAC,25,30,0.61,0.14,0,DraftKings,4500
134,Mecole Hardman,KC,WR,12,LAR,12,20,0,0,0,DraftKings,4500
134,Darren Waller,LV,TE,12,SEA,22,32,0,0,0,DraftKings,4500
139,Mack Hollins,LV,WR,12,SEA,22,6,9.71,2.21,5,DraftKings,4400
139,Gerald Everett,LAC,TE,12,ARI,30,31,9.53,2.17,3,DraftKings,4400
139,Jarvis Landry,NO,WR,12,SF,1,19,8.86,2.01,1,DraftKings,4400
139,Justice Hill,BAL,RB,12,JAX,19,16,3.22,0.73,0,DraftKings,4400
143,Garrett Wilson,NYJ,WR,12,CHI,14,11,12.63,2.94,21,DraftKings,4300
143,Demarcus Robinson,BAL,WR,12,JAX,19,26,9.43,2.19,4,DraftKings,4300
143,Trestan Ebner,CHI,RB,12,NYJ,5,9,3.45,0.8,0,DraftKings,4300
143,JaMycal Hasty,JAX,RB,12,BAL,15,5,3.22,0.75,0,DraftKings,4300
143,Kyle Pitts,ATL,TE,12,WAS,10,1,0,0,0,DraftKings,4300
143,Chase Edmonds,DEN,RB,12,CAR,20,28,0,0,0,DraftKings,4300
149,Treylon Burks,TEN,WR,12,CIN,11,9,10.18,2.42,10,DraftKings,4200
149,Tyler Higbee,LAR,TE,12,KC,27,22,9.51,2.26,2,DraftKings,4200
149,Corey Davis,NYJ,WR,12,CHI,14,11,8.89,2.12,2,DraftKings,4200
149,Raheem Blackshear,CAR,RB,12,DEN,3,9,2.95,0.7,0,DraftKings,4200
149,Hunter Renfrow,LV,WR,12,SEA,22,6,0,0,0,DraftKings,4200
149,Sony Michel,LAC,RB,12,ARI,30,21,0,0,0,DraftKings,4200
155,Nico Collins,HOU,WR,12,MIA,23,18,9.5,2.32,7,DraftKings,4100
155,Marvin Jones Jr.,JAX,WR,12,BAL,15,24,8.08,1.97,1,DraftKings,4100
155,Ty Johnson,NYJ,RB,12,CHI,14,29,3.7,0.9,0,DraftKings,4100
155,Isaiah Spiller,LAC,RB,12,ARI,30,21,3.31,0.81,0,DraftKings,4100
155,Dwayne Washington,NO,RB,12,SF,1,2,0.46,0.11,0,DraftKings,4100
155,Chase Daniel,LAC,QB,12,ARI,30,29,0.34,0.08,0,DraftKings,4100
155,Tyrion Davis-Price,SF,RB,12,NO,17,13,0,0,0,DraftKings,4100
162,Marquez Valdes-Scantling,KC,WR,12,LAR,12,20,9.17,2.29,6,DraftKings,4000
162,Julio Jones,TB,WR,12,CLE,24,21,8.75,2.19,2,DraftKings,4000
162,San Francisco 49ers,SF,DST,12,NO,null,null,8.5,2.12,3,DraftKings,4000
162,Jahan Dotson,WAS,WR,12,ATL,29,31,7.93,1.98,1,DraftKings,4000
162,Marlon Mack,DEN,RB,12,CAR,20,28,4.19,1.05,0,DraftKings,4000
162,Giovani Bernard,TB,RB,12,CLE,24,31,3.79,0.95,0,DraftKings,4000
162,Chris Evans,CIN,RB,12,TEN,18,3,3.64,0.91,1,DraftKings,4000
162,Ke'Shawn Vaughn,TB,RB,12,CLE,24,31,3.54,0.88,0,DraftKings,4000
162,Myles Gaskin,MIA,RB,12,HOU,21,32,3.46,0.86,0,DraftKings,4000
162,Salvon Ahmed,MIA,RB,12,HOU,21,32,3.28,0.82,0,DraftKings,4000
162,Joshua Kelley,LAC,RB,12,ARI,30,21,3.17,0.79,0,DraftKings,4000
162,Caleb Huntley,ATL,RB,12,WAS,10,6,2.59,0.65,0,DraftKings,4000
162,Trayveon Williams,CIN,RB,12,TEN,18,3,2.56,0.64,0,DraftKings,4000
162,Alec Ingold,MIA,RB,12,HOU,21,32,2.51,0.63,0,DraftKings,4000
162,Kyle Juszczyk,SF,RB,12,NO,17,13,2.39,0.6,0,DraftKings,4000
162,DeeJay Dallas,SEA,RB,12,LV,26,27,2.33,0.58,0,DraftKings,4000
162,Ronald Jones,KC,RB,12,LAR,12,8,2.26,0.56,0,DraftKings,4000
162,Jonathan Williams,WAS,RB,12,ATL,29,23,1.7,0.42,0,DraftKings,4000
162,Zander Horvath,LAC,RB,12,ARI,30,21,1.6,0.4,0,DraftKings,4000
162,Brandon Bolden,LV,RB,12,SEA,22,24,1.58,0.4,0,DraftKings,4000
162,Dare Ogunbowale,HOU,RB,12,MIA,23,11,1.43,0.36,0,DraftKings,4000
162,Patrick Ricard,BAL,RB,12,JAX,19,16,1.4,0.35,0,DraftKings,4000
162,Zamir White,LV,RB,12,SEA,22,24,1.36,0.34,0,DraftKings,4000
162,Zonovan Knight,NYJ,RB,12,CHI,14,29,1.34,0.34,0,DraftKings,4000
162,Jordan Mason,SF,RB,12,NO,17,13,1.19,0.3,0,DraftKings,4000
162,Jerome Ford,CLE,RB,12,TB,9,4,1.09,0.27,0,DraftKings,4000
162,D'Ernest Johnson,CLE,RB,12,TB,9,4,1.03,0.26,0,DraftKings,4000
162,Ronnie Rivers,LAR,RB,12,KC,27,17,0.93,0.23,0,DraftKings,4000
162,Darrynton Evans,CHI,RB,12,NYJ,5,9,0.85,0.21,0,DraftKings,4000
162,David Johnson,NO,RB,12,SF,1,2,0.82,0.2,0,DraftKings,4000
162,Tory Carter,TEN,RB,12,CIN,11,15,0.8,0.2,0,DraftKings,4000
162,Hassan Haskins,TEN,RB,12,CIN,11,15,0.79,0.2,0,DraftKings,4000
162,Avery Williams,ATL,RB,12,WAS,10,6,0.74,0.18,0,DraftKings,4000
162,Michael Burton,KC,RB,12,LAR,12,8,0.63,0.16,0,DraftKings,4000
162,Snoop Conner,JAX,RB,12,BAL,15,5,0.62,0.16,0,DraftKings,4000
162,Troy Hairston,HOU,RB,12,MIA,23,11,0.43,0.11,0,DraftKings,4000
162,Jakob Johnson,LV,RB,12,SEA,22,24,0.43,0.11,0,DraftKings,4000
162,Adam Prentice,NO,RB,12,SF,1,2,0.34,0.08,0,DraftKings,4000
162,Keith Smith,ATL,RB,12,WAS,10,6,0.2,0.05,0,DraftKings,4000
162,Khari Blasingame,CHI,RB,12,NYJ,5,9,0.17,0.04,0,DraftKings,4000
162,Jaret Patterson,WAS,RB,12,ATL,29,23,0.17,0.04,0,DraftKings,4000
162,Spencer Brown,CAR,RB,12,DEN,3,9,0.05,0.01,0,DraftKings,4000
162,Breece Hall,NYJ,RB,12,CHI,14,29,0,0,0,DraftKings,4000
162,Khalil Herbert,CHI,RB,12,NYJ,5,9,0,0,0,DraftKings,4000
162,Rashaad Penny,SEA,RB,12,LV,26,27,0,0,0,DraftKings,4000
162,Javonte Williams,DEN,RB,12,CAR,20,28,0,0,0,DraftKings,4000
162,J.K. Dobbins,BAL,RB,12,JAX,19,16,0,0,0,DraftKings,4000
162,Russell Gage,TB,WR,12,CLE,24,21,0,0,0,DraftKings,4000
162,J.D. McKissic,WAS,RB,12,ATL,29,23,0,0,0,DraftKings,4000
162,Trey Lance,SF,QB,12,NO,17,22,0,0,0,DraftKings,4000
162,Tevin Coleman,SF,RB,12,NO,17,13,0,0,0,DraftKings,4000
162,Darrel Williams,ARI,RB,12,LAC,25,30,0,0,0,DraftKings,4000
162,Mike Boone,DEN,RB,12,CAR,20,28,0,0,0,DraftKings,4000
162,Malcolm Brown,LAR,RB,12,KC,27,17,0,0,0,DraftKings,4000
162,Jacob Eason,SF,QB,12,NO,17,22,0,0,0,DraftKings,4000
162,Trace McSorley,ARI,QB,12,LAC,25,17,0,0,0,DraftKings,4000
162,Tony Jones Jr.,SEA,RB,12,LV,26,27,0,0,0,DraftKings,4000
162,Jeff Driskel,HOU,QB,12,MIA,23,31,0,0,0,DraftKings,4000
162,Mike Davis,BAL,RB,12,JAX,19,16,0,0,0,DraftKings,4000
162,Demetric Felton Jr.,CLE,RB,12,TB,9,4,0,0,0,DraftKings,4000
162,Damien Williams,ATL,RB,12,WAS,10,6,0,0,0,DraftKings,4000
162,Devine Ozigbo,DEN,RB,12,CAR,20,28,0,0,0,DraftKings,4000
162,Josh Johnson,DEN,QB,12,CAR,20,18,0,0,0,DraftKings,4000
162,Matt Corral,CAR,QB,12,DEN,3,2,0,0,0,DraftKings,4000
162,Damarea Crockett,DEN,RB,12,CAR,20,28,0,0,0,DraftKings,4000
162,Nate McCrary,CAR,RB,12,DEN,3,9,0,0,0,DraftKings,4000
162,Kyle Trask,TB,QB,12,CLE,24,13,0,0,0,DraftKings,4000
162,Ryan Griffin,TB,QB,12,CLE,24,13,0,0,0,DraftKings,4000
162,Kellen Mond,CLE,QB,12,TB,9,14,0,0,0,DraftKings,4000
162,Patrick Laird,TB,RB,12,CLE,24,31,0,0,0,DraftKings,4000
162,John Kelly Jr.,CLE,RB,12,TB,9,4,0,0,0,DraftKings,4000
162,Anthony Brown,BAL,QB,12,JAX,19,23,0,0,0,DraftKings,4000
162,E.J. Perry,JAX,QB,12,BAL,15,19,0,0,0,DraftKings,4000
162,Tyler Badie,BAL,RB,12,JAX,19,16,0,0,0,DraftKings,4000
162,Ben Mason,BAL,RB,12,JAX,19,16,0,0,0,DraftKings,4000
162,Mekhi Sargent,JAX,RB,12,BAL,15,5,0,0,0,DraftKings,4000
162,Jake Bargas,MIA,RB,12,HOU,21,32,0,0,0,DraftKings,4000
162,John Lovett,MIA,RB,12,HOU,21,32,0,0,0,DraftKings,4000
162,La'Mical Perine,MIA,RB,12,HOU,21,32,0,0,0,DraftKings,4000
162,Darius Anderson,HOU,RB,12,MIA,23,11,0,0,0,DraftKings,4000
162,Royce Freeman,HOU,RB,12,MIA,23,11,0,0,0,DraftKings,4000
162,Chris Streveler,NYJ,QB,12,CHI,14,15,0,0,0,DraftKings,4000
162,Nick Bawden,NYJ,RB,12,CHI,14,29,0,0,0,DraftKings,4000
162,Jake Browning,CIN,QB,12,TEN,18,26,0,0,0,DraftKings,4000
162,Logan Woodside,TEN,QB,12,CIN,11,4,0,0,0,DraftKings,4000
162,Elijah Holyfield,CIN,RB,12,TEN,18,3,0,0,0,DraftKings,4000
162,Trenton Cannon,TEN,RB,12,CIN,11,15,0,0,0,DraftKings,4000
162,Julius Chestnut,TEN,RB,12,CIN,11,15,0,0,0,DraftKings,4000
162,Jake Fromm,WAS,QB,12,ATL,29,24,0,0,0,DraftKings,4000
162,Alex Armah,WAS,RB,12,ATL,29,23,0,0,0,DraftKings,4000
162,BJ Baylor,ATL,RB,12,WAS,10,6,0,0,0,DraftKings,4000
162,Easton Stick,LAC,QB,12,ARI,30,29,0,0,0,DraftKings,4000
162,Ty'Son Williams,ARI,RB,12,LAC,25,30,0,0,0,DraftKings,4000
162,Sean Mannion,SEA,QB,12,LV,26,30,0,0,0,DraftKings,4000
162,Chase Garbers,LV,QB,12,SEA,22,21,0,0,0,DraftKings,4000
162,Darwin Thompson,SEA,RB,12,LV,26,27,0,0,0,DraftKings,4000
162,Cullen Gillaspia,SEA,LB,12,LV,26,null,0,0,0,DraftKings,4000
162,Godwin Igwebuike,SEA,RB,12,LV,26,27,0,0,0,DraftKings,4000
162,Brittain Brown,LV,RB,12,SEA,22,24,0,0,0,DraftKings,4000
162,Sincere McCormick,LV,RB,12,SEA,22,24,0,0,0,DraftKings,4000
162,Austin Walter,LV,RB,12,SEA,22,24,0,0,0,DraftKings,4000
162,Shane Buechele,KC,QB,12,LAR,12,11,0,0,0,DraftKings,4000
162,Chris Oladokun,KC,QB,12,LAR,12,11,0,0,0,DraftKings,4000
162,Wayne Gallman,KC,RB,12,LAR,12,8,0,0,0,DraftKings,4000
162,Jake Luton,NO,QB,12,SF,1,6,0,0,0,DraftKings,4000
162,Derrick Gore,NO,RB,12,SF,1,2,0,0,0,DraftKings,4000
268,Miami Dolphins,MIA,DST,12,HOU,null,null,9,2.31,4,DraftKings,3900
268,Terrace Marshall Jr.,CAR,WR,12,DEN,3,2,8.28,2.12,1,DraftKings,3900
268,Cole Kmet,CHI,TE,12,NYJ,5,12,8.01,2.05,2,DraftKings,3900
268,Chase Claypool,CHI,WR,12,NYJ,5,4,6.46,1.66,1,DraftKings,3900
268,Nick Westbrook-Ikhine,TEN,WR,12,CIN,11,9,5.61,1.44,1,DraftKings,3900
273,Denver Broncos,DEN,DST,12,CAR,null,null,8.3,2.18,2,DraftKings,3800
273,Chris Moore,HOU,WR,12,MIA,23,18,6.98,1.84,1,DraftKings,3800
273,KJ Hamler,DEN,WR,12,CAR,20,17,0,0,0,DraftKings,3800
276,Greg Dulcich,DEN,TE,12,CAR,20,10,9.18,2.48,7,DraftKings,3700
276,Baltimore Ravens,BAL,DST,12,JAX,null,null,8,2.16,1,DraftKings,3700
276,Kendall Hinton,DEN,WR,12,CAR,20,17,7.6,2.05,2,DraftKings,3700
276,DeAndre Carter,LAC,WR,12,ARI,30,13,7.43,2.01,3,DraftKings,3700
280,Washington Commanders,WAS,DST,12,ATL,null,null,8.5,2.36,1,DraftKings,3600
280,David Njoku,CLE,TE,12,TB,9,24,8.17,2.27,4,DraftKings,3600
280,Olamide Zaccheaus,ATL,WR,12,WAS,10,23,5.42,1.51,1,DraftKings,3600
283,Mike Gesicki,MIA,TE,12,HOU,21,20,7.45,2.13,5,DraftKings,3500
283,Seattle Seahawks,SEA,DST,12,LV,null,null,7.2,2.06,0,DraftKings,3500
283,Elijah Moore,NYJ,WR,12,CHI,14,11,6.24,1.78,0,DraftKings,3500
283,Marquise Goodwin,SEA,WR,12,LV,26,14,6.06,1.73,2,DraftKings,3500
287,Foster Moreau,LV,TE,12,SEA,22,32,8.77,2.58,10,DraftKings,3400
287,Tampa Bay Buccaneers,TB,DST,12,CLE,null,null,8.2,2.41,4,DraftKings,3400
287,Ben Skowronek,LAR,WR,12,KC,27,29,7.97,2.34,2,DraftKings,3400
287,Juwan Johnson,NO,TE,12,SF,1,5,7.62,2.24,2,DraftKings,3400
287,A.J. Green,ARI,WR,12,LAC,25,10,6.93,2.04,1,DraftKings,3400
292,Hayden Hurst,CIN,TE,12,TEN,18,17,9.14,2.77,11,DraftKings,3300
292,New York Jets,NYJ,DST,12,CHI,null,null,8.7,2.64,12,DraftKings,3300
292,Los Angeles Chargers,LAC,DST,12,ARI,null,null,6.4,1.94,1,DraftKings,3300
292,Cade Otton,TB,TE,12,CLE,24,7,6.22,1.88,1,DraftKings,3300
292,Laviska Shenault Jr.,CAR,WR,12,DEN,3,2,5.5,1.67,0,DraftKings,3300
292,David Bell,CLE,WR,12,TB,9,15,4.27,1.29,0,DraftKings,3300
292,Tre'Quan Smith,NO,WR,12,SF,1,19,2.84,0.86,0,DraftKings,3300
299,Evan Engram,JAX,TE,12,BAL,15,18,8.26,2.58,4,DraftKings,3200
299,Noah Fant,SEA,TE,12,LV,26,27,7.26,2.27,5,DraftKings,3200
299,Chicago Bears,CHI,DST,12,NYJ,null,null,7.2,2.25,3,DraftKings,3200
299,Cincinnati Bengals,CIN,DST,12,TEN,null,null,6.3,1.97,2,DraftKings,3200
299,Trent Sherfield,MIA,WR,12,HOU,21,5,5.86,1.83,2,DraftKings,3200
299,Equanimeous St. Brown,CHI,WR,12,NYJ,5,4,3.13,0.98,0,DraftKings,3200
305,Tyler Conklin,NYJ,TE,12,CHI,14,6,8.04,2.59,5,DraftKings,3100
