Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
43,D'Andre Swift,DET,RB,15,NYJ,3,8,11.56,2.03,2,DraftKings,5700
46,Derek Carr,LV,QB,15,NE,6,11,15.8,2.82,4,DraftKings,5600
46,Jamaal Williams,DET,RB,15,NYJ,3,8,9.93,1.77,1,DraftKings,5600
46,Joshua Palmer,LAC,WR,15,TEN,27,32,8.87,1.58,3,DraftKings,5600
46,Samaje Perine,CIN,RB,15,TB,11,7,7.53,1.34,1,DraftKings,5600
50,Tom Brady,TB,QB,15,CIN,9,7,17.24,3.13,5,DraftKings,5500
50,Marquise Brown,ARI,WR,15,DEN,4,1,11.86,2.16,5,DraftKings,5500
50,Leonard Fournette,TB,RB,15,CIN,9,11,11.41,2.07,3,DraftKings,5500
53,Rachaad White,TB,RB,15,CIN,9,11,12.57,2.33,5,DraftKings,5400
53,D'Onta Foreman,CAR,RB,15,PIT,21,20,10.48,1.94,3,DraftKings,5400
53,Mike White,NYJ,QB,15,DET,32,32,0,0,0,DraftKings,5400
56,Ryan Tannehill,TEN,QB,15,LAC,23,19,15.62,2.95,4,DraftKings,5300
56,Zonovan Knight,NYJ,RB,15,DET,32,14,13.19,2.49,16,DraftKings,5300
56,DJ Moore,CAR,WR,15,PIT,21,28,10.29,1.94,6,DraftKings,5300
56,Russell Wilson,DEN,QB,15,ARI,30,27,0,0,0,DraftKings,5300
60,Andy Dalton,NO,QB,15,ATL,29,24,15.81,3.04,5,DraftKings,5200
60,Desmond Ridder,ATL,QB,15,NO,13,21,14.19,2.73,2,DraftKings,5200
60,Jerick McKinnon,KC,RB,15,HOU,17,32,11.46,2.2,9,DraftKings,5200
60,Jameis Winston,NO,QB,15,ATL,29,24,0.92,0.18,0,DraftKings,5200
60,Courtland Sutton,DEN,WR,15,ARI,30,11,0,0,0,DraftKings,5200
65,Zach Wilson,NYJ,QB,15,DET,32,32,15.68,3.07,3,DraftKings,5100
65,Sam Darnold,CAR,QB,15,PIT,21,22,13.27,2.6,1,DraftKings,5100
65,Diontae Johnson,PIT,WR,15,CAR,15,23,12.04,2.36,7,DraftKings,5100
65,Latavius Murray,DEN,RB,15,ARI,30,22,11.82,2.32,15,DraftKings,5100
65,Joe Flacco,NYJ,QB,15,DET,32,32,0.23,0.05,0,DraftKings,5100
70,Mac Jones,NE,QB,15,LV,28,28,15.32,3.06,5,DraftKings,5000
70,Colt McCoy,ARI,QB,15,DEN,4,4,13.44,2.69,1,DraftKings,5000
70,Brett Rypien,DEN,QB,15,ARI,30,27,13.24,2.65,1,DraftKings,5000
70,Mitch Trubisky,PIT,QB,15,CAR,15,14,13.13,2.63,1,DraftKings,5000
70,Davis Mills,HOU,QB,15,KC,25,29,11.17,2.23,0,DraftKings,5000
70,George Pickens,PIT,WR,15,CAR,15,23,9.9,1.98,2,DraftKings,5000
70,Jeff Driskel,HOU,QB,15,KC,25,29,4.62,0.92,0,DraftKings,5000
70,Joshua Kelley,LAC,RB,15,TEN,27,3,4.23,0.85,0,DraftKings,5000
70,Marcus Mariota,ATL,QB,15,NO,13,21,0,0,0,DraftKings,5000
70,Kenny Pickett,PIT,QB,15,CAR,15,14,0,0,0,DraftKings,5000
70,Kyle Allen,HOU,QB,15,KC,25,29,0,0,0,DraftKings,5000
81,Zay Jones,JAX,WR,15,DAL,5,20,10.57,2.16,13,DraftKings,4900
81,Michael Carter,NYJ,RB,15,DET,32,14,8.59,1.75,1,DraftKings,4900
81,Chuba Hubbard,CAR,RB,15,PIT,21,20,7.36,1.5,1,DraftKings,4900
81,Keaontay Ingram,ARI,RB,15,DEN,4,12,2.22,0.45,0,DraftKings,4900
81,Mason Rudolph,PIT,QB,15,CAR,15,14,1.22,0.25,0,DraftKings,4900
81,Chase Daniel,LAC,QB,15,TEN,27,31,0.35,0.07,0,DraftKings,4900
81,Jarrett Stidham,LV,QB,15,NE,6,11,0.3,0.06,0,DraftKings,4900
81,Brandin Cooks,HOU,WR,15,KC,25,29,0,0,0,DraftKings,4900
81,Blaine Gabbert,TB,QB,15,CIN,9,7,0,0,0,DraftKings,4900
90,Tyler Boyd,CIN,WR,15,TB,11,13,10.05,2.09,2,DraftKings,4800
90,Taysom Hill,NO,TE,15,ATL,29,24,9.08,1.89,0,DraftKings,4800
90,Kadarius Toney,KC,WR,15,HOU,17,4,6,1.25,0,DraftKings,4800
90,Bailey Zappe,NE,QB,15,LV,28,28,0.53,0.11,0,DraftKings,4800
90,Gardner Minshew,PHI,QB,15,CHI,18,18,0.36,0.08,0,DraftKings,4800
90,PJ Walker,CAR,QB,15,PIT,21,22,0.33,0.07,0,DraftKings,4800
90,Chad Henne,KC,QB,15,HOU,17,2,0.33,0.07,0,DraftKings,4800
90,Cooper Rush,DAL,QB,15,JAX,22,25,0.3,0.06,0,DraftKings,4800
90,C.J. Beathard,JAX,QB,15,DAL,5,3,0.3,0.06,0,DraftKings,4800
90,Nate Sudfeld,DET,QB,15,NYJ,3,8,0.18,0.04,0,DraftKings,4800
90,Mark Ingram II,NO,RB,15,ATL,29,23,0,0,0,DraftKings,4800
101,Jakobi Meyers,NE,WR,15,LV,28,17,10.69,2.27,9,DraftKings,4700
101,Drake London,ATL,WR,15,NO,13,19,9.83,2.09,5,DraftKings,4700
101,Tyler Allgeier,ATL,RB,15,NO,13,10,6.6,1.4,1,DraftKings,4700
101,Dare Ogunbowale,HOU,RB,15,KC,25,16,6.33,1.35,2,DraftKings,4700
101,Corey Clement,ARI,RB,15,DEN,4,12,0.76,0.16,0,DraftKings,4700
101,Brandon Allen,CIN,QB,15,TB,11,13,0.32,0.07,0,DraftKings,4700
101,Malik Willis,TEN,QB,15,LAC,23,19,0.29,0.06,0,DraftKings,4700
101,Dallas Goedert,PHI,TE,15,CHI,18,6,0,0,0,DraftKings,4700
101,Rondale Moore,ARI,WR,15,DEN,4,1,0,0,0,DraftKings,4700
101,Nathan Peterman,CHI,QB,15,PHI,2,1,0,0,0,DraftKings,4700
111,Rex Burkhead,HOU,RB,15,KC,25,16,9.22,2,2,DraftKings,4600
111,Mack Hollins,LV,WR,15,NE,6,7,7.35,1.6,3,DraftKings,4600
111,Kenneth Gainwell,PHI,RB,15,CHI,18,29,4.67,1.02,0,DraftKings,4600
111,JaMycal Hasty,JAX,RB,15,DAL,5,5,3.9,0.85,0,DraftKings,4600
111,Ameer Abdullah,LV,RB,15,NE,6,2,3.9,0.85,0,DraftKings,4600
111,Isaiah Spiller,LAC,RB,15,TEN,27,3,0.96,0.21,0,DraftKings,4600
111,Treylon Burks,TEN,WR,15,LAC,23,14,0,0,0,DraftKings,4600
118,Michael Gallup,DAL,WR,15,JAX,22,26,11.62,2.58,4,DraftKings,4500
118,Pat Freiermuth,PIT,TE,15,CAR,15,9,10.19,2.26,5,DraftKings,4500
118,DJ Chark,DET,WR,15,NYJ,3,2,9.69,2.15,2,DraftKings,4500
118,Ty Johnson,NYJ,RB,15,DET,32,14,2.99,0.66,0,DraftKings,4500
118,James Robinson,NYJ,RB,15,DET,32,14,0,0,0,DraftKings,4500
118,Chase Claypool,CHI,WR,15,PHI,2,8,0,0,0,DraftKings,4500
124,Dalton Schultz,DAL,TE,15,JAX,22,26,11.57,2.63,11,DraftKings,4400
124,Robert Woods,TEN,WR,15,LAC,23,14,9.61,2.18,5,DraftKings,4400
124,Marlon Mack,DEN,RB,15,ARI,30,22,6.24,1.42,1,DraftKings,4400
124,Jaylen Warren,PIT,RB,15,CAR,15,21,5.22,1.19,0,DraftKings,4400
124,Raheem Blackshear,CAR,RB,15,PIT,21,20,3.04,0.69,0,DraftKings,4400
124,Zamir White,LV,RB,15,NE,6,2,1.52,0.35,0,DraftKings,4400
124,Eno Benjamin,NO,RB,15,ATL,29,23,0,0,0,DraftKings,4400
124,Dontrell Hilliard,TEN,RB,15,LAC,23,28,0,0,0,DraftKings,4400
132,Gerald Everett,LAC,TE,15,TEN,27,27,9.49,2.21,5,DraftKings,4300
132,Melvin Gordon III,KC,RB,15,HOU,17,32,1.46,0.34,0,DraftKings,4300
132,Nico Collins,HOU,WR,15,KC,25,29,0,0,0,DraftKings,4300
132,Chase Edmonds,DEN,RB,15,ARI,30,22,0,0,0,DraftKings,4300
132,Dwayne Washington,NO,RB,15,ATL,29,23,0,0,0,DraftKings,4300
137,Chris Moore,HOU,WR,15,KC,25,29,11.04,2.63,23,DraftKings,4200
137,Darrynton Evans,CHI,RB,15,PHI,2,15,3.84,0.91,0,DraftKings,4200
137,Mecole Hardman,KC,WR,15,HOU,17,4,0.97,0.23,0,DraftKings,4200
140,Nick Westbrook-Ikhine,TEN,WR,15,LAC,23,14,8.46,2.06,2,DraftKings,4100
140,Darren Waller,LV,TE,15,NE,6,22,7.9,1.93,2,DraftKings,4100
140,Jameson Williams,DET,WR,15,NYJ,3,2,4.03,0.98,0,DraftKings,4100
140,Boston Scott,PHI,RB,15,CHI,18,29,3.43,0.84,1,DraftKings,4100
140,Mike Boone,DEN,RB,15,ARI,30,22,0,0,0,DraftKings,4100
145,Cole Kmet,CHI,TE,15,PHI,2,8,9.3,2.32,8,DraftKings,4000
145,Kansas City Chiefs,KC,DST,15,HOU,null,null,9.1,2.28,5,DraftKings,4000
145,Pierre Strong Jr.,NE,RB,15,LV,28,24,4.23,1.06,1,DraftKings,4000
145,Justin Jackson,DET,RB,15,NYJ,3,8,3.61,0.9,0,DraftKings,4000
145,Kevin Harris,NE,RB,15,LV,28,24,3.43,0.86,0,DraftKings,4000
145,David Johnson,NO,RB,15,ATL,29,23,3.32,0.83,0,DraftKings,4000
145,Royce Freeman,HOU,RB,15,KC,25,16,2.65,0.66,0,DraftKings,4000
145,Caleb Huntley,ATL,RB,15,NO,13,10,2.59,0.65,0,DraftKings,4000
145,Benny Snell Jr.,PIT,RB,15,CAR,15,21,2.28,0.57,0,DraftKings,4000
145,Julius Chestnut,TEN,RB,15,LAC,23,28,1.91,0.48,0,DraftKings,4000
145,Malik Davis,DAL,RB,15,JAX,22,19,1.9,0.48,0,DraftKings,4000
145,Brandon Bolden,LV,RB,15,NE,6,2,1.9,0.48,0,DraftKings,4000
145,Ronald Jones,KC,RB,15,HOU,17,32,1.87,0.47,0,DraftKings,4000
145,Chris Evans,CIN,RB,15,TB,11,7,1.73,0.43,0,DraftKings,4000
145,Avery Williams,ATL,RB,15,NO,13,10,1.56,0.39,0,DraftKings,4000
145,Brittain Brown,LV,RB,15,NE,6,2,1.44,0.36,0,DraftKings,4000
145,Hassan Haskins,TEN,RB,15,LAC,23,28,1.33,0.33,0,DraftKings,4000
145,Derek Watt,PIT,RB,15,CAR,15,21,1.25,0.31,0,DraftKings,4000
145,Zander Horvath,LAC,RB,15,TEN,27,3,1.16,0.29,0,DraftKings,4000
145,Giovani Bernard,TB,RB,15,CIN,9,11,1.1,0.28,0,DraftKings,4000
145,Devine Ozigbo,DEN,RB,15,ARI,30,22,1.02,0.26,0,DraftKings,4000
145,Ke'Shawn Vaughn,TB,RB,15,CIN,9,11,0.98,0.24,0,DraftKings,4000
145,Troy Hairston,HOU,RB,15,KC,25,16,0.91,0.23,0,DraftKings,4000
145,Snoop Conner,JAX,RB,15,DAL,5,5,0.81,0.2,0,DraftKings,4000
145,Trestan Ebner,CHI,RB,15,PHI,2,15,0.8,0.2,0,DraftKings,4000
145,Jakob Johnson,LV,RB,15,NE,6,2,0.6,0.15,0,DraftKings,4000
145,Adam Prentice,NO,RB,15,ATL,29,23,0.49,0.12,0,DraftKings,4000
145,Michael Burton,KC,RB,15,HOU,17,32,0.43,0.11,0,DraftKings,4000
145,Keith Smith,ATL,RB,15,NO,13,10,0.33,0.08,0,DraftKings,4000
145,Anthony McFarland Jr.,PIT,RB,15,CAR,15,21,0.32,0.08,0,DraftKings,4000
145,Trace McSorley,ARI,QB,15,DEN,4,4,0.32,0.08,0,DraftKings,4000
145,Trayveon Williams,CIN,RB,15,TB,11,7,0.26,0.06,0,DraftKings,4000
145,Khari Blasingame,CHI,RB,15,PHI,2,15,0.18,0.04,0,DraftKings,4000
145,Logan Woodside,ATL,QB,15,NO,13,21,0.13,0.03,0,DraftKings,4000
145,J.J. Taylor,NE,RB,15,LV,28,24,0.11,0.03,0,DraftKings,4000
145,Ty'Son Williams,ARI,RB,15,DEN,4,12,0.11,0.03,0,DraftKings,4000
145,Spencer Brown,CAR,RB,15,PIT,21,20,0.06,0.02,0,DraftKings,4000
145,Breece Hall,NYJ,RB,15,DET,32,14,0,0,0,DraftKings,4000
145,Khalil Herbert,CHI,RB,15,PHI,2,15,0,0,0,DraftKings,4000
145,Javonte Williams,DEN,RB,15,ARI,30,22,0,0,0,DraftKings,4000
145,Clyde Edwards-Helaire,KC,RB,15,HOU,17,32,0,0,0,DraftKings,4000
145,Corey Davis,NYJ,WR,15,DET,32,31,0,0,0,DraftKings,4000
145,Trevor Siemian,CHI,QB,15,PHI,2,1,0,0,0,DraftKings,4000
145,Craig Reynolds,DET,RB,15,NYJ,3,8,0,0,0,DraftKings,4000
145,Darrel Williams,ARI,RB,15,DEN,4,12,0,0,0,DraftKings,4000
145,Sony Michel,LAC,RB,15,TEN,27,3,0,0,0,DraftKings,4000
145,Brian Hoyer,NE,QB,15,LV,28,28,0,0,0,DraftKings,4000
145,Trey Sermon,PHI,RB,15,CHI,18,29,0,0,0,DraftKings,4000
145,Jason Cabinda,DET,RB,15,NYJ,3,8,0,0,0,DraftKings,4000
145,Matt Corral,CAR,QB,15,PIT,21,22,0,0,0,DraftKings,4000
145,Davis Cheek,CAR,QB,15,PIT,21,22,0,0,0,DraftKings,4000
145,Jeremy McNichols,PIT,RB,15,CAR,15,21,0,0,0,DraftKings,4000
145,Jason Huntley,PIT,RB,15,CAR,15,21,0,0,0,DraftKings,4000
145,Ian Book,PHI,QB,15,CHI,18,18,0,0,0,DraftKings,4000
145,Tim Boyle,CHI,QB,15,PHI,2,1,0,0,0,DraftKings,4000
145,Shane Buechele,KC,QB,15,HOU,17,2,0,0,0,DraftKings,4000
145,Chris Oladokun,KC,QB,15,HOU,17,2,0,0,0,DraftKings,4000
145,Darius Anderson,HOU,RB,15,KC,25,16,0,0,0,DraftKings,4000
145,Will Grier,DAL,QB,15,JAX,22,25,0,0,0,DraftKings,4000
145,E.J. Perry,JAX,QB,15,DAL,5,3,0,0,0,DraftKings,4000
145,Rico Dowdle,DAL,RB,15,JAX,22,19,0,0,0,DraftKings,4000
145,Qadree Ollison,DAL,RB,15,JAX,22,19,0,0,0,DraftKings,4000
145,Mekhi Sargent,JAX,RB,15,DAL,5,5,0,0,0,DraftKings,4000
145,Chris Streveler,NYJ,QB,15,DET,32,32,0,0,0,DraftKings,4000
145,Joshua Dobbs,DET,QB,15,NYJ,3,8,0,0,0,DraftKings,4000
145,Nick Bawden,NYJ,RB,15,DET,32,14,0,0,0,DraftKings,4000
145,Jermar Jefferson,DET,RB,15,NYJ,3,8,0,0,0,DraftKings,4000
145,Jarrett Guarantano,DEN,QB,15,ARI,30,27,0,0,0,DraftKings,4000
145,Damarea Crockett,DEN,RB,15,ARI,30,22,0,0,0,DraftKings,4000
145,Easton Stick,LAC,QB,15,TEN,27,31,0,0,0,DraftKings,4000
145,Larry Rountree III,LAC,RB,15,TEN,27,3,0,0,0,DraftKings,4000
145,Trenton Cannon,TEN,RB,15,LAC,23,28,0,0,0,DraftKings,4000
145,Jake Browning,CIN,QB,15,TB,11,13,0,0,0,DraftKings,4000
145,Kyle Trask,TB,QB,15,CIN,9,7,0,0,0,DraftKings,4000
145,Ryan Griffin,TB,QB,15,CIN,9,7,0,0,0,DraftKings,4000
145,Elijah Holyfield,CIN,RB,15,TB,11,7,0,0,0,DraftKings,4000
145,Patrick Laird,TB,RB,15,CIN,9,11,0,0,0,DraftKings,4000
145,Chase Garbers,LV,QB,15,NE,6,11,0,0,0,DraftKings,4000
145,Garrett Gilbert,NE,QB,15,LV,28,28,0,0,0,DraftKings,4000
145,Sincere McCormick,LV,RB,15,NE,6,2,0,0,0,DraftKings,4000
145,Austin Walter,LV,RB,15,NE,6,2,0,0,0,DraftKings,4000
145,Jake Luton,NO,QB,15,ATL,29,24,0,0,0,DraftKings,4000
145,Derrick Gore,NO,RB,15,ATL,29,23,0,0,0,DraftKings,4000
145,B.J. Baylor,ATL,RB,15,NO,13,10,0,0,0,DraftKings,4000
229,Philadelphia Eagles,PHI,DST,15,CHI,null,null,9.4,2.41,4,DraftKings,3900
229,Julio Jones,TB,WR,15,CIN,9,6,0,0,0,DraftKings,3900
229,Kendall Hinton,DEN,WR,15,ARI,30,11,0,0,0,DraftKings,3900
232,Evan Engram,JAX,TE,15,DAL,5,1,9.67,2.54,7,DraftKings,3800
232,Marquez Valdes-Scantling,KC,WR,15,HOU,17,4,8.83,2.32,8,DraftKings,3800
232,New Orleans Saints,NO,DST,15,ATL,null,null,8.8,2.32,2,DraftKings,3800
232,Jarvis Landry,NO,WR,15,ATL,29,27,7.8,2.05,2,DraftKings,3800
232,Hunter Renfrow,LV,WR,15,NE,6,7,5.25,1.38,1,DraftKings,3800
232,DeAndre Carter,LAC,WR,15,TEN,27,32,3.85,1.01,0,DraftKings,3800
238,Dallas Cowboys,DAL,DST,15,JAX,null,null,8.8,2.38,2,DraftKings,3700
238,Equanimeous St. Brown,CHI,WR,15,PHI,2,8,6.79,1.84,1,DraftKings,3700
238,Josh Reynolds,DET,WR,15,NYJ,3,2,6.52,1.76,1,DraftKings,3700
238,DeVante Parker,NE,WR,15,LV,28,17,0,0,0,DraftKings,3700
242,Elijah Moore,NYJ,WR,15,DET,32,31,9.87,2.74,9,DraftKings,3600
242,Greg Dulcich,DEN,TE,15,ARI,30,31,9.01,2.5,11,DraftKings,3600
242,Quez Watkins,PHI,WR,15,CHI,18,16,7.51,2.09,4,DraftKings,3600
242,Cincinnati Bengals,CIN,DST,15,TB,null,null,5.7,1.58,1,DraftKings,3600
242,Trenton Irwin,CIN,WR,15,TB,11,13,3.73,1.04,0,DraftKings,3600
242,KJ Hamler,DEN,WR,15,ARI,30,11,0,0,0,DraftKings,3600
248,Terrace Marshall Jr.,CAR,WR,15,PIT,21,28,7.32,2.09,1,DraftKings,3500
248,Russell Gage,TB,WR,15,CIN,9,6,6.71,1.92,0,DraftKings,3500
248,Las Vegas Raiders,LV,DST,15,NE,null,null,6.3,1.8,2,DraftKings,3500
248,Foster Moreau,LV,TE,15,NE,6,22,4.76,1.36,1,DraftKings,3500
252,Nelson Agholor,NE,WR,15,LV,28,17,9.8,2.88,7,DraftKings,3400
252,Arizona Cardinals,ARI,DST,15,DEN,null,null,8.4,2.47,7,DraftKings,3400
252,Marvin Jones Jr.,JAX,WR,15,DAL,5,20,6.89,2.03,1,DraftKings,3400
252,Juwan Johnson,NO,TE,15,ATL,29,24,6.88,2.02,1,DraftKings,3400
252,Laviska Shenault Jr.,CAR,WR,15,PIT,21,28,6.57,1.93,1,DraftKings,3400
252,Olamide Zaccheaus,ATL,WR,15,NO,13,19,6.16,1.81,2,DraftKings,3400
252,Noah Brown,DAL,WR,15,JAX,22,26,4.89,1.44,2,DraftKings,3400
259,Carolina Panthers,CAR,DST,15,PIT,null,null,8.3,2.52,8,DraftKings,3300
259,Hunter Henry,NE,TE,15,LV,28,25,7.77,2.35,5,DraftKings,3300
259,Phillip Dorsett,HOU,WR,15,KC,25,29,7.5,2.27,3,DraftKings,3300
259,Trent Taylor,CIN,WR,15,TB,11,13,2.2,0.67,0,DraftKings,3300
263,New York Jets,NYJ,DST,15,DET,null,null,7.3,2.28,3,DraftKings,3200
263,Amari Rodgers,HOU,WR,15,KC,25,29,7.22,2.26,3,DraftKings,3200
263,Rashid Shaheed,NO,WR,15,ATL,29,27,6.02,1.88,4,DraftKings,3200
263,Dante Pettis,CHI,WR,15,PHI,2,8,5.05,1.58,2,DraftKings,3200
263,A.J. Green,ARI,WR,15,DEN,4,1,3.68,1.15,0,DraftKings,3200
263,Jamal Agnew,JAX,WR,15,DAL,5,20,3.17,0.99,1,DraftKings,3200
263,Hayden Hurst,CIN,TE,15,TB,11,28,0,0,0,DraftKings,3200
263,T.Y. Hilton,DAL,WR,15,JAX,22,26,0,0,0,DraftKings,3200
271,Chigoziem Okonkwo,TEN,TE,15,LAC,23,20,7.89,2.55,13,DraftKings,3100
271,Pittsburgh Steelers,PIT,DST,15,CAR,null,null,7.7,2.48,5,DraftKings,3100
271,Tyler Conklin,NYJ,TE,15,DET,32,29,7.47,2.41,5,DraftKings,3100
271,Kendrick Bourne,NE,WR,15,LV,28,17,7.4,2.39,3,DraftKings,3100
271,Steven Sims,PIT,WR,15,CAR,15,23,4.11,1.33,0,DraftKings,3100
271,Robbie Anderson,ARI,WR,15,DEN,4,1,4.04,1.3,0,DraftKings,3100
271,Kalif Raymond,DET,WR,15,NYJ,3,2,3.35,1.08,0,DraftKings,3100
271,Zach Pascal,PHI,WR,15,CHI,18,16,2.98,0.96,0,DraftKings,3100
279,Austin Hooper,TEN,TE,15,LAC,23,20,7,2.33,4,DraftKings,3000
279,Detroit Lions,DET,DST,15,NYJ,null,null,6.7,2.23,5,DraftKings,3000
279,Tyquan Thornton,NE,WR,15,LV,28,17,5.52,1.84,2,DraftKings,3000
279,Denzel Mims,NYJ,WR,15,DET,32,31,5.42,1.81,1,DraftKings,3000
279,Byron Pringle,CHI,WR,15,PHI,2,8,4.99,1.66,1,DraftKings,3000
279,Brandon Johnson,DEN,WR,15,ARI,30,11,4.59,1.53,1,DraftKings,3000
279,Damiere Byrd,ATL,WR,15,NO,13,19,4.05,1.35,0,DraftKings,3000
279,Montrell Washington,DEN,WR,15,ARI,30,11,4.03,1.34,0,DraftKings,3000
279,Braxton Berrios,NYJ,WR,15,DET,32,31,3.97,1.32,0,DraftKings,3000
279,Racey McMath,TEN,WR,15,LAC,23,14,3.52,1.17,0,DraftKings,3000
279,Shi Smith,CAR,WR,15,PIT,21,28,3.45,1.15,0,DraftKings,3000
279,Jalen Virgil,DEN,WR,15,ARI,30,11,3.37,1.12,0,DraftKings,3000
279,Scotty Miller,TB,WR,15,CIN,9,6,3.2,1.07,0,DraftKings,3000
279,KhaDarel Hodge,ATL,WR,15,NO,13,19,3.15,1.05,0,DraftKings,3000
279,Justin Watson,KC,WR,15,HOU,17,4,3.13,1.04,1,DraftKings,3000
279,James Washington,DAL,WR,15,JAX,22,26,3.12,1.04,0,DraftKings,3000
279,Skyy Moore,KC,WR,15,HOU,17,4,3.09,1.03,2,DraftKings,3000
279,Tre'Quan Smith,NO,WR,15,ATL,29,27,2.97,0.99,0,DraftKings,3000
279,Velus Jones Jr.,CHI,WR,15,PHI,2,8,2.95,0.98,0,DraftKings,3000
279,Greg Dortch,ARI,WR,15,DEN,4,1,2.36,0.79,0,DraftKings,3000
279,Chris Conley,TEN,WR,15,LAC,23,14,2.21,0.74,1,DraftKings,3000
279,Marquez Callaway,NO,WR,15,ATL,29,27,1.95,0.65,0,DraftKings,3000
279,Gunner Olszewski,PIT,WR,15,CAR,15,23,1.4,0.47,0,DraftKings,3000
279,Keelan Cole,LV,WR,15,NE,6,7,1.29,0.43,0,DraftKings,3000
279,Kevin White,NO,WR,15,ATL,29,27,1.29,0.43,0,DraftKings,3000
279,Breshad Perriman,TB,WR,15,CIN,9,6,1.23,0.41,0,DraftKings,3000
279,Stanley Morgan,CIN,WR,15,TB,11,13,0.54,0.18,0,DraftKings,3000
