Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
163,Raheem Blackshear,CAR,RB,11,BAL,19,6,2.85,0.7,0,DraftKings,4100
163,Sam Howell,WAS,QB,11,HOU,21,5,0.29,0.07,0,DraftKings,4100
169,Tyler Higbee,LAR,TE,11,NO,16,1,10.71,2.68,10,DraftKings,4000
169,Baltimore Ravens,BAL,DST,11,CAR,null,null,8.9,2.22,4,DraftKings,4000
169,K.J. Osborn,MIN,WR,11,DAL,7,22,6.92,1.73,2,DraftKings,4000
169,Demarcus Robinson,BAL,WR,11,CAR,20,21,6.78,1.7,1,DraftKings,4000
169,Olamide Zaccheaus,ATL,WR,11,CHI,14,13,6.63,1.66,2,DraftKings,4000
169,Chris Moore,HOU,WR,11,WAS,15,24,6.06,1.52,1,DraftKings,4000
169,Elijah Moore,NYJ,WR,11,NE,8,5,4.94,1.24,1,DraftKings,4000
169,Justin Jackson,DET,RB,11,NYG,12,15,2.75,0.69,0,DraftKings,4000
169,Jonathan Williams,WAS,RB,11,HOU,21,32,1.72,0.43,0,DraftKings,4000
169,Dare Ogunbowale,HOU,RB,11,WAS,15,13,1.58,0.4,0,DraftKings,4000
169,Patrick Ricard,BAL,RB,11,CAR,20,28,1.52,0.38,0,DraftKings,4000
169,Brittain Brown,LV,RB,11,DEN,1,9,1.51,0.38,0,DraftKings,4000
169,Brandon Bolden,LV,RB,11,DEN,1,9,1.31,0.33,0,DraftKings,4000
169,Jordan Wilkins,IND,RB,11,PHI,3,21,1.23,0.31,0,DraftKings,4000
169,Gary Brightwell,NYG,RB,11,DET,32,27,1.23,0.31,0,DraftKings,4000
169,Avery Williams,ATL,RB,11,CHI,14,29,1.2,0.3,0,DraftKings,4000
169,D'Ernest Johnson,CLE,RB,11,BUF,4,16,1.15,0.29,0,DraftKings,4000
169,Reggie Gilliam,BUF,RB,11,CLE,26,30,1.12,0.28,0,DraftKings,4000
169,Mike Davis,BAL,RB,11,CAR,20,28,1.03,0.26,0,DraftKings,4000
169,Darrynton Evans,CHI,RB,11,ATL,31,23,0.91,0.23,0,DraftKings,4000
169,C.J. Ham,MIN,RB,11,DAL,7,7,0.81,0.2,0,DraftKings,4000
169,Pierre Strong Jr.,NE,RB,11,NYJ,5,8,0.8,0.2,0,DraftKings,4000
169,Benny Snell Jr.,PIT,RB,11,CIN,10,11,0.67,0.17,0,DraftKings,4000
169,Jaret Patterson,WAS,RB,11,HOU,21,32,0.59,0.15,0,DraftKings,4000
169,Kene Nwangwu,MIN,RB,11,DAL,7,7,0.5,0.12,0,DraftKings,4000
169,Derek Watt,PIT,RB,11,CIN,10,11,0.49,0.12,0,DraftKings,4000
169,Jakob Johnson,LV,RB,11,DEN,1,9,0.43,0.11,0,DraftKings,4000
169,Jerome Ford,CLE,RB,11,BUF,4,16,0.41,0.1,0,DraftKings,4000
169,Troy Hairston,HOU,RB,11,WAS,15,13,0.4,0.1,0,DraftKings,4000
169,Adam Prentice,NO,RB,11,LAR,9,10,0.34,0.08,0,DraftKings,4000
169,Anthony McFarland Jr.,PIT,RB,11,CIN,10,11,0.32,0.08,0,DraftKings,4000
169,Keith Smith,ATL,RB,11,CHI,14,29,0.29,0.07,0,DraftKings,4000
169,Khari Blasingame,CHI,RB,11,ATL,31,23,0.22,0.06,0,DraftKings,4000
169,Taiwan Jones,BUF,RB,11,CLE,26,30,0.18,0.04,0,DraftKings,4000
169,Ronnie Rivers,LAR,RB,11,NO,16,17,0.16,0.04,0,DraftKings,4000
169,Trayveon Williams,CIN,RB,11,PIT,27,12,0.14,0.04,0,DraftKings,4000
169,Duke Johnson,BUF,RB,11,CLE,26,30,0.07,0.02,0,DraftKings,4000
169,Breece Hall,NYJ,RB,11,NE,8,3,0,0,0,DraftKings,4000
169,Javonte Williams,DEN,RB,11,LV,30,26,0,0,0,DraftKings,4000
169,J.K. Dobbins,BAL,RB,11,CAR,20,28,0,0,0,DraftKings,4000
169,Craig Reynolds,DET,RB,11,NYG,12,15,0,0,0,DraftKings,4000
169,Spencer Brown,CAR,RB,11,BAL,19,6,0,0,0,DraftKings,4000
169,J.J. Taylor,NE,RB,11,NYJ,5,8,0,0,0,DraftKings,4000
169,Brian Hoyer,NE,QB,11,NYJ,5,10,0,0,0,DraftKings,4000
169,Trey Sermon,PHI,RB,11,IND,6,20,0,0,0,DraftKings,4000
169,Jeff Driskel,HOU,QB,11,WAS,15,21,0,0,0,DraftKings,4000
169,Chris Evans,CIN,RB,11,PIT,27,12,0,0,0,DraftKings,4000
169,Kevin Harris,NE,RB,11,NYJ,5,8,0,0,0,DraftKings,4000
169,Bryce Perkins,LAR,QB,11,NO,16,19,0,0,0,DraftKings,4000
169,Damien Williams,ATL,RB,11,CHI,14,29,0,0,0,DraftKings,4000
169,Demetric Felton Jr.,CLE,RB,11,BUF,4,16,0,0,0,DraftKings,4000
169,Zamir White,LV,RB,11,DEN,1,9,0,0,0,DraftKings,4000
169,Devine Ozigbo,DEN,RB,11,LV,30,26,0,0,0,DraftKings,4000
169,Nathan Peterman,CHI,QB,11,ATL,31,25,0,0,0,DraftKings,4000
169,BJ Baylor,ATL,RB,11,CHI,14,29,0,0,0,DraftKings,4000
169,Anthony Brown,BAL,QB,11,CAR,20,18,0,0,0,DraftKings,4000
169,Matt Corral,CAR,QB,11,BAL,19,22,0,0,0,DraftKings,4000
169,Tyler Badie,BAL,RB,11,CAR,20,28,0,0,0,DraftKings,4000
169,Ben Mason,BAL,RB,11,CAR,20,28,0,0,0,DraftKings,4000
169,Nate McCrary,CAR,RB,11,BAL,19,6,0,0,0,DraftKings,4000
169,Matt Barkley,BUF,QB,11,CLE,26,17,0,0,0,DraftKings,4000
169,Kellen Mond,CLE,QB,11,BUF,4,3,0,0,0,DraftKings,4000
169,John Kelly Jr.,CLE,RB,11,BUF,4,16,0,0,0,DraftKings,4000
169,Jake Fromm,WAS,QB,11,HOU,21,5,0,0,0,DraftKings,4000
169,Alex Armah,WAS,RB,11,HOU,21,32,0,0,0,DraftKings,4000
169,Darius Anderson,HOU,RB,11,WAS,15,13,0,0,0,DraftKings,4000
169,Royce Freeman,HOU,RB,11,WAS,15,13,0,0,0,DraftKings,4000
169,Gerrid Doaks,HOU,RB,11,WAS,15,13,0,0,0,DraftKings,4000
169,Ian Book,PHI,QB,11,IND,6,12,0,0,0,DraftKings,4000
169,Kennedy Brooks,PHI,RB,11,IND,6,20,0,0,0,DraftKings,4000
169,Jake Funk,IND,RB,11,PHI,3,21,0,0,0,DraftKings,4000
169,Garrett Gilbert,NE,QB,11,NYJ,5,10,0,0,0,DraftKings,4000
169,Chris Streveler,NYJ,QB,11,NE,8,16,0,0,0,DraftKings,4000
169,Zonovan Knight,NYJ,RB,11,NE,8,3,0,0,0,DraftKings,4000
169,Nick Bawden,NYJ,RB,11,NE,8,3,0,0,0,DraftKings,4000
169,Jake Luton,NO,QB,11,LAR,9,9,0,0,0,DraftKings,4000
169,Derrick Gore,NO,RB,11,LAR,9,10,0,0,0,DraftKings,4000
169,Davis Webb,NYG,QB,11,DET,32,32,0,0,0,DraftKings,4000
169,Tim Boyle,DET,QB,11,NYG,12,14,0,0,0,DraftKings,4000
169,Jashaun Corbin,NYG,RB,11,DET,32,27,0,0,0,DraftKings,4000
169,Sandro Platzgummer,NYG,RB,11,DET,32,27,0,0,0,DraftKings,4000
169,Jason Cabinda,DET,RB,11,NYG,12,15,0,0,0,DraftKings,4000
169,Jermar Jefferson,DET,RB,11,NYG,12,15,0,0,0,DraftKings,4000
169,Josh Johnson,DEN,QB,11,LV,30,31,0,0,0,DraftKings,4000
169,Chase Garbers,LV,QB,11,DEN,1,2,0,0,0,DraftKings,4000
169,Marlon Mack,DEN,RB,11,LV,30,26,0,0,0,DraftKings,4000
169,Damarea Crockett,DEN,RB,11,LV,30,26,0,0,0,DraftKings,4000
169,Sincere McCormick,LV,RB,11,DEN,1,9,0,0,0,DraftKings,4000
169,Austin Walter,LV,RB,11,DEN,1,9,0,0,0,DraftKings,4000
169,Will Grier,DAL,QB,11,MIN,23,23,0,0,0,DraftKings,4000
169,David Blough,MIN,QB,11,DAL,7,7,0,0,0,DraftKings,4000
169,Qadree Ollison,DAL,RB,11,MIN,23,5,0,0,0,DraftKings,4000
169,Rico Dowdle,DAL,RB,11,MIN,23,5,0,0,0,DraftKings,4000
169,Ty Chandler,MIN,RB,11,DAL,7,7,0,0,0,DraftKings,4000
169,Bryant Koback,MIN,RB,11,DAL,7,7,0,0,0,DraftKings,4000
169,Jake Browning,CIN,QB,11,PIT,27,26,0,0,0,DraftKings,4000
169,Elijah Holyfield,CIN,RB,11,PIT,27,12,0,0,0,DraftKings,4000
169,Jeremy McNichols,PIT,RB,11,CIN,10,11,0,0,0,DraftKings,4000
169,Jason Huntley,PIT,RB,11,CIN,10,11,0,0,0,DraftKings,4000
268,Philadelphia Eagles,PHI,DST,11,IND,null,null,9.2,2.36,2,DraftKings,3900
268,Ben Skowronek,LAR,WR,11,NO,16,18,8.28,2.12,5,DraftKings,3900
268,David Njoku,CLE,TE,11,BUF,4,4,8.26,2.12,4,DraftKings,3900
268,Alec Pierce,IND,WR,11,PHI,3,8,7.95,2.04,2,DraftKings,3900
272,Greg Dulcich,DEN,TE,11,LV,30,29,9.52,2.51,10,DraftKings,3800
272,Buffalo Bills,BUF,DST,11,CLE,null,null,8.5,2.24,1,DraftKings,3800
272,James Proche II,BAL,WR,11,CAR,20,21,4.87,1.28,0,DraftKings,3800
272,KJ Hamler,DEN,WR,11,LV,30,17,0,0,0,DraftKings,3800
276,New England Patriots,NE,DST,11,NYJ,null,null,9.7,2.62,4,DraftKings,3700
276,Foster Moreau,LV,TE,11,DEN,1,18,8.72,2.36,5,DraftKings,3700
276,Noah Brown,DAL,WR,11,MIN,23,29,7.46,2.02,4,DraftKings,3700
276,Laviska Shenault Jr.,CAR,WR,11,BAL,19,27,5.25,1.42,1,DraftKings,3700
276,Quez Watkins,PHI,WR,11,IND,6,2,4.97,1.34,1,DraftKings,3700
281,New York Giants,NYG,DST,11,DET,null,null,7.7,2.14,1,DraftKings,3600
281,Kendall Hinton,DEN,WR,11,LV,30,17,6.93,1.92,6,DraftKings,3600
281,Isaiah Likely,BAL,TE,11,CAR,20,12,6.18,1.72,1,DraftKings,3600
281,Mike Thomas,CIN,WR,11,PIT,27,32,0,0,0,DraftKings,3600
285,Hayden Hurst,CIN,TE,11,PIT,27,9,9.35,2.67,6,DraftKings,3500
285,Denver Broncos,DEN,DST,11,LV,null,null,7.4,2.11,1,DraftKings,3500
285,Marcus Johnson,NYG,WR,11,DET,32,25,4.28,1.22,0,DraftKings,3500
285,Kendrick Bourne,NE,WR,11,NYJ,5,7,3.81,1.09,0,DraftKings,3500
285,David Bell,CLE,WR,11,BUF,4,14,3.63,1.04,1,DraftKings,3500
285,Zach Pascal,PHI,WR,11,IND,6,2,3.62,1.03,0,DraftKings,3500
285,Phillip Dorsett,HOU,WR,11,WAS,15,24,3.38,0.97,0,DraftKings,3500
285,Marquez Callaway,NO,WR,11,LAR,9,16,2.68,0.77,0,DraftKings,3500
293,Cincinnati Bengals,CIN,DST,11,PIT,null,null,8.1,2.38,5,DraftKings,3400
293,Tyler Conklin,NYJ,TE,11,NE,8,27,7.58,2.23,2,DraftKings,3400
293,Damiere Byrd,ATL,WR,11,CHI,14,13,5.68,1.67,1,DraftKings,3400
293,Kenny Golladay,NYG,WR,11,DET,32,25,3.35,0.99,1,DraftKings,3400
293,Tom Kennedy,DET,WR,11,NYG,12,3,3.23,0.95,1,DraftKings,3400
293,Equanimeous St. Brown,CHI,WR,11,ATL,31,31,2.83,0.83,1,DraftKings,3400
293,Rashid Shaheed,NO,WR,11,LAR,9,16,2.53,0.74,0,DraftKings,3400
300,Atlanta Falcons,ATL,DST,11,CHI,null,null,6.9,2.09,1,DraftKings,3300
300,Hunter Henry,NE,TE,11,NYJ,5,13,6.55,1.98,1,DraftKings,3300
300,Tyquan Thornton,NE,WR,11,NYJ,5,7,6.11,1.85,0,DraftKings,3300
300,Denzel Mims,NYJ,WR,11,NE,8,5,5.11,1.55,1,DraftKings,3300
300,Dante Pettis,CHI,WR,11,ATL,31,31,3.01,0.91,1,DraftKings,3300
300,Shi Smith,CAR,WR,11,BAL,19,27,2.32,0.7,0,DraftKings,3300
