Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsDraftKings,FantasyPointsPerDollarRatioDraftKings,ProjectedOwnershipPercentage,Operator,OperatorSalary
30,Tyler Boyd,CIN,WR,9,CAR,20,20,13.49,2.14,7,DraftKings,6300
32,Kirk Cousins,MIN,QB,9,WAS,17,22,19.18,3.09,3,DraftKings,6200
32,Rhamondre Stevenson,NE,RB,9,IND,9,17,17.44,2.81,36,DraftKings,6200
32,Kenneth Walker III,SEA,RB,9,ARI,26,16,15.3,2.47,20,DraftKings,6200
32,Chris Godwin,TB,WR,9,LAR,7,16,14.84,2.39,19,DraftKings,6200
36,Tyler Lockett,SEA,WR,9,ARI,26,12,13.59,2.23,13,DraftKings,6100
36,Raheem Mostert,MIA,RB,9,CHI,10,29,12.86,2.11,7,DraftKings,6100
38,Tom Brady,TB,QB,9,LAR,7,9,17.94,2.99,5,DraftKings,6000
38,D'Onta Foreman,CAR,RB,9,CIN,12,9,14.39,2.4,16,DraftKings,6000
38,Allen Lazard,GB,WR,9,DET,32,28,12.27,2.04,9,DraftKings,6000
38,David Montgomery,CHI,RB,9,MIA,24,21,12.27,2.04,2,DraftKings,6000
42,Aaron Rodgers,GB,QB,9,DET,32,31,19.12,3.24,12,DraftKings,5900
42,Terry McLaurin,WAS,WR,9,MIN,22,25,13.14,2.23,8,DraftKings,5900
42,Jamaal Williams,DET,RB,9,GB,6,23,10.86,1.84,4,DraftKings,5900
42,Eno Benjamin,ARI,RB,9,SEA,25,27,9.85,1.67,1,DraftKings,5900
46,Geno Smith,SEA,QB,9,ARI,26,27,19,3.28,9,DraftKings,5800
46,DJ Moore,CAR,WR,9,CIN,12,11,12.55,2.16,15,DraftKings,5800
46,James Conner,ARI,RB,9,SEA,25,27,9.32,1.61,3,DraftKings,5800
46,Cordarrelle Patterson,ATL,RB,9,LAC,27,31,9.2,1.59,2,DraftKings,5800
46,Khalil Herbert,CHI,RB,9,MIA,24,21,7.58,1.31,1,DraftKings,5800
51,Devin Singletary,BUF,RB,9,NYJ,8,12,11.41,2,7,DraftKings,5700
51,AJ Dillon,GB,RB,9,DET,32,30,8.88,1.56,2,DraftKings,5700
51,Marquise Brown,ARI,WR,9,SEA,25,3,0,0,0,DraftKings,5700
54,Matthew Stafford,LAR,QB,9,TB,13,17,16.34,2.92,2,DraftKings,5600
54,Adam Thielen,MIN,WR,9,WAS,17,26,12.1,2.16,7,DraftKings,5600
54,Alexander Mattison,MIN,RB,9,WAS,17,22,4.42,0.79,0,DraftKings,5600
54,Damien Harris,NE,RB,9,IND,9,17,0,0,0,DraftKings,5600
58,Jared Goff,DET,QB,9,GB,6,5,17.15,3.12,3,DraftKings,5500
58,Christian Kirk,JAX,WR,9,LV,28,18,13.1,2.38,9,DraftKings,5500
58,Antonio Gibson,WAS,RB,9,MIN,22,7,11.07,2.01,8,DraftKings,5500
58,Michael Carter,NYJ,RB,9,BUF,2,4,10.35,1.88,1,DraftKings,5500
58,Nyheim Hines,BUF,RB,9,NYJ,8,12,6.73,1.22,1,DraftKings,5500
63,Derek Carr,LV,QB,9,JAX,14,19,17.47,3.24,6,DraftKings,5400
63,Taylor Heinicke,WAS,QB,9,MIN,22,24,15.42,2.86,2,DraftKings,5400
63,Jakobi Meyers,NE,WR,9,IND,9,2,12.46,2.31,9,DraftKings,5400
63,Brian Robinson,WAS,RB,9,MIN,22,7,8.3,1.54,1,DraftKings,5400
63,Tyler Allgeier,ATL,RB,9,LAC,27,31,7.59,1.41,1,DraftKings,5400
63,James Robinson,NYJ,RB,9,BUF,2,4,6.07,1.12,1,DraftKings,5400
69,Marcus Mariota,ATL,QB,9,LAC,27,16,18.09,3.41,4,DraftKings,5300
69,Justin Fields,CHI,QB,9,MIA,24,26,17.37,3.28,4,DraftKings,5300
69,Romeo Doubs,GB,WR,9,DET,32,28,10.71,2.02,9,DraftKings,5300
69,Samaje Perine,CIN,RB,9,CAR,20,25,5.46,1.03,0,DraftKings,5300
69,Chuba Hubbard,CAR,RB,9,CIN,12,9,0,0,0,DraftKings,5300
74,Trevor Lawrence,JAX,QB,9,LV,28,32,17.71,3.41,6,DraftKings,5200
74,PJ Walker,CAR,QB,9,CIN,12,6,12.97,2.49,1,DraftKings,5200
74,Rondale Moore,ARI,WR,9,SEA,25,3,12.29,2.36,4,DraftKings,5200
74,Deon Jackson,IND,RB,9,NE,15,2,11.84,2.28,14,DraftKings,5200
74,Curtis Samuel,WAS,WR,9,MIN,22,25,11.59,2.23,8,DraftKings,5200
74,Carson Wentz,WAS,QB,9,MIN,22,24,0,0,0,DraftKings,5200
80,Mac Jones,NE,QB,9,IND,9,14,15.16,2.97,3,DraftKings,5100
80,Zach Wilson,NYJ,QB,9,BUF,2,3,13.41,2.63,1,DraftKings,5100
80,Joshua Palmer,LAC,WR,9,ATL,31,31,13.07,2.56,16,DraftKings,5100
80,Zach Ertz,ARI,TE,9,SEA,25,32,11.32,2.22,4,DraftKings,5100
80,Darrell Henderson Jr.,LAR,RB,9,TB,13,6,8.4,1.65,1,DraftKings,5100
80,James Cook,BUF,RB,9,NYJ,8,12,3.45,0.68,0,DraftKings,5100
80,Bailey Zappe,NE,QB,9,IND,9,14,1.01,0.2,0,DraftKings,5100
80,Jameson Williams,DET,WR,9,GB,6,9,0,0,0,DraftKings,5100
88,Sam Ehlinger,IND,QB,9,NE,15,20,15.4,3.08,2,DraftKings,5000
88,T.J. Hockenson,MIN,TE,9,WAS,17,2,10.25,2.05,1,DraftKings,5000
88,Allen Robinson II,LAR,WR,9,TB,13,14,9.69,1.94,1,DraftKings,5000
88,Julio Jones,TB,WR,9,LAR,7,16,8.28,1.66,1,DraftKings,5000
88,Sony Michel,LAC,RB,9,ATL,31,20,4.74,0.95,0,DraftKings,5000
88,Cam Akers,LAR,RB,9,TB,13,6,3.29,0.66,0,DraftKings,5000
88,Teddy Bridgewater,MIA,QB,9,CHI,10,11,0.96,0.19,0,DraftKings,5000
88,Baker Mayfield,CAR,QB,9,CIN,12,6,0.65,0.13,0,DraftKings,5000
88,Jordan Love,GB,QB,9,DET,32,31,0.55,0.11,0,DraftKings,5000
88,Chase Daniel,LAC,QB,9,ATL,31,29,0.5,0.1,0,DraftKings,5000
88,Mike White,NYJ,QB,9,BUF,2,3,0.49,0.1,0,DraftKings,5000
88,Case Keenum,BUF,QB,9,NYJ,8,8,0.47,0.09,0,DraftKings,5000
88,Blaine Gabbert,TB,QB,9,LAR,7,9,0.31,0.06,0,DraftKings,5000
88,Joe Flacco,NYJ,QB,9,BUF,2,3,0,0,0,DraftKings,5000
102,Drake London,ATL,WR,9,LAC,27,21,10,2.04,8,DraftKings,4900
102,Isaiah McKenzie,BUF,WR,9,NYJ,8,8,7.28,1.49,1,DraftKings,4900
102,Jeff Wilson Jr.,MIA,RB,9,CHI,10,29,5.6,1.14,1,DraftKings,4900
102,Caleb Huntley,ATL,RB,9,LAC,27,31,4.97,1.01,0,DraftKings,4900
102,Colt McCoy,ARI,QB,9,SEA,25,21,1.04,0.21,0,DraftKings,4900
102,Brandon Allen,CIN,QB,9,CAR,20,13,0.43,0.09,0,DraftKings,4900
102,Drew Lock,SEA,QB,9,ARI,26,27,0.42,0.09,0,DraftKings,4900
102,John Wolford,LAR,QB,9,TB,13,17,0.4,0.08,0,DraftKings,4900
102,C.J. Beathard,JAX,QB,9,LV,28,32,0.4,0.08,0,DraftKings,4900
102,Darren Waller,LV,TE,9,JAX,14,11,0,0,0,DraftKings,4900
102,Darrel Williams,ARI,RB,9,SEA,25,27,0,0,0,DraftKings,4900
113,Gerald Everett,LAC,TE,9,ATL,31,24,11.57,2.41,6,DraftKings,4800
113,Garrett Wilson,NYJ,WR,9,BUF,2,13,11.55,2.41,9,DraftKings,4800
113,Chase Claypool,CHI,WR,9,MIA,24,23,6.51,1.36,1,DraftKings,4800
113,Ronnie Rivers,LAR,RB,9,TB,13,6,5.02,1.05,0,DraftKings,4800
113,JaMycal Hasty,JAX,RB,9,LV,28,24,4.15,0.86,0,DraftKings,4800
113,Trevor Siemian,CHI,QB,9,MIA,24,26,0.48,0.1,0,DraftKings,4800
113,Sam Howell,WAS,QB,9,MIN,22,24,0.48,0.1,0,DraftKings,4800
113,Jarrett Stidham,LV,QB,9,JAX,14,19,0.47,0.1,0,DraftKings,4800
113,Nate Sudfeld,DET,QB,9,GB,6,5,0.4,0.08,0,DraftKings,4800
113,Desmond Ridder,ATL,QB,9,LAC,27,16,0.34,0.07,0,DraftKings,4800
113,Nick Mullens,MIN,QB,9,WAS,17,22,0.32,0.07,0,DraftKings,4800
113,Matt Ryan,IND,QB,9,NE,15,20,0,0,0,DraftKings,4800
113,Zack Moss,IND,RB,9,NE,15,2,0,0,0,DraftKings,4800
126,Darnell Mooney,CHI,WR,9,MIA,24,23,10.42,2.22,7,DraftKings,4700
126,Rachaad White,TB,RB,9,LAR,7,11,6.63,1.41,1,DraftKings,4700
126,Keaontay Ingram,ARI,RB,9,SEA,25,27,3.2,0.68,0,DraftKings,4700
126,Nick Foles,IND,QB,9,NE,15,20,0.43,0.09,0,DraftKings,4700
130,Josh Reynolds,DET,WR,9,GB,6,9,0,0,0,DraftKings,4600
130,Joshua Kelley,LAC,RB,9,ATL,31,20,0,0,0,DraftKings,4600
132,Kyle Pitts,ATL,TE,9,LAC,27,19,10.38,2.31,12,DraftKings,4500
132,Hunter Renfrow,LV,WR,9,JAX,14,19,8.89,1.98,3,DraftKings,4500
132,Mack Hollins,LV,WR,9,JAX,14,19,8.82,1.96,2,DraftKings,4500
132,DeeJay Dallas,SEA,RB,9,ARI,26,16,2.87,0.64,0,DraftKings,4500
132,Isaiah Spiller,LAC,RB,9,ATL,31,20,1.85,0.41,0,DraftKings,4500
132,J.D. McKissic,WAS,RB,9,MIN,22,7,0,0,0,DraftKings,4500
138,Alec Pierce,IND,WR,9,NE,15,10,9.32,2.12,1,DraftKings,4400
138,Travis Homer,SEA,RB,9,ARI,26,16,3.32,0.75,0,DraftKings,4400
138,Avery Williams,ATL,RB,9,LAC,27,31,1.17,0.27,0,DraftKings,4400
138,DJ Chark,DET,WR,9,GB,6,9,0,0,0,DraftKings,4400
142,DeAndre Carter,LAC,WR,9,ATL,31,31,10.28,2.39,5,DraftKings,4300
142,Buffalo Bills,BUF,DST,9,NYJ,null,null,8.8,2.05,5,DraftKings,4300
142,Elijah Moore,NYJ,WR,9,BUF,2,13,5.56,1.29,1,DraftKings,4300
142,Craig Reynolds,DET,RB,9,GB,6,23,2.62,0.61,0,DraftKings,4300
142,Ameer Abdullah,LV,RB,9,JAX,14,26,2.42,0.56,0,DraftKings,4300
142,Ty Johnson,NYJ,RB,9,BUF,2,4,2.02,0.47,0,DraftKings,4300
142,Trestan Ebner,CHI,RB,9,MIA,24,21,0.95,0.22,0,DraftKings,4300
142,Corey Davis,NYJ,WR,9,BUF,2,13,0,0,0,DraftKings,4300
150,Marvin Jones Jr.,JAX,WR,9,LV,28,18,8,1.9,3,DraftKings,4200
150,Parris Campbell,IND,WR,9,NE,15,10,7.95,1.89,1,DraftKings,4200
150,K.J. Osborn,MIN,WR,9,WAS,17,26,7.03,1.67,1,DraftKings,4200
150,Raheem Blackshear,CAR,RB,9,CIN,12,9,2.83,0.67,0,DraftKings,4200
150,Brandon Bolden,LV,RB,9,JAX,14,26,2.09,0.5,0,DraftKings,4200
150,Ke'Shawn Vaughn,TB,RB,9,LAR,7,11,1.26,0.3,0,DraftKings,4200
156,Zay Jones,JAX,WR,9,LV,28,18,10.84,2.64,10,DraftKings,4100
156,New England Patriots,NE,DST,9,IND,null,null,8.8,2.15,4,DraftKings,4100
156,Malcolm Brown,LAR,RB,9,TB,13,6,2.95,0.72,0,DraftKings,4100
156,Jahan Dotson,WAS,WR,9,MIN,22,25,0,0,0,DraftKings,4100
156,Russell Gage,TB,WR,9,LAR,7,16,0,0,0,DraftKings,4100
161,Kalif Raymond,DET,WR,9,GB,6,9,9.58,2.4,5,DraftKings,4000
161,Cincinnati Bengals,CIN,DST,9,CAR,null,null,8,2,4,DraftKings,4000
161,Mike Gesicki,MIA,TE,9,CHI,10,9,6.98,1.74,2,DraftKings,4000
161,Spencer Brown,CAR,RB,9,CIN,12,9,3.98,1,0,DraftKings,4000
161,Phillip Lindsay,IND,RB,9,NE,15,2,3.69,0.92,0,DraftKings,4000
161,Jonathan Williams,WAS,RB,9,MIN,22,7,2.01,0.5,0,DraftKings,4000
161,Snoop Conner,JAX,RB,9,LV,28,24,1.95,0.49,0,DraftKings,4000
161,J.J. Taylor,NE,RB,9,IND,9,17,1.8,0.45,0,DraftKings,4000
161,Zander Horvath,LAC,RB,9,ATL,31,20,1.53,0.38,0,DraftKings,4000
161,Alec Ingold,MIA,RB,9,CHI,10,29,1.4,0.35,0,DraftKings,4000
161,Reggie Gilliam,BUF,RB,9,NYJ,8,12,1.2,0.3,0,DraftKings,4000
161,Chris Evans,CIN,RB,9,CAR,20,25,1.19,0.3,0,DraftKings,4000
161,Justin Jackson,DET,RB,9,GB,6,23,0.94,0.24,0,DraftKings,4000
161,Salvon Ahmed,MIA,RB,9,CHI,10,29,0.92,0.23,0,DraftKings,4000
161,Pierre Strong Jr.,NE,RB,9,IND,9,17,0.91,0.23,0,DraftKings,4000
161,C.J. Ham,MIN,RB,9,WAS,17,22,0.85,0.21,0,DraftKings,4000
161,Zamir White,LV,RB,9,JAX,14,26,0.76,0.19,0,DraftKings,4000
161,Jakob Johnson,LV,RB,9,JAX,14,26,0.71,0.18,0,DraftKings,4000
161,Kylin Hill,GB,RB,9,DET,32,30,0.51,0.13,0,DraftKings,4000
161,Keith Smith,ATL,RB,9,LAC,27,31,0.46,0.12,0,DraftKings,4000
161,Kyren Williams,LAR,RB,9,TB,13,6,0.45,0.11,0,DraftKings,4000
161,Kene Nwangwu,MIN,RB,9,WAS,17,22,0.41,0.1,0,DraftKings,4000
161,Sam Darnold,CAR,QB,9,CIN,12,6,0.29,0.07,0,DraftKings,4000
161,Cullen Gillaspia,SEA,LB,9,ARI,26,null,0.29,0.07,0,DraftKings,4000
161,Khari Blasingame,CHI,RB,9,MIA,24,21,0.23,0.06,0,DraftKings,4000
161,Taiwan Jones,BUF,RB,9,NYJ,8,12,0.08,0.02,0,DraftKings,4000
161,Breece Hall,NYJ,RB,9,BUF,2,4,0,0,0,DraftKings,4000
161,Rashaad Penny,SEA,RB,9,ARI,26,16,0,0,0,DraftKings,4000
161,DeVante Parker,NE,WR,9,IND,9,2,0,0,0,DraftKings,4000
161,Skylar Thompson,MIA,QB,9,CHI,10,11,0,0,0,DraftKings,4000
161,Myles Gaskin,MIA,RB,9,CHI,10,29,0,0,0,DraftKings,4000
161,Trace McSorley,ARI,QB,9,SEA,25,21,0,0,0,DraftKings,4000
161,Brian Hoyer,NE,QB,9,IND,9,14,0,0,0,DraftKings,4000
161,Jacob Eason,CAR,QB,9,CIN,12,6,0,0,0,DraftKings,4000
161,Tony Jones Jr.,SEA,RB,9,ARI,26,16,0,0,0,DraftKings,4000
161,Kevin Harris,NE,RB,9,IND,9,17,0,0,0,DraftKings,4000
161,Damien Williams,ATL,RB,9,LAC,27,31,0,0,0,DraftKings,4000
161,Easton Stick,LAC,QB,9,ATL,31,29,0,0,0,DraftKings,4000
161,Larry Rountree III,LAC,RB,9,ATL,31,20,0,0,0,DraftKings,4000
161,BJ Baylor,ATL,RB,9,LAC,27,31,0,0,0,DraftKings,4000
161,Nathan Peterman,CHI,QB,9,MIA,24,26,0,0,0,DraftKings,4000
161,La'Mical Perine,MIA,RB,9,CHI,10,29,0,0,0,DraftKings,4000
161,John Lovett,MIA,RB,9,CHI,10,29,0,0,0,DraftKings,4000
161,Darrynton Evans,CHI,RB,9,MIA,24,21,0,0,0,DraftKings,4000
161,Jake Browning,CIN,QB,9,CAR,20,13,0,0,0,DraftKings,4000
161,Matt Corral,CAR,QB,9,CIN,12,6,0,0,0,DraftKings,4000
161,Trayveon Williams,CIN,RB,9,CAR,20,25,0,0,0,DraftKings,4000
161,Elijah Holyfield,CIN,RB,9,CAR,20,25,0,0,0,DraftKings,4000
161,Danny Etling,GB,QB,9,DET,32,31,0,0,0,DraftKings,4000
161,Tim Boyle,DET,QB,9,GB,6,5,0,0,0,DraftKings,4000
161,Patrick Taylor,GB,RB,9,DET,32,30,0,0,0,DraftKings,4000
161,Tyler Goodson,GB,RB,9,DET,32,30,0,0,0,DraftKings,4000
161,Jermar Jefferson,DET,RB,9,GB,6,23,0,0,0,DraftKings,4000
161,Jason Cabinda,DET,RB,9,GB,6,23,0,0,0,DraftKings,4000
161,E.J. Perry,JAX,QB,9,LV,28,32,0,0,0,DraftKings,4000
161,Chase Garbers,LV,QB,9,JAX,14,19,0,0,0,DraftKings,4000
161,Mekhi Sargent,JAX,RB,9,LV,28,24,0,0,0,DraftKings,4000
161,Brittain Brown,LV,RB,9,JAX,14,26,0,0,0,DraftKings,4000
161,Sincere McCormick,LV,RB,9,JAX,14,26,0,0,0,DraftKings,4000
161,Austin Walter,LV,RB,9,JAX,14,26,0,0,0,DraftKings,4000
161,Garrett Gilbert,NE,QB,9,IND,9,14,0,0,0,DraftKings,4000
161,D'Vonte Price,IND,RB,9,NE,15,2,0,0,0,DraftKings,4000
161,Matt Barkley,BUF,QB,9,NYJ,8,8,0,0,0,DraftKings,4000
161,Chris Streveler,NYJ,QB,9,BUF,2,3,0,0,0,DraftKings,4000
161,Duke Johnson,BUF,RB,9,NYJ,8,12,0,0,0,DraftKings,4000
161,Zonovan Knight,NYJ,RB,9,BUF,2,4,0,0,0,DraftKings,4000
161,Nick Bawden,NYJ,RB,9,BUF,2,4,0,0,0,DraftKings,4000
161,David Blough,MIN,QB,9,WAS,17,22,0,0,0,DraftKings,4000
161,Jake Fromm,WAS,QB,9,MIN,22,24,0,0,0,DraftKings,4000
161,Ty Chandler,MIN,RB,9,WAS,17,22,0,0,0,DraftKings,4000
161,Bryant Koback,MIN,RB,9,WAS,17,22,0,0,0,DraftKings,4000
161,Alex Armah,WAS,RB,9,MIN,22,7,0,0,0,DraftKings,4000
161,Jaret Patterson,WAS,RB,9,MIN,22,7,0,0,0,DraftKings,4000
161,Sean Mannion,SEA,QB,9,ARI,26,27,0,0,0,DraftKings,4000
161,Jonathan Ward,ARI,RB,9,SEA,25,27,0,0,0,DraftKings,4000
161,Corey Clement,ARI,RB,9,SEA,25,27,0,0,0,DraftKings,4000
161,Ty'Son Williams,ARI,RB,9,SEA,25,27,0,0,0,DraftKings,4000
161,Darwin Thompson,SEA,RB,9,ARI,26,16,0,0,0,DraftKings,4000
161,Kyle Trask,TB,QB,9,LAR,7,9,0,0,0,DraftKings,4000
161,Ryan Griffin,TB,QB,9,LAR,7,9,0,0,0,DraftKings,4000
161,Bryce Perkins,LAR,QB,9,TB,13,17,0,0,0,DraftKings,4000
161,Giovani Bernard,TB,RB,9,LAR,7,11,0,0,0,DraftKings,4000
161,Patrick Laird,TB,RB,9,LAR,7,11,0,0,0,DraftKings,4000
244,Terrace Marshall Jr.,CAR,WR,9,CIN,12,11,5.13,1.32,1,DraftKings,3900
244,Marquise Goodwin,SEA,WR,9,ARI,26,12,0,0,0,DraftKings,3900
246,Robert Tonyan,GB,TE,9,DET,32,28,9.81,2.58,16,DraftKings,3800
246,Miami Dolphins,MIA,DST,9,CHI,null,null,8.7,2.29,4,DraftKings,3800
246,Robbie Anderson,ARI,WR,9,SEA,25,3,4.44,1.17,0,DraftKings,3800
246,Randall Cobb,GB,WR,9,DET,32,28,0,0,0,DraftKings,3800
250,Tyler Higbee,LAR,TE,9,TB,13,26,9.5,2.57,10,DraftKings,3700
250,Green Bay Packers,GB,DST,9,DET,null,null,6.3,1.7,1,DraftKings,3700
250,Mike Thomas,CIN,WR,9,CAR,20,20,4.49,1.21,1,DraftKings,3700
250,Equanimeous St. Brown,CHI,WR,9,MIA,24,23,2.64,0.71,0,DraftKings,3700
254,Hayden Hurst,CIN,TE,9,CAR,20,15,10.38,2.88,7,DraftKings,3600
254,Olamide Zaccheaus,ATL,WR,9,LAC,27,21,5.75,1.6,2,DraftKings,3600
254,Sammy Watkins,GB,WR,9,DET,32,28,3.92,1.09,2,DraftKings,3600
254,Greg Dortch,ARI,WR,9,SEA,25,3,0.98,0.27,0,DraftKings,3600
258,Dawson Knox,BUF,TE,9,NYJ,8,14,8.82,2.52,4,DraftKings,3500
258,Minnesota Vikings,MIN,DST,9,WAS,null,null,8.5,2.43,6,DraftKings,3500
258,Van Jefferson,LAR,WR,9,TB,13,14,4.72,1.35,1,DraftKings,3500
258,Michael Bandy,LAC,WR,9,ATL,31,31,4.66,1.33,4,DraftKings,3500
258,Christian Watson,GB,WR,9,DET,32,28,3.36,0.96,0,DraftKings,3500
258,Khalil Shakir,BUF,WR,9,NYJ,8,8,3.27,0.93,1,DraftKings,3500
258,Dante Pettis,CHI,WR,9,MIA,24,23,2.9,0.83,0,DraftKings,3500
258,Damiere Byrd,ATL,WR,9,LAC,27,21,2.49,0.71,1,DraftKings,3500
266,Los Angeles Chargers,LAC,DST,9,ATL,null,null,6.9,2.03,3,DraftKings,3400
266,Kendrick Bourne,NE,WR,9,IND,9,2,6.74,1.98,1,DraftKings,3400
266,Braxton Berrios,NYJ,WR,9,BUF,2,13,3.78,1.11,1,DraftKings,3400
266,Irv Smith Jr.,MIN,TE,9,WAS,17,2,0,0,0,DraftKings,3400
270,Evan Engram,JAX,TE,9,LV,28,30,10.32,3.13,10,DraftKings,3300
270,Tyquan Thornton,NE,WR,9,IND,9,2,8.31,2.52,4,DraftKings,3300
270,Ben Skowronek,LAR,WR,9,TB,13,14,6.28,1.9,0,DraftKings,3300
270,Los Angeles Rams,LAR,DST,9,TB,null,null,5.7,1.73,2,DraftKings,3300
270,Trent Sherfield,MIA,WR,9,CHI,10,6,4.64,1.41,1,DraftKings,3300
270,Laviska Shenault Jr.,CAR,WR,9,CIN,12,11,3.46,1.05,0,DraftKings,3300
270,Dyami Brown,WAS,WR,9,MIN,22,25,3.25,0.98,0,DraftKings,3300
270,A.J. Green,ARI,WR,9,SEA,25,3,3.21,0.97,0,DraftKings,3300
270,Scotty Miller,TB,WR,9,LAR,7,16,2.59,0.78,0,DraftKings,3300
270,Jamal Agnew,JAX,WR,9,LV,28,18,1.61,0.49,0,DraftKings,3300
270,Jamison Crowder,BUF,WR,9,NYJ,8,8,0,0,0,DraftKings,3300
281,Tyler Conklin,NYJ,TE,9,BUF,2,6,8.64,2.7,4,DraftKings,3200
281,Foster Moreau,LV,TE,9,JAX,14,11,6.4,2,12,DraftKings,3200
281,Las Vegas Raiders,LV,DST,9,JAX,null,null,5.9,1.84,3,DraftKings,3200
281,Shi Smith,CAR,WR,9,CIN,12,11,3.92,1.22,0,DraftKings,3200
281,Nelson Agholor,NE,WR,9,IND,9,2,3.77,1.18,0,DraftKings,3200
281,N'Keal Harry,CHI,WR,9,MIA,24,23,2.72,0.85,0,DraftKings,3200
287,Cade Otton,TB,TE,9,LAR,7,3,7.28,2.35,3,DraftKings,3100
287,Jacksonville Jaguars,JAX,DST,9,LV,null,null,6.2,2,2,DraftKings,3100
287,Denzel Mims,NYJ,WR,9,BUF,2,13,5.92,1.91,1,DraftKings,3100
287,Dee Eskridge,SEA,WR,9,ARI,26,12,4.96,1.6,1,DraftKings,3100
287,Amari Rodgers,GB,WR,9,DET,32,28,4.12,1.33,0,DraftKings,3100
287,Cedrick Wilson Jr.,MIA,WR,9,CHI,10,6,3.53,1.14,0,DraftKings,3100
287,KhaDarel Hodge,ATL,WR,9,LAC,27,21,2.87,0.93,0,DraftKings,3100
287,Breshad Perriman,TB,WR,9,LAR,7,16,2.42,0.78,0,DraftKings,3100
287,Cameron Brate,TB,TE,9,LAR,7,3,0,0,0,DraftKings,3100
296,Tampa Bay Buccaneers,TB,DST,9,LAR,null,null,8.6,2.87,14,DraftKings,3000
296,Hunter Henry,NE,TE,9,IND,9,22,6.43,2.14,2,DraftKings,3000
296,Will Dissly,SEA,TE,9,ARI,26,31,6.07,2.02,2,DraftKings,3000
296,Cole Kmet,CHI,TE,9,MIA,24,23,5.92,1.97,1,DraftKings,3000
296,Tom Kennedy,DET,WR,9,GB,6,9,4.14,1.38,1,DraftKings,3000
296,Cam Sims,WAS,WR,9,MIN,22,25,2.93,0.98,0,DraftKings,3000
296,Byron Pringle,CHI,WR,9,MIA,24,23,2.78,0.93,0,DraftKings,3000
296,Samori Toure,GB,WR,9,DET,32,28,2.68,0.89,0,DraftKings,3000
296,Jason Moore Jr.,LAC,WR,9,ATL,31,31,2.65,0.88,0,DraftKings,3000
296,Trenton Irwin,CIN,WR,9,CAR,20,20,2,0.67,0,DraftKings,3000
