player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Zack Martin,8651,G,DAL,5,100.0,0,9,86.9,71.7,89.8,2,6,253,100.0,100.0,98.0,0,9,1,384,0,0,0,384,261,261,343,41,123,0
Connor Williams,46216,G,DAL,5,100.0,0,9,64.8,72.4,57.1,0,8,252,100.0,100.0,98.0,0,9,1,383,0,383,0,383,260,260,0,0,123,0
Michael Jordan,28021,G,CIN,5,100.0,0,7,53.6,45.3,56.2,4,11,240,100.0,100.0,96.9,0,15,0,375,0,375,0,375,253,253,0,0,122,0
Trey Hopkins,9276,C,CIN,5,100.0,1,7,62.3,79.0,54.6,1,3,240,100.0,100.0,99.2,3,4,0,375,375,0,0,375,253,253,0,0,122,0
Bobby Hart,9659,T,CIN,5,100.0,0,7,66.4,58.8,71.8,4,14,240,100.0,100.0,95.0,1,21,3,375,0,0,0,375,253,253,0,375,122,0
Jonah Williams,41651,T,CIN,5,100.0,0,7,71.1,77.2,55.3,2,11,240,100.0,100.0,96.9,1,14,1,375,0,0,375,375,253,253,0,0,122,0
Forrest Lamp,11793,G,LAC,5,100.0,0,27,53.0,72.8,44.5,4,2,190,100.0,100.0,98.4,0,6,0,359,0,359,0,359,208,208,0,0,151,0
Dan Feeney,11826,C,LAC,5,100.0,0,27,47.4,51.7,49.6,0,7,190,100.0,100.0,97.1,2,9,2,359,359,0,0,359,208,208,0,0,151,0
Jake Matthews,8641,T,ATL,5,100.0,0,2,71.8,80.8,60.8,2,8,221,100.0,100.0,97.7,3,10,0,357,0,0,356,357,233,233,0,0,124,1
Chris Lindstrom,46692,G,ATL,5,100.0,0,2,69.2,67.9,67.9,4,5,221,100.0,100.0,97.1,0,11,2,357,0,0,0,357,233,233,357,0,124,0
Alex Mack,4944,C,ATL,5,100.0,0,2,66.6,68.2,66.1,3,4,221,100.0,100.0,98.0,1,8,1,357,357,0,0,357,233,233,0,0,124,0
Kelvin Beachum,7229,T,ARZ,5,100.0,0,1,68.0,72.1,66.9,2,8,202,100.0,100.0,97.5,3,10,0,356,0,0,1,356,218,218,0,354,138,1
D.J. Humphries,9457,T,ARZ,5,100.0,0,1,72.9,67.1,74.1,1,8,202,100.0,100.0,96.8,2,11,2,355,0,0,354,355,218,218,0,0,137,1
Sam Tevi,11945,T,LAC,5,100.0,0,27,58.0,61.7,50.4,2,6,186,100.0,100.0,97.3,2,9,1,353,0,0,348,353,203,203,0,0,150,5
Jason Kelce,6343,C,PHI,5,100.0,0,24,68.0,66.2,66.7,1,4,227,100.0,100.0,98.0,1,7,2,352,351,0,0,352,238,238,0,0,114,0
Nate Herbig,28844,G,PHI,5,100.0,0,24,63.4,70.1,59.0,0,8,227,100.0,100.0,97.4,1,10,2,352,1,211,0,352,238,238,140,0,114,0
Austin Reiter,9655,C,KC,5,100.0,0,16,65.8,75.7,58.6,0,1,220,100.0,100.0,99.8,0,1,0,349,349,0,0,349,238,238,0,0,111,0
Mitchell Schwartz,7041,T,KC,5,100.0,0,16,75.1,78.3,64.1,1,5,220,100.0,100.0,97.7,1,8,2,349,0,0,0,349,238,238,0,348,111,1
Eric Fisher,7783,T,KC,5,99.7,0,16,77.1,73.9,70.7,2,15,219,99.5,99.6,95.7,1,18,1,348,0,0,349,349,237,238,0,0,111,0
Kolton Miller,47013,T,LV,5,100.0,0,23,65.0,79.0,47.2,0,9,189,100.0,100.0,97.6,2,9,0,346,0,0,344,346,205,205,0,0,141,2
Rodney Hudson,6207,C,LV,5,100.0,0,23,65.5,70.7,63.6,0,2,189,100.0,100.0,99.5,1,2,0,346,346,0,0,346,205,205,0,0,141,0
Ryan Jensen,7985,C,TB,5,100.0,0,30,69.4,69.4,74.0,2,4,207,100.0,100.0,98.1,3,7,1,346,346,0,0,346,224,224,0,0,122,0
Gabe Jackson,8716,G,LV,5,100.0,0,23,63.2,65.1,59.1,2,7,189,100.0,100.0,97.6,0,9,0,346,0,0,0,346,205,205,346,0,141,0
Tristan Wirfs,64818,T,TB,5,100.0,0,30,71.2,74.6,67.2,5,6,207,100.0,100.0,96.9,3,12,1,346,0,0,0,346,224,224,0,346,122,0
Ali Marpet,9494,G,TB,5,100.0,0,30,89.5,82.6,86.8,3,2,207,100.0,100.0,98.8,0,5,0,346,0,346,0,346,224,224,0,0,122,0
Alex Cappa,66578,G,TB,5,100.0,2,30,65.9,66.2,61.7,6,4,207,100.0,100.0,97.6,2,10,0,346,0,0,0,346,224,224,346,0,122,0
Donovan Smith,9467,T,TB,5,100.0,1,30,67.8,67.5,73.4,2,6,207,100.0,100.0,96.6,8,11,3,345,0,0,345,345,224,224,0,0,121,0
Daryl Williams,9535,T,BUF,5,100.0,0,4,76.8,76.0,80.7,1,7,211,100.0,100.0,98.1,4,8,0,343,0,0,0,343,224,224,0,343,119,0
Mitch Morse,9482,C,BUF,5,100.0,0,4,63.2,84.6,51.5,0,4,211,100.0,100.0,99.1,3,4,0,343,343,0,0,343,224,224,0,0,119,0
J.C. Tretter,7904,C,CLV,5,100.0,0,8,80.0,85.9,74.6,0,1,165,100.0,100.0,99.7,1,1,0,342,342,0,0,342,174,174,0,0,168,0
Joel Bitonio,8670,G,CLV,5,100.0,0,8,79.9,81.8,73.9,1,4,165,100.0,100.0,97.9,0,6,1,342,0,342,0,342,174,174,0,0,168,0
Laken Tomlinson,9461,G,SF,5,99.7,0,28,69.3,63.6,68.0,5,6,195,100.0,99.5,95.6,0,14,3,338,0,337,0,339,208,209,0,0,130,0
Germain Ifedi,10665,G,CHI,5,100.0,0,6,68.7,65.4,66.2,2,8,216,100.0,100.0,97.2,1,11,1,337,0,0,0,337,224,224,337,0,113,0
Cody Whitehair,10690,C,CHI,5,100.0,0,6,65.8,47.4,72.2,1,11,216,100.0,100.0,96.8,0,13,1,337,337,0,0,337,224,224,0,0,113,0
Jesse Davis,9989,T,MIA,5,100.0,0,17,57.0,61.4,48.4,7,9,193,100.0,100.0,95.9,0,16,0,337,0,0,67,337,207,207,0,266,130,3
Solomon Kindley,41471,G,MIA,5,100.0,1,17,51.9,64.0,46.9,2,3,193,100.0,100.0,98.7,2,5,0,337,0,0,0,337,207,207,336,0,130,0
Ereck Flowers,9442,G,MIA,5,100.0,0,17,57.9,75.8,47.9,1,4,193,100.0,100.0,98.2,2,6,1,337,0,336,0,337,207,207,0,0,130,0
Charles Leno Jr.,8880,T,CHI,5,100.0,0,6,70.0,74.1,58.4,2,8,216,100.0,100.0,97.2,1,11,1,337,0,0,337,337,224,224,0,0,113,0
Austin Corbett,46290,G,LA,5,100.0,0,26,64.9,55.0,64.6,0,7,165,100.0,100.0,97.3,0,8,1,336,0,0,0,336,172,172,336,0,164,0
Rob Havenstein,9490,T,LA,5,100.0,0,26,73.8,71.2,70.8,0,4,165,100.0,100.0,98.2,1,5,1,336,0,0,0,336,172,172,0,336,164,0
Ted Karras,10855,C,MIA,5,100.0,0,17,62.2,46.8,66.5,1,4,193,100.0,100.0,98.7,1,5,0,336,336,0,0,336,207,207,0,0,129,0
Austin Blythe,10882,C,LA,5,100.0,0,26,70.6,60.2,70.7,2,2,165,100.0,100.0,98.2,0,5,1,336,336,0,0,336,172,172,0,0,164,0
Bobby Massie,7112,T,CHI,5,99.7,1,6,73.2,72.5,63.9,2,9,215,99.5,99.6,96.5,1,13,2,336,0,0,0,337,223,224,0,337,113,0
Andrew Whitworth,3000,T,LA,5,100.0,0,26,87.4,85.9,83.9,0,4,165,100.0,100.0,98.8,2,4,0,336,0,0,336,336,172,172,0,0,164,0
Erik McCoy,37347,C,NO,5,100.0,0,20,74.2,67.3,73.7,1,2,188,100.0,100.0,99.2,1,3,0,335,335,0,0,335,196,196,0,0,139,0
Andrew Norwell,9126,G,JAX,5,100.0,0,15,75.5,84.7,65.2,0,4,227,100.0,100.0,98.2,1,6,2,334,0,334,0,334,238,238,0,0,96,0
