player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Cody Ford,39805,G,BUF,1,100.0,0,4,49.6,66.4,48.5,0,3,53,100.0,100.0,97.2,1,3,0,87,0,0,0,87,57,57,87,0,30,0
Quinton Spain,10110,G,BUF,1,100.0,0,4,65.4,49.7,69.7,1,0,53,100.0,100.0,99.1,1,1,0,87,0,87,0,87,57,57,0,0,30,0
Mitch Morse,9482,C,BUF,1,100.0,0,4,62.8,76.5,56.9,0,1,53,100.0,100.0,99.1,1,1,0,87,87,0,0,87,57,57,0,0,30,0
Daryl Williams,9535,T,BUF,1,100.0,0,4,68.4,60.9,71.9,1,4,53,100.0,100.0,95.3,0,5,0,87,0,0,0,87,57,57,0,87,30,0
Dion Dawkins,11818,T,BUF,1,100.0,0,4,80.0,84.6,71.9,0,1,53,100.0,100.0,99.1,0,1,0,87,0,0,87,87,57,57,0,0,30,0
Kelvin Beachum,7229,T,ARZ,1,100.0,0,1,64.8,65.1,61.1,0,2,50,100.0,100.0,98.0,0,2,0,82,0,0,1,82,53,53,0,81,29,0
J.R. Sweezy,7209,G,ARZ,1,100.0,0,1,48.3,51.9,46.2,0,1,50,100.0,100.0,99.0,0,1,0,82,0,0,0,82,53,53,82,0,29,0
Justin Pugh,7800,G,ARZ,1,100.0,0,1,54.6,90.1,53.3,0,0,50,100.0,100.0,100.0,2,0,0,82,0,82,0,82,53,53,0,0,29,0
Ben Jones,7099,C,TEN,1,100.0,0,31,66.7,73.1,63.6,0,0,45,100.0,100.0,100.0,0,0,0,81,81,0,0,81,48,48,0,0,33,0
D.J. Humphries,9457,T,ARZ,1,100.0,0,1,50.0,45.1,50.4,1,4,50,100.0,100.0,95.0,0,5,0,81,0,0,81,81,53,53,0,0,28,0
Dennis Kelly,7146,T,TEN,1,100.0,0,31,63.5,50.0,69.3,1,1,45,100.0,100.0,97.8,0,2,0,81,0,0,0,81,48,48,0,81,33,0
Nate Davis,46808,G,TEN,1,100.0,0,31,56.6,47.5,63.9,1,0,45,100.0,100.0,98.9,1,1,0,81,0,0,0,81,48,48,81,0,33,0
Rodger Saffold,5558,G,TEN,1,100.0,0,31,53.3,63.1,50.1,2,0,45,100.0,100.0,97.8,0,2,0,81,0,81,0,81,48,48,0,0,33,0
Jake Matthews,8641,T,ATL,1,100.0,0,2,70.6,74.1,62.2,1,2,56,100.0,100.0,97.3,0,3,0,79,0,0,78,79,59,59,0,0,20,1
Alex Mack,4944,C,ATL,1,100.0,0,2,56.8,57.2,54.6,0,0,56,100.0,100.0,98.2,0,1,1,79,79,0,0,79,59,59,0,0,20,0
Chris Lindstrom,46692,G,ATL,1,100.0,0,2,58.1,75.3,46.6,1,1,56,100.0,100.0,98.2,0,2,0,79,0,0,0,79,59,59,79,0,20,0
