player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Garett Bolles,11775,T,DEN,8,100.0,2,10,90.1,86.6,90.1,5,3,328,100.0,100.0,98.8,5,8,0,548,0,0,546,548,352,352,0,0,196,2
Lloyd Cushenberry III,41924,C,DEN,8,100.0,0,10,40.5,38.3,40.1,3,15,328,100.0,100.0,96.0,1,22,4,548,548,0,0,548,352,352,0,0,196,0
Matt Feiler,9289,G,PIT,8,100.0,0,25,65.8,73.3,58.6,0,6,307,100.0,100.0,98.4,1,8,2,547,0,547,0,547,333,333,0,0,214,0
Andrew Thomas,59701,T,NYG,9,99.8,0,21,61.7,51.3,63.1,4,31,331,100.0,99.7,93.2,1,40,5,543,0,0,541,544,358,359,1,1,185,0
Mark Glowinski,9567,G,IND,8,100.0,0,14,74.7,67.4,72.6,5,12,287,100.0,100.0,97.0,0,17,0,542,0,0,0,542,310,310,542,0,232,0
Zack Martin,8651,G,DAL,8,100.0,1,9,90.5,72.8,91.4,2,10,344,100.0,100.0,98.0,1,13,1,542,0,0,0,542,356,356,500,42,186,0
Braden Smith,46794,T,IND,8,100.0,0,14,76.3,68.3,80.8,1,20,287,100.0,100.0,96.3,3,21,0,542,0,0,0,542,310,310,0,540,232,2
Connor McGovern,10778,C,NYJ,9,100.0,0,22,53.1,35.2,63.5,5,15,326,100.0,100.0,96.3,2,22,2,542,542,0,0,542,352,352,0,0,190,0
Frank Ragnow,39137,C,DET,8,100.0,0,11,78.2,69.2,79.1,0,7,316,100.0,100.0,98.9,1,7,0,539,539,0,0,539,343,343,0,0,196,0
Taylor Decker,10650,T,DET,8,100.0,0,11,83.5,85.1,75.9,6,9,316,100.0,100.0,97.6,2,15,0,539,0,0,539,539,343,343,0,0,196,0
Elgton Jenkins,46298,G,GB,8,100.0,0,12,69.3,76.5,64.9,2,5,298,100.0,100.0,98.5,5,8,1,539,4,476,27,539,322,322,0,32,217,0
John Miller,9514,G,CAR,8,100.0,1,5,59.4,57.6,58.6,3,10,320,100.0,100.0,97.3,3,15,2,537,0,0,0,537,342,342,537,0,195,0
Quenton Nelson,12954,G,IND,8,100.0,1,14,77.1,78.6,74.1,0,5,287,100.0,100.0,99.1,4,5,0,536,0,536,0,536,310,310,0,0,226,0
Ryan Kelly,10652,C,IND,8,100.0,0,14,68.6,72.7,64.3,1,2,287,100.0,100.0,99.5,0,3,0,536,536,0,0,536,310,310,0,0,226,0
Nate Davis,46808,G,TEN,8,100.0,0,31,60.1,56.9,61.2,5,9,277,100.0,100.0,97.5,3,14,0,535,0,0,0,535,293,293,534,0,242,0
Ethan Pocic,11813,C,SEA,8,100.0,0,29,62.3,60.1,61.1,2,6,344,100.0,100.0,98.8,0,8,0,535,535,0,0,535,363,363,0,0,172,0
Dennis Kelly,7146,T,TEN,8,100.0,1,31,58.1,56.1,58.9,8,7,277,100.0,100.0,97.3,2,15,0,535,0,0,0,535,293,293,0,533,242,1
Maurkice Pouncey,5543,C,PIT,8,100.0,0,25,58.9,58.8,57.0,3,8,305,100.0,100.0,97.9,1,12,1,535,535,0,0,535,331,331,0,0,204,0
Justin Pugh,7800,G,ARZ,8,100.0,0,1,60.4,78.7,56.3,1,7,291,100.0,100.0,98.6,5,8,0,534,0,534,0,534,317,317,0,0,217,0
Ben Jones,7099,C,TEN,8,100.0,1,31,67.5,68.2,66.2,2,4,277,100.0,100.0,98.9,3,6,0,534,534,0,0,534,292,292,0,0,242,0
Rodney Hudson,6207,C,LV,8,100.0,0,23,67.6,66.9,66.8,0,3,285,100.0,100.0,99.5,1,3,0,533,533,0,0,533,306,306,0,0,227,0
Trent Williams,5529,T,SF,8,100.0,0,28,89.0,86.7,83.4,1,3,297,100.0,100.0,98.0,5,8,4,533,0,0,533,533,313,313,0,0,220,0
Jawaan Taylor,41665,T,JAX,8,100.0,1,15,62.9,51.5,72.0,3,24,351,100.0,100.0,94.7,2,32,5,530,0,0,0,530,369,369,0,530,161,0
Andrew Norwell,9126,G,JAX,8,100.0,0,15,73.7,86.7,62.7,0,6,351,100.0,100.0,98.6,2,8,2,530,0,530,0,530,369,369,0,0,161,0
Kaleb McGary,46912,T,ATL,8,100.0,0,2,68.7,64.1,67.3,4,7,311,100.0,100.0,97.3,0,14,3,529,0,0,0,529,327,327,0,528,202,1
Duane Brown,4340,T,SEA,8,100.0,0,29,85.6,84.4,79.3,3,10,340,100.0,100.0,97.8,1,14,1,529,0,0,529,529,359,359,0,0,170,0
Cameron Fleming,8775,T,NYG,9,100.0,0,21,52.3,52.3,49.9,2,17,321,100.0,100.0,95.5,2,24,5,529,0,2,0,529,348,348,0,525,181,1
Corey Linsley,8796,C,GB,8,100.0,0,12,90.1,85.6,87.6,0,1,297,100.0,100.0,99.8,0,1,0,529,529,0,0,529,321,321,0,0,208,0
Andrew Wylie,12333,G,KC,8,100.0,0,16,57.4,63.2,54.7,4,9,328,100.0,100.0,97.7,2,14,1,524,0,0,0,524,349,349,524,0,175,0
Michael Jordan,28021,G,CIN,7,100.0,0,7,60.1,50.6,64.3,7,11,335,100.0,100.0,97.3,1,18,0,523,0,523,0,523,350,350,0,0,173,0
Brandon Shell,10792,T,SEA,8,100.0,0,29,70.6,78.3,61.5,3,9,335,100.0,100.0,97.3,4,15,3,522,0,0,0,522,354,354,0,522,168,0
Chase Roullier,11954,C,WAS,8,100.0,1,32,69.1,80.5,64.7,2,6,320,100.0,100.0,98.4,4,9,1,521,521,0,0,521,337,337,0,0,184,0
Bobby Hart,9659,T,CIN,7,100.0,0,7,70.4,64.9,74.2,4,17,333,100.0,100.0,95.9,2,24,3,519,0,0,0,519,348,348,0,519,171,0
Orlando Brown Jr.,46227,T,BLT,8,100.0,0,3,75.1,80.1,70.2,1,8,259,100.0,100.0,97.1,4,12,3,519,0,0,181,519,272,272,0,335,247,3
Ryan Ramczyk,11787,T,NO,8,100.0,0,20,77.7,71.2,76.7,1,10,297,100.0,100.0,97.5,2,13,2,518,0,0,0,518,310,310,0,516,208,2
Isaiah Wynn,46048,T,NE,8,100.0,0,19,81.3,74.7,80.7,4,7,263,100.0,100.0,97.1,1,13,2,518,0,25,493,518,279,279,0,0,239,0
Dalton Risner,47008,G,DEN,8,100.0,0,10,58.5,57.7,56.1,5,15,316,100.0,100.0,96.8,0,20,0,516,0,516,0,516,339,339,0,0,177,0
Denzelle Good,9688,G,LV,8,100.0,0,23,60.8,55.2,62.3,4,10,277,100.0,100.0,97.1,3,15,1,515,0,331,0,515,298,298,0,183,217,1
Morgan Moses,8701,T,WAS,8,100.0,1,32,77.0,75.2,73.2,5,6,320,100.0,100.0,97.7,3,13,2,515,0,0,0,515,337,337,0,508,178,7
Jonah Jackson,37070,G,DET,8,100.0,0,11,63.0,62.1,63.7,2,10,300,100.0,100.0,97.3,2,14,2,513,0,368,0,513,324,324,145,0,189,0
Gabe Jackson,8716,G,LV,8,100.0,0,23,62.5,70.5,57.4,2,10,273,100.0,100.0,97.8,1,12,0,512,0,0,0,512,294,294,512,0,218,0
Joe Thuney,10712,G,NE,8,100.0,0,19,74.6,74.4,70.8,1,6,252,100.0,100.0,98.6,2,7,0,509,126,383,0,509,267,267,0,0,242,0
Bradley Bozeman,27934,G,BLT,8,100.0,0,3,66.8,72.9,64.2,0,8,258,100.0,100.0,98.1,1,9,1,509,0,509,0,509,271,271,0,0,238,0
Matt Skura,11102,C,BLT,8,99.8,0,3,55.8,60.4,60.6,3,4,256,100.0,100.0,98.2,3,8,1,508,509,0,0,509,268,268,0,0,240,0
Ereck Flowers,9442,G,MIA,8,100.0,0,17,63.6,76.0,55.0,1,7,282,100.0,100.0,97.9,2,10,2,503,0,502,0,503,302,302,0,0,201,0
Jesse Davis,9989,T,MIA,8,100.0,0,17,59.7,60.7,55.7,7,12,282,100.0,100.0,96.6,2,19,0,503,0,0,186,503,302,302,46,266,201,4
Ted Karras,10855,C,MIA,8,100.0,1,17,66.9,60.6,68.6,1,4,282,100.0,100.0,99.1,2,5,0,502,502,0,0,502,302,302,0,0,200,0
Joel Bitonio,8670,G,CLV,8,100.0,0,8,81.0,87.4,74.6,1,5,255,100.0,100.0,98.4,0,7,1,500,0,500,0,500,270,270,0,0,230,0
J.C. Tretter,7904,C,CLV,8,100.0,0,8,77.9,88.0,71.0,0,2,255,100.0,100.0,99.2,1,3,1,500,500,0,0,500,270,270,0,0,230,0
Rodger Saffold,5558,G,TEN,8,100.0,0,31,72.2,61.6,74.7,3,5,262,100.0,100.0,97.3,2,11,3,498,0,497,0,498,278,278,0,0,220,0
Lucas Patrick,11435,G,GB,8,100.0,1,12,64.3,64.9,63.7,0,9,274,100.0,100.0,98.4,2,9,0,495,8,32,1,495,298,298,454,0,197,0
George Fant,11282,T,NYJ,8,100.0,0,22,65.2,64.1,60.1,4,14,299,100.0,100.0,96.3,1,20,2,494,0,0,138,494,325,325,0,356,169,0
Zach Fulton,8828,G,HST,8,100.0,0,13,57.1,51.3,59.2,1,20,326,100.0,100.0,95.2,1,26,5,492,0,0,0,492,340,340,492,0,152,0
Laremy Tunsil,10647,T,HST,8,100.0,0,13,84.8,91.2,67.8,1,6,326,100.0,100.0,98.9,1,7,0,492,0,0,492,492,340,340,0,0,152,0
Nick Martin,10684,C,HST,8,100.0,0,13,63.7,76.6,56.2,0,7,326,100.0,100.0,98.6,1,8,1,492,492,0,0,492,340,340,0,0,152,0
Chukwuma Okorafor,46302,T,PIT,8,100.0,0,25,54.5,63.6,45.0,2,10,270,100.0,100.0,97.4,3,13,1,491,0,0,0,491,296,296,0,486,195,5
Brian O'Neill,46854,T,MIN,8,100.0,1,18,80.9,75.9,82.1,2,7,230,100.0,100.0,97.2,4,11,2,490,0,0,0,490,251,251,0,490,239,0
Garrett Bradbury,46013,C,MIN,8,100.0,0,18,68.5,51.0,71.8,1,5,230,100.0,100.0,97.8,1,8,2,490,490,0,0,490,251,251,0,0,239,0
Riley Reiff,7029,T,MIN,8,100.0,0,18,71.2,77.0,61.5,3,3,230,100.0,100.0,98.7,1,6,0,490,0,0,489,490,251,251,0,0,239,1
Dakota Dozier,8772,G,MIN,8,100.0,0,18,53.1,47.1,55.5,1,12,230,100.0,100.0,96.3,3,15,2,490,0,490,0,490,251,251,0,0,239,0
Tytus Howard,25472,T,HST,8,100.0,0,13,58.9,65.4,57.3,1,21,324,100.0,100.0,96.0,6,24,2,489,0,0,0,489,338,338,0,489,151,0
Cam Robinson,11789,T,JAX,8,100.0,0,15,66.0,69.3,58.8,2,12,315,100.0,100.0,96.8,2,17,3,488,0,0,488,488,330,330,0,0,158,0
Jedrick Wills Jr.,58467,T,CLV,8,100.0,0,8,57.3,81.3,44.0,4,3,248,100.0,100.0,97.4,7,10,3,484,0,0,484,484,262,262,0,0,222,0
Alex Lewis,10764,G,NYJ,8,100.0,2,22,63.8,52.0,69.8,8,16,289,100.0,100.0,95.8,4,24,0,484,0,484,0,484,312,312,0,0,172,0
Kolton Miller,47013,T,LV,7,100.0,0,23,64.1,75.5,48.6,1,11,259,100.0,100.0,97.3,2,13,1,483,0,0,481,483,280,280,0,0,203,2
Terron Armstead,7856,T,NO,8,100.0,1,20,78.5,87.4,64.0,3,3,272,100.0,100.0,98.2,2,8,2,483,0,0,480,483,282,282,0,0,201,3
Trey Hopkins,9276,C,CIN,7,100.0,1,7,64.8,73.7,60.1,1,4,303,100.0,100.0,99.2,3,5,0,478,478,0,0,478,317,317,0,0,161,0
Jonah Williams,41651,T,CIN,7,100.0,0,7,75.1,75.6,65.5,4,11,303,100.0,100.0,97.2,1,16,1,478,0,0,478,478,317,317,0,0,161,0
Anthony Castonzo,6174,T,IND,7,100.0,0,14,69.1,78.7,53.9,2,12,253,100.0,100.0,96.4,2,16,2,476,0,0,472,476,273,273,0,0,203,4
Mitch Morse,9482,C,BUF,8,100.0,0,4,66.0,79.3,59.5,1,7,290,100.0,100.0,98.6,4,8,0,475,475,0,0,475,309,309,0,0,166,0
Bobby Massie,7112,T,CHI,8,99.8,1,6,72.6,70.8,64.7,3,10,301,99.7,99.7,96.8,1,16,3,469,0,0,0,470,313,314,0,470,156,0
Solomon Kindley,41471,G,MIA,8,100.0,1,17,53.2,57.1,51.1,2,6,256,100.0,100.0,98.0,3,9,1,456,0,0,0,456,272,272,455,0,184,0
Michael Onwenu,27357,T,NE,8,100.0,0,19,90.4,72.7,91.1,0,5,226,100.0,100.0,98.5,1,6,1,451,0,112,0,451,242,242,88,237,209,14
David Edwards,35941,G,LA,7,100.0,0,26,60.3,57.6,58.9,2,4,248,100.0,100.0,98.8,1,6,0,451,0,451,0,451,261,261,0,0,190,0
Chris Reed,9830,G,CAR,7,100.0,1,5,49.0,40.4,57.7,1,7,265,100.0,100.0,98.1,3,9,1,443,0,443,0,443,286,286,0,0,157,0
Damien Lewis,81532,G,SEA,8,100.0,0,29,77.7,57.1,87.0,0,10,283,100.0,100.0,97.9,6,11,1,442,0,0,0,442,296,296,442,0,146,0
Tyrell Crosby,38897,T,DET,8,100.0,1,11,66.0,70.4,60.1,1,10,259,100.0,100.0,96.7,3,14,3,441,0,0,0,441,283,283,0,441,158,0
Andrus Peat,9446,G,NO,7,100.0,0,20,62.7,60.2,61.1,5,6,255,100.0,100.0,97.5,1,12,1,441,0,441,0,441,266,266,0,0,175,0
Cody Whitehair,10690,C,CHI,7,100.0,0,6,65.2,35.2,77.0,1,15,277,100.0,100.0,96.8,0,17,1,440,440,0,0,440,289,289,0,0,151,0
Jack Conklin,10642,T,CLV,7,100.0,0,8,78.9,78.4,73.0,2,6,228,100.0,100.0,97.8,1,9,1,438,0,0,0,438,243,243,0,436,195,2
Will Hernandez,46180,G,NYG,7,100.0,0,21,56.9,49.6,58.3,5,16,263,100.0,100.0,95.6,1,22,1,430,0,429,0,430,287,287,0,0,143,0
Tyler Biadasz,41178,C,DAL,7,100.0,0,9,53.5,56.0,57.0,2,8,274,100.0,100.0,97.8,4,11,1,426,425,0,0,426,285,285,0,0,141,1
Wes Schweitzer,10829,G,WAS,8,100.0,0,32,64.3,62.2,61.8,4,8,265,100.0,100.0,97.4,0,13,1,426,0,194,0,426,282,282,226,0,144,6
Austin Reiter,9655,C,KC,8,100.0,0,16,64.2,79.4,53.9,0,1,271,100.0,100.0,99.8,0,1,0,423,423,0,0,423,294,294,0,0,129,0
Brian Winters,7853,G,BUF,9,99.8,2,4,57.1,58.3,57.9,6,10,257,99.6,99.6,95.7,6,19,3,422,0,0,0,423,274,275,422,0,148,1
A.J. Cann,9500,G,JAX,7,100.0,0,15,68.3,73.8,60.7,2,7,272,100.0,100.0,98.0,0,10,1,412,0,0,0,412,285,285,412,0,127,0
Graham Glasgow,10729,G,DEN,6,100.0,1,10,69.1,54.6,73.6,1,8,230,100.0,100.0,97.6,3,10,1,410,0,0,0,410,247,247,410,0,163,0
Shaq Mason,9564,G,NE,6,100.0,1,19,86.5,58.2,90.3,1,12,194,100.0,100.0,96.6,2,13,0,403,0,0,0,403,208,208,403,0,195,0
Trey Pipkins,91462,T,LAC,7,100.0,0,27,50.9,50.3,53.0,2,14,227,100.0,100.0,95.2,3,19,3,402,0,0,1,402,248,248,0,399,154,2
Geron Christian Sr.,46375,T,WAS,6,100.0,0,32,62.3,61.8,58.9,7,11,251,100.0,100.0,94.0,1,24,6,398,0,0,395,398,263,263,0,3,135,0
Billy Turner,8702,T,GB,6,100.0,0,12,65.8,68.6,57.7,2,9,221,100.0,100.0,96.6,0,13,2,386,0,0,171,386,238,238,0,215,148,0
Cesar Ruiz,59857,G,NO,7,100.0,0,20,52.2,41.5,54.9,2,14,212,100.0,100.0,96.2,0,16,0,385,0,0,0,385,222,222,385,0,163,0
Cody Ford,39805,G,BUF,7,100.0,0,4,53.8,48.4,56.7,1,14,233,100.0,100.0,96.8,3,15,0,384,0,257,0,384,248,248,127,0,136,0
Mason Cole,45547,C,ARZ,6,100.0,1,1,64.6,64.5,64.4,0,7,204,100.0,100.0,98.3,3,7,0,383,383,0,0,383,226,226,0,0,157,0
Mike Remmers,7431,T,KC,7,100.0,0,16,65.2,81.0,53.1,0,8,243,100.0,100.0,98.4,2,8,0,383,0,75,0,383,254,254,75,232,129,1
Brandon Knight,25018,T,DAL,5,100.0,0,9,59.4,68.5,41.7,3,9,254,100.0,100.0,96.9,0,14,2,380,0,0,319,380,264,264,0,61,116,0
Alex Redmond,11113,G,CIN,5,100.0,0,7,63.2,42.8,75.3,2,6,211,100.0,100.0,97.2,4,10,2,363,0,0,0,363,221,221,363,0,142,0
Brandon Linder,8728,C,JAX,6,100.0,0,15,75.3,88.2,71.2,0,2,236,100.0,100.0,99.6,2,2,0,360,360,0,0,360,246,246,0,0,114,0
Jordan Simmons,46744,G,SEA,8,100.0,1,29,49.5,62.8,42.6,1,5,241,100.0,100.0,98.3,2,7,1,358,0,297,0,358,254,254,61,0,104,0
Mitchell Schwartz,7041,T,KC,6,100.0,0,16,74.7,78.6,63.0,1,5,224,100.0,100.0,97.8,1,8,2,357,0,0,0,357,242,242,0,356,115,1
Jordan Mailata,66916,T,PHI,7,99.7,0,24,58.2,56.2,57.9,4,9,225,100.0,99.6,95.3,1,17,4,357,0,2,272,358,244,245,0,82,113,1
Matt Pryor,46647,G,PHI,6,99.7,1,24,55.9,58.1,54.7,5,4,207,100.0,99.6,96.9,2,11,2,344,0,47,0,345,224,225,276,20,120,1
David Andrews,9948,C,NE,5,100.0,0,19,67.0,62.9,66.2,0,3,163,100.0,100.0,98.5,0,4,1,334,334,0,0,334,176,176,0,0,158,0
Ben Garland,5839,C,SF,5,100.0,0,28,71.1,65.7,72.4,3,1,188,100.0,100.0,98.9,1,4,0,333,333,0,0,333,201,201,0,0,132,0
Wes Martin,46087,G,WAS,5,100.0,0,32,43.6,47.2,43.6,2,8,204,100.0,100.0,95.6,1,14,4,325,0,325,0,325,213,213,0,0,112,0
Senio Kelemete,7144,G,HST,7,100.0,0,13,61.0,77.3,52.3,2,6,208,100.0,100.0,98.1,1,8,0,320,0,320,0,320,219,219,0,0,101,0
Rick Wagner,7950,T,GB,7,99.4,0,12,78.3,78.2,73.0,0,7,168,98.8,98.9,97.3,0,8,1,318,0,0,25,320,184,186,0,288,134,7
Ronnie Stanley,10640,T,BLT,6,100.0,2,3,79.9,91.0,69.2,1,5,168,100.0,100.0,98.2,5,6,0,312,0,0,308,312,176,176,0,0,136,4
David Bakhtiari,7891,T,GB,5,100.0,0,12,89.0,85.7,83.6,0,5,174,100.0,100.0,98.6,1,5,0,311,0,0,308,311,188,188,2,1,123,0
Halapoulivaati Vaitai,10798,G,DET,6,100.0,0,11,63.4,56.5,63.5,1,3,175,100.0,100.0,96.0,1,9,5,311,0,0,0,311,193,193,258,53,118,0
J.R. Sweezy,7209,G,ARZ,5,100.0,0,1,54.4,45.9,55.9,0,8,183,100.0,100.0,97.3,1,9,1,309,0,0,0,309,195,195,309,0,114,0
James Daniels,45576,G,CHI,5,100.0,0,6,65.8,54.4,71.0,3,5,195,100.0,100.0,97.9,1,8,0,305,0,305,0,305,201,201,0,0,104,0
David DeCastro,7640,G,PIT,5,100.0,0,25,62.8,81.3,52.4,2,4,180,100.0,100.0,98.3,1,6,0,303,0,0,0,303,199,199,303,0,104,0
Joe Looney,7117,C,DAL,5,100.0,1,9,61.8,59.1,63.8,3,4,190,100.0,100.0,98.2,2,7,0,298,256,1,0,298,199,199,41,0,99,0
Mekhi Becton,59818,T,NYJ,7,100.0,1,22,70.7,70.2,70.7,0,9,172,100.0,100.0,95.6,3,12,3,298,0,0,298,298,188,188,0,0,110,0
Russell Okung,5531,T,CAR,5,100.0,0,5,75.5,82.3,68.0,1,6,180,100.0,100.0,96.9,2,9,2,298,0,0,298,298,192,192,0,0,106,0
Demar Dotson,5410,T,DEN,5,100.0,2,10,73.7,66.5,74.3,1,8,160,100.0,100.0,97.2,2,9,0,298,0,0,0,298,172,172,0,298,126,0
Ty Sambrailo,9492,T,TEN,7,100.0,0,31,62.4,64.5,58.8,3,3,156,100.0,100.0,96.2,1,9,3,297,0,0,295,297,163,163,0,0,134,1
Lane Johnson,7786,T,PHI,5,100.0,0,24,71.6,83.5,60.4,1,1,182,100.0,100.0,99.5,2,2,0,297,0,0,0,297,191,191,0,297,106,0
Tyre Phillips,59874,G,BLT,6,100.0,0,3,49.3,65.3,42.5,1,6,153,100.0,100.0,97.1,1,8,1,296,0,0,0,296,160,160,296,0,136,0
Brandon Scherff,9438,G,WAS,5,100.0,1,32,70.7,73.3,67.9,1,5,170,100.0,100.0,97.6,2,7,1,295,0,0,0,295,178,178,295,0,117,0
