player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Connor Williams,46216,G,DAL,7,100.0,0,9,65.8,76.3,58.0,0,9,343,100.0,100.0,98.4,1,10,1,529,0,529,0,529,357,357,0,0,172,0
Michael Jordan,28021,G,CIN,7,100.0,0,7,60.1,50.6,64.3,7,11,335,100.0,100.0,97.3,1,18,0,523,0,523,0,523,350,350,0,0,173,0
Bobby Hart,9659,T,CIN,7,100.0,0,7,70.4,64.9,74.2,4,17,333,100.0,100.0,95.9,2,24,3,519,0,0,0,519,348,348,0,519,171,0
Chris Lindstrom,46692,G,ATL,7,100.0,0,2,72.2,74.5,68.0,4,5,309,100.0,100.0,97.6,0,12,3,512,0,0,0,512,326,326,512,0,186,0
Jake Matthews,8641,T,ATL,7,100.0,0,2,70.8,79.4,58.5,4,9,309,100.0,100.0,97.6,3,14,1,512,0,0,511,512,326,326,0,0,186,1
Alex Mack,4944,C,ATL,7,100.0,0,2,66.8,67.0,66.0,3,8,308,100.0,100.0,97.9,1,12,1,511,511,0,0,511,325,325,0,0,186,0
Nate Herbig,28844,G,PHI,7,100.0,0,24,61.4,63.9,60.5,0,14,322,100.0,100.0,97.2,3,16,2,505,2,282,0,505,344,344,221,0,161,0
Jason Kelce,6343,C,PHI,7,100.0,0,24,73.5,61.0,78.8,1,7,322,100.0,100.0,97.8,2,11,3,505,503,0,0,505,344,344,0,0,161,0
Kelvin Beachum,7229,T,ARZ,7,100.0,0,1,69.6,75.9,65.7,2,10,278,100.0,100.0,97.8,3,12,0,502,0,0,1,502,302,302,1,498,200,2
D.J. Humphries,9457,T,ARZ,7,100.0,0,1,79.6,71.6,83.2,1,9,278,100.0,100.0,97.5,3,12,2,501,0,0,500,501,302,302,0,0,199,1
Alex Cappa,66578,G,TB,7,100.0,2,30,64.6,70.4,57.5,6,5,279,100.0,100.0,98.0,2,11,0,482,0,0,0,482,301,301,482,0,181,0
Ali Marpet,9494,G,TB,7,100.0,0,30,87.4,84.2,82.7,3,2,279,100.0,100.0,99.1,0,5,0,482,0,482,0,482,301,301,0,0,181,0
Tristan Wirfs,64818,T,TB,7,100.0,0,30,72.0,76.1,65.4,5,7,279,100.0,100.0,97.5,3,13,1,482,0,0,0,482,301,301,0,482,181,0
Trey Hopkins,9276,C,CIN,7,100.0,1,7,64.8,73.7,60.1,1,4,303,100.0,100.0,99.2,3,5,0,478,478,0,0,478,317,317,0,0,161,0
Jonah Williams,41651,T,CIN,7,100.0,0,7,75.1,75.6,65.5,4,11,303,100.0,100.0,97.2,1,16,1,478,0,0,478,478,317,317,0,0,161,0
Laken Tomlinson,9461,G,SF,7,99.8,0,28,79.4,67.9,78.3,5,7,256,100.0,99.6,96.5,0,15,3,477,0,476,0,478,270,271,0,0,207,0
Ryan Jensen,7985,C,TB,7,100.0,0,30,68.5,68.3,71.4,3,4,277,100.0,100.0,98.4,3,8,1,473,473,0,0,473,299,299,0,0,174,0
Mike McGlinchey,46275,T,SF,7,100.0,0,28,79.6,62.0,87.4,7,6,255,100.0,100.0,96.7,2,15,2,473,0,0,0,473,270,270,0,471,203,0
Eric Fisher,7783,T,KC,7,99.8,0,16,81.6,77.1,76.0,3,15,282,99.6,99.7,96.5,1,19,1,472,0,0,473,473,300,301,0,0,172,0
Donovan Smith,9467,T,TB,7,100.0,1,30,70.0,67.9,74.1,5,7,277,100.0,100.0,96.8,8,15,3,472,0,0,472,472,299,299,0,0,173,0
Mitch Morse,9482,C,BUF,7,100.0,0,4,66.3,79.3,59.7,1,7,290,100.0,100.0,98.6,4,8,0,472,472,0,0,472,309,309,0,0,163,0
Daryl Williams,9535,T,BUF,7,100.0,0,4,76.4,75.1,80.8,1,12,290,100.0,100.0,97.4,5,14,1,472,0,0,0,472,309,309,0,472,163,0
Austin Blythe,10882,C,LA,7,100.0,0,26,69.7,60.9,69.7,4,3,239,100.0,100.0,98.1,0,8,1,469,469,0,0,469,250,250,0,0,219,0
Daniel Brunskill,34807,C,SF,7,100.0,0,28,57.8,54.2,58.3,4,8,254,100.0,100.0,96.5,2,15,3,469,0,0,0,469,269,269,467,0,200,0
