player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Forrest Lamp,11793,G,LAC,13,100.0,0,27,51.1,61.6,45.1,10,17,577,100.0,100.0,97.3,1,29,2,979,0,979,0,979,614,614,0,0,365,0
Dan Feeney,11826,C,LAC,13,100.0,0,27,46.9,51.6,45.9,4,20,577,100.0,100.0,97.4,2,27,3,979,979,0,0,979,614,614,0,0,365,0
Connor Williams,46216,G,DAL,13,100.0,0,9,68.7,65.6,69.5,2,20,579,100.0,100.0,97.6,4,25,3,935,0,935,0,935,603,603,0,0,332,0
D.J. Humphries,9457,T,ARZ,13,100.0,0,1,88.4,79.4,91.1,2,15,520,100.0,100.0,97.8,6,20,3,926,0,0,924,926,559,559,0,0,367,2
Kelvin Beachum,7229,T,ARZ,13,100.0,0,1,70.5,77.9,63.0,3,16,518,100.0,100.0,98.0,5,20,1,923,0,0,1,923,557,557,1,918,366,3
Chris Lindstrom,46692,G,ATL,13,100.0,0,2,76.5,77.3,72.5,6,11,547,100.0,100.0,97.9,1,20,3,917,0,0,0,917,581,581,917,0,336,0
Rob Havenstein,9490,T,LA,13,100.0,0,26,81.5,70.2,84.8,4,13,505,100.0,100.0,97.7,3,20,3,913,0,0,0,913,525,525,0,913,388,0
Austin Blythe,10882,C,LA,13,100.0,0,26,73.7,58.9,76.0,6,13,505,100.0,100.0,97.9,1,20,1,913,913,0,0,913,525,525,0,0,388,0
Austin Corbett,46290,G,LA,13,100.0,0,26,74.1,61.1,75.2,4,13,505,100.0,100.0,98.1,1,18,1,913,0,0,0,913,525,525,913,0,388,0
Jake Matthews,8641,T,ATL,13,100.0,0,2,74.1,81.7,58.9,6,18,547,100.0,100.0,97.3,3,27,3,908,0,0,907,908,581,581,0,0,327,1
